"sourceBinID","polProcessID","opModeID","meanBaseRate","meanBaseRateCV","meanBaseRateIM","meanBaseRateIMCV","dataSourceId"
1050120780000000000,9101,39,789875.0,0.5,789875.0,0.5,8597
1050120780000000000,9101,40,1021200.0,0.5,1021200.0,0.5,8597
1050120790000000000,9101,0,107024.0,0.5,107024.0,0.5,8597
1050120790000000000,9101,1,83698.0,0.5,83698.0,0.5,8597
1050120790000000000,9101,11,110601.0,0.5,110601.0,0.5,8597
1050120790000000000,9101,12,131842.0,0.5,131842.0,0.5,8597
1050120790000000000,9101,13,203323.0,0.5,203323.0,0.5,8597
1050120790000000000,9101,14,264868.0,0.5,264868.0,0.5,8597
1050120790000000000,9101,15,325608.0,0.5,325608.0,0.5,8597
1050120790000000000,9101,16,416824.0,0.5,416824.0,0.5,8597
1050120790000000000,9101,21,133845.0,0.5,133845.0,0.5,8597
1050120790000000000,9101,22,163846.0,0.5,163846.0,0.5,8597
1050120790000000000,9101,23,214509.0,0.5,214509.0,0.5,8597
1050120790000000000,9101,24,278264.0,0.5,278264.0,0.5,8597
1050120790000000000,9101,25,342238.0,0.5,342238.0,0.5,8597
1050120790000000000,9101,27,424236.0,0.5,424236.0,0.5,8597
1050120790000000000,9101,28,583834.0,0.5,583834.0,0.5,8597
1050120790000000000,9101,29,760201.0,0.5,760201.0,0.5,8597
1050120790000000000,9101,30,948971.0,0.5,948971.0,0.5,8597
1050120790000000000,9101,33,260217.0,0.5,260217.0,0.5,8597
1050120790000000000,9101,35,371726.0,0.5,371726.0,0.5,8597
1050120790000000000,9101,37,464677.0,0.5,464677.0,0.5,8597
1050120790000000000,9101,38,581348.0,0.5,581348.0,0.5,8597
1050120790000000000,9101,39,752669.0,0.5,752669.0,0.5,8597
1050120790000000000,9101,40,965603.0,0.5,965603.0,0.5,8597
1050120800000000000,9101,0,93925.1,0.5,93925.1,0.5,8597
1050120800000000000,9101,1,71515.4,0.5,71515.4,0.5,8597
1050120800000000000,9101,11,98018.8,0.5,98018.8,0.5,8597
1050120800000000000,9101,12,118343.0,0.5,118343.0,0.5,8597
1050120800000000000,9101,13,182534.0,0.5,182534.0,0.5,8597
1050120800000000000,9101,14,235832.0,0.5,235832.0,0.5,8597
1050120800000000000,9101,15,284851.0,0.5,284851.0,0.5,8597
1050120800000000000,9101,16,365355.0,0.5,365355.0,0.5,8597
1050120800000000000,9101,21,118386.0,0.5,118386.0,0.5,8597
1050120800000000000,9101,22,144383.0,0.5,144383.0,0.5,8597
1050120800000000000,9101,23,188519.0,0.5,188519.0,0.5,8597
1050120800000000000,9101,24,243188.0,0.5,243188.0,0.5,8597
1050120800000000000,9101,25,294998.0,0.5,294998.0,0.5,8597
1050120800000000000,9101,27,370331.0,0.5,370331.0,0.5,8597
1050120800000000000,9101,28,513649.0,0.5,513649.0,0.5,8597
1050120800000000000,9101,29,684437.0,0.5,684437.0,0.5,8597
1050120800000000000,9101,30,829813.0,0.5,829813.0,0.5,8597
1050120800000000000,9101,33,225744.0,0.5,225744.0,0.5,8597
1050120800000000000,9101,35,316671.0,0.5,316671.0,0.5,8597
1050120800000000000,9101,37,401899.0,0.5,401899.0,0.5,8597
1050120800000000000,9101,38,509565.0,0.5,509565.0,0.5,8597
1050120800000000000,9101,39,669141.0,0.5,669141.0,0.5,8597
1050120800000000000,9101,40,839371.0,0.5,839371.0,0.5,8597
1050120810000000000,9101,0,89441.0,0.5,89441.0,0.5,8597
1050120810000000000,9101,1,68798.4,0.5,68798.4,0.5,8597
1050120810000000000,9101,11,93145.9,0.5,93145.9,0.5,8597
1050120810000000000,9101,12,113484.0,0.5,113484.0,0.5,8597
1050120810000000000,9101,13,177594.0,0.5,177594.0,0.5,8597
1050120810000000000,9101,14,229684.0,0.5,229684.0,0.5,8597
1050120810000000000,9101,15,277820.0,0.5,277820.0,0.5,8597
1050120810000000000,9101,16,356658.0,0.5,356658.0,0.5,8597
1050120810000000000,9101,21,112917.0,0.5,112917.0,0.5,8597
1050120810000000000,9101,22,139477.0,0.5,139477.0,0.5,8597
1050120810000000000,9101,23,183643.0,0.5,183643.0,0.5,8597
1050120810000000000,9101,24,236800.0,0.5,236800.0,0.5,8597
1050120810000000000,9101,25,287990.0,0.5,287990.0,0.5,8597
1050120810000000000,9101,27,361142.0,0.5,361142.0,0.5,8597
1050120810000000000,9101,28,499213.0,0.5,499213.0,0.5,8597
1050120810000000000,9101,29,665674.0,0.5,665674.0,0.5,8597
1050120810000000000,9101,30,807002.0,0.5,807002.0,0.5,8597
1050120810000000000,9101,33,217565.0,0.5,217565.0,0.5,8597
1050120810000000000,9101,35,309534.0,0.5,309534.0,0.5,8597
1050120810000000000,9101,37,392413.0,0.5,392413.0,0.5,8597
1050120810000000000,9101,38,497666.0,0.5,497666.0,0.5,8597
1050120810000000000,9101,39,652053.0,0.5,652053.0,0.5,8597
1050120810000000000,9101,40,814460.0,0.5,814460.0,0.5,8597
1050120820000000000,9101,0,69300.4,0.5,69300.4,0.5,8597
1050120820000000000,9101,1,59949.0,0.5,59949.0,0.5,8597
1050120820000000000,9101,11,83452.0,0.5,83452.0,0.5,8597
1050120820000000000,9101,12,106442.0,0.5,106442.0,0.5,8597
1050120820000000000,9101,13,153909.0,0.5,153909.0,0.5,8597
1050120820000000000,9101,14,199238.0,0.5,199238.0,0.5,8597
1050120820000000000,9101,15,241857.0,0.5,241857.0,0.5,8597
1050120820000000000,9101,16,303501.0,0.5,303501.0,0.5,8597
1050120820000000000,9101,21,109496.0,0.5,109496.0,0.5,8597
1050120820000000000,9101,22,122005.0,0.5,122005.0,0.5,8597
1050120820000000000,9101,23,155271.0,0.5,155271.0,0.5,8597
1050120820000000000,9101,24,204317.0,0.5,204317.0,0.5,8597
1050120820000000000,9101,25,258116.0,0.5,258116.0,0.5,8597
1050120820000000000,9101,27,322902.0,0.5,322902.0,0.5,8597
1050120820000000000,9101,28,445212.0,0.5,445212.0,0.5,8597
1050120820000000000,9101,29,595759.0,0.5,595759.0,0.5,8597
1050120820000000000,9101,30,719416.0,0.5,719416.0,0.5,8597
1050120820000000000,9101,33,168897.0,0.5,168897.0,0.5,8597
1050120820000000000,9101,35,260200.0,0.5,260200.0,0.5,8597
1050120820000000000,9101,37,330164.0,0.5,330164.0,0.5,8597
1050120820000000000,9101,38,419482.0,0.5,419482.0,0.5,8597
1050120820000000000,9101,39,549357.0,0.5,549357.0,0.5,8597
1050120820000000000,9101,40,679309.0,0.5,679309.0,0.5,8597
1050120830000000000,9101,0,71464.3,0.5,71464.3,0.5,8597
1050120830000000000,9101,1,62154.5,0.5,62154.5,0.5,8597
1050120830000000000,9101,11,86020.6,0.5,86020.6,0.5,8597
1050120830000000000,9101,12,109285.0,0.5,109285.0,0.5,8597
1050120830000000000,9101,13,157697.0,0.5,157697.0,0.5,8597
1050120830000000000,9101,14,203591.0,0.5,203591.0,0.5,8597
1050120830000000000,9101,15,247174.0,0.5,247174.0,0.5,8597
1050120830000000000,9101,16,309351.0,0.5,309351.0,0.5,8597
1050120830000000000,9101,21,113268.0,0.5,113268.0,0.5,8597
1050120830000000000,9101,22,125441.0,0.5,125441.0,0.5,8597
1050120830000000000,9101,23,159217.0,0.5,159217.0,0.5,8597
1050120830000000000,9101,24,209298.0,0.5,209298.0,0.5,8597
1050120830000000000,9101,25,263851.0,0.5,263851.0,0.5,8597
1050120830000000000,9101,27,330504.0,0.5,330504.0,0.5,8597
1050120830000000000,9101,28,456397.0,0.5,456397.0,0.5,8597
1050120830000000000,9101,29,608681.0,0.5,608681.0,0.5,8597
1050120830000000000,9101,30,737708.0,0.5,737708.0,0.5,8597
1050120830000000000,9101,33,173650.0,0.5,173650.0,0.5,8597
1050120830000000000,9101,35,265849.0,0.5,265849.0,0.5,8597
1050120830000000000,9101,37,336945.0,0.5,336945.0,0.5,8597
1050120830000000000,9101,38,427206.0,0.5,427206.0,0.5,8597
1050120830000000000,9101,39,559247.0,0.5,559247.0,0.5,8597
1050120830000000000,9101,40,696953.0,0.5,696953.0,0.5,8597
1050120840000000000,9101,0,68981.9,0.5,68981.9,0.5,8597
1050120840000000000,9101,1,59691.6,0.5,59691.6,0.5,8597
1050120840000000000,9101,11,83171.9,0.5,83171.9,0.5,8597
1050120840000000000,9101,12,106531.0,0.5,106531.0,0.5,8597
1050120840000000000,9101,13,154203.0,0.5,154203.0,0.5,8597
1050120840000000000,9101,14,199126.0,0.5,199126.0,0.5,8597
1050120840000000000,9101,15,241671.0,0.5,241671.0,0.5,8597
1050120840000000000,9101,16,303822.0,0.5,303822.0,0.5,8597
1050120840000000000,9101,21,109660.0,0.5,109660.0,0.5,8597
1050120840000000000,9101,22,123303.0,0.5,123303.0,0.5,8597
1050120840000000000,9101,23,156333.0,0.5,156333.0,0.5,8597
1050120840000000000,9101,24,204720.0,0.5,204720.0,0.5,8597
1050120840000000000,9101,25,256787.0,0.5,256787.0,0.5,8597
1050120840000000000,9101,27,322159.0,0.5,322159.0,0.5,8597
1050120840000000000,9101,28,441746.0,0.5,441746.0,0.5,8597
1050120840000000000,9101,29,590459.0,0.5,590459.0,0.5,8597
1050120840000000000,9101,30,714164.0,0.5,714164.0,0.5,8597
1050120840000000000,9101,33,172449.0,0.5,172449.0,0.5,8597
1050120840000000000,9101,35,260181.0,0.5,260181.0,0.5,8597
1050120840000000000,9101,37,329610.0,0.5,329610.0,0.5,8597
1050120840000000000,9101,38,418067.0,0.5,418067.0,0.5,8597
1050120840000000000,9101,39,545563.0,0.5,545563.0,0.5,8597
1050120840000000000,9101,40,675576.0,0.5,675576.0,0.5,8597
1050120850000000000,9101,0,68037.3,0.5,68037.3,0.5,8597
1050120850000000000,9101,1,59024.7,0.5,59024.7,0.5,8597
1050120850000000000,9101,11,82074.5,0.5,82074.5,0.5,8597
1050120850000000000,9101,12,105545.0,0.5,105545.0,0.5,8597
1050120850000000000,9101,13,152663.0,0.5,152663.0,0.5,8597
1050120850000000000,9101,14,197221.0,0.5,197221.0,0.5,8597
1050120850000000000,9101,15,239232.0,0.5,239232.0,0.5,8597
1050120850000000000,9101,16,301085.0,0.5,301085.0,0.5,8597
1050120850000000000,9101,21,108317.0,0.5,108317.0,0.5,8597
1050120850000000000,9101,22,122060.0,0.5,122060.0,0.5,8597
1050120850000000000,9101,23,154783.0,0.5,154783.0,0.5,8597
1050120850000000000,9101,24,202738.0,0.5,202738.0,0.5,8597
1050120850000000000,9101,25,254190.0,0.5,254190.0,0.5,8597
1050120850000000000,9101,27,319349.0,0.5,319349.0,0.5,8597
1050120850000000000,9101,28,437205.0,0.5,437205.0,0.5,8597
1050120850000000000,9101,29,585742.0,0.5,585742.0,0.5,8597
1050120850000000000,9101,30,706428.0,0.5,706428.0,0.5,8597
1050120850000000000,9101,33,170742.0,0.5,170742.0,0.5,8597
1050120850000000000,9101,35,257623.0,0.5,257623.0,0.5,8597
1050120850000000000,9101,37,326737.0,0.5,326737.0,0.5,8597
1050120850000000000,9101,38,414823.0,0.5,414823.0,0.5,8597
1050120850000000000,9101,39,541480.0,0.5,541480.0,0.5,8597
1050120850000000000,9101,40,668181.0,0.5,668181.0,0.5,8597
1050120860000000000,9101,0,56824.8,0.5,56824.8,0.5,8597
1050120860000000000,9101,1,51659.2,0.5,51659.2,0.5,8597
1050120860000000000,9101,11,73903.0,0.5,73903.0,0.5,8597
1050120860000000000,9101,12,98098.0,0.5,98098.0,0.5,8597
1050120860000000000,9101,13,140227.0,0.5,140227.0,0.5,8597
1050120860000000000,9101,14,179946.0,0.5,179946.0,0.5,8597
1050120860000000000,9101,15,218933.0,0.5,218933.0,0.5,8597
1050120860000000000,9101,16,270707.0,0.5,270707.0,0.5,8597
1050120860000000000,9101,21,96574.0,0.5,96574.0,0.5,8597
1050120860000000000,9101,22,112347.0,0.5,112347.0,0.5,8597
1050120860000000000,9101,23,140052.0,0.5,140052.0,0.5,8597
1050120860000000000,9101,24,179582.0,0.5,179582.0,0.5,8597
1050120860000000000,9101,25,227182.0,0.5,227182.0,0.5,8597
1050120860000000000,9101,27,282957.0,0.5,282957.0,0.5,8597
1050120860000000000,9101,28,385290.0,0.5,385290.0,0.5,8597
1050120860000000000,9101,29,517598.0,0.5,517598.0,0.5,8597
1050120860000000000,9101,30,623162.0,0.5,623162.0,0.5,8597
1050120860000000000,9101,33,144571.0,0.5,144571.0,0.5,8597
1050120860000000000,9101,35,227512.0,0.5,227512.0,0.5,8597
1050120860000000000,9101,37,288315.0,0.5,288315.0,0.5,8597
1050120860000000000,9101,38,366890.0,0.5,366890.0,0.5,8597
1050120860000000000,9101,39,478037.0,0.5,478037.0,0.5,8597
1050120860000000000,9101,40,581162.0,0.5,581162.0,0.5,8597
1050120870000000000,9101,0,55295.9,0.5,55295.9,0.5,8597
1050120870000000000,9101,1,50505.5,0.5,50505.5,0.5,8597
1050120870000000000,9101,11,72741.6,0.5,72741.6,0.5,8597
1050120870000000000,9101,12,96962.4,0.5,96962.4,0.5,8597
1050120870000000000,9101,13,138769.0,0.5,138769.0,0.5,8597
1050120870000000000,9101,14,178143.0,0.5,178143.0,0.5,8597
1050120870000000000,9101,15,217289.0,0.5,217289.0,0.5,8597
1050120870000000000,9101,16,268419.0,0.5,268419.0,0.5,8597
1050120870000000000,9101,21,95385.6,0.5,95385.6,0.5,8597
1050120870000000000,9101,22,111015.0,0.5,111015.0,0.5,8597
1050120870000000000,9101,23,138396.0,0.5,138396.0,0.5,8597
1050120870000000000,9101,24,178034.0,0.5,178034.0,0.5,8597
1050120870000000000,9101,25,225542.0,0.5,225542.0,0.5,8597
1050120870000000000,9101,27,280826.0,0.5,280826.0,0.5,8597
1050120870000000000,9101,28,380787.0,0.5,380787.0,0.5,8597
1050120870000000000,9101,29,511532.0,0.5,511532.0,0.5,8597
1050120870000000000,9101,30,616496.0,0.5,616496.0,0.5,8597
1050120870000000000,9101,33,142974.0,0.5,142974.0,0.5,8597
1050120870000000000,9101,35,225620.0,0.5,225620.0,0.5,8597
1050120870000000000,9101,37,285426.0,0.5,285426.0,0.5,8597
1050120870000000000,9101,38,363111.0,0.5,363111.0,0.5,8597
1050120870000000000,9101,39,471563.0,0.5,471563.0,0.5,8597
1050120870000000000,9101,40,571579.0,0.5,571579.0,0.5,8597
1050120880000000000,9101,0,54699.1,0.5,54699.1,0.5,8597
1050120880000000000,9101,1,49674.9,0.5,49674.9,0.5,8597
1050120880000000000,9101,11,71997.4,0.5,71997.4,0.5,8597
1050120880000000000,9101,12,96326.5,0.5,96326.5,0.5,8597
1050120880000000000,9101,13,138234.0,0.5,138234.0,0.5,8597
1050120880000000000,9101,14,177674.0,0.5,177674.0,0.5,8597
1050120880000000000,9101,15,216731.0,0.5,216731.0,0.5,8597
1050120880000000000,9101,16,268141.0,0.5,268141.0,0.5,8597
1050120880000000000,9101,21,94615.5,0.5,94615.5,0.5,8597
1050120880000000000,9101,22,110396.0,0.5,110396.0,0.5,8597
1050120880000000000,9101,23,137794.0,0.5,137794.0,0.5,8597
1050120880000000000,9101,24,177788.0,0.5,177788.0,0.5,8597
1050120880000000000,9101,25,225126.0,0.5,225126.0,0.5,8597
1050120880000000000,9101,27,278631.0,0.5,278631.0,0.5,8597
1050120880000000000,9101,28,380214.0,0.5,380214.0,0.5,8597
1050120880000000000,9101,29,512176.0,0.5,512176.0,0.5,8597
1050120880000000000,9101,30,615204.0,0.5,615204.0,0.5,8597
1050120880000000000,9101,33,142312.0,0.5,142312.0,0.5,8597
1050120880000000000,9101,35,224649.0,0.5,224649.0,0.5,8597
1050120880000000000,9101,37,284855.0,0.5,284855.0,0.5,8597
1050120880000000000,9101,38,363548.0,0.5,363548.0,0.5,8597
1050120880000000000,9101,39,474289.0,0.5,474289.0,0.5,8597
1050120880000000000,9101,40,571084.0,0.5,571084.0,0.5,8597
1050120890000000000,9101,0,55206.0,0.5,55206.0,0.5,8597
1050120890000000000,9101,1,50186.5,0.5,50186.5,0.5,8597
1050120890000000000,9101,11,72614.6,0.5,72614.6,0.5,8597
1050120890000000000,9101,12,97211.4,0.5,97211.4,0.5,8597
1050120890000000000,9101,13,139666.0,0.5,139666.0,0.5,8597
1050120890000000000,9101,14,179509.0,0.5,179509.0,0.5,8597
1050120890000000000,9101,15,219125.0,0.5,219125.0,0.5,8597
1050120890000000000,9101,16,271995.0,0.5,271995.0,0.5,8597
1050120890000000000,9101,21,95405.6,0.5,95405.6,0.5,8597
1050120890000000000,9101,22,111300.0,0.5,111300.0,0.5,8597
1050120890000000000,9101,23,139000.0,0.5,139000.0,0.5,8597
1050120890000000000,9101,24,179598.0,0.5,179598.0,0.5,8597
1050120890000000000,9101,25,227543.0,0.5,227543.0,0.5,8597
1050120890000000000,9101,27,280197.0,0.5,280197.0,0.5,8597
1050120890000000000,9101,28,383337.0,0.5,383337.0,0.5,8597
1050120890000000000,9101,29,517027.0,0.5,517027.0,0.5,8597
1050120890000000000,9101,30,619829.0,0.5,619829.0,0.5,8597
1050120890000000000,9101,33,143353.0,0.5,143353.0,0.5,8597
1050120890000000000,9101,35,226283.0,0.5,226283.0,0.5,8597
1050120890000000000,9101,37,287356.0,0.5,287356.0,0.5,8597
1050120890000000000,9101,38,367290.0,0.5,367290.0,0.5,8597
1050120890000000000,9101,39,480567.0,0.5,480567.0,0.5,8597
1050120890000000000,9101,40,575682.0,0.5,575682.0,0.5,8597
1050120900000000000,9101,0,55065.3,0.5,55065.3,0.5,8597
1050120900000000000,9101,1,50601.3,0.5,50601.3,0.5,8597
1050120900000000000,9101,11,73175.9,0.5,73175.9,0.5,8597
1050120900000000000,9101,12,98254.0,0.5,98254.0,0.5,8597
1050120900000000000,9101,13,140973.0,0.5,140973.0,0.5,8597
1050120900000000000,9101,14,181133.0,0.5,181133.0,0.5,8597
1050120900000000000,9101,15,221129.0,0.5,221129.0,0.5,8597
1050120900000000000,9101,16,274802.0,0.5,274802.0,0.5,8597
1050120900000000000,9101,21,95895.6,0.5,95895.6,0.5,8597
1050120900000000000,9101,22,112138.0,0.5,112138.0,0.5,8597
1050120900000000000,9101,23,139956.0,0.5,139956.0,0.5,8597
1050120900000000000,9101,24,180928.0,0.5,180928.0,0.5,8597
1050120900000000000,9101,25,228859.0,0.5,228859.0,0.5,8597
1050120900000000000,9101,27,282270.0,0.5,282270.0,0.5,8597
1050120900000000000,9101,28,383507.0,0.5,383507.0,0.5,8597
1050120900000000000,9101,29,518340.0,0.5,518340.0,0.5,8597
1050120900000000000,9101,30,619125.0,0.5,619125.0,0.5,8597
1050120900000000000,9101,33,143848.0,0.5,143848.0,0.5,8597
1050120900000000000,9101,35,226703.0,0.5,226703.0,0.5,8597
1050120900000000000,9101,37,288376.0,0.5,288376.0,0.5,8597
1050120900000000000,9101,38,368521.0,0.5,368521.0,0.5,8597
1050120900000000000,9101,39,482148.0,0.5,482148.0,0.5,8597
1050120900000000000,9101,40,574125.0,0.5,574125.0,0.5,8597
1050120910000000000,9101,0,49149.7,0.5,49149.7,0.5,8597
1050120910000000000,9101,1,43258.8,0.5,43258.8,0.5,8597
1050120910000000000,9101,11,66968.2,0.5,66968.2,0.5,8597
1050120910000000000,9101,12,89237.7,0.5,89237.7,0.5,8597
1050120910000000000,9101,13,133575.0,0.5,133575.0,0.5,8597
1050120910000000000,9101,14,174032.0,0.5,174032.0,0.5,8597
1050120910000000000,9101,15,213824.0,0.5,213824.0,0.5,8597
1050120910000000000,9101,16,270222.0,0.5,270222.0,0.5,8597
1050120910000000000,9101,21,84126.1,0.5,84126.1,0.5,8597
1050120910000000000,9101,22,103250.0,0.5,103250.0,0.5,8597
1050120910000000000,9101,23,133601.0,0.5,133601.0,0.5,8597
1050120910000000000,9101,24,174358.0,0.5,174358.0,0.5,8597
1050120910000000000,9101,25,222321.0,0.5,222321.0,0.5,8597
1050120910000000000,9101,27,292476.0,0.5,292476.0,0.5,8597
1050120910000000000,9101,28,393224.0,0.5,393224.0,0.5,8597
1050120910000000000,9101,29,538169.0,0.5,538169.0,0.5,8597
1050120910000000000,9101,30,675300.0,0.5,675300.0,0.5,8597
1050120910000000000,9101,33,131902.0,0.5,131902.0,0.5,8597
1050120910000000000,9101,35,209528.0,0.5,209528.0,0.5,8597
1050120910000000000,9101,37,272335.0,0.5,272335.0,0.5,8597
1050120910000000000,9101,38,354717.0,0.5,354717.0,0.5,8597
1050120910000000000,9101,39,472226.0,0.5,472226.0,0.5,8597
1050120910000000000,9101,40,602589.0,0.5,602589.0,0.5,8597
1050120920000000000,9101,0,51261.2,0.5,51261.2,0.5,8597
1050120920000000000,9101,1,44816.5,0.5,44816.5,0.5,8597
1050120920000000000,9101,11,69060.9,0.5,69060.9,0.5,8597
1050120920000000000,9101,12,91408.3,0.5,91408.3,0.5,8597
1050120920000000000,9101,13,137006.0,0.5,137006.0,0.5,8597
1050120920000000000,9101,14,178274.0,0.5,178274.0,0.5,8597
1050120920000000000,9101,15,218963.0,0.5,218963.0,0.5,8597
1050120920000000000,9101,16,277463.0,0.5,277463.0,0.5,8597
1050120920000000000,9101,21,86580.5,0.5,86580.5,0.5,8597
1050120920000000000,9101,22,105831.0,0.5,105831.0,0.5,8597
1050120920000000000,9101,23,136925.0,0.5,136925.0,0.5,8597
1050120920000000000,9101,24,178721.0,0.5,178721.0,0.5,8597
1050120920000000000,9101,25,227928.0,0.5,227928.0,0.5,8597
1050120920000000000,9101,27,301360.0,0.5,301360.0,0.5,8597
1050120920000000000,9101,28,405425.0,0.5,405425.0,0.5,8597
1050120920000000000,9101,29,554669.0,0.5,554669.0,0.5,8597
1050120920000000000,9101,30,693762.0,0.5,693762.0,0.5,8597
1050120920000000000,9101,33,135152.0,0.5,135152.0,0.5,8597
1050120920000000000,9101,35,214683.0,0.5,214683.0,0.5,8597
1050120920000000000,9101,37,279321.0,0.5,279321.0,0.5,8597
1050120920000000000,9101,38,364387.0,0.5,364387.0,0.5,8597
1050120920000000000,9101,39,485295.0,0.5,485295.0,0.5,8597
1050120920000000000,9101,40,621564.0,0.5,621564.0,0.5,8597
1050120930000000000,9101,0,50156.3,0.5,50156.3,0.5,8597
1050120930000000000,9101,1,43931.5,0.5,43931.5,0.5,8597
1050120930000000000,9101,11,67694.1,0.5,67694.1,0.5,8597
1050120930000000000,9101,12,89762.7,0.5,89762.7,0.5,8597
1050120930000000000,9101,13,134981.0,0.5,134981.0,0.5,8597
1050120930000000000,9101,14,175829.0,0.5,175829.0,0.5,8597
1050120930000000000,9101,15,216161.0,0.5,216161.0,0.5,8597
1050120930000000000,9101,16,273303.0,0.5,273303.0,0.5,8597
1050120930000000000,9101,21,84652.8,0.5,84652.8,0.5,8597
1050120930000000000,9101,22,104055.0,0.5,104055.0,0.5,8597
1050120930000000000,9101,23,134935.0,0.5,134935.0,0.5,8597
1050120930000000000,9101,24,176118.0,0.5,176118.0,0.5,8597
1050120930000000000,9101,25,224434.0,0.5,224434.0,0.5,8597
1050120930000000000,9101,27,296543.0,0.5,296543.0,0.5,8597
1050120930000000000,9101,28,397369.0,0.5,397369.0,0.5,8597
1050120930000000000,9101,29,544883.0,0.5,544883.0,0.5,8597
1050120930000000000,9101,30,682012.0,0.5,682012.0,0.5,8597
1050120930000000000,9101,33,133259.0,0.5,133259.0,0.5,8597
1050120930000000000,9101,35,211738.0,0.5,211738.0,0.5,8597
1050120930000000000,9101,37,275282.0,0.5,275282.0,0.5,8597
1050120930000000000,9101,38,358870.0,0.5,358870.0,0.5,8597
1050120930000000000,9101,39,477541.0,0.5,477541.0,0.5,8597
1050120930000000000,9101,40,611121.0,0.5,611121.0,0.5,8597
1050120940000000000,9101,0,51215.4,0.5,51215.4,0.5,8597
1050120940000000000,9101,1,44783.6,0.5,44783.6,0.5,8597
1050120940000000000,9101,11,68802.3,0.5,68802.3,0.5,8597
1050120940000000000,9101,12,90876.2,0.5,90876.2,0.5,8597
1050120940000000000,9101,13,136517.0,0.5,136517.0,0.5,8597
1050120940000000000,9101,14,177723.0,0.5,177723.0,0.5,8597
1050120940000000000,9101,15,218406.0,0.5,218406.0,0.5,8597
1050120940000000000,9101,16,276321.0,0.5,276321.0,0.5,8597
1050120940000000000,9101,21,85980.3,0.5,85980.3,0.5,8597
1050120940000000000,9101,22,105332.0,0.5,105332.0,0.5,8597
1050120940000000000,9101,23,136484.0,0.5,136484.0,0.5,8597
1050120940000000000,9101,24,178187.0,0.5,178187.0,0.5,8597
1050120940000000000,9101,25,227019.0,0.5,227019.0,0.5,8597
1050120940000000000,9101,27,300185.0,0.5,300185.0,0.5,8597
1050120940000000000,9101,28,403166.0,0.5,403166.0,0.5,8597
1050120940000000000,9101,29,552662.0,0.5,552662.0,0.5,8597
1050120940000000000,9101,30,689624.0,0.5,689624.0,0.5,8597
1050120940000000000,9101,33,135326.0,0.5,135326.0,0.5,8597
1050120940000000000,9101,35,214516.0,0.5,214516.0,0.5,8597
1050120940000000000,9101,37,278974.0,0.5,278974.0,0.5,8597
1050120940000000000,9101,38,363777.0,0.5,363777.0,0.5,8597
1050120940000000000,9101,39,483945.0,0.5,483945.0,0.5,8597
1050120940000000000,9101,40,620587.0,0.5,620587.0,0.5,8597
1050120950000000000,9101,0,49900.1,0.5,49900.1,0.5,8597
1050120950000000000,9101,1,43963.1,0.5,43963.1,0.5,8597
1050120950000000000,9101,11,67966.9,0.5,67966.9,0.5,8597
1050120950000000000,9101,12,89978.5,0.5,89978.5,0.5,8597
1050120950000000000,9101,13,135345.0,0.5,135345.0,0.5,8597
1050120950000000000,9101,14,176239.0,0.5,176239.0,0.5,8597
1050120950000000000,9101,15,216855.0,0.5,216855.0,0.5,8597
1050120950000000000,9101,16,274639.0,0.5,274639.0,0.5,8597
1050120950000000000,9101,21,84910.8,0.5,84910.8,0.5,8597
1050120950000000000,9101,22,104494.0,0.5,104494.0,0.5,8597
1050120950000000000,9101,23,135484.0,0.5,135484.0,0.5,8597
1050120950000000000,9101,24,177060.0,0.5,177060.0,0.5,8597
1050120950000000000,9101,25,225796.0,0.5,225796.0,0.5,8597
1050120950000000000,9101,27,298335.0,0.5,298335.0,0.5,8597
1050120950000000000,9101,28,399302.0,0.5,399302.0,0.5,8597
1050120950000000000,9101,29,548556.0,0.5,548556.0,0.5,8597
1050120950000000000,9101,30,685210.0,0.5,685210.0,0.5,8597
1050120950000000000,9101,33,134125.0,0.5,134125.0,0.5,8597
1050120950000000000,9101,35,213315.0,0.5,213315.0,0.5,8597
1050120950000000000,9101,37,277252.0,0.5,277252.0,0.5,8597
1050120950000000000,9101,38,361304.0,0.5,361304.0,0.5,8597
1050120950000000000,9101,39,480305.0,0.5,480305.0,0.5,8597
1050120950000000000,9101,40,615214.0,0.5,615214.0,0.5,8597
1050120960000000000,9101,0,50504.3,0.5,50504.3,0.5,8597
1050120960000000000,9101,1,44775.8,0.5,44775.8,0.5,8597
1050120960000000000,9101,11,68796.6,0.5,68796.6,0.5,8597
1050120960000000000,9101,12,91161.0,0.5,91161.0,0.5,8597
1050120960000000000,9101,13,136904.0,0.5,136904.0,0.5,8597
1050120960000000000,9101,14,178445.0,0.5,178445.0,0.5,8597
1050120960000000000,9101,15,219726.0,0.5,219726.0,0.5,8597
1050120960000000000,9101,16,278680.0,0.5,278680.0,0.5,8597
1050120960000000000,9101,21,85905.2,0.5,85905.2,0.5,8597
1050120960000000000,9101,22,106001.0,0.5,106001.0,0.5,8597
1050120960000000000,9101,23,137152.0,0.5,137152.0,0.5,8597
1050120960000000000,9101,24,179301.0,0.5,179301.0,0.5,8597
1050120960000000000,9101,25,229111.0,0.5,229111.0,0.5,8597
1050120960000000000,9101,27,302190.0,0.5,302190.0,0.5,8597
1050120960000000000,9101,28,407305.0,0.5,407305.0,0.5,8597
1050120960000000000,9101,29,558209.0,0.5,558209.0,0.5,8597
