Year,Source,Fuel,ModelYr,NO2,NO,N2O,NOx,Total_PM10,Total_PM25,Brake_PM10,Tire_PM10,Brake_PM25,Tire_PM25,SO2
2038,21,9,2018,0,0,0,0,0,0,168.0252803,64.8663678,21.0032197,9.729860973,0
2039,21,9,2018,0,0,0,0,0,0,162.3565595,62.67798617,20.29459546,9.401581253,0
2040,21,9,2018,0,0,0,0,0,0,157.2544047,60.70830876,19.65679208,9.106057523,0
2041,21,9,2018,0,0,0,0,0,0,152.4963235,58.87132019,19.0619298,8.830712108,0
2042,21,9,2018,0,0,0,0,0,0,148.1645825,57.1993822,18.52052988,8.579789566,0
2043,21,9,2018,0,0,0,0,0,0,144.4725959,55.77362633,18.05893983,8.365999062,0
2044,21,9,2018,0,0,0,0,0,0,141.4469889,54.60548876,17.68093748,8.190929162,0
2045,21,9,2018,0,0,0,0,0,0,139.1216382,53.70828117,17.39021591,8.056415794,0
2046,21,9,2018,0,0,0,0,0,0,137.5125852,53.08699732,17.18907315,7.962897565,0
2047,21,9,2018,0,0,0,0,0,0,136.8824842,52.84351008,17.10996285,7.926778164,0
2048,21,9,2018,0,0,0,0,0,0,137.5295615,53.09295548,17.1908923,7.964056402,0
2021,31,9,2018,0,0,0,0,0,0,359.7499816,132.1177887,44.96883237,19.81711799,0
2022,31,9,2018,0,0,0,0,0,0,350.1367133,128.5873748,43.76667876,19.28809759,0
2023,31,9,2018,0,0,0,0,0,0,338.9689775,124.4865581,42.3715427,18.67252336,0
2024,31,9,2018,0,0,0,0,0,0,326.5220096,119.9148215,40.81479605,17.98752363,0
2025,31,9,2018,0,0,0,0,0,0,313.3954689,115.0946603,39.17455101,17.26440566,0
2026,31,9,2018,0,0,0,0,0,0,301.6026956,110.7629401,37.70031264,16.61359489,0
2027,31,9,2018,0,0,0,0,0,0,290.3557303,106.6334149,36.29433991,15.99451685,0
2028,31,9,2018,0,0,0,0,0,0,279.2917399,102.5700753,34.91202187,15.38495163,0
2029,31,9,2018,0,0,0,0,0,0,267.967547,98.41020562,33.49638579,14.76082296,0
2030,31,9,2018,0,0,0,0,0,0,257.0170281,94.38972718,32.12669142,14.15785297,0
2031,31,9,2018,0,0,0,0,0,0,246.1043812,90.38223906,30.76317092,13.55702768,0
2032,31,9,2018,0,0,0,0,0,0,235.5927088,86.5215373,29.44817187,12.97745792,0
2033,31,9,2018,0,0,0,0,0,0,225.3594916,82.76349595,28.16934112,12.41536486,0
2034,31,9,2018,0,0,0,0,0,0,215.4996194,79.14194819,26.93794246,11.8717295,0
2035,31,9,2018,0,0,0,0,0,0,206.044003,75.67074893,25.75639326,11.349411,0
2036,31,9,2018,0,0,0,0,0,0,197.7009262,72.60611632,24.71178008,10.89035446,0
2037,31,9,2018,0,0,0,0,0,0,190.1939295,69.84754257,23.77356999,10.47786011,0
2038,31,9,2018,0,0,0,0,0,0,183.5996144,67.42658911,22.94979403,10.1135256,0
2039,31,9,2018,0,0,0,0,0,0,178.1611704,65.42858518,22.27084105,9.814936208,0
2040,31,9,2018,0,0,0,0,0,0,173.8767562,63.8544053,21.7338907,9.576753127,0
2041,31,9,2018,0,0,0,0,0,0,170.5985534,62.65085178,21.32455021,9.400532653,0
2042,31,9,2018,0,0,0,0,0,0,168.3856745,61.84000454,21.05066332,9.277010331,0
2043,31,9,2018,0,0,0,0,0,0,167.5146513,61.52008337,20.94028184,9.226988975,0
2044,31,9,2018,0,0,0,0,0,0,168.1766783,61.76329432,21.02360943,9.266781113,0
2045,31,9,2018,0,0,0,0,0,0,169.1195802,62.11035022,21.1394706,9.317315622,0
2046,31,9,2018,0,0,0,0,0,0,169.9108836,62.40146596,21.23612528,9.358562221,0
2047,31,9,2018,0,0,0,0,0,0,170.789835,62.71966529,21.34950719,9.407085553,0
2048,31,9,2018,0,0,0,0,0,0,171.5977388,63.01904319,21.45260105,9.45206346,0
2021,21,1,2019,50.43456786,477.0798872,55.7621309,531.7685246,34.83448657,30.81524888,321.4817178,124.1084198,40.18519715,18.61617061,23.78228015
2022,21,1,2019,48.80250409,461.9064833,54.41731627,514.8277169,33.99967819,30.07676043,314.1328189,121.2714441,39.26659461,18.19061827,23.236865
2023,21,1,2019,52.9540662,492.1811731,52.94430345,549.5312971,40.05569644,35.43403271,305.5357302,117.9525327,38.19198663,17.69279184,22.59964536
2024,21,1,2019,51.11079299,475.7302235,51.35422967,531.0897473,38.84457602,34.36265527,295.8471954,114.2121814,36.98088042,17.13174069,21.88524673
2025,21,1,2019,52.4824472,483.9308329,49.68622111,540.7393217,42.6802966,37.7557995,285.600167,110.2563071,35.70000084,16.53836538,21.13003311
2026,21,1,2019,50.81107387,468.3410599,48.07904532,523.3389072,41.30355801,36.53792424,276.5744069,106.7718978,34.5717811,16.01570512,20.46132748
2027,21,1,2019,52.69429668,478.5627008,46.4947326,535.5413558,45.4906384,40.24189609,268.0126102,103.4665517,33.50155307,15.5199096,19.82398808
2028,21,1,2019,50.99625215,462.5110579,44.91107966,517.6483652,43.95597468,38.88428771,259.6030239,100.2200755,32.45035683,15.03293264,19.19880467
2029,21,1,2019,57.26511051,503.247923,43.30063943,565.0331928,52.81551878,46.72161462,250.8625339,96.84581261,31.35782156,14.52680157,18.54992021
2030,21,1,2019,55.27068845,484.9439089,41.69353135,544.5712534,50.87598699,45.00586389,242.3616732,93.56409062,30.29521118,14.03454096,17.91778309
2031,21,1,2019,53.25289677,466.5422049,40.08244432,523.9869002,48.92873979,43.28329438,233.7258879,90.23018621,29.21573126,13.53446024,17.27615625
2032,21,1,2019,51.26216946,448.4123827,38.5004333,503.7043162,47.0172789,41.59238662,225.2703846,86.96590184,28.15879038,13.04482106,16.64531098
2033,21,1,2019,49.30453439,430.5929382,36.94151979,483.7675199,45.13218302,39.92479199,216.87916,83.72644272,27.10988949,12.55890695,16.02211766
2034,21,1,2019,48.32605315,417.5163671,35.40563931,469.5991892,59.74292652,52.84974652,208.5142396,80.49725404,26.06429148,12.07452684,15.40134494
2035,21,1,2019,46.37062182,400.0843228,33.90385802,450.0553138,57.22887825,50.62577019,200.2366047,77.30162707,25.02957616,11.59518304,14.78749446
2036,21,1,2019,44.55706798,383.6717625,32.47949214,431.6821723,54.85314303,48.52413153,192.6322391,74.3659352,24.0790311,11.15483331,14.22244183
2037,21,1,2019,42.82432828,367.9839378,31.119505,414.1211769,52.58571261,46.51834237,185.3983004,71.57329601,23.17478839,10.73593919,13.68376416
2038,21,1,2019,41.19331141,353.1626039,29.8306497,397.5361819,50.43805946,44.61847336,178.5762821,68.93961692,22.32203067,10.34088592,13.17659602
2039,21,1,2019,40.29389662,341.3991176,28.6434876,384.7710809,65.61043965,58.04026179,172.3512353,66.53645403,21.54390717,9.980415009,12.71354235
2040,21,1,2019,39.0543988,329.9542736,27.55802229,371.9845225,63.16635884,55.87815479,166.7031871,64.35597948,20.83789456,9.653351366,12.29318831
2041,21,1,2019,37.74268663,318.1319114,26.53611933,358.7445739,60.86213379,53.83981472,161.3183564,62.27719567,20.16480498,9.341535715,11.8927601
2042,21,1,2019,36.52149082,307.1806582,25.59194202,346.4739897,58.7306091,51.95423385,156.2892605,60.33567024,19.53614334,9.050306433,11.51903602
2043,21,1,2019,35.4412845,297.4556879,24.75180591,335.5817271,56.83574459,50.27799083,151.8517634,58.62255607,18.98146305,8.793337232,11.1890972
2044,21,1,2019,34.59833718,289.722627,24.02513018,326.9364518,55.19763314,48.82888035,148.0307179,57.14744284,18.50383468,8.572076429,10.9049194
2045,21,1,2019,33.82102788,282.6876398,23.41706202,319.0611522,53.82798045,47.6172578,144.8568449,55.92217656,18.10709329,8.388286105,10.66875053
2046,21,1,2019,33.20462088,277.0893716,22.93233095,312.7963483,52.73704772,46.65220724,142.3454492,54.95263207,17.79317195,8.242856146,10.48179065
2047,21,1,2019,32.80562121,273.300052,22.59704825,308.5742742,51.9901029,45.99144727,140.76774,54.34361039,17.59596104,8.151480674,10.36356483
2048,21,1,2019,32.61388516,271.3058032,22.41341794,306.3707235,51.58846505,45.63616088,140.0596416,54.07022837,17.50745562,8.110505248,10.30965509
2049,21,1,2019,32.75759312,272.0897327,22.45875004,307.3057671,51.71439379,45.74758225,140.7954608,54.35427378,17.59944119,8.153088706,10.36199668
2021,31,1,2019,59.90997474,571.9308449,88.33587173,636.9362089,56.41915595,49.90945875,405.2875702,149.0212299,50.66096067,22.35307101,38.46485177
2022,31,1,2019,57.84522276,551.9887963,85.91266554,614.7518684,54.89308795,48.55948063,395.4793821,145.4148646,49.43492118,21.81212395,37.52803244
2023,31,1,2019,75.25686478,684.4438359,83.30705178,765.8273341,79.78786837,70.58186317,383.8457262,141.1372222,47.98070697,21.17047619,36.41991551
2024,31,1,2019,72.43846357,659.3596084,80.52513915,737.6996556,77.11394815,68.21647006,370.6462315,136.2838475,46.33077448,20.44247718,35.16925352
2025,31,1,2019,84.30576077,745.5491031,77.64406427,836.5469032,80.46969651,71.18505353,356.5965101,131.1178897,44.57457054,19.66758486,33.83969002
2026,31,1,2019,81.30464435,718.8714833,74.856494,806.6288882,77.58466929,68.63287824,343.9429362,126.4652753,42.99287149,18.96969102,32.63824515
2027,31,1,2019,86.86873113,754.94373,72.12013793,848.6014156,81.12470328,71.76443652,331.7943026,121.9983433,41.47429152,18.29966387,31.48131816
2028,31,1,2019,83.70457606,727.0123842,69.42270755,817.2550258,78.10312799,69.09151063,319.8230624,117.5965312,39.9778849,17.6393977,30.34346589
2029,31,1,2019,96.09817597,809.3754122,66.67996828,912.7756768,85.94987059,76.03293547,307.3872876,113.0240288,38.42340272,16.95351816,29.16270772
2030,31,1,2019,92.30561358,777.2493259,64.02105099,876.5675106,82.5280096,73.00580739,295.2958557,108.5780964,36.9119862,16.28662977,28.0147987
2031,31,1,2019,88.48476244,744.8751323,61.34096484,840.0803217,79.07907407,69.9548675,283.1160342,104.0996579,35.38951083,15.61486987,26.85847483
2032,31,1,2019,84.75594015,713.3304471,58.7378263,804.5224819,75.72969498,66.99192152,271.2997837,99.75489443,33.91247454,14.9631646,25.73303308
2033,31,1,2019,81.12155216,682.562376,56.19226404,769.8427736,72.45305903,64.09334152,259.7053929,95.49172155,32.463164,14.32368543,24.63254893
2034,31,1,2019,79.89942036,662.0895646,53.70930366,747.9728643,84.83796406,75.04927521,248.3456487,91.3148665,31.04319776,13.69716062,23.55458824
2035,31,1,2019,76.36781467,632.7685398,51.32677187,714.8551913,81.07659356,71.72191914,237.3802421,87.28294396,29.6725411,13.0923801,22.51433387
2036,31,1,2019,73.16035178,605.7982926,49.11132322,684.4340773,77.59115583,68.63857454,227.492255,83.647211,28.43653692,12.54701567,21.57488638
2037,31,1,2019,70.207335,580.8959257,47.06267676,656.3540885,74.37154115,65.79050412,218.4362825,80.31741917,27.30452775,12.04754824,20.71265217
2038,31,1,2019,67.55862987,558.5004738,45.21430609,631.1079238,71.46788861,63.22184619,210.2954817,77.32408739,26.28694268,11.5985536,19.93875514
2039,31,1,2019,60.21648425,497.4845377,43.61624249,562.198545,82.88590128,73.32245666,203.2968737,74.75074035,25.41211553,11.21256042,19.2732494
2040,31,1,2019,58.67106958,484.1321966,42.2720472,547.1807137,80.35205335,71.08097875,197.4725868,72.60918836,24.68406784,10.89132549,18.71911111
2041,31,1,2019,57.17967226,471.3933494,41.12660614,532.8356712,78.19480948,69.17261138,192.5505114,70.79933106,24.06879621,10.61985256,18.25060501
2042,31,1,2019,56.01968146,461.4137218,40.22399057,521.6061381,76.4979436,67.67156241,188.7379609,69.39756922,23.59223916,10.40958242,17.88741108
2043,31,1,2019,55.26056888,454.6551665,39.59599919,514.027815,75.32714881,66.63582856,186.2942505,68.49904503,23.28678815,10.27480471,17.65357917
2044,31,1,2019,55.06126387,452.4031369,39.2686498,511.556784,74.72927942,66.10694426,185.2868186,68.12861823,23.16086586,10.21924146,17.55575607
2045,31,1,2019,55.21563164,453.1617912,39.29534289,512.4771889,74.80382451,66.17290153,185.9207295,68.36169905,23.24009929,10.25420028,17.61357489
2046,31,1,2019,55.43370825,454.3410383,39.3506771,513.8859256,74.93763102,66.29125819,186.7921818,68.68213118,23.34903099,10.302262,17.69344007
2047,31,1,2019,55.68343732,455.8277753,39.43635278,515.6363283,75.12693895,66.45874138,187.7595219,69.03778285,23.46993782,10.35561754,17.7826057
2048,31,1,2019,55.91073658,457.1509272,39.50937454,517.1993032,75.29125517,66.60408808,188.6466973,69.36399134,23.5808399,10.40454868,17.8642667
2049,31,1,2019,56.16568673,458.6532774,39.59424089,518.9706786,75.48035936,66.77136325,189.6377539,69.72841922,23.70472663,10.45920835,17.95556553
2021,21,2,2019,172.5979705,257.5968962,9.53766479,433.6633321,27.16595554,24.99385985,315.672167,121.8667447,39.45994334,18.28078042,12.62668989
2022,21,2,2019,168.5137721,251.4980867,9.316674755,423.3979351,26.52136817,24.3976231,308.4581459,119.0811541,38.55757855,17.86192487,12.3359675
2023,21,2,2019,191.401753,285.6583688,9.062015664,480.9068395,31.24175657,28.74272003,300.0154794,115.8195139,37.5026474,17.3735604,11.99803528
2024,21,2,2019,185.5347406,276.9027001,8.78088907,466.1731727,30.29410037,27.87176333,290.5044435,112.1487133,36.31322085,16.82138067,11.61742523
2025,21,2,2019,193.9468666,289.4576974,8.477465391,487.2999726,33.2802023,30.61561776,280.4416162,108.2610833,35.05520203,16.23909299,11.21710866
2026,21,2,2019,187.7256133,280.17327,8.206768739,471.6718825,32.20595075,29.62968027,271.5788493,104.8422415,33.94818212,15.72707042,10.86159749
2027,21,2,2019,193.9223705,289.4201568,7.948730628,487.2436253,35.47777721,32.63749731,263.1725099,101.5969055,32.89860976,15.23805489,10.52555976
2028,21,2,2019,187.510542,279.850493,7.693747476,471.1338344,34.2881128,31.54403173,254.9132297,98.40905604,31.86613042,14.7599435,10.19313342
2029,21,2,2019,209.1222874,312.1091001,7.436277611,525.4349673,41.20974426,37.91089064,246.3304954,95.094596,30.79108842,14.2655304,9.846496948
2030,21,2,2019,201.6303936,300.9250248,7.17204175,506.6089709,39.70586198,36.52548645,237.9818249,91.87407722,29.74506893,13.78130498,9.515018311
2031,21,2,2019,194.0778326,289.6589056,6.910945718,487.6383501,38.19539122,35.13660328,229.5048472,88.59752442,28.68547536,13.28841862,9.172154966
2032,21,2,2019,186.6382927,278.5484565,6.656346843,468.936349,36.71540837,33.77522399,221.1987188,85.39563767,27.65041636,12.80767378,8.840154382
2033,21,2,2019,179.3237679,267.6327029,6.40636847,450.5554544,35.25151823,32.43144751,212.9667168,82.20956482,26.62131532,12.33194216,8.508418481
2034,21,2,2019,174.2013108,259.9885933,6.153042226,437.6865917,46.67372979,42.94298971,204.7479789,79.03500962,25.59349736,11.85207905,8.179147103
2035,21,2,2019,167.0054234,249.2466228,5.903250728,419.6119001,44.72178637,41.14410615,196.6204041,75.90543018,24.57833406,11.38025134,7.860553663
2036,21,2,2019,160.2627945,239.197623,5.669624533,402.677076,42.87939498,39.44629831,189.1528925,73.02061118,23.64631113,10.95212386,7.554220397
2037,21,2,2019,153.8269534,229.5914546,5.456385723,386.5049694,41.12553586,37.83732976,182.0552145,70.27816826,22.75790006,10.52944687,7.267195036
2038,21,2,2019,147.7544862,220.5100533,5.248985791,371.2427037,39.46010339,36.30338668,175.3477155,67.70115777,21.9161753,10.15460138,6.991017273
2039,21,2,2019,143.0962539,213.5656867,5.052277772,359.5410827,51.36526144,47.24207787,169.2394948,65.34629193,21.16182632,9.800106597,6.755617135
2040,21,2,2019,137.9936269,205.9435795,4.876207581,346.7135971,49.45998302,45.50111199,163.6942885,63.18650736,20.46178606,9.475080855,6.521927639
2041,21,2,2019,133.160933,198.728458,4.72350611,334.565689,47.6757795,43.85858946,158.3956157,61.14967842,19.79678633,9.169786128,6.308670689
2042,21,2,2019,128.6854553,192.0551082,4.581647763,323.3088083,46.02244161,42.34031002,153.45998,59.25457662,19.17566706,8.86485792,6.115869262
2043,21,2,2019,124.6950728,186.1095239,4.429592259,313.306496,44.55226474,40.99423577,149.1090987,57.57444569,18.6463276,8.628476589,5.942010913
2044,21,2,2019,121.2977297,180.9616798,4.308611424,304.7044996,43.27997048,39.8280786,145.3484112,56.11825677,18.20372693,8.429620028,5.784420271
2045,21,2,2019,118.4041448,176.6985843,4.210196336,297.4671509,42.23162521,38.86804444,142.2542969,54.90797722,17.78655409,8.222086324,5.659358119
2046,21,2,2019,116.1631367,173.3283865,4.149015693,291.7892965,41.36922149,38.09466202,139.7734547,53.96511218,17.44261082,8.074765967,5.600240913
2047,21,2,2019,114.5985179,171.0581441,4.096046035,287.9713252,40.88103564,37.51115843,138.1990047,53.37340873,17.23516324,7.953817925,5.514344524
2048,21,2,2019,113.8943448,169.9004703,4.054804742,285.9675262,40.53420849,37.28206134,137.545066,53.08611259,17.25713827,7.971220243,5.494052841
2049,21,2,2019,114.2024903,170.4429126,4.06780966,287.0084459,40.62745996,37.38671534,138.2380129,53.37101305,17.30085021,8.000588294,5.485635434
2021,31,2,2019,1671.160289,2494.14355,37.29618588,4198.894238,29.39518362,27.04346958,417.2726515,166.6891853,52.15912947,25.0032344,23.34024828
2022,31,2,2019,1626.94583,2428.154945,36.36444008,4087.803415,28.62742556,26.33715613,407.1744293,162.6552814,50.89686474,24.39817703,22.77258676
2023,31,2,2019,1873.463162,2796.071787,35.28655975,4707.19319,41.73504754,38.39612806,395.1966247,157.870426,49.39957097,23.68041289,22.10042703
2024,31,2,2019,1810.149488,2701.579837,34.08174744,4548.113325,40.3222625,37.0963367,381.6068143,152.441613,47.7009412,22.86615291,21.3412104
2025,31,2,2019,1920.491738,2866.261759,32.80736683,4825.357699,40.56013572,37.31526602,367.1416377,146.6631541,45.89269345,21.99937479,20.53391055
2026,31,2,2019,1851.905224,2763.898985,31.63989593,4653.027875,39.11148936,35.98252685,354.1138249,141.4589945,44.26417198,21.21874929,19.80498361
2027,31,2,2019,1795.740767,2680.074611,30.5128206,4511.910757,39.48845775,36.32927722,341.6060709,136.4625099,42.70076488,20.46931154,19.10312568
2028,31,2,2019,1729.651906,2581.440307,29.40216805,4345.858035,38.03422675,34.99137526,329.2808317,131.5388751,41.16010813,19.73072708,18.41303379
2029,31,2,2019,1681.869562,2510.126997,28.25439125,4225.803458,39.60563741,36.43714323,316.4772872,126.4241711,39.55972401,18.96355428,17.69655707
2030,31,2,2019,1615.217091,2410.649953,27.13927825,4058.333628,38.03527932,34.99237308,304.0282077,121.4511343,38.00356471,18.21757076,17.00016023
2031,31,2,2019,1548.052855,2310.411699,26.01588348,3889.581152,36.45281763,33.53649843,291.4881641,116.4417084,36.43592441,17.46614671,16.29849666
2032,31,2,2019,1482.110998,2211.99481,24.92558276,3723.897731,34.91654411,32.12314984,279.3226168,111.5818636,34.91524326,16.73721449,15.61571846
2033,31,2,2019,1418.285225,2116.736998,23.85681206,3563.53045,33.41206976,30.73909554,267.3850483,106.8132037,33.42308245,16.02193089,14.94799927
2034,31,2,2019,1357.481687,2025.990616,22.81068279,3410.759239,36.31159833,33.40661226,255.68961,102.1410887,31.96119836,15.32114251,14.29389417
2035,31,2,2019,1297.392903,1936.308856,21.80236386,3259.779783,34.70375285,31.92736014,244.4000034,97.63120226,30.55001596,14.64464926,13.6626327
2036,31,2,2019,1242.286877,1854.066576,20.88633984,3121.324422,33.2262068,30.56812203,234.2195318,93.56444458,29.27731768,14.03459977,13.09274248
2037,31,2,2019,1191.250775,1777.897201,20.04520614,2993.093381,31.8648866,29.31563533,224.8958414,89.83982905,28.11205269,13.47586122,12.56973668
2038,31,2,2019,1145.559468,1709.704439,19.28841801,2878.290132,30.63846711,28.18720634,216.5141846,86.4916276,27.06429284,12.97366193,12.10038665
2039,31,2,2019,1098.494666,1639.461995,18.6371515,2760.037854,33.48447071,30.80574912,209.3086886,83.6130927,26.1635774,12.54185812,11.6967328
2040,31,2,2019,1065.736278,1590.571395,18.09333458,2677.72955,32.47937606,29.88103666,203.3122392,81.21778058,25.4141015,12.18260599,11.36060867
2041,31,2,2019,1037.922531,1549.060734,17.63280255,2607.845469,31.62504389,29.09516023,198.2443575,79.19338938,24.78052887,11.87900419,11.07664421
2042,31,2,2019,1016.170199,1516.595481,17.27459287,2553.190751,30.95619035,28.47942015,194.3193346,77.62534927,24.28988357,11.64366269,10.85641991
2043,31,2,2019,1001.554286,1494.782498,17.04008506,2516.468008,30.50319828,28.06284253,191.8032125,76.62028947,23.97548249,11.49305267,10.71477655
2044,31,2,2019,994.5974335,1484.398873,16.9363138,2498.987841,30.28300145,27.8603594,190.7659796,76.2058177,23.84583183,11.43077381,10.65599897
2045,31,2,2019,996.5347552,1487.29076,16.98303781,2503.856663,30.3345386,27.90746379,191.4187392,76.46660764,23.92719785,11.47004394,10.69123614
2046,31,2,2019,999.4521361,1491.64446,17.0498116,2511.186527,30.41388023,27.98069432,192.3162107,76.82507184,24.03937562,11.52381844,10.73979071
2047,31,2,2019,1003.020313,1496.969851,17.12558662,2520.150646,30.51399482,28.0728162,193.3119154,77.22301256,24.16404409,11.58353115,10.79438601
2048,31,2,2019,1006.217039,1501.741241,17.19504482,2528.18402,30.60311796,28.15490728,194.2254547,77.58771852,24.27816046,11.63810648,10.84420929
2049,31,2,2019,1009.833645,1507.138311,17.27273771,2537.269991,30.70401847,28.24775167,195.2456623,77.99537119,24.40558149,11.69928785,10.90018539
2021,21,5,2019,0.867146552,8.27155436,0.978297207,9.212347854,0.589545154,0.521497424,5.640034666,2.17735437,0.704981724,0.326586641,0.520884027
2022,21,5,2019,0.838758129,8.006795825,0.954673854,8.91687633,0.575412139,0.50904987,5.511115806,2.127576562,0.688883524,0.319137278,0.508930827
2023,21,5,2019,0.909161114,8.52464375,0.928808058,9.509906402,0.677932943,0.599701502,5.360262909,2.069343116,0.670045011,0.310407136,0.494979889
2024,21,5,2019,0.877612462,8.240295696,0.900947999,9.191468403,0.657405548,0.581526981,5.190329251,2.003734003,0.648783753,0.300569831,0.479326131
2025,21,5,2019,0.900773379,8.379149395,0.871694386,9.354753192,0.722246843,0.638929127,5.010554145,1.934312984,0.626344819,0.290150058,0.462748817
2026,21,5,2019,0.872061342,8.1091584,0.843501488,9.053680279,0.699002897,0.618364966,4.852170863,1.873177173,0.606497887,0.280970004,0.448104298
2027,21,5,2019,0.904170973,8.283467955,0.815692488,9.261744767,0.769863484,0.681056083,4.702008008,1.815219287,0.587753493,0.272302827,0.434179482
2028,21,5,2019,0.875019509,8.00540411,0.787937959,8.952008867,0.743971461,0.65813515,4.554465102,1.758255463,0.569318781,0.263735127,0.420464887
2029,21,5,2019,0.982107371,8.704593639,0.759661904,9.764873592,0.893943148,0.790780033,4.401066085,1.699036149,0.550157554,0.254866854,0.406250495
2030,21,5,2019,0.947945477,8.387701334,0.731429794,9.410926508,0.861178456,0.76179887,4.251930288,1.641500483,0.531471192,0.246179939,0.392399126
2031,21,5,2019,0.913277722,8.069150104,0.703213755,9.054965288,0.828267208,0.732694292,4.100472329,1.583014719,0.512606135,0.237432025,0.37841654
2032,21,5,2019,0.879141428,7.755364401,0.675464178,8.704113494,0.795983784,0.70414177,3.952125984,1.525765827,0.49406551,0.228830962,0.364551903
2033,21,5,2019,0.84558114,7.44685668,0.648108541,8.359354312,0.764113351,0.675962024,3.804944795,1.468869745,0.475618099,0.220345873,0.350869534
2034,21,5,2019,0.828637165,7.218964233,0.621130798,8.112527146,1.011514659,0.894879097,3.658180935,1.412301786,0.457292901,0.211833548,0.337357862
2035,21,5,2019,0.795162621,6.917433853,0.594768815,7.774678475,0.969124483,0.857244621,3.51296353,1.356225197,0.439042789,0.203359634,0.32383639
2036,21,5,2019,0.763891434,6.633330969,0.569813326,7.457009711,0.928919706,0.821698583,3.379456784,1.304564916,0.422403971,0.195788246,0.311515053
2037,21,5,2019,0.734376032,6.361869057,0.54603979,7.153279543,0.890569759,0.787785198,3.252597783,1.255651534,0.406593871,0.188336242,0.299750008
2038,21,5,2019,0.706228679,6.105192662,0.523421827,6.866453668,0.854318328,0.7557285,3.133007928,1.209364654,0.391519878,0.181489588,0.288539173
2039,21,5,2019,0.690601039,5.900431911,0.502453621,6.644228393,1.111465938,0.983125637,3.023749846,1.16724564,0.377872241,0.175125442,0.278462206
2040,21,5,2019,0.669341314,5.70200856,0.483601535,6.422870644,1.070127694,0.946820799,2.924602596,1.128936197,0.36559481,0.169371607,0.269217456
2041,21,5,2019,0.646926804,5.497378006,0.465538236,6.193890109,1.031292407,0.912396768,2.829997985,1.092603651,0.353778154,0.163754199,0.260561428
2042,21,5,2019,0.625872803,5.307932429,0.448871846,5.981804581,0.995301159,0.880543479,2.742090438,1.058834451,0.34249927,0.158886981,0.252305646
2043,21,5,2019,0.607478607,5.139638777,0.434203628,5.793599397,0.963272521,0.852148385,2.664029054,1.028504683,0.332979047,0.15432815,0.245259818
2044,21,5,2019,0.592949826,5.005408144,0.421502162,5.643938739,0.935445322,0.827330937,2.596744395,1.002616981,0.324583054,0.150336571,0.238699289
2045,21,5,2019,0.579248983,4.884164226,0.410906881,5.507790763,0.91251953,0.807378866,2.541322026,0.981085288,0.317470187,0.146982357,0.233494202
2046,21,5,2019,0.569220909,4.78704673,0.402677696,5.398974077,0.893861214,0.79108026,2.497315474,0.963928323,0.312149564,0.144654676,0.229472755
2047,21,5,2019,0.561944995,4.721324593,0.396684125,5.326217102,0.881729857,0.779729513,2.469917288,0.953550867,0.308612705,0.142771463,0.226925374
2048,21,5,2019,0.558506206,4.686603252,0.393219515,5.287935346,0.875099237,0.773520478,2.456471689,0.948894258,0.307390773,0.142281049,0.226517093
2049,21,5,2019,0.56183195,4.700351274,0.393908301,5.303840376,0.876958591,0.775082033,2.470506529,0.953366009,0.308651436,0.14331787,0.227063854
2021,31,5,2019,0.938524412,9.080063964,1.428058918,10.09939328,0.875488287,0.774472971,6.586714662,2.418966075,0.823336782,0.362846068,0.771279134
2022,31,5,2019,0.905880004,8.761871148,1.388867569,9.745715537,0.85183217,0.753546398,6.427302787,2.360436096,0.803415097,0.354061263,0.752493311
2023,31,5,2019,1.184191289,10.87888562,1.34674352,12.16036591,1.236143155,1.093512773,6.238241579,2.290994239,0.779783551,0.34364377,0.730274785
2024,31,5,2019,1.139862069,10.48029087,1.301769107,11.71386148,1.194699262,1.056859643,6.023727806,2.212215845,0.752963082,0.331831726,0.705195774
2025,31,5,2019,1.326160977,11.84253033,1.255204848,13.27488596,1.247981279,1.103990478,5.795394291,2.128356543,0.724423542,0.319254969,0.678537885
2026,31,5,2019,1.278950016,11.4187181,1.210144286,12.80006394,1.203246061,1.064412752,5.589745295,2.05283297,0.698717778,0.307921185,0.654448793
2027,31,5,2019,1.368056385,11.99281033,1.165899452,13.46861667,1.259413088,1.114106036,5.392312384,1.980322808,0.674037657,0.297048739,0.631254004
2028,31,5,2019,1.318220332,11.54894947,1.122288959,12.97093453,1.212527274,1.07262492,5.197750756,1.90888299,0.649718845,0.28633658,0.608434043
2029,31,5,2019,1.516942174,12.87858819,1.07794774,14.5116334,1.336279153,1.182102191,4.995645956,1.834647164,0.624458981,0.275193709,0.584759233
2030,31,5,2019,1.457074536,12.36734742,1.034960067,13.93591499,1.283096377,1.135045822,4.799128491,1.762485866,0.599892643,0.264366824,0.561744248
2031,31,5,2019,1.396761633,11.85213509,0.991630042,13.35575155,1.229484847,1.087616302,4.601190828,1.689789867,0.575147901,0.253470861,0.538564379
2032,31,5,2019,1.337897665,11.35017647,0.949547452,12.79040581,1.17741571,1.041573225,4.409151563,1.619257894,0.55114319,0.2428909,0.515980213
2033,31,5,2019,1.280524687,10.86055362,0.908393706,12.2389914,1.126483284,0.996507572,4.220723758,1.550063431,0.5275894,0.232510157,0.493929967
2034,31,5,2019,1.261080659,10.52411015,0.868255618,11.88021236,1.321439022,1.168966786,4.036102376,1.482267972,0.504509649,0.222334357,0.472309974
