state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-css_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind-ofs_MWh,wind-ons_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
MT,2040,4.6,7.2,20.8,1.9,0,3.2,0,656.5,0,0,0,278.1,0,40,57.7,0,2969.3,0,0,0,0,0,0,339.1,0,2573.4,9494,9072,18128,2241,0,11617,0,70080,0,0,0,407834,0,135,2783,0,12322201,0,0,0,0,0,0,607841,0,9613605,23075030,1751.8,1753.7,0,0,4.7,8.7,520.8,805.6,9.5,0,0,0.08,0.08,0,0,0.2,0.38,0.02,0.03,0.41,0
MT,2042,4.6,7.7,20.8,1.9,0,3.2,0,656.5,0,0,0,289.1,0,40,57.7,0,2969.3,0,0,0,0,0,0,339.1,0,2319.2,8952,10263,18213,1626,0,11617,0,70080,0,0,0,423948,0,5048,2575,0,13210231,0,0,0,0,0,0,622327,0,9088180,23473059,4118.7,4123.1,0.1,0,4.8,20.5,800.4,1454.2,21.9,0,0,0.18,0.18,0,0,0.2,0.88,0.03,0.06,0.93,0
MT,2044,4.6,18.1,20.8,1.9,0,3.2,0,656.5,0,0,0,301.9,0,40,57.7,0,2969.3,0,0,0,0,0,0,339.1,0,2299.5,6581,12928,20435,1663,0,13241,0,70080,0,0,0,442742,0,0,2821,0,13210243,0,0,0,0,0,0,613648,0,8983332,23377715,1706.9,1708.7,0,0,5.2,8.5,550.6,829.6,9.3,0,0,0.07,0.07,0,0,0.22,0.36,0.02,0.04,0.4,0
MT,2046,4.6,20,20.8,1.9,0,3.2,0,656.5,0,0,0,313.6,0,40,57.7,0,2969.3,0,0,0,0,0,0,339.1,0,2274.5,6465,22887,21400,2140,0,14677,0,70080,0,0,0,459921,0,0,4129,0,13210243,0,0,0,0,0,0,605111,0,8856978,23274032,2498.3,2501,0,0,5.9,12.5,691.7,1095.9,13.5,0,0,0.11,0.11,0,0,0.25,0.54,0.03,0.05,0.58,0
MT,2048,4.6,30.2,8.1,1.9,0,3.2,0,656.5,0,0,0,328.2,0,40,58.5,0,2969.3,0,0,0,0,0,0,322.1,0,2160.1,5265,25099,8001,1936,0,14677,0,70080,0,0,0,481249,0,0,5113,0,13209785,0,0,0,0,0,0,569682,0,8429254,22820141,3077.9,3081.2,0.1,0,6,15.4,760.2,1254.8,16.6,0,0,0.13,0.14,0,0,0.26,0.67,0.03,0.05,0.73,0
MT,2050,4.6,31,6,1.9,0,3.2,0,656.5,0,0,0,345.9,0,40,58.5,0,2969.3,0,0,0,0,0,0,322.1,0,2083.6,4959,36878,5589,2278,0,14677,0,70080,0,0,0,507214,0,0,4534,0,13210243,0,0,0,0,0,0,561705,0,8118874,22537031,2730.6,2733.5,0.1,0,5.9,13.6,719.2,1159.6,14.8,0,0,0.12,0.12,0,0,0.26,0.6,0.03,0.05,0.65,0
NC,2022,9.8,0,0,0,0,135.8,0,0,10096,0,0,582.7,0,5719,5939.3,0,2088.3,5149.6,0,273.7,86,0,0,6581.5,0,208,791,0,0,0,0,434724,0,0,0,49905111,0,661846,0,36351024,4871743,0,5516779,41572850,0,21463,52686,0,0,12890558,0,597175,152876749,65810601.7,66223097.2,5989.8,857.1,23033.1,39453.1,3848121.8,9663624.7,194783.5,40.1,0,430.48,433.18,39.18,5.61,150.66,258.07,25.17,63.21,1274.12,0.26
NC,2024,9.8,0,0,0,0,135.8,0,0,9514,0,0,863.1,0,5719,6456.3,0,2088.3,5149.6,0,261.6,86,0,0,6681.5,0,208,686,0,0,0,0,382740,0,0,0,34059007,0,1298602,0,38443600,3753072,0,5517084,41572850,0,0,67880,0,0,13653904,0,593958,139343385,49367949.5,49649349.3,4103.7,582.8,15448.3,27386,3330695.7,8067986.8,158677,31.9,0,354.29,356.31,29.45,4.18,110.87,196.54,23.9,57.9,1138.75,0.23
NC,2026,9.8,377.7,0,0,0,135.8,0,0,8970,0,0,1188.9,0,5719,6456.3,0,2088.3,5149.6,0,261.6,86,0,0,7852.8,800,208,799,702258,0,0,0,382585,0,0,0,26847448,0,1470464,0,37263296,5108268,0,5517084,41572850,0,0,75960,0,0,15627488,1230311,590741,136389553,42703231.9,42928952.5,3303.7,466.2,12226.6,22350.9,3153932.6,7486823.7,145137,28.6,0,313.1,314.75,24.22,3.42,89.65,163.88,23.12,54.89,1064.14,0.21
NC,2028,9.8,1655.4,531.8,0,0,135.8,0,0,8454,0,0,1619.4,0,5719,6456.3,0,2118.4,5149.6,0,261.6,86,0,0,14785.8,1600,264.5,5480,2824476,1371347,0,0,378849,0,0,0,14281250,0,1365744,0,27994555,6161003,0,5607480,41572850,0,0,135927,0,0,30375186,4532867,476483,137083499,27689348.7,27813907.6,1839.1,255.5,6550.2,12844.3,2451160.7,5556674,104016.5,21.3,0,201.99,202.9,13.42,1.86,47.78,93.7,17.88,40.53,758.78,0.16
NC,2030,9.8,3416.1,2320.9,0,0,135.8,0,0,8454,0,0,2258,0,5719,6456.3,0,2122.9,5149.6,0,85.6,86,0,0,30831.4,3837,714,7154,6495108,5725668,0,0,376890,0,0,0,4397566,0,1750015,0,22193576,5596896,0,5623317,41572850,0,0,92616,0,0,67554341,10707520,1966528,174060045,15589680.6,15635413.9,696.3,91.5,2152.3,5387.1,1850798.5,3931766.3,69689.4,15.5,0,89.56,89.83,4,0.53,12.37,30.95,10.63,22.59,400.38,0.09
NC,2032,9.8,3837.1,2320.9,0,0,135.8,0,0,8454,0,0,2956.4,0,5659,6416.3,0,2127.4,5149.6,0,85.6,86,0,0,31007.5,3837,747.2,7154,5877632,4406680,0,0,375806,0,0,0,859330,0,4363929,0,19330415,5133690,0,5633990,41572850,0,0,115704,0,0,68635195,13348829,2288862,171950066,10871016.5,10888209.8,281.2,32.3,580.6,2645.4,1589082.5,3241849.9,55340.9,13.2,0,63.22,63.32,1.64,0.19,3.38,15.38,9.24,18.85,321.84,0.08
NC,2034,8.8,3909.3,2408.9,526.2,0,135.8,0,0,7714,0,0,3761.9,0,5619,6416.3,0,2131.9,5149.6,0,85.6,86,0,0,32611.4,3837,1177.8,6424,5800546,4661727,1680550,0,373735,0,0,0,0,0,5370293,0,15281599,4227633,0,5654013,41572850,0,0,115704,0,0,71002724,13150742,3537934,172436474,8044289.7,8052945.6,151.6,15.2,196.8,1650.1,1324395.7,2608450,42979.7,11.9,0,46.65,46.7,0.88,0.09,1.14,9.57,7.68,15.13,249.25,0.07
NC,2036,87.7,4175,2408.9,1148,0,88.8,0,0,7714,0,0,4502.7,0,5599,6416.3,0,2136.4,5149.6,0,85.6,86,0,0,34640.8,3837,1978.4,118332,6302803,4481534,3152241,0,367164,0,0,0,0,0,6212502,0,13223996,3896920,0,5637559,41572850,0,0,115704,0,0,74732010,12911489,6286387,179011491,7097361,7104998.1,133.7,13.4,185.5,1455.9,1212355.4,2348782.6,38029.6,11.5,0,39.65,39.69,0.75,0.07,1.04,8.13,6.77,13.12,212.44,0.06
NC,2038,87.7,4892,2640.5,1182.2,0,88.8,0,0,7714,0,0,4872.7,0,5599,6416.3,0,2140.9,5149.6,0,84.4,86,0,0,35065.2,3837,1989.2,65575,7327746,5531508,3081884,0,364568,0,0,0,1170070,0,6614856,0,9301618,3419809,0,5657992,41572850,0,0,95609,0,0,75509966,13163016,6526118,179403183,6427768.7,6441857.2,220.8,27.5,646.4,1860.9,1042976.1,1981202.5,31380.6,11.3,0,35.83,35.91,1.23,0.15,3.6,10.37,5.81,11.04,174.92,0.06
NC,2040,315.9,5260.9,2699.4,1182.2,0,88.8,0,0,7714,0,0,5258.9,0,5599,6416.3,0,2145.4,5149.6,0,84.4,86,0,0,35058,3837,2464.6,213327,7537854,5115841,2519721,0,365778,0,0,0,973755,0,7556956,0,18000025,345671,0,5700992,41572850,0,0,54329,0,0,74266585,13119193,7699873,185042751,7559905.5,7574007.3,225.4,27.1,578.2,2001.8,1191686.9,2321935,37819.9,11.8,0,40.85,40.93,1.22,0.15,3.12,10.82,6.44,12.55,204.38,0.06
NC,2042,797.4,5028.9,2699.4,1182.2,0,88.8,0,0,7335,0,0,5645.2,0,5599,6753.6,0,2145.4,5149.6,0,66.4,86,0,0,34942.7,3837,2464.6,562501,7094177,5056172,2423966,0,365778,0,0,0,1379174,0,8065059,0,20085864,300644,0,5700916,41572850,0,0,34793,0,0,73151911,13115498,7915689,186824994,8645137.1,8662891.4,280.4,34.4,749.6,2412.3,1288564.6,2555465.9,42401,12.3,0,46.27,46.37,1.5,0.18,4.01,12.91,6.9,13.68,226.96,0.07
NC,2044,966.9,5060,2167.6,1182.2,0,88.8,0,0,6009,0,0,6055.6,0,5534,8988.8,0,2145.4,5149.6,0,66.4,86,0,0,34390.2,3837,2464.6,549610,7262177,3716764,2180834,0,372463,0,0,0,205872,0,9083331,0,22419256,848015,0,5700916,41572850,0,0,30869,0,0,71110312,13029989,7961075,186044335,8774496.5,8785198.6,182.9,19.2,284.8,1895.1,1394563.8,2775752.5,46236.2,12.3,0,47.16,47.22,0.98,0.1,1.53,10.19,7.5,14.92,248.52,0.07
NC,2046,2961.8,4270.1,378.5,1182.2,0,88.8,0,0,5349,0,0,6439.7,0,5369,15471.9,0,2145.4,5149.6,0,66.4,86,0,0,32740.2,3837,2256.6,1714069,6004737,300797,1801911,0,372463,0,0,0,1730044,0,9688314,0,22410972,4722401,0,5700916,41572850,0,0,54329,0,0,67260165,12974404,7370810,183679183,12500968.1,12525602.4,391,47.6,963.9,3409.8,1709867.4,3542284.2,61362.5,14,0,68.06,68.19,2.13,0.26,5.25,18.56,9.31,19.29,334.07,0.08
NC,2048,3964.4,4597.7,378.5,1182.2,0,88.8,0,0,4655,0,0,6805.8,0,5369,16329.4,0,2145.4,5149.6,0,66.4,86,0,0,31048.8,3837,2256.6,2583792,6544301,388436,2085933,0,387063,0,0,0,4074194,0,10239097,0,23431114,7014978,0,5700916,41572850,0,0,54329,0,0,63526133,12891556,7292144,187786836,16485706.4,16530275.6,683.6,88.6,2026.1,5410.2,1983916.7,4232673.4,75316.4,15.8,0,87.79,88.03,3.64,0.47,10.79,28.81,10.56,22.54,401.07,0.08
NC,2050,4038.3,4525.6,606.8,656,0,88.8,0,0,2435,0,0,7253.2,0,7386.9,18222.2,0,2149.9,5149.6,0,66.4,86,0,0,30732.7,3837,2534.2,2993436,6714258,1324218,1233669,0,427013,0,0,0,0,0,10912231,0,36036396,5969526,0,5716436,41572850,0,0,116076,0,0,62239632,12834964,8064932,196155637,16479712.4,16497446.9,310.6,31.1,295.1,3380.8,2322618.7,4922181.3,87090.6,15.6,0,84.01,84.1,1.58,0.16,1.5,17.24,11.84,25.09,443.99,0.08
ND,2022,0,0,0,0,0,0,0,0,2679,0,0,64.8,0,5.3,560.8,0,510,0,0,152.8,0,0,0,0,0,4577.9,0,0,0,0,0,0,0,7345155,0,18452046,0,90470,0,5659,777046,0,1960193,0,0,58889,0,0,0,0,0,15365793,44055251,22248782.1,22423522.4,2515,365.5,26446.8,23246,732525.3,2224666.2,49970.1,11.1,0,505.02,508.99,57.09,8.3,600.31,527.65,16.63,50.5,1134.26,0.25
ND,2024,0,0,0,0,0,0,0,0,2679,0,0,81,0,5.3,452.8,0,510,0,0,148.8,0,0,0,0,0,4727.9,0,0,0,0,0,0,0,7329720,0,11754165,0,113049,0,2264,408864,0,1960193,0,0,0,0,0,0,0,0,16874609,38442863,14094652.9,14205815.5,1600.1,232.5,16745.6,14600.8,455804.1,1396068.7,31488.6,7,0,366.64,369.53,41.62,6.05,435.6,379.8,11.86,36.32,819.1,0.18
ND,2026,0,37.8,0,0,0,0,0,0,2679,0,0,102.8,0,5.3,452.8,0,559,0,0,128.3,0,0,0,189.9,0,5567.7,0,63384,0,0,0,0,0,6816700,0,7843480,0,133404,0,0,408864,0,2148525,0,0,0,0,0,0,388386,0,20002264,37805007,9464750.6,9538846.8,1066.8,155,11149.5,9730.1,313008.7,951614.3,21386.8,4.7,0,250.36,252.32,28.22,4.1,294.92,257.38,8.28,25.17,565.71,0.12
ND,2028,0,37.8,0,0,0,0,0,0,2679,0,0,133.7,0,5.3,452.8,0,559,0,0,107.1,0,0,0,441.8,0,8538.5,0,62360,0,0,0,0,0,8546105,0,2804546,0,186489,0,0,103147,0,2148525,0,0,0,0,0,0,908487,0,32470739,47230399,3345631.6,3371996.2,379.5,55.1,3971.1,3462.8,108452.3,331906.3,7483.3,1.7,0,70.84,71.39,8.04,1.17,84.08,73.32,2.3,7.03,158.44,0.04
ND,2030,0,37.8,0,0,0,0,0,0,2679,0,0,180.8,0,5.3,452.8,0,559,0,0,103.1,0,0,0,441.8,0,10627.1,0,62071,0,0,0,0,0,10187965,0,680410,0,233745,0,0,0,0,2143037,0,0,0,0,0,0,895808,0,39900961,54103997,787674.4,793981.1,90.7,13.2,952.2,828.7,24273.8,75571.1,1717.8,0.4,0,14.56,14.68,1.68,0.24,17.6,15.32,0.45,1.4,31.75,0.01
ND,2032,0,37.8,0,0,0,0,0,0,2679,0,0,221.8,0,5.3,452.8,0,559,0,0,103.1,0,0,0,441.8,0,11325.6,0,59656,0,0,0,0,0,10186675,0,972849,0,286497,0,0,27904,0,2136222,0,0,0,0,0,0,883326,0,42355916,56909047,1148623.5,1157705.9,130.7,19,1368.7,1193,36843.9,113154.3,2555.5,0.6,0,20.18,20.34,2.3,0.33,24.05,20.96,0.65,1.99,44.91,0.01
ND,2034,0,37.8,329.4,0,0,0,0,0,2679,0,0,249.5,0,5.3,452.8,0,559,0,0,103.1,0,0,0,919.6,0,11565.1,0,53673,1052421,0,0,0,0,10183915,0,1160466,0,317782,0,0,0,0,2144926,0,0,0,0,0,0,1902625,0,43005239,59821047,1344593.8,1355360.2,154.9,22.5,1625.5,1414.7,41438.6,129010.1,2932.5,0.7,0,22.48,22.66,2.59,0.38,27.17,23.65,0.69,2.16,49.02,0.01
ND,2036,0,37.8,329.4,0,0,0,0,0,2679,0,0,251.4,0,5.3,452.8,0,559,0,0,103.1,0,0,0,1354.3,0,13727.2,0,92023,720630,0,0,0,0,10508075,0,1131854,0,290458,0,0,0,0,2080681,0,0,0,0,0,0,2730788,0,51425449,68979957,1317069.3,1327615.5,151.7,22.1,1592.3,1385.8,40591.2,126371.6,2872.6,0.7,0,19.09,19.25,2.2,0.32,23.08,20.09,0.59,1.83,41.64,0.01
ND,2038,0,37.8,329.4,0,0,0,0,0,2679,0,0,253.6,0,5.3,452.8,0,559,0,0,103.1,0,0,0,1354.3,0,15795.3,0,83990,758006,0,0,0,0,10311300,0,690955,0,285638,0,0,0,0,2099302,0,0,0,0,0,0,2568134,0,58764080,75561404,800441.1,806850.3,92.2,13.4,967.7,842.2,24668.3,76799.3,1745.7,0.4,0,10.59,10.68,1.22,0.18,12.81,11.15,0.33,1.02,23.1,0.01
ND,2040,0,37.8,329.4,0,0,0,0,0,2679,0,0,256.1,0,5.3,452.8,0,559,0,0,103.1,0,0,0,1354.3,0,17109.4,0,53254,676951,0,0,0,0,10478050,0,799024,0,356752,0,0,0,0,2046229,0,0,0,0,0,0,2744900,0,64450285,81605444,927916.1,935346.1,106.9,15.5,1121.8,976.3,28597.3,89031.3,2023.8,0.5,0,11.37,11.46,1.31,0.19,13.75,11.96,0.35,1.09,24.8,0.01
ND,2042,0,0,329.4,0,0,0,0,0,2458,0,0,258.8,0,5.3,452.8,0,559,0,0,103.1,0,0,0,1354.3,0,16854.4,0,0,539816,0,0,0,0,10478050,0,766145,0,360518,0,0,0,0,2144071,0,0,0,0,0,0,2727450,0,64300732,81316781,887913.1,895022.9,102.3,14.9,1073.4,934.3,27364.7,85194,1936.5,0.4,0,10.92,11.01,1.26,0.18,13.2,11.49,0.34,1.05,23.81,0.01
ND,2044,0,0,329.4,0,0,0,0,0,2458,0,0,261.8,0,5.3,452.8,0,559,0,0,103.1,0,0,0,1354.3,0,16854.4,0,0,566599,0,0,0,0,10478050,0,741545,0,364669,0,0,0,0,2147194,0,0,0,0,0,0,2689471,0,67251280,84238808,859243,866123.2,99,14.4,1038.8,904.1,26480.8,82442.2,1874,0.4,0,10.2,10.28,1.18,0.17,12.33,10.73,0.31,0.98,22.25,0.01
ND,2046,0,0,329.4,0,0,0,0,0,2178.1,0,0,265.1,0,5.3,452.8,0,559,0,0,103.1,0,0,0,1354.3,0,15794.9,0,0,553218,0,0,0,0,10478050,0,773030,0,369193,0,0,0,0,2148525,0,0,0,0,0,0,2651926,0,63662322,80636264,898694.4,905890.3,103.5,15.1,1086.4,945.6,27696.2,86226.1,1960,0.4,0,11.15,11.23,1.28,0.19,13.47,11.73,0.34,1.07,24.31,0.01
ND,2048,0,0,329.4,0,0,0,0,0,2178.1,0,0,270.9,0,5.3,452.8,0,559,0,0,103.1,0,0,0,1354.3,0,15545.6,0,0,500225,0,0,0,0,10478050,0,821061,0,377311,0,0,0,0,2148525,0,0,0,0,0,0,2614860,0,62402715,79342748,951431.9,959050.2,109.6,15.9,1150.2,1001.1,29322.1,91287.8,2075.1,0.5,0,11.99,12.09,1.38,0.2,14.5,12.62,0.37,1.15,26.15,0.01
ND,2050,0,0,0,0,0,0,0,0,1733.1,0,0,277.2,0,5.3,452.8,0,559,0,0,103.1,0,0,0,1853.9,0,15702.4,0,0,0,0,0,0,0,10478050,0,1615318,0,386044,0,0,0,0,2148438,0,0,0,0,0,0,3718517,0,63380070,81726437,1871074.5,1886056.3,215.5,31.4,2262,1968.7,57663.1,179521.3,4080.7,0.9,0,22.89,23.08,2.64,0.38,27.68,24.09,0.71,2.2,49.93,0.01
NE,2022,0.4,0,0,0,0,11,0,0,3777.6,0,0,61.3,0,338.5,1259.8,0,280.9,770,0,707.8,0,0,0,100.7,0,3707.9,1009,0,0,0,0,50438,0,0,0,20667933,0,27743,0,379913,730242,0,1186917,6150340,0,505714,0,0,0,156579,0,12406703,42263530,22392467.3,22565165.3,2482.7,361.6,41763.1,22197.8,861347.5,2393238.8,51284.7,13.2,0,529.83,533.92,58.74,8.56,988.16,525.22,20.38,56.63,1213.45,0.31
NE,2024,0.4,0,0,0,0,11,0,0,3777.6,0,0,74,0,338.5,1654.4,0,280.9,770,0,15,0,0,0,1522.8,0,6290.7,16,0,0,0,0,50438,0,0,0,9002334,0,90741,0,193653,821729,0,1186876,6150340,0,6379,0,0,0,3722201,0,24825504,46050213,9736783.5,9810612.7,1064.1,154.3,17784.5,8148.6,408157,1100799.9,23187.6,6.1,0,211.44,213.04,23.11,3.35,386.2,176.95,8.86,23.9,503.53,0.13
NE,2026,9,36,0,0,0,11,0,0,3777.6,0,0,92.7,0,338.5,1648.1,0,280.9,770,0,15,0,0,0,2417.9,0,9507.7,2634,3319,0,0,0,50438,0,0,0,7964637,0,127838,0,50614,941588,0,1186917,6150340,0,184,0,0,0,5864273,0,38474021,60816802,8694017.6,8759576.2,945.1,137,15779.7,7232.8,374598.4,998458.9,20884.3,5.5,0,142.95,144.03,15.54,2.25,259.46,118.93,6.16,16.42,343.4,0.09
NE,2028,9,164.8,0,0,0,11,0,0,3756.6,0,0,127.4,0,338.5,1524.4,0,280.9,770,0,15,0,0,0,3086.7,0,12331,3953,80832,0,0,0,44154,0,0,0,5558067,0,157203,0,0,462428,0,1186878,5744822,0,0,0,0,0,7493177,0,49572611,70304124,5917500,5962982.5,655.3,95.1,10984.4,4934.3,258069.3,672514.5,13870.1,4.1,0,84.17,84.82,9.32,1.35,156.24,70.18,3.67,9.57,197.29,0.06
NE,2030,24.2,282.8,4.3,0,0,11,0,0,3756.6,0,0,186.4,0,338.5,1439.9,0,280.9,770,0,10,0,0,0,3086.7,0,12331,18148,196086,6201,0,0,39638,0,0,0,4202979,0,236777,0,0,536310,0,1186858,4996316,0,0,0,0,0,7392867,0,47075886,65888065,4619680.4,4654465.8,501.5,72.7,8375.9,3841.7,215181.4,548534.2,11156.2,3.3,0,70.11,70.64,7.61,1.1,127.12,58.31,3.27,8.33,169.32,0.05
NE,2032,24.2,282.8,53.8,0,0,11,0,0,3756.6,0,0,249.5,0,338.5,1439.1,0,280.9,770,0,9,0,0,0,3086.7,0,12331,13899,296254,52497,0,0,39596,0,0,0,4017816,0,225824,0,0,422185,0,1186850,5249691,0,0,0,0,0,7281580,0,45142430,63928622,4357744.9,4390901.8,477.9,69.3,7997.9,3628.7,203423.8,513745.8,10384.1,3.2,0,68.17,68.68,7.47,1.08,125.11,56.76,3.18,8.04,162.43,0.05
NE,2034,24.2,509.6,100.1,0,0,11,0,0,3756.6,0,0,313.9,0,338.5,1433.3,0,280.9,0,0,9,0,0,0,3141.6,0,12378.9,17211,312406,133684,0,0,39447,0,0,0,4029810,0,467385,0,0,288583,0,1186873,0,0,0,0,0,0,7334078,0,44192830,58002308,4289685.1,4322846.4,477.7,69.3,8018.8,3579.5,148227.6,443190.2,9878.6,2.1,0,73.96,74.53,8.24,1.2,138.25,61.71,2.56,7.64,170.31,0.04
NE,2036,24.2,516.3,100.1,5.7,0,11,0,0,3652.6,0,0,364.2,0,338.5,1433.3,0,280.9,0,0,9,0,0,0,3153.2,0,12438.3,17345,626459,128410,11709,0,39447,0,0,0,3621442,0,555923,0,0,0,0,1186864,0,0,0,0,0,0,7265604,0,43359094,56812297,3700481.6,3730111,426.3,62,7205.1,3102.4,115120.7,356158.8,8071.7,1.8,0,65.14,65.66,7.5,1.09,126.82,54.61,2.03,6.27,142.08,0.03
NE,2038,23.7,516.3,304.2,135.4,0,11,0,0,3532.5,0,0,415.5,0,338.5,1425.1,0,280.9,0,0,9,0,0,0,3506.9,0,12482.4,16088,339577,364265,251784,0,37492,0,0,0,2704785,0,634085,0,0,0,0,1186865,0,0,0,0,0,0,8082061,0,45497036,59114037,2760909,2783015.5,318,46.3,5378.9,2314.7,86106.3,265952.5,6022.5,1.4,0,46.7,47.08,5.38,0.78,90.99,39.16,1.46,4.5,101.88,0.02
NE,2040,24.3,516.3,304.2,135.4,0,11,0,0,3417.5,0,0,468.5,0,338.5,1425.1,0,280.9,0,0,9,0,0,0,3506.9,0,12422.4,25933,725828,405086,173336,0,41081,0,0,0,2516129,0,714688,0,0,0,0,1186892,0,0,0,0,0,0,7969253,0,43995357,57753583,2568743.9,2589312,295.9,43,5007.4,2153.6,80304.2,247641.8,5603.6,1.3,0,44.48,44.83,5.12,0.75,86.7,37.29,1.39,4.29,97.03,0.02
NE,2042,15.7,513.2,304.2,135.4,0,11,0,0,3335.5,0,0,522.1,0,338.5,1419.9,0,280.9,0,0,9,0,0,0,3506.9,0,12179.1,18390,756789,376634,165950,0,41745,0,0,0,2447844,0,796050,0,0,0,0,1186897,0,0,0,0,0,0,7857987,0,45811832,59460117,2497969.8,2517971.3,287.8,41.9,4870.2,2094.3,78140.4,240870.4,5449.3,1.2,0,42.01,42.35,4.84,0.7,81.91,35.22,1.31,4.05,91.65,0.02
NE,2044,15.7,459.1,304.2,135.4,0,11,0,0,3119.3,0,0,583.1,0,338.5,1419.9,0,280.9,0,0,9,0,0,0,3506.9,0,11822.8,15698,605589,442867,215392,0,42873,0,0,0,2428703,0,888722,0,0,0,0,1186834,0,0,0,0,0,0,7748315,0,42939315,56514307,2479796.5,2499652.6,285.7,41.6,4835.3,2079.1,77609.9,239158.4,5409.8,1.2,0,43.88,44.23,5.05,0.74,85.56,36.79,1.37,4.23,95.72,0.02
NE,2046,0.6,754,299.9,135.4,0,11,0,0,3042.3,0,0,627.3,0,338.5,2854.1,0,280.9,0,0,5.6,0,0,0,3500.6,0,11305.1,458,761604,347573,219166,0,47265,0,0,0,2710451,0,955750,0,0,0,0,1186917,0,0,22275,0,0,0,7628152,0,42241374,56120984,2790377.4,2812652.2,320.3,46.6,5424.8,2486.6,89522.6,271461.7,6092.3,1.4,0,49.72,50.12,5.71,0.83,96.66,44.31,1.6,4.84,108.56,0.03
NE,2048,0.6,759,250.4,135.4,0,11,0,0,3042.3,0,0,702.9,0,338.5,2882.3,0,280.9,0,0,5.6,0,0,0,3488.9,0,10924,628,1108089,356710,178103,0,50438,0,0,0,5109453,0,1070639,0,0,0,0,1186917,0,0,26249,0,0,0,7499283,0,41169396,57755904,5237429.6,5279288,602,87.6,10178.1,4564.5,165444.5,506801.8,11430.7,2.6,0,90.68,91.41,10.42,1.52,176.23,79.03,2.86,8.77,197.91,0.05
NE,2050,0.6,534.2,204.1,135.4,0,11,0,0,3042.3,0,0,766.1,0,338.5,3641.8,0,280.9,0,0,5.6,0,0,0,3479.2,0,10048.4,339,697987,403442,247806,0,50438,0,0,0,5705634,0,1166556,0,0,0,0,1186917,0,0,19435,0,0,0,7376239,0,37940909,54795702,5820765.3,5867315.7,669.5,97.4,11316.3,5008.9,182744.7,562048.5,12701.5,2.9,0,106.23,107.08,12.22,1.78,206.52,91.41,3.34,10.26,231.8,0.05
NH,2022,0,0,0,0,0,233.1,0,0,486,0,0,146.7,0,1238.5,0,0,506.5,1247.8,0,482.3,0,0,0,112.4,0,211.9,0,0,0,0,0,388714,0,0,0,390949,0,199272,0,805350,0,0,1428061,9976364,0,0,0,0,0,58514,0,695049,13942273,809580.2,813723.6,60.7,8.5,489.1,592.4,156338,247332,3030.9,2.5,0,58.07,58.36,4.36,0.61,35.08,42.49,11.21,17.74,217.39,0.18
NH,2024,0,0,0,0,0,233.1,0,0,438.5,0,0,199.2,0,1238.5,0,0,506.5,1247.8,0,254.1,0,0,0,132.4,0,211.9,0,0,0,0,0,217584,0,0,0,230476,0,270195,0,888089,0,0,1428061,9976364,0,0,0,0,0,247804,0,719790,13978363,641216.6,643773.8,38,5.2,286.6,354.9,148465,231394.6,2761.4,2.3,0,45.87,46.06,2.72,0.37,20.5,25.39,10.62,16.55,197.54,0.17
NH,2026,0,0,0,0,0,233.1,0,0,438.5,0,0,259.4,0,1238.5,0,0,506.5,1247.8,0,254.1,0,0,0,132.4,0,243.2,0,0,0,0,0,130614,0,0,0,230476,0,348861,0,598502,0,0,1428061,9976364,0,0,0,0,0,241272,0,835656,13789807,521124.7,523552.8,35.8,5,243,343.6,131404.6,195513.9,2130.4,2.3,0,37.79,37.97,2.59,0.36,17.62,24.92,9.53,14.18,154.49,0.17
NH,2028,0,0,0,0,0,233.1,0,0,438.5,0,0,330,0,1238.5,0,0,506.5,1247.8,0,254.1,0,0,0,132.4,0,330.7,0,0,0,0,0,122187,0,0,0,230476,0,448176,0,598502,0,0,1428061,9976364,0,0,0,0,0,244117,0,1217117,14265000,521124.7,523552.8,35.8,5,238.9,343.6,131125,195224,2130.1,2.3,0,36.53,36.7,2.51,0.35,16.74,24.09,9.19,13.69,149.32,0.16
