state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-ccs_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind_ofs_MWh,wind_ons_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
IL,2030,110.9,0.1,0,0,0,85.3,0,0,3132,0,0,179.3,0,5797,10204.2,0,43.3,11582.4,0,516.2,0,0,0,27099.4,0,7638.9,51488,77,0,0,0,385540,0,0,0,13053774,0,246421,0,24712960,7371427,0,141606,92926695,0,46072,0,0,0,62161707,0,23381962,224479729,26163917.5,26276851.3,1671.1,231.3,18020.1,11642.4,2855769,5890831.6,101563.3,31,0,116.55,117.06,7.44,1.03,80.28,51.86,12.72,26.24,452.44,0.14
IL,2032,20,156.9,0,0,0,85.3,0,0,3132,0,0,282.8,0,5797,10188.5,0,43.3,11582.4,0,513.2,0,0,0,27341.7,0,7638.9,2355,40645,0,0,0,385091,0,0,0,12983130,0,390877,0,23584049,7412112,0,141606,92926695,0,23181,0,0,0,63371434,0,23827794,225088969,25677868.6,25789636.2,1653.3,228.9,17833.3,11151.8,2804858.3,5773399.9,99333.5,30.8,0,114.08,114.58,7.35,1.02,79.23,49.54,12.46,25.65,441.31,0.14
IL,2034,0,262.5,0,0,0,85.3,0,0,3132,0,0,429.5,0,5797,10507.3,0,43.3,11582.4,0,199.2,0,0,0,28344.1,0,7562.7,0,178383,0,0,0,385138,0,0,0,12710793,0,593787,0,24484126,8677883,0,141606,92926695,0,55701,0,0,0,64881677,0,23538435,228574225,26472329.6,26583107.2,1642.3,226.5,17529.8,11832.3,2923992.5,6039566.5,104263.9,31.2,0,115.82,116.3,7.19,0.99,76.69,51.77,12.79,26.42,456.15,0.14
IL,2036,0,292.5,0,0,0,85.3,0,0,3132,0,0,633.6,0,5797,10622.9,0,43.3,11582.4,0,196.6,0,0,0,28344.1,0,7562.7,0,221892,0,0,0,386143,0,0,0,11568832,0,876307,0,22749830,8934630,0,141606,92926695,0,28579,0,0,0,63974574,0,23402006,225211094,24881410.6,24983171.2,1511,207.8,15961.9,10838.6,2826399,5790449.5,99186.6,30.4,0,110.48,110.93,6.71,0.92,70.88,48.13,12.55,25.71,440.42,0.13
IL,2038,0,380.8,0,0,0,85.3,0,0,3132,0,0,910.4,0,5797,10622.9,0,43.3,11582.4,0,196.6,0,0,0,28344.1,0,7084.2,0,258225,0,0,0,384302,0,0,0,11354838,0,1259149,0,22565271,8643365,0,141606,92926695,0,28579,0,0,0,63085567,0,22160900,222808497,24381267.6,24480980,1480.6,203.6,15644.2,10627.2,2786265.9,5692089.8,97234.8,30.1,0,109.43,109.87,6.65,0.91,70.21,47.7,12.51,25.55,436.41,0.14
IL,2040,0,384,0,0,0,85.3,0,0,3132,0,0,1272.9,0,6112.6,11485.4,0,43.3,11582.4,0,196.6,0,0,0,28344.1,0,5778.7,0,345623,0,0,0,385067,0,0,0,13125490,0,1760653,0,24153954,10527489,0,141606,92926695,0,25833,0,0,0,62203424,0,18734319,224330152,27626546,27741288.3,1702.2,234.5,18050.3,11977.6,3024305.7,6285339.6,109140.8,31.6,0,123.15,123.66,7.59,1.05,80.46,53.39,13.48,28.02,486.52,0.14
IL,2042,0,937.8,0,0,0,85.3,0,0,3132,0,0,1727.9,0,7027.3,11485.4,0,43.3,11582.4,0,194.1,0,0,0,28692.9,0,4820,0,784715,0,0,0,383993,0,0,0,14426194,0,2389954,0,29845588,10226380,0,141606,92926695,0,37121,0,0,0,62207983,0,16307407,229677636,30594147.3,30720360.1,1873.1,257.9,19810.9,13356.2,3271360.7,6886475.4,121010,33,0,133.2,133.75,8.16,1.12,86.26,58.15,14.24,29.98,526.87,0.14
IL,2044,0,2242.2,0,0,0,85.3,0,0,3132,0,0,2270.4,0,7027.3,12178.5,0,43.3,11582.4,0,188.3,0,0,0,32281.5,0,6624.8,0,2416884,0,0,0,383732,0,0,0,12198636,0,3140108,0,29406161,10260025,0,141606,92926695,0,34884,0,0,0,69934323,0,23121008,243964062,28242358.2,28351444.7,1625.9,222.1,16787,12297.4,3177176.5,6616732.7,115129.4,31.9,0,115.76,116.21,6.66,0.91,68.81,50.41,13.02,27.12,471.91,0.13
IL,2046,0,2498.2,179.9,0,0,85.3,0,0,196,0,0,2883.5,0,3075.8,1381.2,0,43.3,11582.4,0,5.1,0,0,0,32391.9,0,8101.6,0,2337475,112310,0,0,374635,0,0,0,68161,0,3987839,0,10290143,2083805,0,141606,92626259,0,0,0,0,0,69502301,0,29378149,210902682,4979308.1,4985224.5,101.6,10.6,368.8,2025.3,1407480.1,2243011.5,27846.2,20.9,0,23.61,23.64,0.48,0.05,1.75,9.6,6.67,10.64,132.03,0.1
IL,2048,370.4,3992.5,179.9,0,0,85.3,0,0,196,0,0,3541.4,0,3075.8,1630.1,0,43.3,11582.4,0,5.1,0,0,0,34704.3,0,9417.6,156152,3598319,145731,0,0,382580,0,0,0,0,0,4897440,0,10292114,2491091,0,141606,92926695,0,0,0,0,0,74321889,0,34626033,223979650,5141209.6,5146743.7,96.9,9.7,262.6,2088,1436589,2304900.7,28945,21.1,0,22.95,22.98,0.43,0.04,1.17,9.32,6.41,10.29,129.23,0.09
IL,2050,383.8,4789.7,361.8,0,0,85.3,0,0,196,0,0,4217.5,0,3075.8,1630.1,0,43.3,10680.4,0,5.1,0,0,0,37321,0,15103.7,284694,4821293,475295,0,0,383291,0,0,0,0,0,5832194,0,8952514,2371897,0,141606,85682610,0,0,0,0,0,79933691,0,57056211,245935295,4593630.1,4598574.7,86.6,8.7,253.6,1865.6,1308204.7,2085970.1,25922.2,19.4,0,18.68,18.7,0.35,0.04,1.03,7.59,5.32,8.48,105.4,0.08
IN,2022,32,0,0,0,0,56.8,0,0,13974.4,0,0,70.6,0,3875,3044.2,0,66.2,0,0,705.1,0,0,0,631.9,0,3591.8,10168,0,0,0,0,260346,0,0,0,48964433,0,93184,0,21299123,271982,0,277864,0,0,0,0,0,0,1235127,0,9521007,81933233,61290445.1,61723067.6,6252.2,902.2,39218.4,42805.4,2627620.9,7380342.7,159213.1,29.9,0,748.05,753.33,76.31,11.01,478.66,522.44,32.07,90.08,1943.21,0.37
IN,2024,30,0,0,0,0,56.8,0,0,11259.6,0,0,73.6,0,3913,3044.2,0,66.2,0,0,668.1,0,0,0,631.9,0,3591.8,11367,0,0,0,0,260346,0,0,0,31057220,0,100413,0,24567377,667028,0,277864,0,0,0,0,0,0,1327120,0,10650303,68919037,43178041.2,43454719.2,4013.9,575.3,24823.6,28260.3,2206989.8,5923189.7,124513.7,20.8,0,626.5,630.52,58.24,8.35,360.18,410.05,32.02,85.94,1806.67,0.3
IN,2026,30,0,0,0,0,56.8,0,0,11259.6,0,0,83.7,0,3913.6,3044.2,0,66.2,0,0,668.1,0,0,0,631.9,0,3591.8,10514,0,0,0,0,260346,0,0,0,31454696,0,114202,0,23464730,368642,0,277864,0,0,0,0,0,0,1308615,0,10606437,67866045,42952192.7,43231846.9,4054.4,581.8,25140.9,28410.8,2139771.2,5778587.8,121917.6,20.8,0,632.9,637.02,59.74,8.57,370.45,418.63,31.53,85.15,1796.44,0.31
IN,2028,30,0,0,0,0,56.8,0,0,8204.6,0,0,107.9,0,7808.6,3044.2,0,66.2,0,0,668.1,0,0,0,631.9,0,3591.8,12244,0,0,0,0,260346,0,0,0,27369573,0,147252,0,50866993,461380,0,277864,0,0,0,0,0,0,1290362,0,10562844,91248857,48550591.8,48807772,3763.8,531.2,22455,28140.1,3160299.8,8045821.1,163733.3,23,0,532.07,534.89,41.25,5.82,246.09,308.39,34.63,88.17,1794.36,0.25
IN,2030,30,0,0,0,0,56.8,0,0,6574.2,0,0,170.5,0,7908.2,3044.2,0,66.2,0,0,546.1,0,0,0,631.9,0,3591.8,12601,0,0,0,0,260346,0,0,0,28703627,0,232779,0,46739302,334272,0,277864,0,0,0,0,0,0,1272411,0,10519467,88352671,48317433.2,48585096,3908.6,553.8,23530.7,28795.3,2997555.2,7706088.7,157794.2,23,0,546.87,549.9,44.24,6.27,266.33,325.91,33.93,87.22,1785.96,0.26
IN,2032,10,0.7,0,0,0,56.8,0,0,6378.7,0,0,249.4,0,10532.7,3044.2,0,66.2,0,0,546.1,0,0,0,631.9,0,3591.8,3125,857,0,0,0,260346,0,0,0,27416839,0,340708,0,64441658,271982,0,277864,0,0,0,0,0,0,1254602,0,10476369,104744351,53084591.6,53347399.8,3859.6,541.4,22685.7,29527.6,3686368.7,9269007.2,187108.3,24.9,0,506.8,509.31,36.85,5.17,216.58,281.9,35.19,88.49,1786.33,0.24
IN,2034,10,0.8,0,0,0,56.8,0,0,6378.7,0,0,346.5,0,10777.8,2889.2,0,66.2,0,0,445.1,0,0,0,631.9,0,3591.8,3220,122,0,0,0,260346,0,0,0,27395734,0,473532,0,65768881,271982,0,277864,0,0,0,0,0,0,1237132,0,10433559,106122371,53519260.2,53782411.8,3866.1,541.9,22688,29647.4,3739270.7,9391307.8,189435.4,25.1,0,504.32,506.8,36.43,5.11,213.79,279.37,35.24,88.5,1785.07,0.24
IN,2036,0,1.3,0,0,0,56.8,0,0,6224.5,0,0,464.2,0,10819.4,2889.2,0,66.2,0,0,445.1,0,0,0,631.9,0,3591.8,0,253,0,0,0,260346,0,0,0,27213208,0,634629,0,65939755,271982,0,277864,0,0,0,0,0,0,1219824,0,10390793,106208652,53322372.3,53583701,3840,538.1,22518.6,29480.8,3736387.2,9378933.5,189117.8,25,0,502.05,504.51,36.16,5.07,212.02,277.57,35.18,88.31,1780.63,0.24
IN,2038,0,2,0,0,0,56.8,0,0,6159.5,0,0,604.1,0,11836.4,2889.2,0,66.2,0,0,445.1,0,0,0,631.9,0,3591.8,0,252,0,0,0,260346,0,0,0,26533560,0,826129,0,72736506,86841,0,277864,0,0,0,0,0,0,1202845,0,10348244,112272588,54798866.5,55056411,3793.1,529.3,22026.6,29553.8,3978487.8,9921685.9,199201.4,25.6,0,488.09,490.38,33.78,4.71,196.19,263.23,35.44,88.37,1774.27,0.23
IN,2040,0,6.4,0,0,0,56.8,0,0,5888.4,0,0,768.4,0,13435.3,2889.2,0,66.2,0,0,445.1,0,0,0,631.9,0,2253.1,0,2146,0,0,0,260346,0,0,0,26181354,0,1051050,0,83972857,6171,0,277864,0,0,0,0,0,0,1186046,0,6956257,119894091,58291578.2,58549855.1,3816.9,529.4,21840.5,30379.8,4429200.4,10956720.1,218795.8,27.1,0,486.19,488.35,31.84,4.42,182.16,253.39,36.94,91.39,1824.91,0.23
IN,2042,0,6.4,0,0,0,56.8,0,0,5888.4,0,0,961.9,0,13528.5,2889.2,0,66.2,0,0,445.1,0,0,0,622.4,0,2053.1,0,3410,0,0,0,260346,0,0,0,26198559,0,1316147,0,84003919,6171,0,277864,0,0,0,0,0,0,1152773,0,6376252,119595440,58304253.3,58562651.7,3818.6,529.7,21851.8,30390.8,4429354.6,10957457.7,218815.3,27.1,0,487.51,489.67,31.93,4.43,182.71,254.11,37.04,91.62,1829.63,0.23
IN,2044,0,35.7,0,0,0,56.8,0,0,5888.4,0,0,1072.5,0,14634.6,2889.2,0,66.2,0,0,444.2,0,0,0,642.8,0,1853.1,0,30313,0,0,0,260346,0,0,0,24890220,0,1467558,0,91545691,4645,0,277864,0,0,0,0,0,0,1249948,0,5786884,125513467,59527255,59777004.3,3703.1,510.6,20887.5,30079.5,4699409,11548869.6,229595,27.6,0,474.27,476.26,29.5,4.07,166.42,239.65,37.44,92.01,1829.25,0.22
IN,2046,0,36.2,0,0,0,56.8,0,0,5092.2,0,0,1202.3,0,15234.8,5029.2,0,66.2,0,0,444.2,0,0,0,576.2,0,1703.1,0,20416,0,0,0,260346,0,0,0,23574951,0,1645434,0,92244025,727404,0,277864,0,0,0,0,0,0,1115331,0,5350929,125216699,58855930.3,59095915,3564.8,489.9,19951.7,29271.6,4734025.9,11597294.8,230061.8,27.2,0,470.03,471.95,28.47,3.91,159.34,233.77,37.81,92.62,1837.31,0.22
IN,2048,0,194.8,0,0,0,56.8,0,0,4327.2,0,0,1355.5,0,15630,5804.2,0,66.2,0,0,7.2,0,0,0,658.5,0,1846,0,182386,0,0,0,260346,0,0,0,20674881,0,1855495,0,94671265,1991303,0,277864,0,0,0,0,0,0,1349487,0,6002825,127265851,57426431.1,57643934.9,3246.7,442.3,17788.5,27437.9,4829167.8,11744170.3,231805.2,26.4,0,451.23,452.94,25.51,3.48,139.77,215.59,37.95,92.28,1821.43,0.21
IN,2050,0.2,566.4,112.9,0,0,56.8,0,0,3697.2,0,0,1535.1,0,15736,5665.4,0,66.2,0,0,7.2,0,0,0,1010.7,0,2930.7,149,808536,418983,0,0,260346,0,0,0,20106550,0,2101625,0,94530430,1532580,0,277864,0,0,0,0,0,0,2286082,0,9536226,131859370,56473927.3,56686118.1,3169.2,431.3,17322.9,26868.2,4770971.5,11594016.8,228723.5,25.9,0,428.29,429.9,24.03,3.27,131.37,203.76,36.18,87.93,1734.6,0.2
KS,2022,0,0,0,0,0,9,0,0,4521.6,0,0,7.3,0,266,2804.5,0,7,1225,0,1206.5,0,0,0,30.2,0,8040.6,0,0,0,0,0,41365,0,0,0,25470253,0,11122,0,1271164,201557,0,22256,9860176,0,11258,0,0,0,75801,0,27537655,64502608,29352340.1,29583131.5,3322.3,482.7,6302.8,16856,1046263.6,3020127.2,66085.5,16.5,0,455.06,458.63,51.51,7.48,97.71,261.32,16.22,46.82,1024.54,0.26
KS,2024,0,0,0,0,0,9,0,0,4521.6,0,0,8.7,0,266,2764.1,0,7,1225,0,1012,0,0,0,758.4,0,8040.6,0,0,0,0,0,41365,0,0,0,24415187,0,13509,0,1613234,201557,0,22256,9860176,0,0,0,0,0,1822017,0,29921053,67910354,28332516.1,28554241.3,3192.4,463.7,6048,16374,1025516.3,2945166.5,64271.2,16,0,417.2,420.47,47.01,6.83,89.06,241.11,15.1,43.37,946.41,0.24
KS,2026,0,0,0,0,0,9,0,0,4521.6,0,0,12.7,0,266,2718.3,0,7,1225,0,898,0,0,0,1354.7,0,8040.6,0,0,0,0,0,41365,0,0,0,23999523,0,19688,0,1420133,201557,0,22256,9860176,0,0,0,0,0,3483040,0,29789172,68836909,27783200.7,28001059.4,3136.5,455.6,5944.1,15969.7,1001875.3,2878765.4,62838.7,15.7,0,403.61,406.77,45.56,6.62,86.35,231.99,14.55,41.82,912.86,0.23
KS,2028,0,0,0,0,0,9,0,0,4521.6,0,0,21.6,0,266,2645.8,0,7,1225,0,843.7,0,0,0,1693.4,0,8040.6,0,0,0,0,0,41365,0,0,0,23884900,0,33477,0,1152840,103469,0,22256,9860176,0,0,0,0,0,4490337,0,29614798,69203618,27497245.4,27713957.8,3119.4,453.3,5916.3,15585.2,978642.3,2821905.2,61711.5,15.6,0,397.34,400.47,45.08,6.55,85.49,225.21,14.14,40.78,891.74,0.23
KS,2030,0,0,0,0,0,9,0,0,4521.6,0,0,39.5,0,266,2279.2,0,7,1225,0,306.9,0,0,0,1693.4,0,8040.6,0,0,0,0,0,41365,0,0,0,24190033,0,61244,0,671931,95218,0,22256,9860176,0,0,0,0,0,4445588,0,29545582,68933393,27623739.8,27842782.9,3152.3,458.3,5983.8,15389.4,965946,2800188,61408.1,15.7,0,400.73,403.91,45.73,6.65,86.81,223.25,14.01,40.62,890.83,0.23
KS,2032,0,0.2,0,0,0,9,0,0,4521.6,0,0,63.8,0,266,2211.2,0,7,1225,0,297.4,0,0,0,1694.5,0,7928.4,0,160,0,0,0,41365,0,0,0,23699496,0,98839,0,618240,80189,0,22256,9860176,0,0,0,0,0,4386759,0,29009139,67816619,27048997.3,27263649.5,3089.1,449.1,5864.6,15036,945586,2739645.5,60062.3,15.4,0,398.85,402.02,45.55,6.62,86.48,221.72,13.94,40.4,885.66,0.23
KS,2034,1.9,8.6,0,0,0,9,0,0,4521.6,0,0,97,0,266,2095.6,0,7,1225,0,293.3,0,0,0,1709.3,0,7928.4,778,3702,0,0,0,41365,0,0,0,24141918,0,150239,0,585574,80543,0,22256,9860176,0,0,0,0,0,4367663,0,28877131,68131345,27539924.9,27758588,3146.7,457.5,5974.3,15285.7,959701.5,2784677.2,61097.5,15.6,0,404.22,407.43,46.19,6.71,87.69,224.36,14.09,40.87,896.76,0.23
KS,2036,340.4,8.6,0,0,0,9,0,0,4410.3,0,0,142,0,266,2060.5,0,7,1225,0,291,0,0,0,1746.4,0,7899.2,34563,1926,0,0,0,41365,0,0,0,23823034,0,219914,0,596663,71455,0,22256,9860176,0,0,0,0,0,4413184,0,28733721,67818257,27134958.5,27350388,3100.2,450.7,5886.1,15064.2,947085.7,2745540.7,60209.4,15.4,0,400.11,403.29,45.71,6.65,86.79,222.13,13.97,40.48,887.8,0.23
KS,2038,340.4,25,0,0,0,9,0,0,4410.3,0,0,202,0,266,2050.8,0,7,1225,0,291,0,0,0,1746.5,0,7798.7,211055,25590,0,0,0,41365,0,0,0,23686315,0,312802,0,500279,94735,0,22256,9860176,0,0,0,0,0,4351691,0,28316172,67422436,26958866.7,27173049.9,3082.2,448.1,5852.6,14936.2,939607,2724462.1,59753.8,15.4,0,399.85,403.03,45.71,6.65,86.81,221.53,13.94,40.41,886.26,0.23
KS,2040,340.4,344.8,0,0,0,9,0,0,4410.3,0,0,279.5,0,266,2039,0,7,1225,0,289.2,0,0,0,2136.4,0,7187.6,145826,504482,0,0,0,41365,0,0,0,23821446,0,432815,0,446713,110077,0,22256,9860176,0,0,0,0,0,5424509,0,26155661,66965325,27119084.6,27334621.1,3101.6,450.9,5889.8,15008.7,943647.7,2738001.8,60071.8,15.4,0,404.97,408.19,46.32,6.73,87.95,224.13,14.09,40.89,897.06,0.23
KS,2042,340.4,344.8,0,0,0,9,0,0,4410.3,0,0,336.7,0,266,2025.2,0,7,1225,0,277.8,0,0,0,2153.2,0,5540.8,140150,391010,0,0,0,41365,0,0,0,23855346,0,521289,0,455034,70789,0,22256,9860176,0,0,0,0,0,5398019,0,20507452,61262887,27134173.3,27349972.3,3105.3,451.5,5897.3,14988.4,942329.4,2735811.6,60042.5,15.4,0,442.91,446.44,50.69,7.37,96.26,244.66,15.38,44.66,980.08,0.25
KS,2044,340.4,344.8,0,0,0,9,0,0,4356.7,0,0,406.4,0,266,1976.2,0,7,1225,0,125.2,0,0,0,2153.2,0,5590.8,159964,353636,0,0,0,41365,0,0,0,23231700,0,629015,0,404285,52057,0,22256,9860176,0,0,0,0,0,5322760,0,20508569,60585783,26403719.6,26613898.3,3024.4,439.8,5744.6,14549.6,917096.7,2660215.2,58355.7,15.1,0,435.81,439.28,49.92,7.26,94.82,240.15,15.14,43.91,963.19,0.25
KS,2046,340.4,344.8,0,0,0,9,0,0,3929,0,0,488.9,0,266,1947.1,0,7,1225,0,124.1,0,0,0,3227.7,0,4111.7,211157,307427,0,0,0,41365,0,0,0,21649502,0,756657,0,351721,24784,0,22256,9860176,0,0,0,0,0,8449851,0,15293983,56968880,24548915.1,24744463.7,2813.8,409.2,5346.1,13492.9,856663.6,2475459.8,54192.3,14.2,0,430.92,434.35,49.39,7.18,93.84,236.85,15.04,43.45,951.26,0.25
KS,2048,765.7,344.6,0,0,0,9,0,0,3117.7,0,0,584.4,0,266,1937.3,0,7,1225,0,124.1,0,0,0,3335.7,0,5272,438714,313332,0,0,0,41365,0,0,0,18533291,0,904233,0,324492,16000,0,22256,9860176,0,0,0,0,0,8660812,0,20611394,59726066,21133833,21302161.5,2422.1,352.2,4603.7,11619.7,749914.1,2144748.7,46692.3,12.5,0,353.85,356.66,40.55,5.9,77.08,194.55,12.56,35.91,781.77,0.21
KS,2050,763.8,337.2,0,0,0,9,0,0,3117.7,0,0,690.3,0,266,1917.9,0,7,1225,0,98.7,0,0,0,3741.4,0,10312.3,629787,220746,0,0,0,41365,0,0,0,14616609,0,1067921,0,207374,0,0,22256,9860176,0,0,0,0,0,9798914,0,42069106,78534254,16592301,16724629.5,1904,276.9,3622.4,9088.7,605447.8,1699839.7,36630.9,10.2,0,211.27,212.96,24.24,3.53,46.12,115.73,7.71,21.64,466.43,0.13
KY,2022,0,0,0,0,0,22.2,0,0,9493,0,0,10.7,0,1763,4902.6,0,1137.4,0,0,11.9,0,0,0,176.1,0,0,0,0,0,0,0,101741,0,0,0,50151048,0,15340,0,13298843,2380844,0,4230827,0,0,0,0,0,0,293860,0,0,70472503,59780702.7,60214920.2,6268.5,906.3,41611.4,33837.2,2405428.3,6881549.9,149937.2,29.3,0,848.28,854.45,88.95,12.86,590.46,480.15,34.13,97.65,2127.6,0.42
KY,2024,0,0,0,0,0,22.2,0,0,9493,0,0,10.7,0,1763,4853.6,0,1141.4,0,0,5.9,0,0,0,364.6,0,0,0,0,0,0,0,101741,0,0,0,47099520,0,15339,0,13530628,2205139,0,4240767,0,0,0,0,0,0,651761,0,0,67844896,56307627.5,56714055.6,5868.7,848.1,38924.4,31849.3,2298120.9,6547758.9,142352.8,27.6,0,829.95,835.94,86.5,12.5,573.73,469.44,33.87,96.51,2098.21,0.41
KY,2026,0,0,0,0,0,22.2,0,0,9493,0,0,10.7,0,1763,4829.6,0,1158.4,0,0,5.9,0,0,0,364.6,0,0,0,0,0,0,0,101741,0,0,0,47949951,0,15335,0,13298843,1323772,0,4329700,0,0,0,0,0,0,771615,0,0,67790958,56531813,56944839.9,5961.3,862.2,39608,32018.7,2244478.9,6445725.9,140727.6,27.7,0,833.91,840.01,87.94,12.72,584.27,472.32,33.11,95.08,2075.9,0.41
KY,2028,0,0,0,0,0,22.2,0,0,9359,0,0,10.8,0,1763,4829.6,0,1158.4,0,0,5.9,0,0,0,364.6,0,0,0,0,0,0,0,101741,0,0,0,49286982,0,15469,0,12716571,318412,0,4329700,0,0,0,0,0,0,760861,0,0,67529736,57110355.4,57534387.1,6116.5,885.6,40732.5,32404.5,2182033.3,6337460.2,139186.8,28.1,0,845.71,851.99,90.58,13.11,603.18,479.86,32.31,93.85,2061.12,0.42
KY,2030,0,0,0,0,0,22.2,0,0,9359,0,0,22.4,0,1919.7,4829.6,0,1158.4,0,0,0,0,0,0,364.6,0,0,0,0,0,0,0,101741,0,0,0,49646416,0,32132,0,11581049,274093,0,4329700,0,0,0,0,0,0,750254,0,0,66715387,57053935,57480640.5,6153.5,891.3,41020.6,32399.1,2140939.8,6251762.2,137690.1,28.1,0,855.18,861.58,92.23,13.36,614.86,485.63,32.09,93.71,2063.84,0.42
KY,2032,0,0,0,0,0,22.2,0,0,9359,0,0,39.3,0,2052.8,4771.6,0,1158.4,0,0,0,0,0,0,364.6,0,0,0,0,0,0,0,101741,0,0,0,49786832,0,56544,0,10597913,258630,0,4329700,0,0,0,0,0,0,739813,0,0,65871174,56842267.9,57269838.4,6164.7,893.3,41128.5,32300.1,2102208.1,6165752.8,136104.3,28,0,862.93,869.42,93.59,13.56,624.38,490.35,31.91,93.6,2066.22,0.42
KY,2034,0,0,0,0,0,22.2,0,0,8287,0,0,63.4,0,3114.2,4771.6,0,1158.4,0,0,0,0,0,0,364.6,0,0,0,7,0,0,0,101741,0,0,0,49186530,0,91328,0,16110541,214999,0,4329700,0,0,0,0,0,0,729601,0,0,70764448,57812188.1,58234109.8,6089.9,880.7,40455.3,32740.2,2301104.6,6603612.9,144119.9,28.3,0,816.97,822.93,86.06,12.45,571.69,462.66,32.52,93.32,2036.61,0.4
KY,2036,96.8,0.1,0,0,0,22.2,0,0,8287,0,0,98.5,0,3114.2,4771.6,0,1158.4,0,0,0,0,0,0,364.6,0,0,3795,81,0,0,0,101741,0,0,0,49113304,0,141864,0,16529342,208491,0,4329700,0,0,0,0,0,0,719400,0,0,71147718,57874685.9,58296102.5,6083.1,879.6,40396.9,32767.3,2315697.1,6635450.4,144698.4,28.4,0,813.44,819.37,85.5,12.36,567.79,460.55,32.55,93.26,2033.77,0.4
KY,2038,564.6,0.6,0,0,0,22.2,0,0,8287,0,0,143,0,3114.2,4771.6,0,1158.4,0,0,0,0,0,0,364.6,0,0,26432,276,0,0,0,101741,0,0,0,48729757,0,205976,0,16092941,158166,0,4329700,0,0,0,0,0,0,709346,0,0,70354337,57236897.1,57654505.4,6027.7,871.7,40040.9,32413.4,2279673.5,6540861.4,142735.9,28.1,0,813.55,819.49,85.68,12.39,569.13,460.72,32.4,92.97,2028.81,0.4
KY,2040,564.6,1.3,0,0,0,22.2,0,0,8171,0,0,198.2,0,3210.9,4771.6,0,1158.4,0,0,0,0,0,0,365,0,0,173689,557,0,0,0,101741,0,0,0,48998989,0,285171,0,16645160,142684,0,4329700,0,0,0,0,0,0,700377,0,0,71378068,57720736.9,58140924.4,6065.5,877.1,40278.1,32679.3,2310919.3,6620614.9,144361.6,28.3,0,808.66,814.55,84.98,12.29,564.29,457.83,32.38,92.75,2022.49,0.4
KY,2042,564.6,7.4,0,0,0,22.2,0,0,8171,0,0,266.3,0,3369.3,4771.6,0,1158.4,0,0,0,0,0,0,369.9,0,0,172949,2127,0,0,0,101741,0,0,0,48967475,0,382817,0,17579903,131934,0,4329700,0,0,0,0,0,0,701424,0,0,72370071,57966516.8,58386413.4,6062.4,876.3,40228.5,32800.7,2346975.4,6702309.8,145892.1,28.4,0,800.97,806.78,83.77,12.11,555.87,453.24,32.43,92.61,2015.92,0.39
KY,2044,564.6,813.9,0,0,0,22.2,0,0,7946,0,0,340.1,0,3573.7,4771.6,0,1158.4,0,0,0,0,0,0,446.1,0,0,157565,378398,0,0,0,101741,0,0,0,48164573,0,488422,0,17822471,113304,0,4329700,0,0,0,0,0,0,876675,0,0,72432849,57159906.7,57572872.1,5962.9,861.8,39553.8,32334.9,2328071.4,6637066.7,144340.8,28,0,789.14,794.84,82.32,11.9,546.08,446.41,32.14,91.63,1992.75,0.39
KY,2046,564.6,813.9,0,0,0,22.2,0,0,7534,0,0,432.6,0,4284.9,7516,0,1158.4,0,0,0,0,0,0,436.1,0,0,182647,404745,0,0,0,101741,0,0,0,47612763,0,620559,0,21127806,0,0,4329700,0,0,0,0,0,0,856837,0,0,75236800,57509882.3,57918016.1,5897.1,851.3,39014.3,32470.4,2435177.3,6867192.3,148468,28.1,0,764.39,769.81,78.38,11.31,518.55,431.58,32.37,91.27,1973.34,0.37
KY,2048,564.6,832.2,0,0,0,22.2,0,0,7234,0,0,558.1,0,4284.9,7760.1,0,1158.4,0,0,0,0,0,0,846.3,0,0,177548,388699,0,0,0,101741,0,0,0,46410925,0,799386,0,20453388,0,0,4329700,0,0,0,0,0,0,1910463,0,0,74571849,55948485,56345822.3,5740.9,828.8,37986.2,31592.6,2365923.5,6674354.3,144327.9,27.3,0,750.26,755.59,76.99,11.11,509.39,423.65,31.73,89.5,1935.42,0.37
