eGRID_subregion,NERC_Acronym,BA_Code,BA_Name,STATE_FIPS,COUNTY_FIPS
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,007
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,013
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,007
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,007
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,033
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,013
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,007
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,001
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,001
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,007
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,007
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,039
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,039
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,027
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,013
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,001
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,007
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,027
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,039
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,007
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,041
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,041
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,001
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,039
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,019
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,013
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,029
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,003
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,013
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,013
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,019
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,029
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,037
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,041
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,029
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,019
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,019
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,019
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,037
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,003
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,027
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,019
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,031
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,031
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,041
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,003
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,013
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,019
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,019
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,029
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,029
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,039
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,039
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,001
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,019
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,029
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,029
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,029
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,029
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,019
NYCW,RFC,NYIS,New York Independent System Operator,34,039
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,039
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,039
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,039
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,009
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,009
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,041
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,041
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,001
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,039
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,019
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,031
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,027
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,039
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,029
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,013
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,013
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,041
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,027
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,029
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,029
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,039
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,007
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,031
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,033
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,007
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,007
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,007
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,033
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,033
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,029
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,041
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,039
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,013
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,013
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,041
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,033
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,019
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,019
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,019
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,007
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,013
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,033
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,029
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,037
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,013
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,031
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,001
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,041
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,035
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,007
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,025
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,027
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,037
RFCE,NPCC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,027
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,039
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,041
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,041
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,005
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,011
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,017
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,015
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,027
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,031
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,003
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,009
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,023
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,041
RFCE,RFC,PJM,"PJM Interconnection, LLC",34,021
AZNM,WECC,WACM,Western Area Power Administration - Rocky Mountain Region,35,039
AZNM,WECC,PNM,Public Service Company of New Mexico,35,013
AZNM,WECC,PNM,Public Service Company of New Mexico,35,035
AZNM,WECC,PNM,Public Service Company of New Mexico,35,001
AZNM,WECC,PNM,Public Service Company of New Mexico,35,039
AZNM,WECC,PNM,Public Service Company of New Mexico,35,043
AZNM,WECC,PNM,Public Service Company of New Mexico,35,029
SPSO,MRO,SWPP,Southwest Power Pool,35,005
SPSO,MRO,SWPP,Southwest Power Pool,35,005
AZNM,WECC,PNM,Public Service Company of New Mexico,35,019
AZNM,WECC,PNM,Public Service Company of New Mexico,35,055
AZNM,WECC,PNM,Public Service Company of New Mexico,35,006
AZNM,WECC,WACM,Western Area Power Administration - Rocky Mountain Region,35,045
AZNM,WECC,TEPC,Tucson Electric Power Company,35,003
AZNM,WECC,PNM,Public Service Company of New Mexico,35,057
SPSO,WECC,GRIS,Gridforce South,35,009
SPSO,WECC,GRIS,Gridforce South,35,009
SPSO,MRO,SWPP,Southwest Power Pool,35,009
SPSO,MRO,SWPP,Southwest Power Pool,35,009
SPSO,MRO,SWPP,Southwest Power Pool,35,037
SPSO,MRO,SWPP,Southwest Power Pool,35,037
AZNM,WECC,PNM,Public Service Company of New Mexico,35,027
AZNM,WECC,PNM,Public Service Company of New Mexico,35,037
SPSO,MRO,SWPP,Southwest Power Pool,35,005
AZNM,WECC,PNM,Public Service Company of New Mexico,35,017
AZNM,WECC,PNM,Public Service Company of New Mexico,35,006
AZNM,WECC,WACM,Western Area Power Administration - Rocky Mountain Region,35,007
AZNM,WECC,PNM,Public Service Company of New Mexico,35,031
AZNM,WECC,PNM,Public Service Company of New Mexico,35,043
AZNM,WECC,PNM,Public Service Company of New Mexico,35,051
AZNM,WECC,PNM,Public Service Company of New Mexico,35,057
AZNM,WECC,PNM,Public Service Company of New Mexico,35,057
AZNM,WECC,PNM,Public Service Company of New Mexico,35,029
SPSO,MRO,SWPP,Southwest Power Pool,35,025
AZNM,WECC,PNM,Public Service Company of New Mexico,35,029
AZNM,WECC,PNM,Public Service Company of New Mexico,35,027
AZNM,WECC,PNM,Public Service Company of New Mexico,35,057
AZNM,WECC,WACM,Western Area Power Administration - Rocky Mountain Region,35,039
AZNM,WECC,WACM,Western Area Power Administration - Rocky Mountain Region,35,051
AZNM,WECC,PNM,Public Service Company of New Mexico,35,043
AZNM,WECC,PNM,Public Service Company of New Mexico,35,001
AZNM,WECC,PNM,Public Service Company of New Mexico,35,061
AZNM,WECC,PNM,Public Service Company of New Mexico,35,001
AZNM,WECC,PNM,Public Service Company of New Mexico,35,001
AZNM,WECC,PNM,Public Service Company of New Mexico,35,001
AZNM,WECC,AZPS,Arizona Public Service Company,35,045
AZNM,WECC,EPE,El Paso Electric Company,35,013
AZNM,WECC,PNM,Public Service Company of New Mexico,35,017
AZNM,WECC,PNM,Public Service Company of New Mexico,35,009
AZNM,WECC,PNM,Public Service Company of New Mexico,35,006
SPSO,WECC,SWPP,Southwest Power Pool,35,005
AZNM,WECC,EPE,El Paso Electric Company,35,013
AZNM,WECC,PNM,Public Service Company of New Mexico,35,057
SPSO,MRO,SWPP,Southwest Power Pool,35,025
AZNM,WECC,EPE,El Paso Electric Company,35,035
AZNM,WECC,PNM,Public Service Company of New Mexico,35,055
AZNM,WECC,PNM,Public Service Company of New Mexico,35,057
AZNM,WECC,PNM,Public Service Company of New Mexico,35,061
AZNM,WECC,PNM,Public Service Company of New Mexico,35,047
SPSO,MRO,SWPP,Southwest Power Pool,35,025
AZNM,WECC,PNM,Public Service Company of New Mexico,35,023
AZNM,WECC,PNM,Public Service Company of New Mexico,35,023
AZNM,WECC,PNM,Public Service Company of New Mexico,35,028
AZNM,WECC,PNM,Public Service Company of New Mexico,35,061
AZNM,WECC,PNM,Public Service Company of New Mexico,35,029
AZNM,WECC,EPE,El Paso Electric Company,35,029
AZNM,WECC,EPE,El Paso Electric Company,35,029
SPSO,MRO,SWPP,Southwest Power Pool,35,025
AZNM,WECC,PNM,Public Service Company of New Mexico,35,061
AZNM,WECC,PNM,Public Service Company of New Mexico,35,061
SPSO,MRO,SWPP,Southwest Power Pool,35,037
SPSO,MRO,SWPP,Southwest Power Pool,35,025
SPSO,MRO,SWPP,Southwest Power Pool,35,041
AZNM,WECC,WACM,Western Area Power Administration - Rocky Mountain Region,35,045
AZNM,WECC,EPE,El Paso Electric Company,35,013
AZNM,WECC,PNM,Public Service Company of New Mexico,35,037
AZNM,WECC,EPE,El Paso Electric Company,35,013
AZNM,WECC,TEPC,Tucson Electric Power Company,35,025
AZNM,WECC,PNM,Public Service Company of New Mexico,35,035
AZNM,WECC,PNM,Public Service Company of New Mexico,35,001
AZNM,WECC,PNM,Public Service Company of New Mexico,35,023
SPSO,WECC,SWPP,Southwest Power Pool,35,037
AZNM,WECC,PNM,Public Service Company of New Mexico,35,055
AZNM,WECC,PNM,Public Service Company of New Mexico,35,001
AZNM,WECC,PNM,Public Service Company of New Mexico,35,027
AZNM,WECC,PNM,Public Service Company of New Mexico,35,043
AZNM,WECC,PNM,Public Service Company of New Mexico,35,001
AZNM,WECC,PNM,Public Service Company of New Mexico,35,001
AZNM,WECC,PNM,Public Service Company of New Mexico,35,061
AZNM,WECC,PNM,Public Service Company of New Mexico,35,061
AZNM,WECC,EPE,El Paso Electric Company,35,013
AZNM,WECC,PNM,Public Service Company of New Mexico,35,043
AZNM,WECC,PNM,Public Service Company of New Mexico,35,001
AZNM,WECC,EPE,El Paso Electric Company,35,013
SPSO,MRO,SWPP,Southwest Power Pool,35,041
SPSO,MRO,SWPP,Southwest Power Pool,35,005
AZNM,MRO,SWPP,Southwest Power Pool,35,041
AZNM,WECC,PNM,Public Service Company of New Mexico,35,045
SPSO,MRO,SWPP,Southwest Power Pool,35,041
AZNM,WECC,PNM,Public Service Company of New Mexico,35,047
AZNM,WECC,PNM,Public Service Company of New Mexico,35,047
AZNM,WECC,PNM,Public Service Company of New Mexico,35,043
AZNM,WECC,PNM,Public Service Company of New Mexico,35,049
AZNM,WECC,PNM,Public Service Company of New Mexico,35,001
SPSO,WECC,SWPP,Southwest Power Pool,35,005
AZNM,WECC,PNM,Public Service Company of New Mexico,35,017
SPSO,WECC,SWPP,Southwest Power Pool,35,009
AZNM,WECC,PNM,Public Service Company of New Mexico,35,001
AZNM,WECC,PNM,Public Service Company of New Mexico,35,001
AZNM,WECC,PNM,Public Service Company of New Mexico,35,007
SPSO,WECC,SWPP,Southwest Power Pool,35,025
SPSO,WECC,SWPP,Southwest Power Pool,35,025
SPSO,WECC,SWPP,Southwest Power Pool,35,025
SPSO,WECC,SWPP,Southwest Power Pool,35,025
SPSO,WECC,SWPP,Southwest Power Pool,35,015
SPSO,MRO,SWPP,Southwest Power Pool,35,025
AZNM,WECC,PNM,Public Service Company of New Mexico,35,047
AZNM,WECC,PNM,Public Service Company of New Mexico,35,043
AZNM,WECC,EPE,El Paso Electric Company,35,013
AZNM,WECC,EPE,El Paso Electric Company,35,013
AZNM,WECC,PNM,Public Service Company of New Mexico,35,007
AZNM,WECC,PNM,Public Service Company of New Mexico,35,039
AZNM,WECC,PNM,Public Service Company of New Mexico,35,055
AZNM,WECC,PNM,Public Service Company of New Mexico,35,055
AZNM,WECC,PNM,Public Service Company of New Mexico,35,027
SPSO,WECC,SWPP,Southwest Power Pool,35,009
AZNM,WECC,PNM,Public Service Company of New Mexico,35,061
AZNM,WECC,PNM,Public Service Company of New Mexico,35,061
AZNM,WECC,PNM,Public Service Company of New Mexico,35,051
SPSO,MRO,SWPP,Southwest Power Pool,35,025
AZNM,WECC,EPE,El Paso Electric Company,35,013
NYUP,NPCC,NYIS,New York Independent System Operator,36,087
NYUP,NPCC,NYIS,New York Independent System Operator,36,071
NEWE,NPCC,ISNE,ISO New England Inc.,36,035
NEWE,NPCC,ISNE,ISO New England Inc.,36,035
NYCW,NPCC,NYIS,New York Independent System Operator,36,047
NYUP,NPCC,NYIS,New York Independent System Operator,36,091
NYUP,NPCC,NYIS,New York Independent System Operator,36,071
NYCW,NPCC,NYIS,New York Independent System Operator,36,061
NYUP,NPCC,NYIS,New York Independent System Operator,36,111
NYCW,NPCC,NYIS,New York Independent System Operator,36,061
NYCW,NPCC,NYIS,New York Independent System Operator,36,081
NYUP,NPCC,NYIS,New York Independent System Operator,36,019
NYUP,NPCC,NYIS,New York Independent System Operator,36,069
NYUP,NPCC,NYIS,New York Independent System Operator,36,029
NYUP,NPCC,NYIS,New York Independent System Operator,36,089
NYUP,NPCC,NYIS,New York Independent System Operator,36,071
NYUP,NPCC,NYIS,New York Independent System Operator,36,001
