state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-ccs_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind_ofs_MWh,wind_ons_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
ND,2036,0,1.3,1230,0,906.7,0,0,0,0,0,0,251.4,0,5.3,456.2,0,559,0,0,4,0,0,0,7050.4,0,16413.6,0,1307,2478914,0,2735638,0,0,7986137,0,0,0,191482,0,0,38503,0,1642494,0,0,0,0,0,0,14931421,0,59105193,89111089,22832.2,22856.8,0.4,0,0.2,2.6,2698.1,6259.8,119.4,0,0,0.26,0.26,0,0,0,0.03,0.03,0.07,1.34,0
ND,2038,0,1.3,1500.2,0,906.7,0,0,0,0,0,0,253.6,0,5.3,456.2,0,559,0,0,4,0,0,0,7050.4,0,17194.2,0,1580,2958488,0,1661686,0,0,7836588,0,0,0,175721,0,0,207522,0,1642964,0,0,0,0,0,0,14650389,0,58887039,88021977,123086.9,123219.4,2.3,0.2,1.1,14.2,14543.7,33743.3,643.8,0.1,0,1.4,1.4,0.03,0,0.01,0.16,0.17,0.38,7.31,0
ND,2040,0,1.3,1692.8,0,906.7,0,0,0,0,0,0,256.1,0,5.3,456.2,0,559,0,0,4,0,0,0,7050.4,0,20421.9,0,1182,3105705,0,2012516,0,0,7963318,0,0,0,281896,0,0,154256,0,1638584,0,0,0,0,0,0,14518006,0,75300276,104975739,91522.4,91621,1.7,0.2,0.8,10.6,10812.7,25086.9,478.6,0,0,0.87,0.87,0.02,0,0.01,0.1,0.1,0.24,4.56,0
ND,2042,0,1474.3,1692.8,577.3,906.7,0,0,0,0,0,0,258.8,0,5.3,0,0,559,0,0,4,0,0,0,14250.2,0,20282.3,0,2818456,2144676,1708065,1723877,0,0,10478050,0,0,0,258051,0,0,0,0,1663873,0,0,0,0,0,0,21292830,0,74592353,116680230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,2044,0,1473,2448.4,1057.8,906.7,0,0,0,0,0,0,261.8,0,5.3,0,0,559,0,0,4,0,0,0,14250.2,0,21856.3,0,1555518,3784328,2282798,1608419,0,0,10060903,0,0,0,301635,0,0,0,0,1905716,0,0,0,0,0,0,26112026,0,81526258,129137602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,2046,0,2298.7,2448.4,1057.8,1802.5,0,0,0,0,0,0,265.1,0,5.3,0,0,559,0,0,4,0,0,0,17867,0,21987,0,2839248,2945838,1516312,4617809,0,0,10478050,0,0,0,305171,0,0,0,0,2021394,0,0,0,0,0,0,29823973,0,81048354,135596150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,2048,0,2298.7,3616.8,1057.8,1802.5,0,0,0,0,0,0,270.9,0,5.3,0,0,559,0,0,4,0,0,0,19861.6,0,23418.1,0,3237779,6375738,981842,2348337,0,0,10478050,0,0,0,269597,0,0,0,0,2148525,0,0,0,0,0,0,35260136,0,85560782,146660786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,2050,0,2298.7,2427.8,1057.8,3645.9,0,0,0,0,0,0,277.2,0,5.3,0,0,559,0,0,4,0,0,0,19861.6,0,23517.2,0,3256646,3614485,1454381,9031759,0,0,10478050,0,0,0,319168,0,0,0,0,2147076,0,0,0,0,0,0,37172566,0,85136844,152610974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2022,0.2,0,0,0,0,11,0,0,3777.6,0,0,61.3,0,338.5,1259.8,0,280.9,770,0,707.8,0,0,0,102.4,0,3707.9,476,0,0,0,0,50438,0,0,0,20677040,0,30611,0,379913,728758,0,1186917,6150340,0,505745,0,0,0,160526,0,12400163,42270926,22401280.5,22574056.6,2483.8,361.8,41782.4,22205.6,861525.5,2393889.3,51300.5,13.2,0,529.95,534.03,58.76,8.56,988.44,525.32,20.38,56.63,1213.61,0.31
NE,2024,0.2,0,0,0,0,11,0,0,3777.6,0,0,74,0,338.5,1634.8,0,280.9,770,0,11,0,0,0,3347.9,0,9550.1,8,0,0,0,0,50438,0,0,0,8668009,0,91741,0,193653,740338,0,1186759,6150340,0,3933,0,0,0,8234997,0,38352705,63672921,9351203.4,9422301.3,1024.7,148.6,17134.4,7813.8,391622.7,1054553.3,22192.3,5.9,0,146.86,147.98,16.09,2.33,269.1,122.72,6.15,16.56,348.54,0.09
NE,2026,0.2,107.8,0,0,0,11,0,0,3777.6,0,0,92.7,0,338.5,1629.6,0,280.9,770,0,11,0,0,0,3948.3,0,12562.5,43,106310,0,0,0,49033,0,0,0,7062845,0,99660,0,36249,1336864,0,1186609,6150340,0,3180,0,0,0,9586963,0,51049301,76667396,7982109.2,8040391.4,841.2,121.7,13956.5,6634.6,372666.7,970714.8,20021.4,5.2,0,104.11,104.87,10.97,1.59,182.04,86.54,4.86,12.66,261.15,0.07
NE,2028,51.5,293.6,0,0,0,11,0,0,3756.6,0,0,127.4,0,338.5,1510.9,0,291.9,770,0,11,0,0,0,3948.3,0,12801.9,2443,248555,0,0,0,43105,0,0,0,5341791,0,146593,0,0,837844,0,1237558,5267828,0,0,0,0,0,9461252,0,50841941,73428910,5948871.8,5993062.3,637.4,92.3,10614.3,4938.6,274263.9,710640.1,14606.9,4,0,81.02,81.62,8.68,1.26,144.55,67.26,3.74,9.68,198.93,0.05
NE,2030,51.5,350.2,0.6,0,0,11,0,0,3756.6,0,0,186.4,0,338.5,1438.1,0,291.9,770,0,6,0,0,0,3958,0,12873.7,36262,377328,989,0,0,39829,0,0,0,4905963,0,200153,0,0,817185,0,1237597,5302670,0,0,0,0,0,9349478,0,49514239,71781692,5475868.3,5516356,584.1,84.5,9717.5,4543.2,258821.6,663297.2,13538.5,3.8,0,76.29,76.85,8.14,1.18,135.38,63.29,3.61,9.24,188.61,0.05
NE,2032,51.5,370.1,0.6,22.1,0,11,0,0,3756.6,0,0,249.5,0,338.5,1438.1,0,291.9,770,0,5,0,0,0,3990.3,0,12923.5,23851,433209,350,37197,0,38009,0,0,0,3177567,0,272459,0,0,586377,0,1237621,5104816,0,0,0,0,0,9289703,0,47780878,67982037,3584976.9,3611271.2,379.5,54.9,6307.6,2971.2,186803.5,455539,8992.4,2.8,0,52.73,53.12,5.58,0.81,92.78,43.71,2.75,6.7,132.28,0.04
NE,2034,87.7,370.1,0.6,332.5,0,11,0,0,1702.5,0,0,313.9,0,475.6,1432.3,0,292.9,770,0,5,0,0,0,4108.4,0,14408.5,59660,140823,231,460911,0,40725,0,0,0,409728,0,348093,0,325798,1098996,0,1241054,5088522,0,0,0,0,0,9369725,0,50139105,68723371,1182797.8,1186948.1,62.3,8.4,829.7,915.9,149393.1,299838.7,5034.1,1.6,0,17.21,17.27,0.91,0.12,12.07,13.33,2.17,4.36,73.25,0.02
NE,2036,87.7,370.1,0.6,332.8,0,11,0,0,0,0,0,364.2,0,475.6,609.6,0,297.9,770,0,0,0,0,822.7,4108.4,0,14738.1,117948,606137,629,303851,0,37162,0,0,0,0,0,540421,0,37853,424806,0,1264225,4909360,0,0,0,0,96327,9288415,0,51893727,69520861,265390.8,265676.5,5,0.5,17.3,267.8,75558.6,120482.9,1497.3,1.1,0,3.82,3.82,0.07,0.01,0.25,3.85,1.09,1.73,21.54,0.02
NE,2038,87.5,370.1,0.6,332.8,0,11,0,0,0,0,0,415.5,0,475.6,609.6,0,306.9,770,0,0,0,0,1561,4108.4,0,15169.9,111082,476656,440,396672,0,40362,0,0,0,0,0,594003,0,37853,273966,0,1305438,5044280,0,0,0,0,1304,9073351,0,54518428,71873835,175937.4,176126.8,3.3,0.3,18,130.8,66273.7,97343.4,1032.5,1.1,0,2.45,2.45,0.05,0,0.25,1.82,0.92,1.35,14.37,0.02
NE,2040,87.5,370.1,0.6,332.8,0,11,0,0,0,0,0,468.5,0,475.6,609.6,0,306.9,770,0,0,0,0,1561,5911.3,0,15803.6,128915,576334,557,306027,0,39758,0,0,0,0,0,686714,0,0,182257,0,1304462,4678076,0,0,0,0,114776,13821720,0,59544453,81384048,108078.1,108194.5,2,0.2,17.2,135.7,55021.7,75245.5,669.5,1,0,1.33,1.33,0.03,0,0.21,1.67,0.68,0.92,8.23,0.01
NE,2042,87.5,321,0.6,332.8,0,11,0,0,0,0,0,522.1,0,475.6,609.6,0,306.9,770,0,0,0,0,1561,5911.3,0,17440.2,97306,399055,517,413628,0,39484,0,0,0,0,0,790221,0,0,0,0,1305684,4955386,0,0,0,0,0,13687899,0,65066091,86755271,0,0,0,0,16.1,0,44672.8,48233.1,110.3,1,0,0,0,0,0,0.19,0,0.51,0.56,1.27,0.01
NE,2044,47.5,135.1,0.6,332.8,0,11,0,0,0,0,0,583.1,0,475.6,609.6,0,306.9,770,0,0,0,0,1561,5911.3,0,19997.4,79226,171016,838,451675,0,38880,0,0,0,0,0,888722,0,0,0,0,1305759,4633457,0,0,0,0,0,13528143,0,75402859,96500574,0,0,0,0,15.9,0,41828.7,45159.8,103.2,0.9,0,0,0,0,0,0.16,0,0.43,0.47,1.07,0.01
NE,2046,49.6,261.5,0,332.8,0,11,0,0,0,0,0,627.3,0,475.6,609.6,0,306.9,770,0,0,0,0,1561,6835.1,0,20853.1,96883,305790,0,438539,0,40655,0,0,0,0,0,955750,0,0,0,0,1305757,5044717,0,0,0,0,147937,15834236,0,80102086,104272350,0,0,0,0,16.6,109.7,45497.4,49122.5,112.3,1,0,0,0,0,0,0.16,1.05,0.44,0.47,1.08,0.01
NE,2048,49.6,241.6,0,310.7,0,11,0,0,0,0,0,702.9,0,475.6,609.6,0,306.9,770,0,0,0,0,1604.7,6823.4,0,20873.6,89397,240071,0,423808,0,39469,0,0,0,0,0,1070639,0,0,0,0,1305767,5044280,0,0,0,0,0,15591358,0,79240277,103045066,0,0,0,0,16.1,0,45454.4,49077.8,112.2,1,0,0,0,0,0,0.16,0,0.44,0.48,1.09,0.01
NE,2050,34.7,241.6,10.4,162,60.1,11,0,0,0,0,0,766.1,0,475.6,609.6,0,306.9,770,0,0,0,0,1931.8,6813.7,0,20495.2,31763,214575,9449,290803,99611,39424,0,0,0,0,0,1166556,0,0,0,0,1305767,5044280,0,0,0,0,0,15355376,0,77863078,101420682,0,0,0,0,16,0,45453.4,49076.8,112.2,1,0,0,0,0,0,0.16,0,0.45,0.48,1.11,0.01
NH,2022,0,0,0,0,0,233.1,0,0,486,0,0,146.7,0,1238.5,0,0,506.5,1247.8,0,482.3,0,0,0,112.4,0,211.9,0,0,0,0,0,388263,0,0,0,390949,0,199272,0,804279,0,0,1428061,9976364,0,0,0,0,0,59089,0,694785,13941062,809135.9,813278.8,60.7,8.5,488.9,592.3,156270.6,247194.8,3028.6,2.5,0,58.04,58.34,4.36,0.61,35.07,42.49,11.21,17.73,217.24,0.18
NH,2024,0,0,0,0,0,233.1,0,0,438.5,0,0,199.2,0,1238.5,0,0,506.5,1247.8,0,261.4,0,0,0,132.4,0,228.8,0,0,0,0,0,198953,0,0,0,230476,0,270510,0,862772,0,0,1428061,9976364,0,0,0,0,0,243236,0,785611,13995984,630717.5,633263.4,37.8,5.2,277.4,353.9,146607.7,227878.5,2705.8,2.3,0,45.06,45.25,2.7,0.37,19.82,25.29,10.47,16.28,193.32,0.17
NH,2026,0,0,0,0,0,233.1,0,0,438.5,0,0,259.4,0,1238.5,0,0,506.5,1247.8,0,261.4,0,0,0,132.4,0,353.1,0,0,0,0,0,144596,0,0,0,230476,0,350817,0,598502,0,0,1428061,9976364,0,0,0,0,0,191077,0,1315038,14234930,521124.7,523552.8,35.8,5,249.8,343.6,131868.3,195994.8,2131,2.3,0,36.61,36.78,2.51,0.35,17.55,24.14,9.26,13.77,149.7,0.16
NH,2028,0,0,0,0,0,233.1,0,0,438.5,0,0,330,0,1238.5,0,0,507.5,1247.8,0,261.4,0,0,0,132.4,0,920.7,0,0,0,0,0,123785,0,0,0,230476,0,448176,0,720971,0,0,1433332,9976364,0,0,0,0,0,244117,0,3430370,16607591,572647.5,575131,36.7,5.1,240.1,348.4,137265.2,209402,2399.6,2.3,0,34.48,34.63,2.21,0.31,14.46,20.98,8.27,12.61,144.49,0.14
NH,2030,0,1.2,0,0,0,190,0,0,438.5,0,0,422.8,0,1238.5,0,0,507.5,1247.8,0,179.3,0,0,0,132.4,0,962.3,0,901,0,0,0,144653,0,0,0,230476,0,574233,0,0,0,0,1433332,9976364,0,0,0,0,0,240726,0,3542755,16143440,269678.9,271838.6,31.1,4.5,247.9,320.3,102132.9,127010.7,814.9,2.2,0,16.71,16.84,1.92,0.28,15.36,19.84,6.33,7.87,50.48,0.13
NH,2032,0,1.2,0.4,0,0,122.9,0,0,438.5,0,0,495.2,0,1238.5,450,0,507.5,1247.8,0,179.3,0,0,0,132.4,0,1183,0,1468,865,0,0,107396,0,0,0,230476,0,670442,0,0,366521,0,1433332,9976364,0,0,0,0,0,228736,0,4237169,17252770,485551.7,487933.8,35,4.9,230.7,339,126536,185179.4,1947.2,2.3,0,28.14,28.28,2.03,0.28,13.37,19.65,7.33,10.73,112.86,0.13
NH,2034,0,6.3,47.6,0,0,105.9,0,0,0,0,0,544.7,0,1859.2,450,0,507.5,1247.8,0,179.3,0,0,0,318.8,0,1792.1,0,10234,107962,0,0,115512,0,0,0,0,0,525858,0,1794039,303162,0,1433332,9976364,0,0,0,0,0,600383,0,6378353,21245199,818452.7,819333.7,15.4,1.5,82.4,77,189549.4,324474.8,4505.8,2.4,0,38.52,38.57,0.73,0.07,3.88,3.62,8.92,15.27,212.08,0.11
NH,2036,0,48.5,47.6,0,0,105.9,0,0,0,0,0,556.5,0,2994.9,450,0,507.5,1247.8,0,0,0,0,0,318.8,0,1792.1,0,56911,83146,0,0,158820,0,0,0,0,0,755849,0,268718,200598,0,1433332,9976364,0,0,0,0,0,595215,0,6447923,19976878,214618.4,214849.5,4,0.4,98.5,20.2,119648.4,160452.8,1349.7,2.1,0,10.74,10.75,0.2,0.02,4.93,1.01,5.99,8.03,67.56,0.11
NH,2038,0,76.4,68.5,0,0,105.9,0,0,0,0,0,569.4,0,2994.9,450,0,507.5,1247.8,0,0,80.8,0,397.9,527.5,0,1808.1,0,72002,140642,0,0,107396,0,0,0,0,0,773258,0,104535,178027,0,1433332,9976364,0,0,161747,0,0,1053877,0,6445167,20446347,142784.6,142938.3,2.7,0.3,72.7,13.4,109456,138993.9,972,2.1,0,6.98,6.99,0.13,0.01,3.55,0.66,5.35,6.8,47.54,0.1
NH,2040,0.1,76.4,68.5,0,0,105.9,0,0,0,0,0,583.7,0,3594.8,450,0,507.5,1247.8,0,0,80.8,0,397.9,533.8,0,2402.3,81,94190,128951,0,0,102976,0,0,0,0,0,792765,0,0,0,0,1433332,9976364,0,0,0,0,0,1052827,0,8302872,21884359,0,0,0,0,69.3,0,92437.9,99697.9,225,2,0,0,0,0,0,3.17,0,4.22,4.56,10.28,0.09
NH,2042,0.1,76.4,170,0,0,105.9,0,0,0,0,0,600.5,0,3594.8,450,0,507.5,1247.8,0,0,80.8,0,530.2,598.9,0,2255.3,2,66733,384339,0,0,119731,0,0,0,0,0,815606,0,250860,0,0,1433332,9976364,0,0,975,0,0,1178865,0,7910498,22137306,89306.1,89402.2,1.7,0.2,78.2,8.4,103544,124752.4,692.7,2.1,0,4.03,4.04,0.08,0.01,3.53,0.38,4.68,5.64,31.29,0.09
NH,2044,0.1,184.5,170,0.9,0,105.9,0,0,0,0,0,622.2,0,3594.8,450,0,507.5,1247.8,0,0,80.8,0,796.2,666.4,0,2402.3,2,227774,342225,2568,0,107396,0,0,0,0,0,844990,0,137793,158367,0,1433332,9976364,0,0,1150,0,0,1309581,0,8430883,22972426,142965.9,143119.8,2.7,0.3,72.7,13.4,109477.1,139042.7,972.9,2.1,0,6.22,6.23,0.12,0.01,3.16,0.59,4.77,6.05,42.35,0.09
NH,2046,0.1,308.8,170,61.1,0,105.9,0,0,0,0,0,630.7,0,3775.1,450,0,507.5,1247.8,0,0,80.8,0,796.2,808.6,0,2538.5,1,412492,307801,158860,0,107396,0,0,0,0,0,856596,0,145837,158367,0,1433332,9976364,0,0,1379,0,0,1603216,0,8857782,24019424,145829.4,145986.3,2.7,0.3,72.7,13.7,109815.3,139827.6,987.9,2.1,0,6.07,6.08,0.11,0.01,3.03,0.57,4.57,5.82,41.13,0.09
NH,2048,0.1,308.7,169.5,203.5,0,105.9,0,0,0,0,0,646.6,0,3775.1,450,0,507.5,1247.8,0,0,80.8,0,796.2,1390,0,3131.9,11,369971,305430,525936,0,107726,0,0,0,0,0,878202,0,0,0,0,1433332,9976364,0,0,0,0,0,2864647,0,10727477,27189096,0,0,0,0,71.6,0,92595.5,99861.3,225.2,2,0,0,0,0,0,2.63,0,3.41,3.67,8.28,0.07
NH,2050,0.1,303.7,146.9,304,0,105.9,0,0,0,0,0,685.3,0,3775.1,450,0,507.5,1247.8,0,0,80.8,0,796.2,1455.6,0,3200.5,10,349028,235598,681076,0,107726,0,0,0,0,0,930675,0,179678,0,0,1433332,9976364,0,0,0,0,0,2971968,0,11205565,28071020,63965.2,64034.1,1.2,0.1,72.1,6,100152.2,117393.8,559.7,2.1,0,2.28,2.28,0.04,0,2.57,0.21,3.57,4.18,19.94,0.07
NJ,2022,911.1,0,0,0,0,156.3,0,0,463,0,0,2377.8,0,8571.4,2865.6,0,12.3,3456.7,0,23.3,420,0,0,3048.9,0,7.6,896816,0,0,0,0,717338,0,0,0,0,0,3330881,0,38423899,1937818,0,16563,27672408,0,41755,336507,0,0,5691078,0,7029,79072092,16274545.6,16292149.4,307.5,30.9,633.3,4502.7,2198696.7,4753568.4,85615.8,12.9,0,205.82,206.04,3.89,0.39,8.01,56.94,27.81,60.12,1082.76,0.16
NJ,2024,1222.2,0,0,0,0,156.3,0,0,219,0,0,2776.4,0,8571.4,2865.6,0,12.3,3456.7,0,0,420,0,0,3048.9,1100,7.6,692579,0,0,0,0,717338,0,0,0,0,0,3889169,0,42331946,1026694,0,16563,27672408,0,0,781196,0,0,6080946,2977643,16431,86202913,17255525.4,17274087.1,325,32.5,626.4,3317.3,2313143.8,5023505.4,90830.4,13.2,0,200.17,200.39,3.77,0.38,7.27,38.48,26.83,58.28,1053.68,0.15
NJ,2026,1533.3,0,0,0,0,156.3,0,0,219,0,0,3234.5,0,8571.4,2865.6,0,12.3,3456.7,0,0,420,0,0,3048.9,1100,7.6,108176,0,0,0,0,717338,0,0,0,0,0,4530869,0,41259451,2110901,0,16563,27672408,0,0,771308,0,0,5996337,3854570,16950,87054872,17389017.2,17407722.9,327.6,32.8,627.6,3343.1,2328945,5060166.1,91529.8,13.3,0,199.75,199.96,3.76,0.38,7.21,38.4,26.75,58.13,1051.4,0.15
NJ,2028,1533.3,1224.4,0,0,0,156.3,0,0,219,0,0,3785.2,0,8571.4,2588.8,0,12.3,3456.7,0,0,420,0,0,3048.9,3758,7.6,666775,3343083,0,0,0,717338,0,0,0,0,0,5302335,0,35334011,3317121,0,16563,27672408,0,0,285084,0,0,5912547,9792658,5874,92365798,15597306.8,15614085.4,293.8,29.4,612.3,2998.7,2117428.1,4569421.1,82166.9,12.5,0,168.86,169.05,3.18,0.32,6.63,32.47,22.92,49.47,889.58,0.14
NJ,2030,1533.3,1224.4,0,0,0,156.3,0,0,219,0,0,4428.4,0,8177.4,2525.1,0,12.3,3456.7,0,0,420,0,0,3048.9,3758,7.6,992458,1384838,0,0,0,717338,0,0,0,0,0,6203313,0,31564790,4299311,0,16563,27672408,0,0,452310,0,0,5830368,13461200,16947,92611846,14611888.4,14627607.4,275.3,27.5,603.8,2809.3,2001138,4299614.1,77019.3,12.1,0,157.78,157.95,2.97,0.3,6.52,30.33,21.61,46.43,831.63,0.13
NJ,2032,1533.3,1671.8,0,0,0,156.3,0,0,219,0,0,4631.3,0,8073.4,2525.1,0,12.3,3456.7,0,0,420,0,0,3048.9,4700,7.6,995849,2998709,0,0,0,717338,0,0,0,0,0,6487551,0,27471182,4252619,0,16563,27672408,0,0,425464,0,0,5748968,16063726,6625,92857002,12919575.8,12933474.4,243.4,24.3,589.4,2484,1801323,3836018.8,68174.3,11.4,0,139.13,139.28,2.62,0.26,6.35,26.75,19.4,41.31,734.19,0.12
NJ,2034,1512.5,2226.1,0,245.8,0,156.3,0,0,0,0,0,4719.3,0,8073.4,2525.1,0,12.3,3456.7,0,0,420,0,0,3048.9,6100,7.6,1108205,3808407,0,826477,0,690321,0,0,0,0,0,6610823,0,8202247,1405966,0,16563,27672408,0,0,291329,0,0,5668775,21004389,7686,77313597,3812079.4,3816180.5,71.8,7.2,491.9,733,724629.6,1339668.1,20571.2,7.4,0,49.31,49.36,0.93,0.09,6.36,9.48,9.37,17.33,266.07,0.1
NJ,2036,1492.7,2226.1,0,681.6,0,156.3,0,0,0,0,0,4726.6,0,8073.4,1164,0,12.3,3456.7,0,0,420,0,1361.1,3048.9,7500,207.9,557750,2428448,0,1295312,0,717338,0,0,0,0,0,6621138,0,0,93026,0,16563,27672408,0,0,89729,0,2472500,5589373,26939125,702860,75195570,55240,55299.4,1,0.1,479.5,1844.6,282350.8,311818.3,936.1,5.8,0,0.73,0.74,0.01,0,6.38,24.53,3.75,4.15,12.45,0.08
NJ,2038,781.2,2226.1,0,681.6,0,156.3,0,0,0,0,0,4739.5,0,8073.4,1014,0,12.3,3456.7,0,0,420,0,1511.1,3070.5,7500,240.1,98267,1238196,0,869688,0,717338,0,0,0,0,0,6639221,0,0,3343,0,16563,27672408,0,0,0,0,2744982,5561217,27080951,823246,73465420,1982.4,1984.6,0,0,479,2036.5,276061.1,297225.4,657.7,5.7,0,0.03,0.03,0,0,6.52,27.72,3.76,4.05,8.95,0.08
NJ,2040,470.1,2227.1,0,681.6,0,156.3,0,0,0,0,0,4759.5,0,8073.4,1014,0,12.3,3456.7,0,0,420,0,1511.1,3053,7500,240.1,34848,1214750,0,786442,0,714066,0,0,0,0,0,6667110,0,0,0,0,16563,27672408,0,0,0,0,2744982,5455192,26974150,818794,73099307,0,0,0,0,476,2036.1,275622,296469.5,647,5.7,0,0,0,0,0,6.51,27.85,3.77,4.06,8.85,0.08
NJ,2042,159,2712.9,0,681.6,0,156.3,0,0,0,0,0,4786.4,0,8073.4,1014,0,12.3,3456.7,0,0,420,0,2198.9,3303,7500,240,36941,1549876,0,529725,0,717338,0,0,0,0,0,6704805,0,0,100081,0,16563,27672408,0,0,0,0,3994383,6124150,26536795,814186,74797251,59423.6,59487.6,1.1,0.1,479.5,2974.3,282845.1,312965.3,958,5.8,0,0.79,0.8,0.01,0,6.41,39.76,3.78,4.18,12.81,0.08
NJ,2044,159,2650.5,0,681.6,0,156.3,0,0,0,0,0,4821.3,0,8048.9,1014,0,12.3,3456.7,0,0,420,0,2198.9,7117.1,7500,240.1,3328,1891985,0,758455,0,717338,0,0,0,0,0,6753706,0,0,129029,0,16563,27672408,0,0,0,0,5674019,15042025,25444999,810085,84913940,76624.4,76706.8,1.4,0.1,479.6,4223.5,284876.1,317677.3,1047.9,5.8,0,0.9,0.9,0.02,0,5.65,49.74,3.35,3.74,12.34,0.07
NJ,2046,159,2706.3,403.2,681.6,0,156.3,0,0,0,0,0,4863.1,0,7425.3,1014,0,12.3,3456.7,0,0,420,0,2198.9,8814.1,7500,240.1,28318,1632930,663871,777627,0,717338,0,0,0,0,0,6812285,0,0,51061,0,16563,27672408,0,0,0,0,3994383,18958896,26103378,705073,88134131,30318.9,30351.6,0.6,0.1,479.2,2968.7,279407.6,304989.8,805.8,5.7,0,0.34,0.34,0.01,0,5.44,33.68,3.17,3.46,9.14,0.07
NJ,2048,1059.7,3085.9,403.2,681.6,0,156.3,0,0,0,0,0,4911.9,0,6256.5,1014,0,12.3,3456.7,0,0,420,0,2198.9,8784.6,7500,240.1,269159,1870254,290558,370841,0,717338,0,0,0,0,0,6880670,0,0,1760,0,16563,27672408,0,0,0,0,3994383,18723560,26397968,722965,87928429,1043.4,1044.5,0,0,479,2963.1,275950.1,296968,652.7,5.7,0,0.01,0.01,0,0,5.45,33.7,3.14,3.38,7.42,0.07
NJ,2050,1059.7,5782.6,403.2,435.8,0,156.3,0,0,0,0,0,4987.2,0,5558.6,1014,0,12.3,3456.7,0,0,420,0,2198.9,14163.7,7500,313.3,192919,5187805,700184,448589,0,717338,0,0,0,0,0,6986113,0,0,47718,0,16563,27672408,0,0,0,0,3994383,31439947,24350225,987145,102741337,28336.5,28367,0.5,0.1,479.2,2968.3,279173.3,304446.3,795.4,5.7,0,0.28,0.28,0.01,0,4.66,28.89,2.72,2.96,7.74,0.06
NM,2022,2.8,0,0,0,0,5.4,0,0,1540,0,0,253.4,0,1433.7,981.3,8.6,82.7,0,0,647,0,0,0,955.3,0,4409.4,224,0,0,0,0,14646,0,0,0,10921872,0,336387,0,4218190,354937,64046,160099,0,0,0,0,0,0,1113984,0,11727632,28912017,12927260,13016817.3,1295.2,186.7,2435.1,8496.5,574562.3,1599216.5,34326.7,6.3,0,447.12,450.22,44.8,6.46,84.23,293.87,19.87,55.31,1187.28,0.22
NM,2024,2.8,0,0,0,0,5.4,0,0,1540,0,0,373,0,1433.7,701.3,8.6,82.7,0,0,81.4,0,0,0,1589.5,0,4409.4,1025,0,0,0,0,14646,0,0,0,9652159,0,655319,0,4553065,184878,64046,160099,0,0,30214,0,0,0,4185309,0,15710377,35211135,11712452.6,11791978,1150.7,165.7,2240.8,7833.7,542801.9,1491348.6,31777.8,5.7,0,332.63,334.89,32.68,4.71,63.64,222.48,15.42,42.35,902.49,0.16
NM,2026,2.8,54.1,0,0,0,5.4,0,0,1540,0,0,535.3,0,1433.7,701.3,8.6,82.7,0,0,0,0,0,0,3100.7,0,6211.6,1433,49602,0,0,0,14646,0,0,0,6766809,0,682160,0,3150833,171011,64046,160099,0,0,0,0,0,0,8102547,0,22806631,41969817,8196568.1,8252246.9,805.9,116,1512.8,5386.5,378389.9,1042545.7,22250.6,4,0,195.3,196.62,19.2,2.76,36.04,128.34,9.02,24.84,530.16,0.09
NM,2028,1,164,0,0,0,5.4,0,0,1540,0,0,745.6,0,1433.7,701.3,8.6,82.7,0,0,0,0,0,0,3190.2,0,9710.5,1242,165527,0,0,0,13045,0,0,0,50296,0,1009122,0,680410,121167,64046,160099,0,0,0,0,0,0,8619944,0,36528146,47413043,410015.9,410807.4,12.6,1.5,20.6,268.3,44450.7,103810.8,1990.3,0.2,0,8.65,8.66,0.27,0.03,0.43,5.66,0.94,2.19,41.98,0
