state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-css_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind-ofs_MWh,wind-ons_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
ND,2022,0,0,0,0,0,0,0,0,2679,0,0,64.8,0,5.3,560.8,0,510,0,0,152.8,0,0,0,0,0,4577.9,0,0,0,0,0,0,0,7345155,0,18447172,0,89532,0,5659,826304,0,1960193,0,0,58889,0,0,0,0,0,15356951,44089856,22272875.1,22447601.7,2514.9,365.5,26440.1,23243.4,735868.9,2232284.3,50113.4,11.1,0,505.17,509.13,57.04,8.29,599.69,527.18,16.69,50.63,1136.62,0.25
ND,2024,0,0,0,0,0,0,0,0,2679,0,0,81,0,5.3,456.5,0,510,0,0,148.8,0,0,0,0,0,4727.9,0,0,0,0,0,0,0,7329720,0,11562582,0,113049,0,2264,412216,0,1960193,0,0,0,0,0,0,0,0,16857501,38237524,13868218.6,13977554,1573.8,228.7,16469.4,14360.6,449002.2,1374702.3,31000.9,6.9,0,362.69,365.55,41.16,5.98,430.71,375.56,11.74,35.95,810.74,0.18
ND,2026,0,0,0,0,0,0,0,0,2679,0,0,102.8,0,5.3,456.5,0,559,0,0,128.3,0,0,0,0,0,5672.9,0,0,0,0,0,0,0,6816700,0,6593708,0,134854,0,0,213836,0,2148525,0,0,0,0,0,0,0,0,20781130,36688753,7882208.4,7944440.4,895.7,130.2,9376.2,8174.2,254057.1,779004.3,17579.9,3.9,0,214.84,216.54,24.41,3.55,255.56,222.8,6.92,21.23,479.16,0.11
ND,2028,0,0,0,0,0,0,0,0,2679,0,0,133.7,0,5.3,456.5,0,559,0,0,107.1,0,0,0,0,0,8814.3,0,0,0,0,0,0,0,8546105,0,2368147,0,186489,0,0,28351,0,2148525,0,0,0,0,0,0,0,0,33490197,46767814,2787958,2810164.7,319.5,46.5,3350.2,2917.6,87387.9,270487.2,6131.6,1.4,0,59.61,60.09,6.83,0.99,71.63,62.38,1.87,5.78,131.11,0.03
ND,2030,0,0,0,0,0,0,0,0,2679,0,0,180.8,0,5.3,456.5,0,559,0,0,103.1,0,0,0,659,0,11367.4,0,0,0,0,0,0,0,10187965,0,1492656,0,209646,0,0,0,0,2148525,0,0,0,0,0,0,1402566,0,42920278,58361636,1735157.4,1749051.4,199.9,29.1,2097.7,1825.7,53476.2,166486.3,3784.4,0.9,0,29.73,29.97,3.42,0.5,35.94,31.28,0.92,2.85,64.84,0.01
ND,2032,0,0,306.4,0,0,0,0,0,2679,0,0,221.8,0,5.3,456.5,0,559,0,0,103.1,0,0,0,978.4,0,12569.7,0,0,865371,0,0,0,0,10186675,0,730305,0,256701,0,0,0,0,2147341,0,0,0,0,0,0,2075313,0,48149250,64410957,851574.6,858393.4,98.1,14.3,1029.5,896,26244.8,81707.3,1857.3,0.4,0,13.22,13.33,1.52,0.22,15.98,13.91,0.41,1.27,28.83,0.01
ND,2034,0,141.7,306.4,0,0,0,0,0,2679,0,0,249.5,0,5.3,456.5,0,559,0,0,103.1,0,0,0,1692,0,13911.1,0,375271,566114,0,0,0,0,10183915,0,917947,0,284600,0,0,0,0,2145695,0,0,0,0,0,0,3587036,0,53049329,71109908,1068582.5,1077138.7,123.1,17.9,1291.8,1124.3,32931.9,102526.3,2330.5,0.5,0,15.03,15.15,1.73,0.25,18.17,15.81,0.46,1.44,32.77,0.01
ND,2036,0,141.7,436.4,0,0,0,0,0,2679,0,0,251.4,0,5.3,456.5,0,559,0,0,103.1,0,0,0,2618.8,0,14800.7,0,281348,992987,0,0,0,0,10508075,0,891959,0,258400,0,0,0,0,2147507,0,0,0,0,0,0,5552246,0,55631493,76264015,1038277.1,1046590.6,119.6,17.4,1255.2,1092.4,31997.6,99617.4,2264.4,0.5,0,13.61,13.72,1.57,0.23,16.46,14.32,0.42,1.31,29.69,0.01
ND,2038,0,247.7,461,0,0,0,0,0,2679,0,0,253.6,0,5.3,456.5,0,559,0,0,103.1,0,0,0,2732.1,0,15201.7,0,615387,987718,0,0,0,0,10311300,0,670802,0,260213,0,0,0,0,1975830,0,0,0,0,0,0,5723057,0,55408990,75953296,776317.4,782533.1,89.4,13,938.4,816.8,23923.4,74480.2,1693,0.4,0,10.22,10.3,1.18,0.17,12.36,10.75,0.31,0.98,22.29,0.01
ND,2040,0,933.7,461,255.6,0,0,0,0,2679,0,0,256.1,0,5.3,456.5,0,559,0,0,103.1,0,0,0,5374.5,0,16191.5,0,2249515,1121369,780677,0,0,0,10478050,0,925798,0,292430,0,0,0,0,2019763,0,0,0,0,0,0,10848453,0,58286585,87002639,1071838.5,1080420.5,123.5,18,1295.7,1127.7,33031.1,102835,2337.5,0.5,0,12.32,12.42,1.42,0.21,14.89,12.96,0.38,1.18,26.87,0.01
ND,2042,0,933.7,461,302.1,0,0,0,0,2458,0,0,258.8,0,5.3,456.5,0,559,0,0,103.1,0,0,0,5374.5,0,17459.8,0,1452224,1072151,932321,0,0,0,10478050,0,925250,0,298362,0,0,0,0,2059363,0,0,0,0,0,0,10853289,0,64133119,92204129,1071463.7,1080042.8,123.4,18,1295.3,1127.3,33020,102800.5,2336.8,0.5,0,11.62,11.71,1.34,0.19,14.05,12.23,0.36,1.11,25.34,0.01
ND,2044,0,1028.3,461,302.1,0,0,0,0,2458,0,0,261.8,0,5.3,456.5,0,559,0,0,103.1,0,0,0,5374.5,0,17459.8,0,1659841,860699,858211,0,0,0,10478050,0,1082935,0,301635,0,0,0,0,2147308,0,0,0,0,0,0,10341207,0,62898116,90628003,1254052.8,1264093.9,144.5,21,1516,1319.4,38647,120318.8,2735,0.6,0,13.84,13.95,1.59,0.23,16.73,14.56,0.43,1.33,30.18,0.01
ND,2046,0,1510.5,461,302.1,0,0,0,0,2178.1,0,0,265.1,0,5.3,456.5,0,559,0,0,103.1,0,0,0,5374.5,0,16400.3,0,2338366,743471,602937,0,0,0,10478050,0,1274374,0,369193,0,0,0,0,2147182,0,0,0,0,0,0,10520382,0,64155694,92629648,1477539.5,1489370.4,170.2,24.8,1786.2,1554.6,45535.4,141764.4,3222.4,0.7,0,15.95,16.08,1.84,0.27,19.28,16.78,0.49,1.53,34.79,0.01
ND,2048,0,1871.2,154.6,302.1,0,0,0,0,2178.1,0,0,270.9,0,5.3,456.5,0,559,0,0,103.1,0,0,0,5374.5,0,16130.5,0,2628509,221456,668129,0,0,0,10478050,0,2309598,0,377311,0,0,0,0,2147070,0,0,0,0,0,0,10799734,0,63515288,93145145,2688113.7,2709637.4,309.7,45,3249.7,2828.3,82842.1,257910.5,5862.6,1.3,0,28.86,29.09,3.32,0.48,34.89,30.36,0.89,2.77,62.94,0.01
ND,2050,0,1729.5,154.6,302.1,0,0,0,0,1733.1,0,0,277.2,0,5.3,456.5,0,559,0,0,103.1,0,0,0,5374.5,0,16245.4,0,2300327,127565,649648,0,0,0,10478050,0,3220242,0,386044,0,0,0,0,2147178,0,0,0,0,0,0,10694093,0,65298300,95301447,3733118.2,3763010.8,430.1,62.6,4513.2,3928,115052.6,358190.9,8142,1.9,0,39.17,39.49,4.51,0.66,47.36,41.22,1.21,3.76,85.43,0.02
NE,2022,0.2,0,0,0,0,11,0,0,3777.6,0,0,61.3,0,338.5,1259.8,0,280.9,770,0,707.8,0,0,0,102.4,0,3707.9,476,0,0,0,0,50438,0,0,0,20677040,0,30611,0,379913,728758,0,1186917,6150340,0,505745,0,0,0,160526,0,12400163,42270926,22401280.5,22574056.6,2483.8,361.8,41782.4,22205.6,861525.5,2393889.3,51300.5,13.2,0,529.95,534.03,58.76,8.56,988.44,525.32,20.38,56.63,1213.61,0.31
NE,2024,0.2,0,0,0,0,11,0,0,3777.6,0,0,74,0,338.5,1631.3,0,280.9,770,0,15,0,0,0,3262,0,9463.2,8,0,0,0,0,50438,0,0,0,8962768,0,93463,0,193653,688887,0,1186636,6150340,0,5490,0,0,0,8029491,0,38009635,63370809,9620163.3,9693621.6,1058.5,153.5,17714.8,8052.7,397412,1075109.9,22686.6,6,0,151.81,152.97,16.7,2.42,279.54,127.07,6.27,16.97,358,0.09
NE,2026,0.2,3.2,0,0,0,11,0,0,3777.6,0,0,92.7,0,338.5,1626.1,0,280.9,770,0,15,0,0,0,3278.2,0,10703.6,8,301,0,0,0,49033,0,0,0,7424306,0,113950,0,36249,784905,0,1186745,6150340,0,6481,0,0,0,7972723,0,43813978,67539018,8044651.1,8105693,879.8,127.6,14709,6742.2,346344.7,918745.7,19160.2,5.2,0,119.11,120.01,13.03,1.89,217.79,99.83,5.13,13.6,283.69,0.08
NE,2028,0.2,5.7,0,0,0,11,0,0,3756.6,0,0,127.4,0,338.5,1507.4,0,291.9,770,0,15,0,0,0,3491.3,0,12952.7,8,2856,0,0,0,43105,0,0,0,5558778,0,144212,0,0,990697,0,1237605,5380745,0,184,0,0,0,8387931,0,51856439,73602558,6235272.9,6281128.5,661.7,95.7,10995.4,5171.1,292022.8,755375.1,15510.7,4.2,0,84.72,85.34,8.99,1.3,149.39,70.26,3.97,10.26,210.74,0.06
NE,2030,0.2,694.9,6.2,0,0,11,0,0,3756.6,0,0,186.4,0,338.5,1438.1,0,291.9,770,0,10,0,0,0,3701.7,0,13281.9,8,165895,7913,0,0,40592,0,0,0,4745826,0,236241,0,0,1024806,0,1237597,5302670,0,0,0,0,0,8801403,0,51910839,73473789,5469318.7,5508900.4,571.5,82.6,9466.9,4525.5,269398.6,684634.3,13899.7,3.8,0,74.44,74.98,7.78,1.12,128.85,61.59,3.67,9.32,189.18,0.05
NE,2032,0.2,698.3,6.2,0,0,11,0,0,3756.6,0,0,249.5,0,338.5,1438.1,0,291.9,770,0,9,0,0,0,3710.5,0,14126.4,5,775702,7370,0,0,41272,0,0,0,4869791,0,338976,0,0,724724,0,1237660,5302670,0,0,0,0,0,8705740,0,55008917,77012827,5420586.9,5461011.7,583,84.4,9716.7,4502.2,252367.1,648259.8,13250.7,3.7,0,70.39,70.91,7.57,1.1,126.17,58.46,3.28,8.42,172.06,0.05
NE,2034,365.4,857.9,6.2,71.9,0,11,0,0,3756.6,0,0,313.9,0,338.5,1432.3,0,291.9,0,0,9,0,0,0,4077.3,0,15387.8,151456,797595,3670,179626,0,43105,0,0,0,4716704,0,422404,0,0,0,0,1237666,0,0,0,0,0,0,9436970,0,56883940,73873136,4854673.6,4893545.7,559.2,81.3,9449.4,4070.2,150807.6,467027.4,10589.3,2.4,0,65.72,66.24,7.57,1.1,127.91,55.1,2.04,6.32,143.34,0.03
NE,2036,365.4,858.1,6.2,71.9,0,11,0,0,3652.6,0,0,364.2,0,338.5,1432.3,0,291.9,0,0,9,0,0,0,4641,0,19340.1,175656,933001,5703,83164,0,41513,0,0,0,3526266,0,476175,0,0,0,0,1237666,0,0,0,0,0,0,10842797,0,70518042,87839981,3599527.8,3628348.5,414.6,60.3,7009.9,3017.7,112076.6,346539.4,7851.5,1.8,0,40.98,41.31,4.72,0.69,79.8,34.35,1.28,3.95,89.38,0.02
NE,2038,510.5,886.1,10.1,71.9,0,11,0,0,3532.5,0,0,415.5,0,338.5,1424.1,0,291.9,0,0,9,0,0,0,4687.8,0,19365,350002,966187,14885,86090,0,41081,0,0,0,2854016,0,634085,0,0,0,0,1237540,0,0,0,0,0,0,10833987,0,73588314,90606188,2914306.6,2937641.6,335.7,48.8,5678.8,2443.3,90953.6,280796.4,6357.3,1.5,0,32.16,32.42,3.71,0.54,62.68,26.97,1,3.1,70.16,0.02
NE,2040,510.5,931.1,113.7,71.9,0,11,0,0,3417.5,0,0,468.5,0,338.5,1424.1,0,291.9,0,0,9,0,0,0,4858.1,0,19417.1,336751,1055072,230546,80682,0,41867,0,0,0,2565692,0,699234,0,0,0,0,1237534,0,0,0,0,0,0,11062548,0,74174190,91484115,2619175,2640147.1,301.7,43.9,5105.7,2195.9,81879.8,252503.9,5713.7,1.3,0,28.63,28.86,3.3,0.48,55.81,24,0.9,2.76,62.46,0.01
NE,2042,510.5,937.4,117.3,71.9,0,11,0,0,3335.5,0,0,522.1,0,338.5,1418.9,0,291.9,0,0,9,0,0,0,4876.6,0,19680.7,356857,1180993,139843,85840,0,41217,0,0,0,2522593,0,796050,0,0,0,0,1237540,0,0,0,0,0,0,11030124,0,74141654,91532710,2574525.9,2595140.5,296.6,43.1,5018.7,2158.5,80482.8,248199.3,5616.3,1.3,0,28.13,28.35,3.24,0.47,54.83,23.58,0.88,2.71,61.36,0.01
NE,2044,510.5,934.9,117.3,71.9,0,11,0,0,3119.3,0,0,583.1,0,338.5,1637.3,0,291.9,0,0,9,0,0,0,4876.6,0,19324.4,336080,1265343,111606,108906,0,41897,0,0,0,2522182,0,888722,0,0,0,0,1237534,0,0,0,0,0,0,10876295,0,71968008,89356572,2576702.8,2597334.9,296.8,43.2,5023.1,2160.3,80564,248422.6,5621.1,1.3,0,28.84,29.07,3.32,0.48,56.21,24.18,0.9,2.78,62.91,0.01
NE,2046,510.5,631.4,111.1,71.9,0,11,0,0,3042.3,0,0,627.3,0,338.5,2339,0,291.9,0,0,5.6,0,0,0,4870.3,0,18806.7,420298,322919,152350,104816,0,42547,0,0,0,2677123,0,955750,0,0,0,0,1237565,0,0,23898,0,0,0,10712578,0,71469954,88119799,2755672.2,2777664.5,316.2,46,5354.4,2468.2,88493.1,268180.9,6016.8,1.4,0,31.27,31.52,3.59,0.52,60.76,28.01,1,3.04,68.28,0.02
NE,2048,510.5,628,111.1,71.9,0,11,0,0,3042.3,0,0,702.9,0,338.5,2703.3,0,291.9,0,0,5.6,0,0,0,4858.6,0,18425.6,399885,787234,165241,86147,0,49033,0,0,0,5127880,0,1070639,0,0,0,0,1237679,0,0,22486,0,0,0,10540838,0,70463976,89951039,5253678.2,5295678.3,604.1,87.9,10211.7,4553.4,165524.3,507912.3,11465.2,2.7,0,58.41,58.87,6.72,0.98,113.52,50.62,1.84,5.65,127.46,0.03
NE,2050,508.2,468.4,111.1,0,0,11,0,0,3042.3,0,0,766.1,0,338.5,3322.2,0,291.9,0,0,5.6,0,0,0,4848.9,0,17550,186455,610988,109577,0,0,50438,0,0,0,6529284,0,1166556,0,0,0,0,1237679,0,0,16458,0,0,0,10374780,0,68442976,88725191,6610945.7,6663834,760.8,110.7,12854,5651.9,206806.6,637566.1,14424.7,3.3,0,74.51,75.11,8.57,1.25,144.87,63.7,2.33,7.19,162.58,0.04
NH,2022,0,0,0,0,0,233.1,0,0,486,0,0,146.7,0,1238.5,0,0,506.5,1247.8,0,482.3,0,0,0,112.4,0,211.9,0,0,0,0,0,388263,0,0,0,390949,0,199272,0,804279,0,0,1428061,9976364,0,0,0,0,0,59089,0,694785,13941062,809135.9,813278.8,60.7,8.5,488.9,592.3,156270.6,247194.8,3028.6,2.5,0,58.04,58.34,4.36,0.61,35.07,42.49,11.21,17.73,217.24,0.18
NH,2024,0,0,0,0,0,233.1,0,0,438.5,0,0,199.2,0,1238.5,0,0,506.5,1247.8,0,261.4,0,0,0,132.4,0,228.8,0,0,0,0,0,198953,0,0,0,230476,0,270510,0,885613,0,0,1428061,9976364,0,0,0,0,0,243236,0,785611,14018825,640189.8,642745.9,38,5.2,277.5,354.8,147725.9,230472.6,2755.2,2.3,0,45.67,45.85,2.71,0.37,19.79,25.31,10.54,16.44,196.54,0.17
NH,2026,0,0,0,0,0,233.1,0,0,438.5,0,0,259.4,0,1238.5,0,0,506.5,1247.8,0,261.4,0,0,0,132.4,0,252.5,0,0,0,0,0,135258,0,0,0,230476,0,351552,0,598502,0,0,1428061,9976364,0,0,0,0,0,242862,0,862825,13825900,521124.7,523552.8,35.8,5,245.3,343.6,131558.6,195673.6,2130.6,2.3,0,37.69,37.87,2.59,0.36,17.74,24.85,9.52,14.15,154.1,0.17
NH,2028,0,27.9,0,0,0,233.1,0,0,438.5,0,0,330,0,1238.5,0,0,507.5,1247.8,0,261.4,0,0,0,132.4,0,256.6,0,2586,0,0,0,130614,0,0,0,230476,0,448176,0,720971,0,0,1433332,9976364,0,0,0,0,0,244117,0,902670,14089307,572647.5,575131,36.7,5.1,243.4,348.4,137491.7,209636.9,2399.9,2.3,0,40.64,40.82,2.61,0.36,17.28,24.73,9.76,14.88,170.33,0.16
NH,2030,0,133,133.8,0,0,190,0,0,438.5,0,0,422.8,0,1238.5,0,0,507.5,1247.8,0,179.3,0,0,0,132.4,0,735.3,0,185973,204366,0,0,147669,0,0,0,230476,0,572467,0,0,0,0,1433332,9976364,0,0,0,0,0,233106,0,2710233,15693985,269678.9,271838.6,31.1,4.5,249.4,320.3,102232.9,127114.5,815,2.2,0,17.18,17.32,1.98,0.29,15.89,20.41,6.51,8.1,51.93,0.14
NH,2032,0,133,250.2,0,0,122.9,0,0,438.5,0,0,495.2,0,1238.5,405.5,0,507.5,1247.8,0,179.3,0,0,0,132.4,0,1365.9,0,194349,385184,0,0,107396,0,0,0,230476,0,655194,0,0,330219,0,1433332,9976364,0,0,0,0,0,217776,0,5083676,18613965,465498.9,467869.4,34.8,4.9,231.3,338.7,124036.9,179416.5,1837.7,2.3,0,25.01,25.14,1.87,0.26,12.43,18.2,6.66,9.64,98.73,0.12
NH,2034,0,133,290.3,0,0,105.9,0,0,438.5,0,0,544.7,0,1238.5,1039.8,0,507.5,1247.8,0,179.3,0,0,0,257.6,0,1365.9,0,180306,420928,0,0,107396,0,0,0,230476,0,739799,0,0,568282,0,1433332,9976364,0,0,0,0,0,497339,0,5166180,19320402,605195.6,607706.6,37.3,5.1,231.7,350.3,140674.2,217981.7,2573,2.3,0,31.32,31.45,1.93,0.27,11.99,18.13,7.28,11.28,133.17,0.12
NH,2036,0,133,298.4,0,0,105.9,0,0,330.5,0,0,556.5,0,1238.5,2121.5,0,507.5,1247.8,0,179.3,0,0,0,313.5,0,1365.9,0,149801,483728,0,0,107396,0,0,0,173711,0,755849,0,0,671156,0,1433332,9976364,0,0,0,0,0,608906,0,5136558,19496800,600142.7,602190.3,30.8,4.1,193.5,277.6,145846.7,228367.3,2748,2.3,0,30.78,30.89,1.58,0.21,9.92,14.24,7.48,11.71,140.95,0.12
NH,2038,0,139.1,298.4,0,0,105.9,0,0,330.5,0,0,569.4,0,1238.5,2606,0,507.5,1247.8,0,179.3,0,0,0,319.8,0,1373.6,0,151117,499088,0,0,107396,0,0,0,173711,0,773258,0,0,34330,0,1433332,9976364,0,0,0,0,0,613784,0,5139726,18902106,222505,224145.9,23.7,3.4,190.2,242,101221.7,124831.9,772.6,2.1,0,11.77,11.86,1.25,0.18,10.06,12.8,5.36,6.6,40.88,0.11
NH,2040,0,169.6,298.4,0,0,105.9,0,0,330.5,0,0,583.7,0,1238.5,2673.5,0,507.5,1247.8,0,179.3,0,0,0,463.7,0,1373.6,0,173342,505835,0,0,107396,0,0,0,173711,0,792765,0,0,0,0,1433332,9976364,0,0,0,0,0,914281,0,5113860,19190887,202147.3,203766.3,23.3,3.4,190.1,240.1,98816,119250.5,666.1,2.1,0,10.53,10.62,1.21,0.18,9.9,12.51,5.15,6.21,34.71,0.11
NH,2042,0,237.8,298.4,0,0,105.9,0,0,330.5,0,0,600.5,0,1238.5,2673.5,0,507.5,1247.8,0,179.3,0,0,0,629.6,0,1240.5,0,236779,522771,0,0,107396,0,0,0,173711,0,815606,0,0,0,0,1433332,9976364,0,0,0,0,0,1260420,0,4661823,19188202,202147.3,203766.3,23.3,3.4,190.1,240.1,98816,119250.5,666.1,2.1,0,10.53,10.62,1.21,0.18,9.9,12.51,5.15,6.21,34.72,0.11
NH,2044,0,215.5,298.4,0,0,105.9,0,0,0,0,0,622.2,0,1238.5,3309,0,507.5,1247.8,0,179.3,0,0,0,629.6,0,1387.5,0,228908,553698,0,0,107396,0,0,0,0,0,844990,0,0,299522,0,1433332,9976364,0,0,0,0,0,1242846,0,5193613,19880669,177616.5,177807.8,3.3,0.3,73,16.7,113573.2,148546.3,1154.2,2.1,0,8.93,8.94,0.17,0.02,3.67,0.84,5.71,7.47,58.06,0.11
NH,2046,0,111.8,164.6,0,0,105.9,0,0,0,0,0,630.7,0,1494.1,3309,0,507.5,1247.8,0,179.3,0,0,0,629.6,0,1375.4,0,89644,346116,0,0,107396,0,0,0,0,0,856596,0,1816200,0,0,1433332,9976364,0,0,0,0,0,1225529,0,5202832,21054010,646567.3,647263.3,12.2,1.2,77,60.8,168968.4,277069.9,3606.3,2.3,0,30.71,30.74,0.58,0.06,3.66,2.89,8.03,13.16,171.29,0.11
NH,2048,0,134.1,48.2,0,0,105.9,0,0,0,0,0,646.6,0,1494.1,3545.6,0,507.5,1247.8,0,179.3,0,0,0,873.2,0,1387.5,0,167593,92716,0,0,107396,0,0,0,0,0,878202,0,1726859,0,0,1433332,9976364,0,0,0,0,0,1746452,0,5216897,21345811,614761.6,615423.3,11.6,1.2,76.7,57.8,165211,268352.2,3440,2.3,0,28.8,28.83,0.54,0.05,3.59,2.71,7.74,12.57,161.16,0.11
NH,2050,0,364.7,8.1,0,0,105.9,0,0,0,0,0,685.3,0,1494.1,3701.3,0,507.5,1247.8,0,0,0,0,0,1389,0,1934.1,0,412767,14601,0,0,107396,0,0,0,0,0,930675,0,1552463,0,0,1433332,9976364,0,0,0,0,0,2870129,0,7055030,24352757,552676.7,553271.5,10.4,1,76.2,52,157876.4,251335.1,3115.3,2.3,0,22.69,22.72,0.43,0.04,3.13,2.13,6.48,10.32,127.93,0.09
NJ,2022,911.1,0,0,0,0,156.3,0,0,463,0,0,2377.8,0,8571.4,2865.6,0,12.3,3456.7,0,23.3,420,0,0,3048.9,0,7.6,896816,0,0,0,0,717338,0,0,0,0,0,3330881,0,38423899,1937818,0,16563,27672408,0,41755,336507,0,0,5691078,0,7029,79072092,16274545.6,16292149.4,307.5,30.9,633.3,4502.7,2198696.7,4753568.4,85615.8,12.9,0,205.82,206.04,3.89,0.39,8.01,56.94,27.81,60.12,1082.76,0.16
NJ,2024,1222.2,0,0,0,0,156.3,0,0,219,0,0,2776.4,0,8571.4,2552.4,0,12.3,3456.7,0,0,420,0,0,3048.9,1100,7.6,692579,0,0,0,0,717338,0,0,0,0,0,3889169,0,41233460,772843,0,16563,27672408,0,0,781196,0,0,6080946,2980707,13670,84850879,16626451.9,16644336.8,313.2,31.3,621.1,3196.4,2238859.3,4851156.4,87542.1,13,0,195.95,196.16,3.69,0.37,7.32,37.67,26.39,57.17,1031.72,0.15
NJ,2026,1533.3,0,0,0,0,156.3,0,0,219,0,0,3234.5,0,8571.4,2552.4,0,12.3,3456.7,0,0,420,0,0,3048.9,1100,7.6,104280,0,0,0,0,717338,0,0,0,0,0,4530869,0,36402465,2083444,0,16563,27672408,0,0,776464,0,0,5996337,3854570,16950,82171689,15306693.3,15323158.9,288.3,28.8,609.8,2942.7,2083075.8,4489719.6,80646.3,12.4,0,186.28,186.48,3.51,0.35,7.42,35.81,25.35,54.64,981.44,0.15
NJ,2028,1533.3,1180.9,0,0,0,156.3,0,0,219,0,0,3785.2,0,8571.4,2275.6,0,12.3,3456.7,0,0,420,0,0,3048.9,3758,7.6,643926,3355283,0,0,0,717338,0,0,0,0,0,5302335,0,35759908,2678479,0,16563,27672408,0,0,315543,0,0,5912547,9713610,5902,92093843,15383438.2,15399986.5,289.8,29,610.4,2957.5,2092153.3,4510780.6,81048.1,12.4,0,167.04,167.22,3.15,0.31,6.63,32.11,22.72,48.98,880.06,0.13
NJ,2030,1533.3,1180.9,0,0,0,156.3,0,0,219,0,0,4428.4,0,8177.4,2211.9,0,12.3,3456.7,0,0,420,0,0,3048.9,3758,7.6,1031158,1265350,0,0,0,717338,0,0,0,0,0,6203313,0,31722318,3515924,0,16563,27672408,0,0,452310,0,0,5830368,13461200,16947,91905199,14197944.7,14213218.4,267.5,26.8,600.3,2729.7,1952248.5,4186184.5,74855.1,11.9,0,154.48,154.65,2.91,0.29,6.53,29.7,21.24,45.55,814.48,0.13
NJ,2032,1533.3,1180.9,447.4,0,0,156.3,0,0,219,0,0,4631.3,0,8073.4,2211.9,0,12.3,3456.7,0,0,420,0,0,3048.9,4700,7.6,777051,1679615,1278370,0,0,717338,0,0,0,0,0,6487551,0,30331403,2883233,0,16563,27672408,0,0,352354,0,0,5748968,15793773,5610,93744238,13219954.3,13234175.5,249,24.9,592,2541.6,1836725.6,3918157.2,69741.4,11.5,0,141.02,141.17,2.66,0.27,6.31,27.11,19.59,41.8,743.95,0.12
NJ,2034,1512.5,1906.3,447.4,0,0,156.3,0,0,219,0,0,4719.3,0,8073.4,2211.9,0,12.3,3456.7,0,0,420,0,0,3048.9,6100,7.6,1104671,3726168,370281,0,0,717338,0,0,0,0,0,6610823,0,29948219,1496040,0,16563,27672408,0,0,166882,0,0,5668775,21152958,6482,98657608,12208353.6,12221486.2,230,23,583.3,2347.1,1717245.9,3640949.7,64452.6,11,0,123.74,123.88,2.33,0.23,5.91,23.79,17.41,36.9,653.3,0.11
NJ,2036,1492.7,2497.7,521,0,0,156.3,0,0,219,0,0,4726.6,0,8073.4,2211.9,0,12.3,3456.7,0,0,420,0,0,3048.9,7500,7.6,809104,4261777,568529,0,0,717338,0,0,0,0,0,6621138,0,29343607,1332614,0,16563,27672408,0,0,145300,0,0,5589373,26512751,7686,103598188,11860249.7,11873007.8,223.4,22.3,580.3,2280.1,1676145.1,3545591,62633.2,10.9,0,114.48,114.61,2.16,0.22,5.6,22.01,16.18,34.22,604.58,0.11
NJ,2038,622.2,2531.4,521,0,0,156.3,0,0,219,0,0,4739.5,0,8073.4,2518.7,0,12.3,3456.7,0,0,420,0,0,3149.4,7500,7.6,410299,3534482,595143,0,0,717338,0,0,0,0,0,6639221,0,29521493,2208976,0,16563,27672408,0,0,105857,0,0,5742030,27365500,26348,104555659,12439378.2,12452759.9,234.3,23.4,585.3,2391.6,1744588,3704386.8,65662.9,11.2,0,118.97,119.1,2.24,0.22,5.6,22.87,16.69,35.43,628.02,0.11
NJ,2040,311.1,2532.5,521,0,0,156.3,0,0,219,0,0,4759.5,0,8073.4,2989.5,0,12.3,3456.7,0,0,420,0,0,3131,7500,7.6,248399,3472054,650761,0,0,717338,0,0,0,0,0,6667110,0,30457704,3057089,0,16563,27672408,0,0,166882,0,0,5631492,27253579,26231,106037613,13323886.7,13338220.3,251,25.1,592.8,2561.7,1849075,3946809.3,70288.1,11.5,0,125.65,125.79,2.37,0.24,5.59,24.16,17.44,37.22,662.86,0.11
