state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-css_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind-ofs_MWh,wind-ons_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
MT,2042,0,0.9,6.1,0,0,3.2,0,0,540.9,0,0,289.1,0,40,57.7,0,2977.3,0,0,0,0,0,0,388.9,0,5685,0,2060,5539,0,0,11617,0,70080,0,0,0,415277,0,0,983,0,11905374,0,0,0,0,0,0,641121,0,22480863,35532913,594.5,595.1,0,0,4.7,3,384.1,488.4,3.5,0,0,0.02,0.02,0,0,0.13,0.08,0.01,0.01,0.1,0
MT,2044,0,0.9,6.1,0,0,3.2,0,0,540.9,0,0,301.9,0,40,57.7,0,2977.3,0,0,0,0,0,0,388.9,0,5734.9,0,1929,5649,0,0,11617,0,70080,0,0,0,442742,0,0,0,0,11677360,0,0,0,0,0,0,698519,0,22741956,35649853,0,0,0,0,4.6,0,313.9,325.5,0.4,0,0,0,0,0,0,0.13,0,0.01,0.01,0.01,0
MT,2046,0,0.9,0,0,0,3.2,0,0,540.9,0,0,313.6,0,40,57.7,0,2977.3,0,0,0,0,0,0,388.9,0,6148.1,0,0,0,0,0,11617,0,70080,0,0,0,459921,0,0,1195,0,12033028,0,0,0,0,0,0,667431,0,24472590,37715861,722.7,723.5,0,0,4.7,3.6,399.3,523.6,4.2,0,0,0.02,0.02,0,0,0.12,0.1,0.01,0.01,0.11,0
MT,2048,0,16.5,73.1,0,0,3.2,0,0,0,0,0,328.2,0,40,57.7,0,2977.3,0,0,0,0,0,0,453.9,0,7057.5,0,7272,53220,0,0,11617,0,70080,0,0,0,481249,0,0,905,0,11808621,0,0,0,0,0,0,857357,0,27476945,40767265,547.5,548.1,0,0,4.7,2.7,378.6,475.6,3.2,0,0,0.01,0.01,0,0,0.11,0.07,0.01,0.01,0.08,0
MT,2050,0,16.5,73.1,0,0,3.2,0,0,0,0,0,345.9,0,40,0,0,2978.3,0,0,0,0,0,0,474.3,0,7332,0,19784,87634,0,0,11051,0,70080,0,0,0,507214,0,0,0,0,13261754,0,0,0,0,0,0,891965,0,29476473,44325955,0,0,0,0,4.4,0,298.6,309.6,0.4,0,0,0,0,0,0,0.1,0,0.01,0.01,0.01,0
NC,2022,9.8,0,0,0,0,135.8,0,0,10096,0,0,582.7,0,5719,5939.3,0,2088.3,5149.6,0,273.7,86,0,0,6581.5,0,208,791,0,0,0,0,434724,0,0,0,49905111,0,661846,0,36351024,4871743,0,5516779,41572850,0,21463,52686,0,0,12890558,0,597175,152876749,65810601.7,66223097.2,5989.8,857.1,23033.1,39453.1,3848121.8,9663624.7,194783.5,40.1,0,430.48,433.18,39.18,5.61,150.66,258.07,25.17,63.21,1274.12,0.26
NC,2024,9.8,0,0,0,0,135.8,0,0,9514,0,0,863.1,0,5719,6456.3,0,2088.3,5149.6,0,259.9,86,0,0,6685,0,209.2,686,0,0,0,0,382740,0,0,0,34067452,0,1298453,0,38443583,3754719,0,5517084,41572850,0,0,67879,0,0,13661347,0,598359,139365154,49377112.8,49658578.1,4104.6,583,15452.1,27392,3331077.4,8069068.5,158700.4,31.9,0,354.3,356.32,29.45,4.18,110.87,196.55,23.9,57.9,1138.74,0.23
NC,2026,9.8,222.1,0,0,0,135.8,0,0,8970,0,0,1188.9,0,5719,6456.3,0,2088.3,5149.6,0,259.9,86,0,0,6981.4,800,209.2,796,447532,0,0,0,382585,0,0,0,26820234,0,1788892,0,37415940,5152229,0,5517084,41572850,0,0,62554,0,0,13991978,1324232,595119,135072025,42766145.1,42991763.7,3302.6,465.9,12216.1,22351,3163499.8,7508422.4,145540.5,28.6,0,316.62,318.29,24.45,3.45,90.44,165.47,23.42,55.59,1077.5,0.21
NC,2028,11.2,2560.1,0,0,0,135.8,0,0,8454,0,0,1619.4,0,5719,6456.3,0,2114.4,5149.6,0,259.9,86,0,0,25902.5,1600,264.5,3107,4952473,0,0,0,376495,0,0,0,15924254,0,714590,0,31219881,4705928,0,5592070,41572850,0,0,112250,0,0,53245370,4274772,452282,163146323,29548733.7,29686138.2,2024.9,282.3,7272.6,14045.6,2534013.8,5787252.7,108965.5,22.2,0,181.12,181.96,12.41,1.73,44.58,86.09,15.53,35.47,667.9,0.14
NC,2030,11.2,3459.9,704.2,0,0,135.8,0,0,8454,0,0,2258,0,5719,6456.3,0,2118.9,5149.6,0,83.9,86,0,0,30121.9,3837,264.5,6267,5616960,1881054,0,0,375768,0,0,0,7887308,0,2107879,0,27885707,3438049,0,5607514,41572850,0,0,92616,0,0,66055802,12250623,444672,175223070,19722468.6,19795719.6,1094.9,148.8,3692.4,7979,2048172.6,4471113.5,81146.6,17.5,0,112.56,112.97,6.25,0.85,21.07,45.54,11.69,25.52,463.1,0.1
NC,2032,11.2,4238,1164.5,0,0,135.8,0,0,8454,0,0,2956.4,0,5659,6416.3,0,2123.4,5149.6,0,83.9,86,0,0,31415.1,3837,1319,8247,6494326,2352194,0,0,374114,0,0,0,5339919,0,3779430,0,24910655,2490237,0,5618631,41572850,0,0,116076,0,0,68833726,13006945,4243427,179140775,15614867.1,15666832.1,783,104.9,2556.1,5861.3,1775402.2,3778841.4,67087.1,15.5,0,87.17,87.46,4.37,0.59,14.27,32.72,9.91,21.09,374.49,0.09
NC,2034,10.2,4427.5,1557.6,65.1,0,135.8,0,0,7714,0,0,3761.9,0,5619,6416.3,0,2127.9,5149.6,0,83.9,86,0,0,31735.9,3837,1518.6,7604,6545619,2885180,208652,0,371125,0,0,0,225339,0,5660476,0,21152714,1761948,0,5624540,41572850,0,0,115704,0,0,68533970,13117209,5015505,172798437,8929172.3,8940263.1,188.9,20,299.9,1943.6,1409995.7,2812397,46947.4,12.3,0,51.67,51.74,1.09,0.12,1.74,11.25,8.16,16.28,271.69,0.07
NC,2036,13,4600,1733.6,411.6,0,88.8,0,0,7714,0,0,4502.7,0,5599,6416.3,0,2132.4,5149.6,0,83.9,86,0,0,32521.4,3837,1978.4,11821,6804934,3006101,1261539,0,369874,0,0,0,324196,0,6752248,0,20320732,1830476,0,5654150,41572850,0,0,95609,0,0,69176208,12891097,6440049,176511884,8753457.7,8765010.6,194.6,21.1,340.3,1956.8,1381015.6,2747508.7,45743.1,12.3,0,49.59,49.66,1.1,0.12,1.93,11.09,7.82,15.57,259.15,0.07
NC,2038,13,4857.1,2038.4,619.3,0,88.8,0,0,7714,0,0,4872.7,0,5599,6416.3,0,2136.9,5149.6,0,82.7,86,0,0,33522.9,3837,2054,6398,6777266,4060178,1522817,0,368666,0,0,0,0,0,7304008,0,16487992,722748,0,5669669,41572850,0,0,57631,0,0,70454833,12943731,6714009,174662797,6383372.8,6390240.6,120.3,12,180.2,1309.2,1127964.7,2152921.9,34291.8,11.2,0,36.55,36.59,0.69,0.07,1.03,7.5,6.46,12.33,196.33,0.06
NC,2040,271.2,5244.3,2146.4,899.6,0,88.8,0,0,7714,0,0,5258.9,0,5599,6416.3,0,2141.4,5149.6,0,82.7,86,0,0,34706.8,3837,2947.4,247607,7600340,4152872,2098509,0,365778,0,0,0,0,0,7613267,0,13280548,376410,0,5685189,41572850,0,0,34171,0,0,72558156,12880266,9413802,177879765,5011727.7,5017119.8,94.4,9.4,167,1027.9,965892.1,1777016.7,27121.7,10.6,0,28.17,28.21,0.53,0.05,0.94,5.78,5.43,9.99,152.47,0.06
NC,2042,750.3,5068.4,2269.2,1170.9,0,88.8,0,0,7335,0,0,5645.2,0,5599,6416.3,0,2145.9,5149.6,0,64.7,86,0,0,35571.9,3837,3144,539187,7061806,4397826,2761433,0,364503,0,0,0,0,0,8473852,0,9270663,252764,0,5700709,41572850,0,0,30869,0,0,73405257,12974083,9952734,176758536,3489889.7,3493644.5,65.8,6.6,153.4,715.8,786150.1,1360047.7,19167.1,10,0,19.74,19.77,0.37,0.04,0.87,4.05,4.45,7.69,108.44,0.06
NC,2044,748.9,5108.6,2436.5,1170.9,0,88.8,0,0,6009,0,0,6055.6,0,5534,7891.6,0,2150.4,5149.6,0,64.7,86,0,0,35145.9,3837,3245.7,523855,7080070,4393456,2279693,0,359202,0,0,0,0,0,9110768,0,8683211,0,0,5716229,41572850,0,0,30869,0,0,72299567,13550460,10190606,175790837,3127637.2,3131002.2,58.9,5.9,147.7,641.5,743187.5,1260594.8,17272.9,9.8,0,17.79,17.81,0.34,0.03,0.84,3.65,4.23,7.17,98.26,0.06
NC,2046,1739.8,5100.3,2064.3,1170.9,0,88.8,0,0,5349,0,0,6439.7,0,5369,11524.5,0,2154.9,5149.6,0,64.7,86,0,0,34733.7,3837,4488.2,1218641,7561165,4108544,2614160,0,374693,0,0,0,8506749,0,9679225,0,9404777,0,0,5731749,41572850,0,0,19070,0,0,71008718,13544013,13088566,188432920,11379641.9,11447275.9,984.4,140.3,3839.8,6521.8,1020663.9,2099059.3,36060.7,13.9,0,60.39,60.75,5.22,0.74,20.38,34.61,5.42,11.14,191.37,0.07
NC,2048,1739.8,5533.7,1996,1170.9,0,88.8,0,0,4655,0,0,6805.8,0,6672.1,11524.5,0,2163.4,5149.6,0,64.7,86,0,0,35116.1,3837,6623.1,1116356,8467330,4298215,2750316,0,407297,0,0,0,9713298,0,10239097,0,6628473,10331608,0,5763071,40685198,0,0,67428,0,0,72288440,13368077,18735936,204860142,17625335.1,17707639.7,1212.6,169.1,4427.6,8404.6,1652013.1,3600176.5,65223.5,16.5,0,86.04,86.44,5.92,0.83,21.61,41.03,8.06,17.57,318.38,0.08
NC,2050,1739.8,6051.1,2415.6,1105.9,406.5,88.8,0,0,0,0,0,7253.2,0,18622.4,4266.4,0,2167.9,5149.6,0,0,86,0,0,35693.1,3837,7251.6,761642,8227436,4412845,2642338,1514353,380361,0,0,0,0,0,10912231,0,30718284,193169,0,5778591,36885578,0,0,30869,0,0,73736045,13367805,21261673,210823218,11050431.8,11062325.8,208.3,20.8,225.8,2267.4,1638789.4,3388695.2,58609,12.3,0,52.42,52.47,0.99,0.1,1.07,10.75,7.77,16.07,278,0.06
ND,2022,0,0,0,0,0,0,0,0,2679,0,0,64.8,0,5.3,560.8,0,510,0,0,152.8,0,0,0,0,0,4577.9,0,0,0,0,0,0,0,7345155,0,18452046,0,90470,0,5659,777046,0,1960193,0,0,58889,0,0,0,0,0,15365793,44055251,22248782.1,22423522.4,2515,365.5,26446.8,23246,732525.3,2224666.2,49970.1,11.1,0,505.02,508.99,57.09,8.3,600.31,527.65,16.63,50.5,1134.26,0.25
ND,2024,0,0,0,0,0,0,0,0,2679,0,0,81,0,5.3,452.8,0,510,0,0,148.8,0,0,0,0,0,4727.9,0,0,0,0,0,0,0,7329720,0,11754286,0,113049,0,2264,408864,0,1960193,0,0,0,0,0,0,0,0,16874609,38442984,14094795.4,14205959.2,1600.1,232.5,16745.8,14600.9,455808.5,1396082.4,31488.9,7,0,366.64,369.53,41.62,6.05,435.6,379.81,11.86,36.32,819.11,0.18
ND,2026,0,0,0,0,0,0,0,0,2679,0,0,102.8,0,5.3,452.8,0,559,0,0,128.3,0,0,0,0,0,5211.1,0,0,0,0,0,0,0,6816700,0,7138633,0,143442,0,0,408864,0,2148525,0,0,0,0,0,0,0,0,18863398,35519562,8642612.3,8710125.4,972.1,141.2,10155.6,8865.1,287671.4,872732.1,19593.8,4.3,0,243.32,245.22,27.37,3.97,285.91,249.58,8.1,24.57,551.63,0.12
ND,2028,0,0,0,0,0,0,0,0,2679,0,0,133.7,0,5.3,452.8,0,559,0,0,107.1,0,0,0,0,0,9054,0,0,0,0,0,0,0,8546105,0,2022980,0,186489,0,0,18280,0,2148525,0,0,0,0,0,0,0,0,34238838,47161216,2376829.3,2395785.3,272.7,39.7,2860.3,2490.6,74195.4,229975,5216.7,1.2,0,50.4,50.8,5.78,0.84,60.65,52.81,1.57,4.88,110.61,0.02
ND,2030,0,0,0,0,0,0,0,0,2679,0,0,180.8,0,5.3,452.8,0,559,0,0,103.1,0,0,0,0,0,11193.6,0,0,0,0,0,0,0,10187965,0,936544,0,208536,0,0,0,0,2148525,0,0,0,0,0,0,0,0,42140685,55622254,1090089.1,1098817.5,125.6,18.3,1317.8,1146.9,33594.7,104589.5,2377.4,0.5,0,19.6,19.75,2.26,0.33,23.69,20.62,0.6,1.88,42.74,0.01
ND,2032,0,0,0,0,0,0,0,0,2679,0,0,221.8,0,5.3,452.8,0,559,0,0,103.1,0,0,0,0,0,11213.1,0,0,0,0,0,0,0,10186675,0,756055,0,309126,0,0,112895,0,2133659,0,0,0,0,0,0,0,0,42701032,56199442,948325.5,955454.9,102.8,14.9,1066.1,935.1,35075.2,102922.8,2272.5,0.5,0,16.87,17,1.83,0.27,18.97,16.64,0.62,1.83,40.44,0.01
ND,2034,0,0,182.7,0,0,0,0,0,2679,0,0,249.5,0,5.3,452.8,0,559,0,0,103.1,0,0,0,486,0,11469.2,0,0,606936,0,0,0,0,10183915,0,1078681,0,347612,0,0,0,0,2148525,0,0,0,0,0,0,1049356,0,43176159,58591184,1255236.9,1265287.9,144.6,21,1517.5,1320.7,38685.2,120437.7,2737.7,0.6,0,21.42,21.6,2.47,0.36,25.9,22.54,0.66,2.06,46.72,0.01
ND,2036,0,0,236.1,0,0,0,0,0,2679,0,0,251.4,0,5.3,452.8,0,559,0,0,103.1,0,0,0,608.3,0,12919.9,0,0,516538,0,0,0,0,10508075,0,743928,0,263664,0,0,0,0,2147871,0,0,0,0,0,0,1300544,0,47881649,63362268,867329.2,874274.2,99.9,14.5,1048.6,912.6,26730.3,83218.8,1891.6,0.4,0,13.69,13.8,1.58,0.23,16.55,14.4,0.42,1.31,29.85,0.01
ND,2038,0,462.9,236.1,0,0,0,0,0,2679,0,0,253.6,0,5.3,452.8,0,559,0,0,103.1,0,0,0,2092,0,13232.5,0,1211623,469311,0,0,0,0,10311300,0,778851,0,273215,0,0,0,0,2077219,0,0,0,0,0,0,4531449,0,47097960,66750929,902053.5,909276.3,103.9,15.1,1090.5,949.1,27799.4,86547.4,1967.3,0.4,0,13.51,13.62,1.56,0.23,16.34,14.22,0.42,1.3,29.47,0.01
ND,2040,0,462.9,287.4,0,0,0,0,0,2679,0,0,256.1,0,5.3,452.8,0,559,0,0,103.1,0,0,0,2828.3,0,14801.5,0,661340,535455,0,0,0,0,10478050,0,647882,0,295437,0,0,0,0,2145491,0,0,0,0,0,0,6116057,0,52799363,73679074,750549.1,756558.8,86.5,12.6,907.4,789.7,23130.7,72012.4,1636.9,0.4,0,10.19,10.27,1.17,0.17,12.31,10.72,0.31,0.98,22.22,0.01
ND,2042,0,468.9,287.4,0,0,0,0,0,2458,0,0,258.8,0,5.3,452.8,0,559,0,0,103.1,0,0,0,2855.4,0,16900.6,0,752929,492059,0,0,0,0,10478050,0,605778,0,298362,0,0,0,0,1918779,0,0,0,0,0,0,6091067,0,61404336,82041359,700582.3,706191.3,80.7,11.7,846.9,737,21588.6,67211.3,1527.8,0.3,0,8.54,8.61,0.98,0.14,10.32,8.98,0.26,0.82,18.62,0
ND,2044,0,709.2,287.4,0,0,0,0,0,2458,0,0,261.8,0,5.3,452.8,0,559,0,0,103.1,0,0,0,3693.9,0,17155.6,0,1328767,493877,0,0,0,0,10478050,0,663216,0,337461,0,0,0,0,1904059,0,0,0,0,0,0,7636945,0,62158590,85000965,767041.8,773182.9,88.4,12.9,927.2,807,23636.6,73587.3,1672.7,0.4,0,9.02,9.1,1.04,0.15,10.91,9.49,0.28,0.87,19.68,0
ND,2046,0,837.7,351.2,0,0,0,0,0,2178.1,0,0,265.1,0,5.3,452.8,0,559,0,0,103.1,0,0,0,3693.9,0,18395.4,0,983120,685117,0,0,0,0,10478050,0,73570,0,305171,0,0,0,0,2127979,0,0,0,0,0,0,7431744,0,69011325,91096075,85084.2,85765.4,9.8,1.4,102.8,89.5,2621.9,8162.7,185.5,0,0,0.93,0.94,0.11,0.02,1.13,0.98,0.03,0.09,2.04,0
ND,2048,0,837.7,448.4,0,0,0,0,0,2178.1,0,0,270.9,0,5.3,452.8,0,559,0,0,103.1,0,0,0,3693.9,0,21547.3,0,950554,678417,0,0,0,0,10478050,0,0,0,377311,0,0,19265,0,2128293,0,0,0,0,0,0,7662765,0,79375346,101670003,11424.4,11436.7,0.2,0,0.1,1.3,1350,3132.2,59.8,0,0,0.11,0.11,0,0,0,0.01,0.01,0.03,0.59,0
ND,2050,0,837.7,265.8,0,0,0,0,0,0,0,0,277.2,0,5.3,0,0,559,0,0,0,0,0,0,47259.8,0,21138.5,0,1135356,406831,0,0,0,0,10478050,0,0,0,386044,0,0,0,0,2127756,0,0,0,0,0,0,49820702,0,78095719,142450458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2022,0.4,0,0,0,0,11,0,0,3777.6,0,0,61.3,0,338.5,1259.8,0,280.9,770,0,707.8,0,0,0,100.7,0,3707.9,1009,0,0,0,0,50438,0,0,0,20667933,0,27743,0,379913,730242,0,1186917,6150340,0,505714,0,0,0,156579,0,12406703,42263530,22392467.3,22565165.3,2482.7,361.6,41763.1,22197.8,861347.5,2393238.8,51284.7,13.2,0,529.83,533.92,58.74,8.56,988.16,525.22,20.38,56.63,1213.45,0.31
NE,2024,0.4,0,0,0,0,11,0,0,3777.6,0,0,74,0,338.5,1654.4,0,280.9,770,0,15,0,0,0,1523,0,6290.9,16,0,0,0,0,50438,0,0,0,9002334,0,90680,0,193653,821661,0,1186876,6150340,0,6379,0,0,0,3722592,0,24826647,46051617,9736744,9810573.2,1064.1,154.3,17784.5,8148.6,408152.3,1100789,23187.4,6.1,0,211.43,213.03,23.11,3.35,386.19,176.94,8.86,23.9,503.51,0.13
NE,2026,24.7,26.1,0,0,0,11,0,0,3777.6,0,0,92.7,0,338.5,1648.1,0,280.9,770,0,15,0,0,0,2197.9,0,8692.5,1045,13947,0,0,0,49267,0,0,0,7543722,0,128668,0,48332,912211,0,1186751,6150340,0,1358,0,0,0,5333735,0,35129332,56498708,8238287.2,8300321.1,894.4,129.6,14928.7,6860.7,359022.4,951528.7,19834.2,5.3,0,145.81,146.91,15.83,2.29,264.23,121.43,6.35,16.84,351.06,0.09
NE,2028,85.9,87.4,0,0,0,11,0,0,3756.6,0,0,127.4,0,338.5,1524.4,0,280.9,770,0,15,0,0,0,2773.9,0,11723.6,33264,61929,0,0,0,45032,0,0,0,5530739,0,173857,0,0,557231,0,1186878,5903846,0,0,0,0,0,6735601,0,47108427,67336804,5946512.2,5991837.6,653.2,94.7,10932.5,4953.1,265303,686862.4,14108.5,4.1,0,88.31,88.98,9.7,1.41,162.36,73.56,3.94,10.2,209.52,0.06
NE,2030,85.9,87.4,60.6,0,0,11,0,0,3756.6,0,0,186.4,0,338.5,1439.9,0,280.9,770,0,10,0,0,0,2773.9,0,11808.3,54589,45608,42254,0,0,41272,0,0,0,5067903,0,207347,0,0,523673,0,1186852,5302670,0,0,0,0,0,6635059,0,46108542,65215769,5491951.4,5533773.8,602.7,87.4,10085.9,4573.8,244151.6,633857,13042.7,3.8,0,84.21,84.85,9.24,1.34,154.65,70.13,3.74,9.72,199.99,0.06
NE,2032,85.9,137,60.6,0,0,11,0,0,3756.6,0,0,249.5,0,338.5,1439.1,0,280.9,770,0,9,0,0,0,2773.9,0,11808.3,93584,97743,62423,0,0,39638,0,0,0,4182500,0,322596,0,0,418094,0,1186850,4943336,0,0,0,0,0,6550151,0,43373535,61270450,4533604.1,4568186.4,498.4,72.3,8344.3,3776.5,205939.9,527280.3,10753.6,3.2,0,73.99,74.56,8.13,1.18,136.19,61.64,3.36,8.61,175.51,0.05
NE,2034,189.4,137,60.6,0,0,11,0,0,3756.6,0,0,313.9,0,338.5,1433.3,0,280.9,0,0,9,0,0,0,2773.9,0,11856.3,137980,136112,33546,0,0,40592,0,0,0,4558123,0,419980,0,0,561257,0,1186858,0,0,0,0,0,0,6458298,0,44063948,57596695,4997711.3,5035421.4,543.6,78.8,9082.3,4157.2,184210.9,539982.2,11916.1,2.5,0,86.77,87.43,9.44,1.37,157.69,72.18,3.2,9.38,206.89,0.04
NE,2036,189.4,160.6,60.6,0,0,11,0,0,3652.6,0,0,364.2,0,338.5,1433.3,0,280.9,0,0,9,0,0,0,2805.2,0,11923.9,136749,209237,67596,0,0,41272,0,0,0,4007707,0,555923,0,0,248944,0,1186864,0,0,0,0,0,0,6455175,0,43989187,56898653,4259393.4,4292475.4,476.4,69.2,8006.3,3556.5,145294.3,436152.9,9741,2.1,0,74.86,75.44,8.37,1.22,140.71,62.51,2.55,7.67,171.2,0.04
NE,2038,189,160.6,60.6,0,0,11,0,0,3532.5,0,0,415.5,0,338.5,1425.1,0,280.9,0,0,9,0,0,0,3144,0,14605.1,176834,200235,35709,0,0,39248,0,0,0,2526893,0,634085,0,0,0,0,1186864,0,0,0,0,0,0,7243187,0,54507741,66550797,2578258.8,2598902.4,297,43.2,5024.9,2161.5,80534.4,248484.8,5624.2,1.3,0,38.74,39.05,4.46,0.65,75.5,32.48,1.21,3.73,84.51,0.02
NE,2040,189,260,60.6,9.2,0,11,0,0,3417.5,0,0,468.5,0,338.5,1425.1,0,280.9,0,0,9,0,0,0,3277.9,0,14590.9,169899,250368,71647,20383,0,41217,0,0,0,2663228,0,690133,0,0,0,0,1186771,0,0,0,0,0,0,7391860,0,54685977,67171483,2721046.7,2742834.3,313.4,45.6,5303.3,2281.3,84997.3,262254.2,5935.8,1.4,0,40.51,40.83,4.67,0.68,78.95,33.96,1.27,3.9,88.37,0.02
NE,2042,164.7,411.9,60.6,9.2,0,11,0,0,3335.5,0,0,522.1,0,338.5,1419.9,0,280.9,0,0,9,0,0,0,3484,0,14551.1,131432,420260,59443,8716,0,40948,0,0,0,2233343,0,764764,0,0,0,0,1186802,0,0,0,0,0,0,7835368,0,53768869,66449944,2277872.8,2296111.6,262.4,38.2,4442.2,1909.7,71334.7,219726.5,4969.2,1.1,0,34.28,34.55,3.95,0.57,66.85,28.74,1.07,3.31,74.78,0.02
NE,2044,125.3,466.8,60.6,9.2,0,11,0,0,3119.3,0,0,583.1,0,338.5,1419.9,0,280.9,0,0,9,0,0,0,3513.9,0,14425.5,144532,561205,43195,11195,0,40785,0,0,0,2458134,0,888722,0,0,0,0,1186214,0,0,0,0,0,0,7936781,0,50626026,63896790,2512712.8,2532832.1,289.4,42.1,4898.4,2106.6,78567.1,242254.2,5481.4,1.3,0,39.32,39.64,4.53,0.66,76.66,32.97,1.23,3.79,85.78,0.02
NE,2046,125.3,698.8,92.1,9.2,0,11,0,0,3042.3,0,0,627.3,0,338.5,1800.1,0,280.9,0,0,5.6,0,0,0,3507.6,0,14276.7,49136,481621,111184,11160,0,41195,0,0,0,1706255,0,955750,0,0,0,0,1186898,0,0,19896,0,0,0,7814011,0,53703265,66080371,1749878.9,1763829.3,200.5,29.2,3402.6,1598.3,57060.2,171207.7,3822.1,0.9,0,26.48,26.69,3.03,0.44,51.49,24.19,0.86,2.59,57.84,0.01
NE,2048,125.3,763.9,92.1,9.2,0,11,0,0,3042.3,0,0,702.9,0,338.5,1794,0,291.9,0,0,5.6,0,0,0,3495.9,0,14436,107990,801515,87733,9718,0,41081,0,0,0,1609545,0,1070639,0,0,0,0,1236765,0,0,19202,0,0,0,7681787,0,55481830,68147805,1650495.6,1663652.4,189.1,27.5,3209.9,1510.4,53924.3,161594.9,3605.3,0.9,0,24.22,24.41,2.78,0.4,47.1,22.16,0.79,2.37,52.9,0.01
NE,2050,117.7,763.9,92.1,9.2,3.6,11,0,0,0,0,0,766.1,0,894.7,581.6,0,306.9,0,0,0,0,0,0,3492,0,14055.3,122962,844061,84764,7362,7836,37973,0,0,0,0,0,1166556,0,0,0,0,1305767,0,0,0,0,0,0,7573281,0,54101817,65252379,0,0,0,0,15.6,0,1055.8,1094.7,1.3,0,0,0,0,0,0,0.24,0,0.02,0.02,0.02,0
NH,2022,0,0,0,0,0,233.1,0,0,486,0,0,146.7,0,1238.5,0,0,506.5,1247.8,0,482.3,0,0,0,112.4,0,211.9,0,0,0,0,0,388714,0,0,0,390949,0,199272,0,805350,0,0,1428061,9976364,0,0,0,0,0,58514,0,695049,13942273,809580.2,813723.6,60.7,8.5,489.1,592.4,156338,247332,3030.9,2.5,0,58.07,58.36,4.36,0.61,35.08,42.49,11.21,17.74,217.39,0.18
NH,2024,0,0,0,0,0,233.1,0,0,438.5,0,0,199.2,0,1238.5,0,0,506.5,1247.8,0,254.1,0,0,0,132.4,0,211.9,0,0,0,0,0,217584,0,0,0,230476,0,270510,0,888089,0,0,1428061,9976364,0,0,0,0,0,247488,0,719790,13978363,641216.6,643773.8,38,5.2,286.6,354.9,148465,231394.6,2761.4,2.3,0,45.87,46.06,2.72,0.37,20.5,25.39,10.62,16.55,197.54,0.17
NH,2026,0,0,0,0,0,233.1,0,0,438.5,0,0,259.4,0,1238.5,0,0,506.5,1247.8,0,254.1,0,0,0,132.4,0,243.2,0,0,0,0,0,130614,0,0,0,230476,0,348861,0,598502,0,0,1428061,9976364,0,0,0,0,0,241270,0,835661,13789810,521124.7,523552.8,35.8,5,243,343.6,131404.6,195513.9,2130.4,2.3,0,37.79,37.97,2.59,0.36,17.62,24.92,9.53,14.18,154.49,0.17
NH,2028,0,0,0,0,0,233.1,0,0,438.5,0,0,330,0,1238.5,0,0,506.5,1247.8,0,254.1,0,0,0,132.4,0,330.7,0,0,0,0,0,122187,0,0,0,230476,0,448176,0,628356,0,0,1428061,9976364,0,0,0,0,0,244117,0,1217087,14294823,533684.2,536125.8,36,5,239,344.8,132608.9,198666.7,2195.7,2.3,0,37.33,37.5,2.52,0.35,16.72,24.12,9.28,13.9,153.6,0.16
NH,2030,0,72,0,0,0,190,0,0,330.5,0,0,422.8,0,1238.5,0,0,506.5,1247.8,0,172,0,0,0,132.4,0,596.7,0,77501,0,0,0,128771,0,0,0,173711,0,574233,0,0,0,0,1428061,9976364,0,0,0,0,0,228749,0,2228946,14816337,202147.3,203766.3,23.3,3.4,200.5,240.1,99525.1,119985.7,667,2.1,0,13.64,13.75,1.57,0.23,13.53,16.21,6.72,8.1,45.02,0.14
NH,2032,0,73,0,0,0,122.9,0,0,330.5,0,0,495.2,0,1238.5,0,0,506.5,1247.8,0,172,0,0,0,132.4,0,612.7,0,82179,0,0,0,145820,0,0,0,173711,0,672511,0,0,0,0,1428061,9976364,0,0,0,0,0,237368,0,2330433,15046446,202147.3,203766.3,23.3,3.4,208.9,240.1,100090.5,120572.1,667.7,2.1,0,13.43,13.54,1.55,0.23,13.88,15.96,6.65,8.01,44.37,0.14
