gea,t,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_ccs,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,re-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh,battery_MW,biomass_MW,beccs_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,re-ct_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,co2_shadow_price
RFCEc,2035,351563170,7216145,2966417.5,2316379.1,364062111.2,338920971.7,269219588.4,142754060,123666010,0.0359,0.054,0.146,95304.69,86752.4,0.6,0.62,166.9,5.4,0.66,20.5,807.5,0.13,167.3,44.6,211.9,168.6,5.9,0.74,20.2,799.1,0.13,168.9,44.1,213,255,9.8,1.26,25.7,1168,0.12,255.6,60.6,316.1,540.6,33.6,4.69,43.7,2042.4,0.29,542.9,104.6,647.5,57129002.2,1834.8,225.4,7029636.9,276346.7,45.8,57245221.4,15277267.6,72522489,0,24.04,20.19,0.05,44.28,25.79,22.47,0.05,48.32,345084380,94842520,6161279,2519939.5,0,0,7608415,0,0,16540984,128778900,0,1097549.5,0,4419364.5,97021590,254894.9,2379931.2,0,21651380,10072818,46577340,5156.1,588.6,0,8032.5,0,0,12542.6,27823.4,0,8098.3,0,1428.9,12467.7,6928.4,1992,0,11256.3,14205.1,2954.4,17193.1,19920,0,0
RFCEc,2040,391003100,13336154,3104282.5,2357655.4,409801185.6,376941355.5,310069370.9,159140830,109474920,0.0359,0.054,0.146,96689.7,99746.5,0.6,0.63,164.2,4.7,0.56,20.6,810.8,0.13,164.5,44.8,209.3,163.2,5.1,0.62,20.1,792.7,0.13,163.6,43.7,207.3,259.6,9.4,1.19,26.7,1208.8,0.12,260.2,62.8,322.9,525,29.9,4.14,45.2,2057.4,0.29,527,106.5,633.6,58531113.2,1679.3,200.2,7358069,289227.1,46.4,58635811.2,15989692.1,74625503.4,0,23.22,20.48,0.12,43.82,25.04,23.09,0.13,48.26,360164860,99731816,11394952,2475035.8,0,0,5795080.5,0,0,16120275,133601300,0,3230341.2,0,4367286,96730610,342270.9,2496187.5,0,21730688,15505362,46375490,8212.4,588.6,0,7950.1,0,0,12648.8,27808.4,0,11829.7,0,1428.9,12467.7,6116.8,1992,0,11596.5,14205.1,4147.7,32570.6,19920,0,0
RFCEc,2045,426551400,18051002,3087260.8,2503397.7,450193042.6,411210255,340650974.6,167803220,112316720,0.0359,0.054,0.146,95518.12,111429.2,0.59,0.61,177.4,5.1,0.6,21.9,876.2,0.13,177.7,48,225.7,174.2,5.1,0.62,21.3,853.9,0.13,174.5,46.8,221.3,250.4,6.9,0.81,27.7,1237.1,0.11,250.8,64.6,315.4,554.9,31.8,4.39,47.5,2178.8,0.3,557.1,112.5,669.6,69267539.2,1974.3,234.9,8547584.4,342282.7,51.3,69390512.4,18761602.7,88152115.1,0,23.21,20.29,0.11,43.61,25.08,23.05,0.12,48.24,394784450,109542060,15357560,2488817.5,0,0,6346911,0,0,15883685,143062000,0,13687522,0,4374036.5,97037030,405821.2,2482673.2,0,28800396,18900204,45957780,10703.6,588.6,0,5599.1,0,0,12874.5,27498.9,0,20848.6,0,1428.9,12467.7,5196.2,1992,0,14692.1,14205.1,4939.6,45953.4,19920,0,0
RFCEc,2050,460685000,28113840,3280723.5,2614131,494693697,444115865.8,359719877.5,176073890,120399256,0.0359,0.054,0.146,94051.12,122538,0.6,0.62,167.6,3.5,0.37,21.7,869.3,0.12,167.9,47.6,215.5,166.4,3.6,0.38,21.4,859.2,0.12,166.6,47,213.6,243.9,5.4,0.58,28.2,1247.2,0.11,244.2,65.4,309.5,506.9,21.3,2.8,50.3,2249.5,0.26,508.3,117.4,625.7,72779239.4,1520.3,160.9,9423822.2,377466.7,52.1,72868457.9,20686558.4,93555016.4,0,23.48,19.87,0,43.35,25.56,22.99,0,48.55,439182140,134973820,23954674,2453744.5,0,0,1357748.8,0,0,15912666,141439490,0,31166004,0,4325659.5,96620220,272303.4,2618480,0,46435136,27062858,45563164,16435.1,588.6,0,3327.5,0,0,13281.9,26165.8,0,32250.2,0,1428.9,12467.7,2186.3,1992,0,22416.3,14215.8,7220.4,74625.8,19920,0,0
RFCMc,2024,107802390,819.5,1687958.8,302112.7,109793287.7,103927419.6,94269018.3,19185564,26231062,0.0359,0.0539,0.1797,24862.68,26167,0.41,0.4,434.5,37.6,5.4,27.7,1310.8,0.28,437.1,66.8,503.9,466.9,41,5.9,29,1389.8,0.3,469.7,70.5,540.2,343.5,8.2,0.93,39.2,1727.7,0.16,344,90.7,434.8,795.7,63.5,9.17,52.2,2465,0.49,800.1,125.7,925.9,50484673.6,4371.2,627.6,3216225.2,152327.4,32.6,50786268.2,7764484.3,58550752.5,0,31.54,5.55,0,37.09,33.47,6.11,0,39.59,116896140,15524269,691.2,1918557.4,0,1680397.2,33181204,0,0,294164,32600746,0,1766472.8,0,629256.2,26502164,1701690.2,1390693.9,0,5125030.5,10105075,0,1,315.6,0,5982.5,0,0,216,6810.4,0,3906.5,0,161.3,3318,2374.4,2235,0,2453.6,0,3139.8,2,22350,0,0
RFCMc,2026,110539150,79543.4,1695376,285967.6,112600037.6,106565794.8,96928405.2,16665427,26437766,0.0359,0.0539,0.1796,54004.78,27313.5,0.38,0.37,362.5,25.7,3.62,28.5,1283.1,0.23,364.2,66.8,431,390.2,28.2,3.97,30,1364.2,0.24,392.1,70.7,462.8,334.9,7.7,0.85,38.5,1699.1,0.15,335.4,89.1,424.5,753.8,60.2,8.64,48.8,2380.9,0.43,757.9,119.9,877.8,44103795.4,3122.6,439.7,3465588,156164.7,28.1,44316891.6,8126958.8,52443850.4,0,29.98,12.08,0,42.06,31.85,13.3,0,45.15,122462160,15671632,68058.4,1918446.4,0,586549.8,22325994,0,0,567520.4,51405330,0,928317.9,0,629187,26495240,1086676.8,1346723.9,0,5053532,10050580,0,92.5,315.6,0,4437,0,0,416.2,9857.8,0,3851.5,0,161.3,3318,2371.9,2235,0,2453.6,0,3139.8,185,22350,0,0
RFCMc,2028,114725460,158722,2226510.5,352008.7,117462693.1,110601620.5,101211180,11419832,37572770,0.0359,0.0539,0.1796,68934.02,28351.4,0.35,0.34,317.3,17.4,2.37,29.4,1290.6,0.19,318.5,67.9,386.5,339.7,19,2.61,30.9,1365.3,0.2,341,71.6,412.6,319.8,6.2,0.63,37.7,1666.2,0.14,320.2,87.3,407.5,676.4,49.9,7.1,47.4,2282.3,0.38,679.8,115.5,795.3,45331978.3,2476.5,338,4207797.4,184429.2,27.7,45498051.4,9711351.9,55209403.3,0,26.49,15.1,0,41.59,28.22,16.68,0,44.91,143851460,16251514,134526.5,1912086.2,0,3221760,15846454,0,0,1122784.1,76279280,0,537275.2,0,625813.6,26412090,811294.9,1819360,0,5132344,9996385,0,143.9,315.6,0,4437,0,0,822.8,13869.6,0,3825.5,0,161.3,3318,2371.9,2235,0,2520.8,0,3139.8,390.8,22350,0,0
RFCMc,2030,119014990,676858.9,2805804,384720.2,122882371.2,114736958.5,103622549.9,18861442,34311910,0.0359,0.0539,0.1796,80547.72,29888.6,0.39,0.4,277.1,13.1,1.75,27.8,1195.4,0.17,278,63.5,341.4,287.7,13.9,1.86,28.5,1231.8,0.18,288.6,65.3,353.9,343.9,10.4,1.25,37.2,1670,0.16,344.5,87,431.5,633.1,46.5,6.6,44.6,2156.5,0.35,636.2,109,745.2,38100545.9,1804.9,240.7,3824372.9,164440.2,23.5,38220052.6,8731118.2,46951170.8,0,24.97,16.9,0,41.87,26.73,18.79,0,45.52,138527660,19259822,576507,1892522.4,0,3145514,10690206,0,0,2054073,73028750,0,409998,0,615837.3,26164676,434221.6,2309611.8,0,5696482.5,11509266,0,449.6,315.6,0,3167,0,0,1506.4,14138.1,0,3983.1,0,161.3,3318,2063.1,2235,0,2801.2,0,3533.7,1784.7,22350,0,0
RFCMc,2035,132693480,2451677.5,3006641.5,425144.7,138576936.9,127923671,108000909.2,16871340,41381000,0.0359,0.0539,0.1796,89795.73,34520.6,0.41,0.42,247.4,9.3,1.19,26.7,1146.2,0.15,248,60.9,308.9,254.5,9.8,1.25,27.2,1172.6,0.15,255.1,62.2,317.3,325.8,12.6,1.62,32.8,1488.9,0.15,326.6,77.2,403.8,566.7,40.3,5.69,41,1990.1,0.3,569.4,100.4,669.8,40080560.2,1506.7,192.2,4337037.4,185842.6,23.7,40177923.9,9881615.9,50059539.8,0,22.29,17.68,0,39.97,24.11,19.82,0,43.93,163372770,30576028,2087199.4,1469556.1,0,3549608.5,7438600,0,0,4386848,88531176,0,860055.4,0,576313.9,25650846,242790.2,2390598,0,5965772.5,20223408,0,1444.9,265.3,0,3167,0,0,3241.9,17297.4,0,6772.9,0,161.3,3318,2046.3,2235,0,3003.1,0,5853.1,7022.1,22350,0,0
RFCMc,2040,147742930,5745469,3695788,542170.1,157726359.4,142431995.7,113917522.5,26133114,49112400,0.0359,0.0539,0.1793,87115.9,39156.1,0.45,0.46,227.1,8.2,1.03,24.8,1062.6,0.13,227.6,56.5,284.1,234.6,8.6,1.09,25.3,1091.9,0.14,235.1,57.9,293,308.5,14.8,2,28.6,1305,0.16,309.5,67.5,377,537.3,35.9,5.05,41,1946.2,0.29,539.7,99.1,638.8,40728243.4,1459.6,184.6,4444210.4,190733.9,24,40822142.2,10134631.8,50956774,0,20.4,16.71,0,37.11,22.32,19.12,0,41.43,180991680,43808836,4914735,893960.2,0,3186257.2,6836103,0,0,4866289.5,90601050,0,1524874.8,0,548943.6,25322462,396766.7,2957690,0,10344888,28597658,0,3105.4,192.3,0,3167,0,0,3697.1,17319.3,0,8133,0,161.3,3318,2003.6,2235,0,4954.8,0,8025.6,15826.1,22350,0,0
RFCMc,2045,161421810,9847869,4387512.5,701058.9,176358254.1,155619038.6,107339734.7,33647110,67441110,0.0359,0.0539,0.179,86390.54,43271.1,0.53,0.51,201.1,7.1,0.91,22,938.3,0.12,201.5,50,251.6,219.3,7.9,1.01,23.8,1018.9,0.13,219.8,54.2,274,263.1,10.7,1.41,26.4,1172.3,0.14,263.8,61.4,325.2,527.6,34.1,4.8,41.6,1933.2,0.3,530,99.3,629.2,41840343.4,1482.6,188.2,4585505.3,195418.6,25.2,41935907.7,10415858.1,52351765.8,0,19.1,16.39,0,35.49,21.15,19.16,0,40.31,210609660,69018520,8444902,867272.1,0,3187168.5,6775531,0,0,5383694.5,87095896,0,5118151.5,0,532538,25109824,874707.6,3585164.8,0,30338644,33296180,0,5098.6,192.3,0,3167,0,0,4194.2,15443.3,0,12239,0,161.3,3318,2002.6,2235,0,13483.3,0,8889.3,26329.5,22350,0,0
RFCMc,2050,174203550,11928055,4871748,828603.8,191831963.4,167941287.1,110730877.4,43517224,75956610,0.0359,0.0539,0.1786,85759.12,47318.4,0.55,0.54,178.7,3.4,0.36,22.2,927.7,0.11,178.9,49.9,228.8,192.2,3.7,0.39,23.8,996.9,0.11,192.4,53.5,245.9,258.8,9.7,1.25,26.9,1178.2,0.14,259.5,62.1,321.6,459.2,21.4,2.91,43.9,1937.6,0.26,460.6,101.7,562.3,39648741.5,762.4,78.9,4933124.7,205821,23.5,39692993.4,11072998.5,50765991.9,0,18.41,16.29,0,34.7,20.6,19.18,0,39.78,224824530,81101090,10202837,844483,0,3181911.8,14316.8,0,0,6012650.5,83949096,0,15660938,0,517798.8,24750960,689412,3911668,0,37879108,37209330,0,5977.1,192.3,0,101,0,0,4784.1,15315.3,0,17104.9,0,161.3,3318,1424.8,2235,0,16997.6,0,9766.1,31769,22350,0,0
RFCWc,2024,511321150,296048.5,0,4467265.7,516084458.2,492937911.8,480412787.7,329312420,242794720,0.0359,0.054,0.1563,23184.43,112714.2,0.33,0.39,448.7,37.7,5.37,28.7,1421.6,0.26,451.3,71.1,522.4,414.7,34.1,4.85,27.5,1337.1,0.25,417,67.4,484.4,372.1,22.6,3.12,30,1438.5,0.18,373.7,72.9,446.6,786.5,62.7,9.03,51.5,2451.3,0.48,790.8,124.7,915.5,191194098.6,16072.1,2286.4,12230568.3,606040.1,112.6,192297223.5,30321303.8,222618527.3,0,31.45,4.84,0,36.29,33.3,5.24,0,38.55,429172830,35671670,252779.6,1421224.5,0,0,125247510,0,0,2249480.2,159263570,0,2772084.5,0,3054975.2,100931370,557635.6,0,0,10560703,22792698,68789.7,344.4,312,0,37949.2,0,0,1623.7,24301.4,0,20087.4,0,861.4,12640.4,2757.9,0,0,4986.8,21,7798.7,723,0,0,0
RFCWc,2026,524056400,1122264.6,0,4495324,529673971.2,505215218.3,490977434,335600700,229893940,0.0359,0.054,0.1563,53167.04,116093.9,0.34,0.42,421.7,34.4,4.88,28.1,1371.1,0.25,424,69,493,377.6,30,4.24,26.3,1255.6,0.23,379.7,63.8,443.4,346.2,15.4,2.03,33,1521.1,0.16,347.3,78.3,425.6,751.1,60.1,8.61,48.4,2376.6,0.43,755.2,119.4,874.6,177220681,14451.1,2049.7,11801567.1,576616.9,105.2,178210895.3,29013464.9,207224360.2,0,29.98,11.04,0.01,41.04,31.75,11.97,0.01,43.74,423525200,38696536,954622.2,1418919.8,0,0,112049260,0,0,3699150.5,164851440,0,1355305.5,0,3054095,100874760,270245.8,0,0,12261970,22666998,68418.8,1276.7,312,0,37929.2,0,0,2662.8,26640.7,0,19959.7,0,861.4,12640.4,2757.9,0,0,5819.2,21,7798.7,2767.2,0,0,0
RFCWc,2028,543494140,9479636,0,6231251.2,559205045.4,523954124,508277594.3,475358880,291812380,0.0359,0.054,0.1562,69266.73,122183.7,0.43,0.55,310.8,20.7,2.88,25.6,1159.2,0.2,312.2,60.2,372.5,249,16,2.22,21.4,947.5,0.17,250.1,49.7,299.8,294.8,6.2,0.65,34.3,1522,0.13,295.1,79.7,374.9,643.9,47.5,6.75,45.4,2177.5,0.36,647.2,110.4,757.6,115487056.7,7695.9,1069.9,9542124.7,431127.8,73.8,116008467.2,22409892.6,138418359.8,0,25.83,13.87,0.01,39.72,27.5,15.27,0.01,42.79,374813280,50927452,8067122.5,1339048.8,0,0,55585612,0,0,5854172,157215570,0,808349.4,0,3115617.2,97658056,96450.1,0,0,22125544,22879686,68049.8,6747.4,312,0,32549.2,0,0,4209.3,27633.9,0,19959.7,0,901.4,12640.4,2570.6,0,0,10330.4,21,7897.9,23917.2,0,0,0
RFCWc,2030,563696200,21969704,0,6850414.2,592516337.9,543429765.1,498872028.5,505042430,317369860,0.0359,0.054,0.1562,78564.37,128340.3,0.52,0.62,248,15.5,2.14,21.6,958.1,0.16,249,50.2,299.3,203.8,12.6,1.74,18.2,792.7,0.14,204.7,41.8,246.5,332.8,15.5,2.05,31.1,1448.5,0.15,333.8,74.3,408.1,596,43.8,6.21,42.3,2031.2,0.33,599,102.9,701.9,99178787,6195.6,854.8,8672707.8,383686.6,65.4,99596787.8,20124426.6,119721214.4,0,23.86,15,0.01,38.88,25.58,16.83,0.01,42.43,403963900,93644310,18724078,1273502.4,0,0,43901816,0,0,9042421,147386350,0,629487.1,0,3057520.2,95302160,44682.8,0,0,54128664,30405540,67682.8,14672.4,312,0,29648.5,0,0,6499.4,28221.7,0,19829.5,0,901.4,12640.4,1901.7,0,0,24375.2,21,9874.3,57578,0,0,0
RFCWc,2035,629308400,49200076,0,9279878.2,687788376.8,606682373.6,480607864.1,602159900,474762140,0.0359,0.054,0.156,90810.68,147288.3,0.62,0.66,178.7,9.3,1.25,17.3,750.7,0.12,179.3,39.7,219,165.4,8.6,1.15,16.3,696.3,0.11,166,37.1,203,316.6,20,2.77,24.8,1208.1,0.15,318,60.8,378.8,539.5,38.5,5.42,39.1,1895.1,0.29,542.1,95.7,637.8,98866844.6,5115.2,688.3,9592187.7,416124.4,64.2,99207186.4,22010220.1,121217406.5,0,21.54,16.34,0,37.89,23.47,18.99,0,42.46,559708800,207180510,42044612,1202159.2,0,0,33332532,0,0,14397802,178488200,0,902476.5,0,2894301,93657850,6135.9,0,0,153663400,39053108,66212.3,25360.8,312,0,28988,0,0,10505,34867.3,0,24547.1,0,901.4,12640.4,1024.3,0,0,68127.6,21,12164.3,138298.6,0,0,0
RFCWc,2040,702759940,68899350,0,11256726.7,782916002.4,677491981.4,485289539.4,720814340,606730100,0.0359,0.054,0.156,85723.61,166994.8,0.68,0.7,145.4,6.8,0.9,14.8,635.7,0.09,145.8,33.8,179.6,141.8,6.7,0.89,14.5,617.5,0.1,142.2,33,175.2,316.8,21.7,3.03,23.3,1154.7,0.15,318.2,57.7,376,501,33.9,4.77,38,1808.5,0.27,503.3,92,595.2,95842754.2,4431.4,585.9,9782470.6,420100.2,62.1,96134750.6,22318420.5,118453171.1,0,19.41,15.22,0,34.63,21.47,18.01,0,39.48,668067500,297626460,59077256,1073744.5,0,0,27139370,0,0,16820918,186202430,0,2106318,0,2765894,92065576,10477,0,0,222413150,58327220,65178.1,32507.3,304.8,0,27551.2,0,0,12739.9,35539,0,28798.6,0,901.4,12640.4,1007.8,0,0,102266.7,21,16387,187213.7,0,0,0
RFCWc,2045,769506900,69522890,0,12212964.6,851242729.5,741838264.5,507465760.1,766277570,646198900,0.0359,0.054,0.1561,87349.59,185390,0.68,0.72,142.2,6.1,0.8,14.8,637.1,0.09,142.6,33.8,176.5,133.6,5.7,0.75,14.1,598.8,0.09,134,31.9,165.9,227.4,12.2,1.65,20.2,938.5,0.11,228.2,48.2,276.3,502.4,33.5,4.7,38.6,1827.8,0.27,504.7,93.2,597.9,102388923.5,4395.6,573.6,10691654.3,459357.3,64.7,102676513.4,24398169.6,127074683,0,18.9,15.94,0,34.85,20.9,18.77,0,39.66,730497500,343776960,59206904,1040572.1,0,0,25792312,0,0,18076724,195814600,0,10865038,0,2727231,91266984,6894.8,0,0,236403970,89232424,63848.4,31185.7,304.8,0,21680.4,0,0,14282.2,34228.1,0,40194.8,0,901.4,12640.4,673.3,0,0,112451.7,21,24436.2,188878.3,0,0,0
RFCWc,2050,830735040,76534370,0,12949705.4,920219099.6,800864699.8,504881782.5,803803840,681499200,0.0359,0.054,0.1563,86402.31,202765.9,0.69,0.73,134.7,4.5,0.56,14.9,644,0.08,135,34.1,169.1,124.5,4.1,0.5,13.5,596.5,0.06,124.8,31.3,156.1,211.3,8.4,1.09,21.5,963.3,0.11,211.8,50.3,262.1,454.8,25.3,3.47,39.4,1822.4,0.24,456.5,93.8,550.3,105876991.2,3535.9,437.4,11739895,506382.6,61,106101763.1,26846755.6,132948518.6,0,18.63,15.97,0,34.61,20.75,18.85,0,39.6,797164860,415337300,65263276,991570.9,0,0,16114586,0,0,19155824,194930530,0,33489892,0,2646683,68382950,8041.5,0,0,274961400,121157140,62933.7,35227.9,304.8,0,10071.5,0,0,15912.5,34493,0,57817,0,901.4,9604.4,162.3,0,0,140073.5,21,32978.6,204829.8,0,0,0
RMPAc,2024,81006630,2906.3,604569.4,856160.1,82470266.1,78093481,51131633.3,46495496,47345160,0.036,0.054,0.1439,319.5,14406.2,0.42,0.47,524.2,55.2,7.98,20.9,1307.3,0.26,528,60,588,496.5,52.2,7.55,19.9,1240.5,0.24,500.1,57,557,316.6,17.4,2.37,27,1291.1,0.15,317.8,65.5,383.3,722.9,60.4,8.62,43.7,2273.3,0.37,727.1,111.5,838.6,43381186.1,4567.1,660.5,1731621.1,108158.5,21.3,43697600.4,4960552.1,48658152.5,0,27.26,0.05,0,27.31,28.96,0.06,0,29.02,83347496,31338630,2452,188575.4,0,0,37459010,0,0,1469627,11245504,0,2190.7,0,2620397.2,0,160.9,490574.2,0,4417981.5,25451024,0,4,28.7,0,6802.3,0,0,893.8,3315.6,0,1345,0,980.4,0,4,580.8,0,1730.3,0,7771.4,8,5808,0,0
RMPAc,2026,83768296,8452.8,783615.8,1228328.1,85788695.7,80755843.8,40503991.9,63719400,67654824,0.036,0.054,0.1439,45278.85,15090.8,0.54,0.61,406.1,42.7,6.17,16.3,1015.6,0.2,409.1,46.6,455.7,358.3,37.5,5.41,14.6,901.5,0.18,360.9,41.5,402.3,282.7,19.9,2.79,20.2,1015.3,0.13,284.1,50.5,334.5,686.7,57,8.12,41.8,2177.7,0.35,690.6,106.8,797.4,36187185,3802.4,549.8,1452086.8,90456.2,17.7,36450599.2,4152525.2,40603124.4,0,25.85,7.78,0,33.63,27.5,8.46,0,35.96,89780250,45284704,7250.7,185226.8,0,0,31457104,0,0,1841670.6,9632207,0,15.5,0,2584599,0,45.8,629097,0,4356984,39086050,0,7.9,28.7,0,5939.4,0,0,1123.9,3315.6,0,1345,0,980.4,0,4,580.8,0,1730.5,0,11068,23.5,5808,0,0
RMPAc,2028,87656280,149549.1,957456,2020039.7,90783323.2,84504037.8,31666847,111302860,108797670,0.036,0.054,0.144,66758.72,15976.8,0.71,0.79,255,26.9,3.89,10.2,634.8,0.13,256.9,29.1,286,184.5,19.2,2.78,7.6,466.8,0.09,185.8,21.6,207.3,195.4,15.6,2.2,12.3,644.8,0.09,196.4,31.5,228,658,59.3,8.5,35.9,1938.4,0.34,662.1,93.8,755.9,22301167,2352.1,340.2,888985.6,55468.4,11,22464137.8,2544934.8,25009072.6,0,21.42,11.03,0,32.45,22.89,12.03,0,34.92,88309890,59116470,128830.4,177188.7,0,0,19770484,0,0,2312259,5859379.5,0,0,0,2496073.2,0,0,761454.8,0,9014250,47789970,0,115.3,28.7,0,4868.4,0,0,1416.5,3315.6,0,1345,0,980.4,0,4,580.8,0,3404.8,0,13277.6,453.1,5808,0,0
RMPAc,2030,91808400,479088.4,1191888.2,2128333.2,95607708.4,88506866.5,-17551697.6,89325660,118355990,0.036,0.054,0.144,69782.59,17094.1,0.94,0.94,57.8,6.2,0.9,2.2,139.2,0.03,58.2,6.3,64.6,51.2,5.4,0.79,2,125.9,0.03,51.5,5.8,57.3,164.7,11,1.52,12.4,612.2,0.08,165.5,30.7,196.1,383.8,34.9,5.01,21,1119,0.2,386.2,54.4,440.6,7081441.5,765.3,110.9,266865.3,17031.7,3.5,7134515.9,775363,7909878.9,0,12.09,10.05,0,22.14,12.99,10.94,0,23.93,124794090,113159410,412474.2,98091.2,0,0,6584597,0,0,2673520,1424701.6,0,1077.6,0,2157588.2,0,0,956155.6,0,18886366,91599520,0,289.8,23.9,0,3932.4,0,0,1790.1,3315.6,0,1344,0,980.4,0,0,580.8,0,7622.1,0,26178.8,1154.6,5808,0,0
RMPAc,2035,105084720,1531981.5,1323464.9,2078035.7,110018203.8,101305768.6,-10927845.7,88731480,114013900,0.0359,0.054,0.1439,93186.23,20692.4,0.93,0.94,68.9,7.6,1.1,2.5,161.3,0.03,69.4,7.3,76.7,58.9,6.4,0.93,2.2,140.7,0.03,59.4,6.4,65.8,123.8,6.6,0.9,10.8,511.4,0.06,124.2,26.1,150.3,357.1,32.1,4.61,19.8,1053.9,0.19,359.4,51.3,410.6,9161881.8,1009.7,146.5,326518.2,21414.8,4.5,9231956.3,965916.2,10197872.5,0,11.16,14.33,0,25.49,12.04,15.75,0,27.79,135474300,120946050,1297042.2,95633.9,0,0,8646802,0,0,3565232.8,1280379.2,0,15094.4,0,2111660.2,0,0,1081635,0,18165250,99215570,0,787,23.9,0,3932.4,0,0,2425.1,3315.6,0,1905.1,0,980.4,0,0,661.1,0,7622.1,0,28435.9,3505.8,6610.6,0,0
RMPAc,2040,120609896,2393846.8,1354996,2202581,126561314.6,116272563.5,811558.9,102722184,116555500,0.0359,0.054,0.1439,92914.24,23906.3,0.93,0.94,61.2,6.6,0.96,2.3,147.7,0.03,61.7,6.7,68.4,50.8,5.4,0.78,2,125.3,0.03,51.2,5.8,56.9,131.6,7.1,0.96,11.5,543,0.06,132.1,27.7,159.8,315.7,26.7,3.8,19.2,986.8,0.17,317.5,48.6,366.2,8432800.1,910.9,132,317348.3,20295.2,4.2,8495970.2,923279.6,9419249.8,0,10.64,15.43,0,26.08,11.5,17.07,0,28.57,140501800,125749740,2024464,91274.5,0,0,7810224,0,0,3924324.5,1635603.8,0,36338.9,0,2067004.4,0,0,1087121.5,0,18138382,103687050,0,1342,23.9,0,3830.4,0,0,2644.9,3315.6,0,2770.5,0,980.4,0,0,661.1,0,7602.2,0,29074.3,5389.6,6610.6,0,0
RMPAc,2045,136137630,3959003.5,1071371.8,2422164.4,143590168.5,131241836.7,-13417863.8,114139840,139979300,0.0359,0.054,0.1439,89828.78,27465.8,0.96,0.97,34.6,3.7,0.54,1.3,83,0.02,34.8,3.8,38.6,30.3,3.2,0.47,1.2,74.5,0.01,30.6,3.4,34,128,6.8,0.92,11.3,530.3,0.06,128.5,27.1,155.6,242.1,20,2.84,15,774.7,0.12,243.4,38.1,281.5,5715340.6,619.3,89.7,212507.7,13691.8,2.8,5758295.8,621292.6,6379588.4,0,7.84,14.9,0,22.74,8.51,16.55,0,25.06,169606220,157008030,3350763,38464.1,0,0,5385261,0,0,4138465.5,1093218,0,18706.3,0,1853118.2,0,0,858663.6,0,17145308,135724260,0,2335.7,18.9,0,3830.4,0,0,2892.8,3187.6,0,2938.8,0,980.4,0,0,661.1,0,7609.3,0,39106.1,8705.4,6610.6,0,0
RMPAc,2050,152342340,6846158.5,1058421.8,2580736.2,162827648.7,146863836,-11666441.7,124237544,150104930,0.0359,0.054,0.1439,92618.13,31222.6,0.97,0.97,26.8,2.9,0.41,1,66,0.01,27,3,30,24.4,2.6,0.37,1,61.5,0.01,24.6,2.8,27.5,138.8,7.6,1.03,12,568,0.07,139.3,29,168.2,209.1,15.9,2.24,14.3,714.1,0.11,210.2,35.6,245.8,4943482.8,526.5,76.2,192126.6,12132.3,2.4,4979978.8,554333.8,5534312.6,0,7.78,15.68,0,23.46,8.5,17.68,0,26.19,188887310,174494100,5834767.5,34688.1,0,0,4672296.5,0,0,4535788.5,1173770.9,0,10771.2,0,1802581,0,0,864340.6,0,17134582,152823730,0,4868.1,18.9,0,3356.4,0,0,3171.5,2843.5,0,3056,0,980.4,0,0,661.1,0,7460.4,0,44393.2,16250.6,6610.6,0,0
