state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-ccs_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind_ofs_MWh,wind_ons_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
ID,2048,0,0.8,0.2,0,0,31.1,360.9,0,0,0,0,796.6,0,1779.9,0,12,2909.7,0,0,0,0,0,547.4,0,0,0,0,0,0,0,0,24796,2658452,0,0,0,0,1267241,0,1674028,0,0,12425884,0,0,0,0,0,0,0,0,0,18050401,-1719026.5,-1718385.1,11.2,1.1,25.3,137.6,165857.7,262325.6,3230.8,0.7,0,-95.23,-95.2,0.62,0.06,1.4,7.62,9.19,14.53,178.99,0.04
ID,2050,0,1.2,0.2,0,0,31.1,360.9,0,0,0,0,814.9,0,1779.9,0,12,2913.3,0,0,0,0,0,547.4,0,0,0,0,161,0,0,0,29689,2658452,0,0,0,0,1296449,0,1103234,0,0,12439374,0,0,0,0,0,58020,0,0,0,17585379,-1922229.1,-1921806.4,7.4,0.7,22,133.7,141978.9,206760.8,2168.3,0.6,0,-109.31,-109.28,0.42,0.04,1.25,7.6,8.07,11.76,123.3,0.03
IL,2022,132.4,0,0,0,0,85.3,0,0,7809,0,0,175.9,0,4774,10334.7,0,32.9,11582.4,0,963.1,0,0,0,876.6,0,7594.4,50508,0,0,0,0,391124,0,0,0,26249136,0,225514,0,22382846,7293932,0,105674,92926695,0,115162,0,0,0,1561704,0,21933178,173235474,39578838.5,39803088.9,3270.1,464.5,38152.7,18366.1,3224290.4,7079737.6,129030.7,37.8,0,228.47,229.76,18.88,2.68,220.24,106.02,18.61,40.87,744.83,0.22
IL,2024,132.4,0,0,0,0,85.3,0,0,7650,0,0,420.4,0,5988,10332.7,0,43.3,11582.4,0,914.7,0,0,0,1287.7,0,7638.9,61658,0,0,0,0,389502,0,0,0,17662316,0,575776,0,35709159,7185247,0,141606,92926695,0,45160,0,0,0,2840549,0,24088284,181625953,35658416.1,35817687.7,2352.2,326.6,25552.2,15652.4,3522028.3,7564294.8,135321.4,35.5,0,196.33,197.21,12.95,1.8,140.69,86.18,19.39,41.65,745.06,0.2
IL,2026,427,0.5,0,0,0,85.3,0,0,6493,0,0,907.7,0,5988,10248.1,0,43.3,11582.4,0,914.7,0,0,0,7462.2,0,13360,49023,895,0,0,0,388681,0,0,0,9332358,0,1243792,0,30858417,7827821,0,141606,92926695,0,35587,0,0,0,17062053,0,45361178,205228106,25751007.9,25841455.9,1357.1,183.2,13490.5,11202.2,3083613.5,6343123.7,109098.8,30.6,0,125.48,125.92,6.61,0.89,65.73,54.58,15.03,30.91,531.6,0.15
IL,2028,427,3496.2,0,0,0,85.3,0,0,4670,0,0,1604.3,0,5988,10243.8,0,43.3,11582.4,0,914.7,0,0,0,14229,0,31428.7,213505,4272139,0,0,0,383526,0,0,0,1222671,0,2126144,0,17568640,6519053,0,141606,92926695,0,0,0,0,0,32640107,0,110805048,268819135,11851487.3,11872157.3,333.4,39.3,1993.6,4856.3,2129593.6,3940626.4,60552.6,24.1,0,44.09,44.16,1.24,0.15,7.42,18.07,7.92,14.66,225.25,0.09
IL,2030,405.5,4661.7,0,0,0,85.3,0,0,3132,0,0,2551.1,0,5797,10204.2,0,43.3,11582.4,0,516.2,0,0,0,18075.7,0,40734.1,131519,6926382,0,0,0,356700,0,0,0,437613,0,2269190,0,11620435,4177803,0,141606,89600107,0,0,0,0,0,41122355,0,144379408,301163120,7302770.5,7313312.4,174.9,19.5,832.6,2980.3,1627856.6,2795647.5,38992,21.3,0,24.25,24.28,0.58,0.06,2.76,9.9,5.41,9.28,129.47,0.07
IL,2032,314.6,5543.3,0,0,0,85.3,0,0,3132,0,0,2998.5,0,5797,10188.5,0,43.3,11582.4,0,513.2,0,0,0,22694.2,0,48428.7,85868,7806797,0,0,0,321364,0,0,0,428078,0,2683327,0,10193522,3345331,0,141606,84035686,0,0,0,0,0,51471072,0,173582476,334095127,6151711.3,6160956,152.4,17.2,788.7,2512.6,1442845.6,2427916.5,32875.4,19.7,0,18.41,18.44,0.46,0.05,2.36,7.52,4.32,7.27,98.4,0.06
IL,2034,294.6,5544,708.1,397.4,0,85.3,0,0,2936,0,0,3058,0,5797,10188.5,0,43.3,11582.4,0,199.2,0,0,0,25932.3,0,52769.9,317306,7812160,1663598,799782,0,327875,0,0,0,720760,0,2994725,0,752723,660068,0,141606,80019446,0,114636,0,0,0,58361456,0,186483985,341170126,1385242.2,1391417.1,90.1,12.8,1336.5,1874.9,825560.2,1033737.8,6829.6,17,0,4.06,4.08,0.26,0.04,3.92,5.5,2.42,3.03,20.02,0.05
IL,2036,294.6,5544,1609.9,920,0,85.3,0,0,0,0,0,3072.6,0,5797,9669.4,0,43.3,11582.4,0,143.9,0,0,519.1,26266.4,0,53710.1,317021,7111746,2989577,1977467,0,346042,0,0,0,0,0,4076623,0,222006,240317,0,141606,75453712,0,0,0,0,0,58658804,0,188590943,340125864,221542.8,221781.3,4.2,0.4,157.9,90,700271.4,788812.7,2830.3,15.4,0,0.65,0.65,0.01,0,0.46,0.26,2.06,2.32,8.32,0.05
IL,2038,319.3,6144.3,1725.6,920,0,85.3,0,0,0,0,0,3082.4,0,6248.3,6260.1,0,43.3,11582.4,0,143.9,0,0,3928.4,26269.6,0,53721.1,106211,7723039,2500414,1298210,0,346042,0,0,0,0,0,4247355,0,100738,0,0,141606,78414680,0,0,0,0,0,58001177,0,187408755,340288225,35862.8,35901.4,0.7,0.1,154.7,14.6,704374.6,766055.6,1924.2,15.9,0,0.11,0.11,0,0,0.45,0.04,2.07,2.25,5.65,0.05
IL,2040,319.3,6203.4,2131.6,920,0,85.3,0,0,0,0,0,3104,0,6248.3,6260.1,0,43.3,11582.4,0,143.9,0,0,3928.4,27338.4,0,54304.1,85578,6750596,3547960,1484709,0,346042,0,0,0,0,0,4282026,0,0,0,0,141606,80973217,0,0,0,0,0,59883445,0,190480964,347976143,0,0,0,0,154.1,0,722641.7,780547.1,1792.9,16.4,0,0,0,0,0,0.44,0,2.08,2.24,5.15,0.05
IL,2042,152.9,6814.1,2131.6,920,0,85.3,0,0,0,0,0,3121.7,0,6248.3,1372.3,0,43.3,11582.4,0,124.1,0,0,8816.2,27315.8,0,53329.6,39587,8019393,2421312,1046040,0,346042,0,0,0,0,0,4306334,0,0,0,0,141606,78949717,0,0,0,0,0,59008750,0,189178217,343456996,0,0,0,0,154.1,0,704843.8,761311.8,1748.4,16,0,0,0,0,0,0.45,0,2.05,2.22,5.09,0.05
IL,2044,152.9,6751.6,2131.6,920,0,85.3,0,0,0,0,0,3152.2,0,6248.3,925.7,0,43.3,11582.4,0,118.3,0,0,9262.8,28060.2,0,54153.3,25398,6703688,2646445,1114812,0,346042,0,0,0,0,0,4348109,0,0,0,0,141606,77634558,0,0,0,0,0,60024123,0,191366684,344351464,0,0,0,0,154.1,0,693276.2,748810,1719.5,15.7,0,0,0,0,0,0.45,0,2.01,2.17,4.99,0.05
IL,2046,152.9,8137.4,2538.5,920,0,85.3,0,0,0,0,0,3183.8,0,3009,108,0,43.3,11582.4,0,5.1,0,0,9328.3,31683.6,0,53756.8,8064,9355840,3513032,1536833,0,346223,0,0,0,0,0,4391548,0,0,0,0,141606,74580030,0,0,0,0,165919,68201000,0,187558042,349798139,0,0,0,0,154.2,112.6,666415.9,719780.1,1652.3,15.1,0,0,0,0,0,0.44,0.32,1.91,2.06,4.72,0.04
IL,2048,152.9,9824.9,3407.6,920,0,85.3,0,0,0,0,0,3230.4,0,3009,0,0,43.3,11582.4,0,5.1,0,0,9436.3,34510,0,53542.3,27380,9673328,5399738,1318939,0,346767,0,0,0,0,0,4455606,0,0,0,0,141606,73523818,0,0,0,0,205136,74326815,0,187373619,356792750,0,0,0,0,154.5,145.7,657143.9,709758.5,1629.1,14.9,0,0,0,0,0,0.43,0.41,1.84,1.99,4.57,0.04
IL,2050,152.9,9824.3,7651.3,1238.4,514.4,85.3,0,0,0,0,0,3301.5,0,3009,0,0,43.3,10680.4,0,5.1,0,0,9436.3,41724,0,53710.5,31690,10010522,14614768,2197211,1554745,342657,0,0,0,0,0,4553854,0,0,0,0,141606,65288817,0,0,0,0,25355,91534618,0,184442066,374737909,0,0,0,0,152.5,12.3,584576,631335.7,1447.9,13.2,0,0,0,0,0,0.41,0.03,1.56,1.68,3.86,0.04
IN,2022,32,0,0,0,0,56.8,0,0,13974.4,0,0,169.1,0,3875,3044.2,0,66.2,0,0,705.1,0,0,0,631.9,0,3591.8,10554,0,0,0,0,260346,0,0,0,49009447,0,229113,0,21961651,271982,0,277864,0,0,0,0,0,0,1218205,0,9456903,82696064,61598455,62031788.3,6263.2,903.6,39267.2,42921.9,2659251,7455065.4,160657.9,30.1,0,744.88,750.12,75.74,10.93,474.84,519.03,32.16,90.15,1942.75,0.36
IN,2024,30,0,0,0,0,56.8,0,0,11259.6,0,0,251.4,0,3875,3044.2,0,66.2,0,0,668.1,0,0,0,963.8,0,3591.8,11720,0,0,0,0,260346,0,0,0,24788907,0,302690,0,23740839,579345,0,277864,0,0,0,0,0,0,1850175,0,10650071,62461956,35953848.3,36175517.1,3221.2,460.4,19807.9,22944,1948778.7,5157518,107517.4,17.3,0,575.61,579.16,51.57,7.37,317.12,367.33,31.2,82.57,1721.33,0.28
IN,2026,30,0.1,0,0,0,56.8,0,0,11259.6,0,0,392.1,0,6210.1,3044.2,0,66.2,0,0,668.1,0,0,0,963.8,0,3591.8,9964,59,0,0,0,260346,0,0,0,17181021,0,537417,0,40285691,570920,0,277864,0,0,0,0,0,0,2039745,0,10606437,71769464,33634938.5,33797964.1,2397,335.5,14060.2,18473.5,2382384.9,5965509.5,120094.4,15.8,0,468.65,470.92,33.4,4.67,195.91,257.4,33.19,83.12,1673.34,0.22
IN,2028,700.1,154.2,0,0,0,56.8,0,0,8204.6,0,0,651.2,2516,3694.1,3044.2,0,66.2,0,0,668.1,0,0,0,1306.2,0,3591.8,36554,234760,0,0,0,260346,0,0,0,8555654,0,827605,19309733,26307595,1276321,0,277864,0,0,0,0,0,0,2643642,0,10562844,70292917,20288200.8,20381206,1397.9,188.1,7225.9,10284,2395900,5774952.9,113277.8,12.4,0,288.62,289.95,19.89,2.68,102.8,146.3,34.08,82.16,1611.51,0.18
IN,2030,700.1,263,75.2,0,0,56.8,0,0,6683.1,0,0,1114.8,2516,3694.1,3044.2,0,66.2,0,0,546.1,0,0,0,1734.1,0,3591.8,347530,248249,148174,0,0,260346,0,0,0,4885873,0,1433450,19309733,23762354,469341,0,277864,0,0,0,0,0,0,3634233,0,10519467,65296614,14778858,14838084,907,117.9,4225.8,6780.9,2096057.2,4981055.9,96723,9.7,0,226.33,227.24,13.89,1.81,64.72,103.85,32.1,76.28,1481.29,0.15
IN,2032,680.1,2242,75.2,0,0,56.8,0,0,6378.7,0,0,1659.9,2516,3694.1,3044.2,0,66.2,0,0,546.1,0,0,0,5539.6,0,3624,355924,2150306,34854,0,0,252323,0,0,0,1014356,0,2114817,19309733,21027413,16086,0,277864,0,0,0,0,0,0,12065444,0,10432324,69051445,9337694.8,9362351.7,405.3,46.1,1137.1,3239.6,1814810.4,4227603.5,80901.2,7.1,0,135.23,135.59,5.87,0.67,16.47,46.92,26.28,61.22,1171.61,0.1
IN,2034,680.1,2940,424.1,816.6,247.1,56.8,0,0,0,0,0,2201.6,5973.3,5644,2889.2,0,66.2,0,0,445.1,0,0,0,6368.5,0,6719.3,452963,3618614,1073491,2675856,836512,232810,0,0,0,0,0,2525896,44431721,6747822,0,0,277864,0,0,0,0,0,0,14225194,0,18858313,95957056,4068286.3,4088761,358.5,35.9,174.8,1178.4,2253548.2,5220462.8,99484.7,8.3,0,42.4,42.61,3.74,0.37,1.82,12.28,23.48,54.4,1036.76,0.09
IN,2036,670.1,2940,1362.9,846.3,247.1,56.8,0,0,0,0,0,2441.3,5973.3,5644,2331.4,0,66.2,0,0,441.7,0,0,557.8,6368.5,0,9717.6,469561,3353214,2871609,1621491,354166,227711,0,0,0,0,0,3346468,31577383,3367419,0,0,277864,0,0,0,0,0,0,14415942,0,30808576,92691405,2375400.6,2389347.1,244.2,24.4,131.1,685.3,1536846.8,3557845.3,67766.8,5.7,0,25.63,25.78,2.63,0.26,1.41,7.39,16.58,38.38,731.1,0.06
IN,2038,670.1,2942.2,1362.9,846.3,247.1,56.8,0,0,0,0,0,2629.9,5973.3,5644,1862.7,0,66.2,0,0,441.7,0,0,1026.5,6368.5,0,9831.5,528497,2761947,1644615,1118287,422870,237570,0,0,0,0,0,3609011,35235485,3592897,0,0,277864,0,0,0,0,0,2175231,14226944,0,33012790,98844007,2597605.2,2613167.2,272.5,27.3,138.7,2362.6,1714491.7,3969583.6,75616.3,6.3,0,26.28,26.44,2.76,0.28,1.4,23.9,17.35,40.16,765.01,0.06
IN,2040,670.1,2942.9,1362.9,846.3,247.1,56.8,0,0,0,0,0,2790.7,5973.3,5644,1862.7,0,66.2,0,0,441.7,0,0,1026.5,6368.5,0,9960.7,203069,2629612,1551510,1152101,343480,227711,0,0,0,0,0,3829567,28721081,4932718,0,0,277864,0,0,0,0,0,1041563,14029080,0,32921835,91861192,2821822.5,2835174.8,233.8,23.4,150.1,1591,1471630.4,3406535.3,64879.9,5.4,0,30.72,30.86,2.55,0.25,1.63,17.32,16.02,37.08,706.28,0.06
IN,2042,670.1,3124.1,1362.9,846.3,247.1,56.8,0,0,0,0,0,2938.5,5973.3,5691.7,300,0,66.2,0,0,352.7,0,0,2589.2,6359,0,10975.5,294274,2786695,1324712,1260572,390140,227711,0,0,0,0,0,4032238,32666692,4269111,0,0,277864,0,0,0,0,0,3017500,13816607,0,37558312,101922429,2738668.2,2753415.5,258.2,25.8,142.1,3030.2,1624747.1,3761784.8,71657.8,6,0,26.87,27.01,2.53,0.25,1.39,29.73,15.94,36.91,703.06,0.06
IN,2044,0,3084.1,1362.9,846.3,247.1,56.8,0,0,0,0,0,3095.3,5973.3,6270.6,300,0,66.2,0,0,351.8,0,0,2589.2,6274.6,0,11143.4,0,2841062,1735944,1284669,400288,227711,0,0,0,0,0,4247033,28783599,4921330,0,0,277864,0,0,0,0,0,3656242,13476046,0,39091491,100943279,2820194.1,2833568.1,234.2,23.4,150,3529.9,1474019.8,3412079,64985.7,5.4,0,27.94,28.07,2.32,0.23,1.49,34.97,14.6,33.8,643.78,0.05
IN,2046,0,3217.5,1287.7,846.3,247.1,56.8,0,0,0,0,0,3245.6,5973.3,6270.6,12,0,66.2,0,0,351.8,0,0,2877.2,6333.8,0,11887.8,0,2834612,1741530,1136435,465118,227711,0,0,0,0,0,4453206,31192520,4748568,0,0,277864,0,0,0,0,0,4805239,13485827,0,41389737,106758369,2852157.1,2866471.8,250.7,25.1,147.9,4390.5,1577276.1,3651646.3,69556.4,5.8,0,26.72,26.85,2.35,0.23,1.39,41.13,14.77,34.2,651.53,0.05
IN,2048,0,1474.4,1300.6,846.3,247.1,56.8,0,0,0,0,0,3417.3,6205.6,6270.6,12,0,66.2,0,0,3.8,0,0,2877.2,6344.9,0,14019.9,0,1313657,1741917,1356808,470423,227711,0,0,0,0,0,4688575,29908464,4207919,0,0,277864,0,0,0,0,0,4579109,13335404,0,47608632,109716483,2604012.1,2617520,236.5,23.7,141.3,4150.3,1488715,3446173.8,65636.2,5.5,0,23.73,23.86,2.16,0.22,1.29,37.83,13.57,31.41,598.23,0.05
IN,2050,0,776.4,2472.1,37.3,0,56.8,0,0,0,0,0,3635.7,6205.6,6270.6,12,0,66.2,0,0,3.8,0,0,2877.2,6309.6,0,17854.3,0,636260,3417378,50758,0,227711,0,0,0,0,0,4988242,27834012,2546216,0,0,277864,0,0,0,0,0,3425472,13150714,0,62958136,119512763,1931957.1,1943961.1,210.2,21,121.1,3097.3,1323652.2,3063207.9,58329.6,4.9,0,16.17,16.27,1.76,0.18,1.01,25.92,11.08,25.63,488.06,0.04
KS,2022,0,0,0,0,0,9,0,0,4521.6,0,0,68.5,0,266,2804.5,0,7,1225,0,1206.5,0,0,0,30.2,0,8040.6,0,0,0,0,0,41365,0,0,0,25367521,0,92750,0,1175515,243090,0,22256,9860176,0,8268,0,0,0,73060,0,27453723,64337723,29231396.7,29461329.1,3309.9,480.9,6278.5,16738.9,1040966.2,3005606.3,65776.6,16.5,0,454.34,457.92,51.45,7.48,97.59,260.17,16.18,46.72,1022.36,0.26
KS,2024,0,0,0,0,0,9,0,0,4521.6,0,0,90.8,0,266,223.2,0,7,1225,0,0,0,0,0,3514.8,0,9452.2,0,0,0,0,0,41365,0,0,0,13366225,0,74624,0,954005,216585,0,22256,9860176,0,0,0,0,0,9255088,0,34871653,68661978,15632617.7,15754403.3,1753.7,254.7,3326,9144.9,612028.8,1681564.1,35801.4,9.7,0,227.68,229.45,25.54,3.71,48.44,133.19,8.91,24.49,521.42,0.14
KS,2026,0,13.9,0,0,0,9,0,0,4521.6,0,0,128.1,0,266,223.2,0,7,1225,0,0,0,0,0,4284.5,0,11034.5,0,22151,0,0,0,39665,0,0,0,7349870,0,194069,0,1096198,241244,0,22256,9618854,0,0,0,0,0,11203021,0,41744210,71531537,8897634,8964980.4,970.8,140.7,1838.4,5600.8,408779.8,1046244.7,21333.5,6.3,0,124.39,125.33,13.57,1.97,25.7,78.3,5.71,14.63,298.24,0.09
KS,2028,0,594.2,0,0,0,9,0,0,4521.6,0,0,193.2,0,266,223.2,0,7,1225,0,0,0,0,0,12518.8,0,12658.5,0,885496,0,0,0,38050,0,0,0,4895721,0,220322,0,401794,206257,0,22256,8635820,0,0,0,0,0,33572033,0,46014981,94892730,5834186.4,5879026.8,646,93.7,1229.8,3536.1,280211.1,690962.2,13741.2,4.6,0,61.48,61.95,6.81,0.99,12.96,37.26,2.95,7.28,144.81,0.05
KS,2030,0,594.2,811.4,0,0,9,0,0,4521.6,0,0,297.3,0,266,223.2,0,7,1225,0,0,0,0,0,13621.7,0,14141.1,0,526869,1541316,0,0,34809,0,0,0,2087776,0,392204,0,244109,128630,0,22256,8281842,0,0,0,0,0,35782470,0,50254442,99296723,2534601.2,2553754.7,276.1,40,530,1602,166090.8,352066.7,6214,2.9,0,25.53,25.72,2.78,0.4,5.34,16.13,1.67,3.55,62.58,0.03
KS,2032,0,594.2,811.4,0,0,9,0,0,4521.6,0,0,403.1,0,266,223.2,0,7,1225,0,0,0,0,0,13621.7,0,16909.9,0,1042939,1029722,0,0,34354,0,0,0,1289305,0,440158,0,161822,111556,0,22256,8347029,0,0,0,0,0,34478062,0,60036617,106993821,1561538.3,1573175.6,167.8,24.3,325.6,1019.5,133181.1,252199.9,3971.4,2.5,0,14.59,14.7,1.57,0.23,3.04,9.53,1.24,2.36,37.12,0.02
KS,2034,0,951.6,968.7,934.1,743.6,9,0,0,0,0,0,511.5,0,266,223.2,0,7,1225,0,0,0,0,0,15785.1,0,19979.8,0,1124909,1233651,1997581,1916937,33886,0,0,0,0,0,506217,0,56242,173366,0,22256,7443941,0,0,0,0,0,37654913,0,69951840,122115739,124203.9,124337.5,2.3,0.2,11.5,239.9,80850.2,105527.7,813.8,1.6,0,1.02,1.02,0.02,0,0.09,1.96,0.66,0.86,6.66,0.01
KS,2036,0,951.6,968.7,934.1,743.6,9,39.3,0,0,0,0,614.1,0,266,223.2,0,7,1225,0,0,0,0,0,15785.1,0,24027.2,0,1295231,1325439,1165755,1291947,33461,289192,0,0,0,0,698819,0,0,47462,0,22256,7446953,0,0,0,0,0,37314641,0,86764586,137695742,-223640.1,-223609.8,0.5,0.1,10.6,54.4,79838.7,89929.8,324.3,1.6,0,-1.62,-1.62,0,0,0.08,0.4,0.58,0.65,2.36,0.01
KS,2038,0,951.6,968.7,934.1,743.6,9,39.3,0,0,0,0,721.5,0,266,223.2,0,7,1225,0,0,0,0,0,15785.1,0,24755.2,0,1114243,1393737,911293,1230956,33461,289192,0,0,0,0,775991,0,0,47462,0,22256,8120645,0,0,0,0,0,32297879,0,85423860,131660975,-223640.1,-223609.8,0.5,0.1,10.6,54.4,85764.2,96333.8,339.1,1.7,0,-1.7,-1.7,0,0,0.08,0.41,0.65,0.73,2.58,0.01
KS,2040,0,951.6,968.7,934.1,743.6,9,39.3,0,0,0,0,834,0,266,223.2,0,7,1225,0,0,0,0,0,15785.1,0,27188,0,1341204,790691,786455,1487659,34991,289192,0,0,0,0,1289094,0,0,37509,0,22256,7797920,0,0,0,0,0,32789612,0,98596010,145262593,-229551.5,-229527.5,0.4,0,11,43,82259.5,91679.5,301.1,1.6,0,-1.58,-1.58,0,0,0.08,0.3,0.57,0.63,2.07,0.01
KS,2042,0,937.7,968.7,934.1,743.6,9,39.3,0,0,0,0,955.5,0,266,223.2,0,7,1225,0,0,0,0,0,15785.1,0,27193.9,0,1085487,1246993,1115386,1086271,34991,289192,0,0,0,0,1455347,0,0,37509,0,22256,8100535,0,0,0,0,0,37436687,0,103867319,155777973,-229551.5,-229527.5,0.4,0,11,43,84921.2,94556.2,307.8,1.7,0,-1.47,-1.47,0,0,0.07,0.28,0.55,0.61,1.98,0.01
KS,2044,0,357.4,968.7,934.1,743.6,9,39.3,0,0,0,0,1079.7,0,266,223.2,0,7,1225,0,0,0,0,0,15785.1,0,27882.2,0,476931,1203626,898346,1444604,33999,289192,0,0,0,0,1644875,0,0,37509,0,22256,7446953,0,0,0,0,0,36689695,0,104365235,154553221,-229551.5,-229527.5,0.4,0,10.7,43,79151.8,88321.8,293.4,1.6,0,-1.49,-1.49,0,0,0.07,0.28,0.51,0.57,1.9,0.01
KS,2046,0,687.3,157.2,934.1,743.6,9,39.3,0,0,0,0,1197.9,0,1177.7,223.2,0,7,1225,0,0,0,0,0,15783.9,0,27361.6,0,1056698,130466,1021096,1235891,33886,289192,0,0,0,0,1850796,0,0,0,0,22256,7446953,0,0,0,0,0,37321195,0,102340768,152749197,-251828.1,-251828.1,0,0,10.5,0,76518.7,82215.6,176.9,1.6,0,-1.65,-1.65,0,0,0.07,0,0.5,0.54,1.16,0.01
KS,2048,0,736.5,157.2,934.1,743.6,9,39.3,0,0,0,0,1349.5,0,1177.7,223.2,0,7,1225,0,0,0,0,0,15780.9,0,27565.1,0,782102,245425,1180931,1382884,33886,289192,0,0,0,0,2056230,0,0,0,0,22256,7446953,0,0,0,0,0,36408790,0,99124631,148973281,-251828.1,-251828.1,0,0,10.5,0,76518.7,82215.6,176.9,1.6,0,-1.69,-1.69,0,0,0.07,0,0.51,0.55,1.19,0.01
KS,2050,0,379.1,492.8,825,882.4,9,39.3,0,0,0,0,1475.4,0,1305.2,223.2,0,7,1225,0,0,0,0,0,15754.9,0,27170.1,0,202197,430512,1414786,1989015,33886,289192,0,0,0,0,2279412,0,0,0,0,22256,7446953,0,0,0,0,0,35770981,0,96200289,146079479,-251828.1,-251828.1,0,0,10.5,0,76518.7,82215.6,176.9,1.6,0,-1.72,-1.72,0,0,0.07,0,0.52,0.56,1.21,0.01
KY,2022,0,0,0,0,0,22.2,0,0,9493,0,0,32,0,1763,4902.6,0,1137.4,0,0,11.9,0,0,0,176.1,0,0,0,0,0,0,0,101741,0,0,0,50297163,0,40432,0,13203354,2136361,0,4230827,0,0,0,0,0,0,290169,0,0,70300048,59770945.8,60206399.3,6285.6,908.9,41743.4,33842.9,2388568.2,6846828.3,149337.7,29.3,0,850.23,856.42,89.41,12.93,593.79,481.41,33.98,97.39,2124.29,0.42
KY,2024,0,0,0,0,0,22.2,0,0,9493,0,0,51.4,0,1763,4853.6,0,1141.4,0,0,5.9,0,0,0,378,0,0,0,0,0,0,0,101741,0,0,0,43456707,0,56376,0,13530628,2218165,0,4240767,0,0,0,0,0,0,671037,0,0,64275421,52157350.8,52530903.3,5395.5,779.4,35748.8,29476.4,2165648,6140215.2,133141.1,25.5,0,811.47,817.28,83.94,12.13,556.18,458.6,33.69,95.53,2071.42,0.4
KY,2026,0,0,0,0,0,22.2,0,0,9493,0,0,82,0,2452.8,4829.6,0,1158.4,0,0,5.9,0,0,0,379.4,0,0,1,0,0,0,0,101741,0,0,0,37604243,0,115152,0,18208118,1473669,0,4329700,0,0,0,0,0,0,805237,0,0,62637862,47019746.4,47344175.3,4692.7,676.1,30923,26467.4,2107977.4,5852662.5,125450.9,22.9,0,750.66,755.84,74.92,10.79,493.68,422.55,33.65,93.44,2002.8,0.37
KY,2028,0,237.8,0,0,0,22.2,0,0,9359,0,0,132.4,0,2452.8,4829.6,0,1158.4,0,0,5.9,0,0,0,726,0,0,1,331154,0,0,0,101741,0,0,0,29945919,0,100304,0,14344071,584346,0,4329700,0,0,0,0,0,0,1406653,0,0,51143888,37123199.4,37382116.4,3743.5,539.8,24718.1,20920.1,1629912.9,4550014.2,97824.2,18.1,0,725.86,730.92,73.2,10.55,483.31,409.04,31.87,88.96,1912.73,0.35
KY,2030,230.3,261.3,530.8,0,0,22.2,0,0,9359,0,0,214.6,0,2452.8,4956.9,0,1158.4,0,0,0,0,0,0,2660.5,0,0,57367,184775,1434154,0,0,101741,0,0,0,21069953,0,91508,0,10352789,1352025,0,4329700,0,0,0,0,0,0,5322459,0,0,44296471,26517648.3,26698527.5,2617.5,376.8,17237.1,14908.6,1216366.4,3355567.4,71667.1,12.9,0,598.64,602.72,59.09,8.51,389.13,336.56,27.46,75.75,1617.9,0.29
KY,2032,1004,497.4,685.2,0,0,22.2,0,0,9359,0,0,321.5,0,2452.8,4898.9,0,1158.4,0,0,0,0,0,0,3510.5,0,0,310663,714802,1100093,0,0,97005,0,0,0,8938277,0,179128,0,6395935,1416727,0,4329700,0,0,0,0,0,0,7758759,0,0,31241087,12257220.4,12333504.3,1108.1,158.5,7211.3,6828.7,656052.1,1741009.1,36353.9,5.9,0,392.34,394.78,35.47,5.07,230.83,218.58,21,55.73,1163.66,0.19
KY,2034,1004,545.4,1916.7,1026.6,164.3,22.2,611.7,0,3770,0,0,457,0,3494.5,6079,0,1158.4,0,0,0,0,0,0,8154.6,0,0,707568,664326,3177836,2513497,512661,87209,4505431,0,0,2953239,0,230436,0,1035508,7097517,0,4329700,0,0,0,0,0,0,17957329,0,0,45772256,3410118.6,3437322.2,406.8,55.2,2367.1,3941,790754.7,1692056.9,30207.3,4.1,0,74.5,75.1,8.89,1.21,51.71,86.1,17.28,36.97,659.95,0.09
