gea,t,busbar_load,busbar_load_for_enduse,enduse_load,dac_load,storage_charging,net_load_busbar,battery_charging,phs_charging,trans_losses,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_dac,co2_captured_ccs,total_net_co2_c,total_net_co2,total_net_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,nuclear_MWh,coal_MWh,coal-ccs_MWh,o-g-s_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,hydro_MWh,geothermal_MWh,biomass_MWh,beccs_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,phs_MWh,battery_MWh,canada_MWh,battery_MW,beccs_MW,biomass_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,upv_MW,wind-ofs_MW,wind-ons_MW,dac_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,rps_shadow_price,rps_f,ces_shadow_price,ces_f,co2_shadow_price
MROWc,2032,211674788.3,203093979.4,195791239.7,0,4680804.5,41221952.5,4680804.5,0,3900004.6,0.0359,0.054,0.1477,68197.16,45213.8,213.6,23.8,3.45,8.1,493.1,0.12,215.2,22,237.2,237.3,26.4,3.83,9.1,548.2,0.14,239,24.5,263.6,231.3,14.4,1.99,18.3,888.3,0.11,232.2,43.2,275.4,749.2,71.6,10.32,36.8,2067.7,0.38,754,94.8,848.8,59446279.1,6621.7,961.2,2267080,137221.4,34.2,59886399.7,6118338.2,66004737.9,0,0,59446279.1,61713359.1,66004737.9,24.63,12.99,0,37.62,26.34,14.3,0,40.65,281126240,161872030,23241642,54178530,0,10971.5,5821897.5,0,215650.4,10810147,0,610647.4,0,98587220,0,0,59905100,3379709.2,0,4012968.8,20351758,3845.8,0,108,14634.7,0,0,2561.5,4955.5,0,5420.1,0,3265,2909.8,870.9,0,27134.7,0,28292.8,0,15345.7,0,0,0,0.12,0,0,0
MROWc,2034,214969494.4,205868819.6,198466303.6,0,4950308,36174005.8,4950308,0,4150366.9,0.0359,0.054,0.1477,74457.99,45831.8,174.6,19.3,2.8,7,408.2,0.1,175.9,18.4,194.3,189.7,20.9,3.03,7.7,446,0.11,191.1,20.2,211.3,200.6,9,1.19,19.1,881.8,0.09,201.1,43.8,244.9,716.1,68.1,9.8,35.4,1993.4,0.36,720.6,91.4,812,48054180.2,5310.9,770.5,1914894.4,112344.5,28.5,48407077.7,5068102.4,53475180.1,0,0,48054180.2,49969074.6,53475180.1,23.96,13.91,0,37.87,25.67,15.33,0,40.99,278285950,169694820,23241642,43454144,0,12631.4,5661482,0,292851.6,10712798,0,599394.7,0,106700850,0,0,58917684,4076277.5,0,4230148,20386052,4005.9,0,108,13059.9,0,0,3098.9,4955.5,0,5638.2,0,3265,2909.8,870.9,0,27133.2,0,30291.6,0,16267.3,0,0,0,0.12,0,0,0
MROWc,2036,219049670.4,208647715.9,201145278,0,6306760.5,24781398.8,6306760.5,0,4095194,0.0359,0.054,0.1477,73328.05,46447.7,158.4,17.6,2.55,6.3,368.9,0.09,159.6,16.7,176.3,176.4,19.5,2.82,7.2,413.4,0.11,177.6,18.8,196.4,135.9,5.1,0.65,13.8,628.9,0.06,136.2,31.5,167.7,704,66.4,9.55,35.3,1977.3,0.36,708.4,90.7,799.1,45686310.2,5064.6,734.9,1817910.6,106360.6,27.4,46022875.4,4803259,50826134.4,0,0,45686310.2,47504220.8,50826134.4,23.58,13.65,0,37.23,25.31,15.11,0,40.42,291553100,183866320,23241642,41430056,0,6712.1,5078655,0,211821,10714317,0,599416,0,119928780,0,0,59583956,4353583.5,0,5409273,20994878,5136.7,0,108,13059.9,0,0,3337.4,4955.5,0,5649.5,0,3265,2909.8,870.9,0,27782.5,0,33324.1,0,22371.1,0,0,0,0.12,0,0,0
MROWc,2038,223578588.3,211797212.3,204181526.6,0,7545987,14571001.2,7545987,0,4235389.1,0.0359,0.054,0.1477,74531.96,47144.4,138.8,15.3,2.22,5.7,325.7,0.08,139.9,14.8,154.7,156.2,17.1,2.48,6.5,369.5,0.1,157.3,16.9,174.2,149.8,6.1,0.79,14.8,678.5,0.07,150.2,33.8,184,668.6,62.1,8.93,34.3,1911.1,0.33,672.7,87.9,760.6,41378221.7,4565.5,662.3,1687258.7,97063.5,25.2,41681566.4,4411721.4,46093287.8,0,0,41378221.7,43065480.4,46093287.8,22.38,13.8,0,36.18,24.09,15.35,0,39.44,301604580,197226200,23241642,37398800,0,5945.7,5258452.5,0,156160.8,10640220,0,589395.4,0,133508240,0,0,59087576,4630392.5,0,6450955,20636796,5988.1,0,108,12727.9,0,0,3570.2,4955.5,0,5649.5,0,3265,2909.8,870.9,0,27907.8,0,36352.6,0,27490.3,0,0,0,0.12,0,0,0
MROWc,2040,227094626.7,214905551.2,207178097.4,0,7900787,15629288.7,7900787,0,4288287.8,0.0359,0.054,0.1477,75884.82,47847.6,137.6,15.2,2.2,5.6,323.8,0.08,138.7,14.7,153.4,156.7,17.2,2.49,6.6,371.7,0.1,157.9,17,174.9,126,5.5,0.72,12.1,559.1,0.06,126.3,27.7,154.1,670,61,8.75,35.5,1951.7,0.34,674,90.3,764.3,41416950,4560.4,661.5,1691416.3,97446.4,25.2,41719932.9,4426595.3,46146528.2,0,0,41416950,43108366.3,46146528.2,23.01,14.1,0,37.11,24.75,15.71,0,40.46,304490340,199276260,23241642,37400844,0,4732.1,5546173.5,0,141780.4,10721144,0,463997.7,0,135750420,0,0,58599944,4925909,0,6763038.5,20930716,6463.9,0,74.3,12727.9,0,0,3805.5,4955.5,0,5687.2,0,3265,2909.8,865.4,0,27902.2,0,35180.9,0,29769.8,0,0,0,0.12,0,0,0
MROWc,2042,231097426,218573411.3,210714070.6,0,8245797,17193962.2,8245797,0,4278218,0.0359,0.054,0.1477,77121.69,48666.8,135.2,14.8,2.15,5.6,319.8,0.08,136.2,14.5,150.7,153.8,16.8,2.43,6.5,367.1,0.1,154.9,16.8,171.7,132.6,6.8,0.91,11.8,557.7,0.06,133,27.4,160.4,668,60.8,8.72,35.4,1951.1,0.33,672,90.1,762.1,40984913.1,4496.9,652.1,1690560.7,96940.1,25,41283636.9,4411505.1,45695141.9,0,0,40984913.1,42675473.7,45695141.9,22.87,14.38,0,37.26,24.6,16.06,0,40.65,306742800,201379460,23241642,36909156,0,4697.1,5872876,0,146689.6,10699924,0,462685.7,0,137502910,0,0,58649976,5226550,0,7055957,20969716,6810,0,74.3,12421.9,0,0,4053.8,4960.5,0,5744.9,0,3265,2909.8,633.9,0,28239,0,34850.2,0,32088.4,0,0,0,0.12,0,0,0
MROWc,2044,235545361.2,222572427.9,214569292.8,0,8343409,4443653.1,8343409,0,4629524.1,0.0359,0.054,0.1477,81250.04,49563.2,114.8,12.6,1.82,4.8,272.7,0.07,115.7,12.5,128.2,131.6,14.3,2.07,5.7,316.2,0.08,132.5,14.6,147.1,135.9,8.3,1.14,10.9,528.8,0.06,136.4,25.7,162.1,633,56.1,8.04,34.9,1894.2,0.32,636.7,88.1,724.7,36117265.4,3954.1,573.3,1523939,85765.5,22.6,36379913.2,3931357,40311270.2,0,0,36117265.4,37641204.5,40311270.2,22.34,15.33,0,37.68,24.05,17.12,0,41.17,318529700,218128770,23241642,32498342,0,3589.9,5328478.5,0,173260.5,10633014,0,447973.4,0,153627310,0,0,59041536,5459920.5,0,7139050.5,20935582,6834.3,0,71.3,11705.3,0,0,4274.2,4965.5,0,5925.3,0,3265,2909.8,628.4,0,28781,0,39060.2,0,32441.7,0,0,0,0.12,0,0,0
MROWc,2046,238650999.9,226476409.7,218332897.2,0,7799685,-2566654.1,7799685,0,4374905.3,0.0359,0.054,0.1478,83389.26,50432.6,107.8,11.8,1.71,4.6,256.8,0.07,108.6,11.8,120.4,125.1,13.6,1.97,5.5,301.1,0.08,126,14,139.9,147.8,9.8,1.37,11.1,549.2,0.07,148.5,26.5,174.9,593.3,51.7,7.39,33.6,1807.1,0.29,596.7,84.2,680.9,34900182.5,3813.5,552.9,1486663,83128,22,35153471.8,3820070.1,38973541.9,0,0,34900182.5,36386845.5,38973541.9,21.62,15.64,0,37.26,23.26,17.39,0,40.65,327849470,229043040,23241642,31319828,0,2764.7,5437213.5,0,161439.8,10550773,0,444001.1,0,165195600,0,0,58200616,5646845.5,0,6679287,20969476,5838.9,0,71.3,11399.3,0,0,4482.2,4991.4,0,5450.5,0,3265,2909.8,628.4,0,28887,0,41521.3,0,31360.1,0,0,0,0.12,0,0,0
MROWc,2048,245978110.6,230606328.9,222314315.2,0,10204625,-16158507.1,10204625,0,5167157,0.0359,0.054,0.1478,83089.94,51356.8,97.5,10.6,1.54,4.2,232.7,0.06,98.2,10.7,108.9,110.8,12,1.74,5,268.1,0.07,111.6,12.5,124,140.5,9.7,1.35,10.2,511.4,0.07,141.1,24.6,165.7,563.5,47.5,6.76,33.3,1774.1,0.27,566.6,83.1,649.7,33247049.1,3628.7,526,1429790.2,79348.4,21.1,33488055.1,3657149.6,37145204.7,0,0,33247049.1,34676839.2,37145204.7,21.39,15.56,0,36.95,23.11,17.46,0,40.57,345844350,246764830,23241642,29794778,0,1485.2,5375179.5,0,118126.9,10467105,0,418820,0,179282750,0,0,61602310,5879775.5,0,8730765,20931626,7993.7,0,64.9,11074.1,0,0,4677.6,4609.7,0,5450.5,0,3265,2909.8,628.4,0,31275.7,0,44877.1,0,44758.8,0,0,0,0.12,0,0,0
MROWc,2050,253919905.3,235421860.7,226956692.7,0,12678066,-23554978.9,12678066,0,5819979,0.0359,0.054,0.1478,83580.44,52429.9,79.1,8.5,1.24,3.6,192.3,0.05,79.7,9,88.7,89.3,9.5,1.38,4.2,220.2,0.06,90,10.4,100.4,126.8,8.5,1.18,9.5,470,0.06,127.3,22.6,150,512.3,41.7,5.93,31.7,1655.2,0.25,515,78.1,593.1,27649618.4,2982.6,432,1258583.1,67196.3,18.4,27847619.5,3144947.3,30992566.7,0,0,27649618.4,28908201.5,30992566.7,20.14,15.8,0,35.95,21.92,17.93,0,39.85,354844960,258976820,23241642,24527374,0,781.4,5447350,0,80872.4,10322786,0,412973.8,0,190667410,0,0,62208564,6100868,0,10862919,20971414,10226.9,0,64.9,9882.6,0,0,4848.9,4627.8,0,5627.8,0,3265,2909.8,531.6,0,31812.7,0,47969.9,0,57560.6,0,0,0,0.12,0,0,0
NEWEc,2022,131465509.5,126860812.3,122299790,0,1891047,102488227.2,340416.9,1550630.1,2713650.1,0.0359,0.054,0.15,20965.22,29609.1,130.9,3.4,0.39,18.4,661.2,0.11,131.1,37,168,137,3.6,0.41,19.3,691,0.11,137.2,38.7,175.9,325.8,9.6,1.2,35.9,1551.4,0.17,326.4,79.3,405.7,553.9,24.1,3.28,54.4,2358.5,0.32,555.5,120.5,676,17635725.4,455.7,52.4,2484061.3,89083.8,14.5,17662383.6,4982241.1,22644624.7,0,0,17635725.4,20119786.7,22644624.7,43.12,4.3,1.36,48.78,45.79,4.76,1.47,52.03,135388460,24372586,26546016,1097604.8,0,58944.2,41368950,0,214274.4,8215710.5,0,6712933,0,16041413,108524.1,0,3414140,4808508,1248743.9,289516,25263180,381.7,0,1097,438.5,0,0,3614.7,14604.6,0,2269.1,0,1759,3323.5,5980.8,1797.4,1789.1,30,4222.5,0,865.9,17974,0,5.3,0.26,0,0.1,0
NEWEc,2024,133973604.5,129559530.1,124901480.3,0,1917911.4,99071374.2,363148.4,1554763,2496163,0.0359,0.054,0.15,20965.22,30320.4,123.9,2.3,0.23,18.2,653.7,0.1,124,36.5,160.6,128.8,2.4,0.24,19,679.4,0.1,128.9,38,166.9,318.7,8.5,1.03,35.9,1549.6,0.17,319.2,79.3,398.5,537.8,22.5,3.04,53.6,2320.2,0.31,539.2,118.6,657.9,17722006.6,334.5,33.6,2605594.7,93504,14.4,17740266.7,5227515.1,22967781.8,0,0,17722006.6,20327601.4,22967781.8,33.08,4.3,1.56,38.94,35.14,4.75,1.68,41.57,143837390,30488156,26546016,0,0,24779.5,44736850,0,261800.3,8213504,0,6713737.5,0,15954744,6058381,0,3559122.8,4915908,1257688.9,309424.5,25285438,394.1,0,1097,0,0,0,3741.2,13156.2,0,2091.1,0,1759,3323.5,1386.6,1797.4,1883.1,1546,4222.5,0,915.4,17974,0,5.3,0.3,0,0.12,0
NEWEc,2026,135804873.3,131346820.2,126624511.8,0,2052145.2,93803832.8,445361.4,1606783.6,2405908,0.0359,0.054,0.15,40139.72,30756,112.3,2.1,0.21,16.8,592.8,0.09,112.4,33.4,145.8,116,2.2,0.22,17.4,612.4,0.1,116.1,34.6,150.7,305.5,6.3,0.71,36,1541.1,0.16,305.8,79.2,385.1,525.7,22.3,3,52,2274.7,0.3,527.1,115.8,642.9,16452365.2,310.8,31.2,2454661.5,86838.9,13.8,16469338.3,4889816,21359154.3,0,0,16452365.2,18907026.6,21359154.3,31.78,8.23,1.97,41.99,33.77,9.09,2.13,44.99,147314050,37542988,26546016,0,0,32347.2,41576750,0,255940.2,8403854,0,6713245.5,0,15867293,12544623,0,4072618.5,5058454,1279597.4,377830,24585482,448.1,0,1097,0,0,0,3894.5,13156.2,0,2091.1,0,1789.9,3323.5,1386.6,1797.4,2156.2,3150,4222.5,0,1159.6,17974,0,6,0.33,0,0.14,0
NEWEc,2028,137494553.9,133025495.4,128242834.2,0,2134668.2,95049830.4,502785.6,1631882.5,2334390.3,0.0359,0.054,0.15,23335.84,31084.2,111,2.1,0.21,16.6,585.7,0.09,111.1,33,144.1,113.4,2.1,0.22,17.1,598.7,0.1,113.6,33.9,147.4,282.2,5.7,0.61,33.3,1442.9,0.14,282.5,73.7,356.2,539.3,24.2,3.27,52.1,2292.4,0.3,540.8,116.4,657.2,16223855.4,306.7,30.8,2428138,85611.1,13.8,16240616.8,4828894.2,21069511,0,0,16223855.4,18651993.4,21069511,32.35,4.77,1.91,39.03,34.38,5.26,2.06,41.7,146868900,37975664,26546016,0,0,42500.7,40795100,0,357220.6,8397430,0,6710778,0,15767021,12476971,0,4459530,5272143.5,1310036.8,429176.8,24304976,486.5,0,1097,0,0,0,4100.7,13156.2,0,2091.1,0,1789.9,3323.5,1333.3,1768,2363.9,3150,4217.3,0,1336.8,17680,0,5.2,0.37,0,0.15,0
NEWEc,2030,139850037.6,134525808.3,129689206,0,3050949.2,86100575.6,1374827.9,1676121.4,2273280,0.0359,0.054,0.15,58407.99,31493,78.5,1.5,0.15,12.8,416.2,0.08,78.5,24.5,103,80.5,1.5,0.15,13.2,426.9,0.08,80.6,25.2,105.7,264.8,5.2,0.55,31.3,1366.2,0.12,265.1,69.6,334.7,494.1,21.4,2.88,48.4,2134.6,0.27,495.5,108.3,603.7,11373901.7,214.7,21.5,1851672.4,60334,11.6,11385620.8,3544092.6,14929713.4,0,0,11373901.7,13225574.1,14929713.4,29.2,11.59,1.22,42,31.12,12.85,1.32,45.28,145383940,48425230,26546016,0,0,15761.1,28973178,0,244172,8218012,0,6612023,0,15654205,22273298,0,4842466,5655264.5,1322592.2,1166011.2,23860932,1113.7,0,1097,0,0,0,4433.5,13156.2,0,2091.1,0,1789.9,3323.5,682.3,1768,2569,5642,4217.3,0,3859.7,17680,0,3,0.4,0,0.17,0
NEWEc,2032,142247376.5,136359414.9,131456888.8,0,3654240.5,84796734.1,1872788.4,1781451.6,2233721.5,0.0359,0.054,0.15,69808.62,31934.4,69.7,1.3,0.13,11.7,370.4,0.08,69.8,22.1,91.9,71.9,1.4,0.14,12.2,382,0.08,71.9,22.9,94.8,251.3,4.8,0.49,30,1308.8,0.11,251.6,66.7,318.2,456,18.3,2.42,46.4,2030.5,0.24,457.1,103.3,560.4,10074061.1,190.1,19.1,1695211.5,53543.7,11,10084438.1,3197349.3,13281787.4,0,0,10074061.1,11769272.6,13281787.4,27.18,13.74,0.63,41.54,29.06,15.29,0.68,45.04,144977280,51562680,26546016,0,0,12712.9,25511978,0,245188.7,8072131,0,6514207.5,0,15485776,25342660,0,4766918.5,5967325,1422789.8,1590589.9,23498976,1372.3,0,1097,0,0,0,4723.4,13156.2,0,2091.1,0,1789.9,3323.5,682.3,1768,2568.8,6442,4217.3,0,5401.4,17680,0,1.6,0.41,0,0.18,0
NEWEc,2034,144399261.4,138103023.7,133137809.5,0,4199074.5,83242191.5,2475254.8,1723819.6,2097163.3,0.0359,0.054,0.15,75167.36,32361.3,64,1.2,0.12,10.9,340.7,0.07,64.1,20.5,84.6,66.5,1.3,0.13,11.4,353.6,0.08,66.5,21.3,87.9,246.8,4.7,0.47,29.7,1289.3,0.11,247.1,65.8,312.9,445.1,18.2,2.39,44.7,1980,0.23,446.2,100.2,546.4,9240921.1,174.4,17.5,1577410.1,49169.1,10.5,9250438.7,2956938.7,12207377.4,0,0,9240921.1,10818331.2,12207377.4,26.31,14.7,0.38,41.39,28.16,16.42,0.42,44.99,144775980,54860830,26546016,0,0,11138.3,23560066,0,222339.4,7925676,0,6014188,0,15335930,28470436,0,4819338.5,6235130.5,1358953.8,2093277.2,22183488,1731.3,0,1045,0,0,0,4985,13156.2,0,2091.1,0,1789.9,3323.5,682.3,1768,2624.7,7242,4217.3,0,7622.5,17680,0,1,0.42,0,0.2,0
NEWEc,2036,146937222.4,140324537.7,135279453.3,0,4619891,81982904.4,2923519.2,1696372,1992793.5,0.0359,0.054,0.15,85844.01,32900.3,62.2,1.2,0.12,10.6,331,0.07,62.3,19.9,82.2,65,1.2,0.12,11.1,345.8,0.07,65.1,20.8,85.9,240.6,4.6,0.46,28.9,1257.2,0.11,240.8,64.2,305,448.9,19.2,2.56,44.3,1957.7,0.24,450.1,99.2,549.3,9111930.4,172,17.3,1547434.9,48473.2,10.4,9121318.2,2907445.2,12028763.4,0,0,9111930.4,10659365.3,12028763.4,26.43,16.75,0.37,43.55,28.31,18.74,0.4,47.45,146890620,58341630,26546016,0,0,12335.9,23254994,0,244711.9,7866123,0,5719338.5,0,15227222,31766780,0,4812558.5,6535072.5,1352013.9,2482379,21071080,1901,0,983,0,0,0,5266.7,13156.2,0,2091.1,0,1789.9,3323.5,682.3,1768,2654.1,8042,4217.3,0,9129,17680,0,0.9,0.43,0,0.21,0
NEWEc,2038,149495827,142844069.7,137708400.4,0,4751722,84263855.9,3109155,1642567.2,1900035.1,0.0359,0.054,0.15,90561.8,33511.2,72.7,1.4,0.14,11.2,384.9,0.07,72.8,22,94.7,76,1.4,0.14,11.7,402.4,0.08,76.1,23,99.1,235.7,4.5,0.45,28.1,1231.4,0.1,235.9,62.6,298.6,463.8,19.2,2.56,46.5,2036.2,0.25,465,103.5,568.6,10839432.9,204.6,20.5,1669248.7,57405.7,10.8,10850596.6,3279467.9,14130064.5,0,0,10839432.9,12508681.5,14130064.5,26.6,17.69,0.37,44.66,28.46,19.77,0.4,48.63,149598400,58580212,26546016,0,0,13024.7,27614428,0,300362.6,8056021.5,0,3760186.8,0,15125858,31610730,0,5132033.5,6711592,1292421.4,2630598.5,20805132,1953.7,0,598.6,0,0,0,5454.9,13275.3,0,2415.1,0,1789.9,3323.5,682.3,1768,2856.5,8042,4175.3,0,10179.8,17680,0,0.9,0.44,0,0.23,0
NEWEc,2040,152020644.5,145351688.2,140125862.7,0,4725136,87337750.7,3150847.5,1574288.2,1943820.5,0.0359,0.054,0.15,94224.14,34092,79.5,1.5,0.15,11.4,419.9,0.07,79.6,23.2,102.8,83.7,1.6,0.16,12,442,0.08,83.8,24.4,108.2,225.5,4.3,0.43,26.7,1178,0.1,225.7,59.7,285.5,468.1,18.4,2.4,47.1,2112.8,0.23,469.2,106.3,575.6,11875852.9,224,22.4,1709406,62738.5,10.9,11888073,3468962.7,15357035.7,0,0,11875852.9,13585258.8,15357035.7,27.58,18.43,0.48,46.49,29.47,20.6,0.52,50.6,149893860,58013940,26546016,0,0,9402.9,30285028,0,418294.6,8161030.5,0,2060465.4,0,14521165,31447354,0,5194118.5,6851302.5,1261340.4,2677678,20460656,2019.7,0,336.9,0,0,0,5616.7,13448.8,0,3718.3,0,1789.9,3323.5,682.3,1768,2913.7,8042,3949,0,10537.1,17680,0,1.2,0.45,0,0.25,0
NEWEc,2042,154738865.7,147987614.5,142667019.5,0,4837844.5,90749733.6,3340355.5,1497488.9,1913406.8,0.0359,0.054,0.15,94561.23,34724.3,85.1,1.6,0.16,12,449.3,0.07,85.2,24.6,109.8,89.8,1.7,0.17,12.6,473.7,0.08,89.9,25.9,115.7,212.5,4.1,0.41,25.1,1108.5,0.09,212.7,56.1,268.9,470.2,17.4,2.23,48.2,2163.5,0.23,471.3,108.9,580.2,12846129.9,242.2,24.2,1803861,67801.3,11.2,12859337.5,3705263.3,16564600.8,0,0,12846129.9,14649990.9,16564600.8,28.18,18.54,0.34,47.06,30.06,20.72,0.37,51.14,151389500,57237880,26546016,0,0,5020.5,32803220,0,467667.4,8220566.5,0,1596421.2,0,13542810,31279376,0,5457822.5,6957873.5,1186491.9,2827547.5,20498674,2181.3,0,265.9,0,0,0,5761.3,13244.3,0,4351.1,0,1789.9,3323.5,669.3,1768,3104.6,8042,3621.3,0,11813,17680,0,0.8,0.45,0,0.26,0
NEWEc,2044,158052308.2,150961147,145533644.6,0,5145963,92704667.8,3670064.8,1475898.5,1945198.1,0.0359,0.054,0.15,94126.31,35436.7,86.2,1.6,0.16,12,454.9,0.07,86.3,24.8,111.1,91.2,1.7,0.17,12.7,481.2,0.08,91.3,26.2,117.5,182.7,3.8,0.4,21.3,943.2,0.08,183,47.7,230.6,467.3,16.4,2.08,48.6,2180.5,0.22,468.3,109.7,578,13188705.1,248.7,24.9,1837630.2,69586.1,11.3,13202263.5,3789036.9,16991300.4,0,0,13188705.1,15026335.2,16991300.4,29.2,18.43,0.3,47.92,31.16,20.62,0.33,52.1,153444510,58256480,26546016,0,0,4576.9,33666580,0,509365.6,8244257.5,0,1463721,0,14364614,31110614,0,5730084,7051166.5,1179516.8,3114642.2,20459354,2424.1,0,234.8,0,0,0,5898.8,13244.3,0,4584.2,0,1789.9,3323.5,669.3,1768,3284.8,8042,3826.5,0,13575.6,17680,0,0.7,0.46,0,0.28,0
NEWEc,2046,161919654.5,154116467.6,148575521.9,0,5814068,93014713.4,4407489,1406578.9,1989119,0.0359,0.054,0.15,93516.17,36194.3,83,1.6,0.16,11.6,438.1,0.07,83.1,23.9,107,88.3,1.7,0.17,12.3,465.7,0.08,88.4,25.3,113.7,141.2,3.2,0.35,16.2,720.3,0.06,141.4,36.4,177.8,464.2,16.2,2.03,48.3,2183,0.21,465.2,109.5,574.7,12917576.9,243.5,24.4,1802720.1,68177.4,11.2,12930848.3,3714648.5,16645496.7,0,0,12917576.9,14720297,16645496.7,29.23,18.1,0.61,47.94,31.2,20.32,0.67,52.18,156156320,61101750,26546016,0,0,768.7,32957754,0,565575.6,8236561.5,0,1402246.2,0,15014994,30962330,0,7960785.5,7163646.5,1110025.4,3728160.5,20507462,2785.9,0,220.8,0,0,0,6054.1,13244.3,0,4758.1,0,1789.9,3323.5,296.1,1768,4677.6,8042,3943.1,0,17923.1,17680,0,1.1,0.47,0,0.29,0
NEWEc,2048,165860817.6,157466561,151805169.5,0,6403876,92839914.7,5078787,1325089.2,1990380.5,0.0359,0.054,0.15,91295.93,36994.9,81.8,1.5,0.15,11.4,431.5,0.07,81.8,23.5,105.3,87.2,1.6,0.16,12.1,459.9,0.07,87.3,25,112.3,116.4,2.9,0.32,13.2,587.7,0.05,116.6,29.6,146.2,460.2,14.8,1.82,49,2205.9,0.21,461.1,110.8,571.8,13075060.4,246.4,24.6,1820521.6,69001.4,11.2,13088492.5,3755537.6,16844030.1,0,0,13075060.4,14895582,16844030.1,29.7,17.57,0.17,47.43,31.71,19.77,0.18,51.67,160460580,64626650,26546016,0,0,380.3,33182060,0,667231.6,8215217,0,1388663.2,0,17832082,30795348,0,8764650,7234569,1058618.4,4316783,20458950,3382.8,0,219,0,0,0,6177.3,13244.3,0,5532.7,0,1789.9,3323.5,296.1,1768,5245.7,8042,4670.7,0,22408.8,17680,0,0.4,0.48,0,0.31,0
NEWEc,2050,171998696.3,161271124.6,155472947.6,0,8647240,87067209.2,7363088,1284151.9,2080331.7,0.0359,0.054,0.15,91492.84,37907.9,63.2,1.2,0.12,9.1,334.4,0.06,63.3,18.5,81.8,68.6,1.3,0.13,9.9,362.7,0.07,68.7,20.1,88.7,103,2.5,0.27,11.7,522.3,0.05,103.2,26.3,129.5,418.5,12.3,1.47,46.4,2044.7,0.19,419.3,103.7,523,10386501.8,195.8,19.6,1502209.5,54943.4,10.1,10397171.2,3043291.1,13440462.3,0,0,10386501.8,11888711.2,13440462.3,27.6,17.06,0.25,44.9,29.59,19.42,0.27,49.28,164992560,74203910,26546016,0,0,7.4,26683558,0,443490,8068590.5,0,1340078.5,0,21597836,30629380,0,14674098,7302605,1005116.9,6219583.5,20482196,5292.2,0,219,0,0,0,6308.3,12690.3,0,5545.8,0,1789.9,3323.5,296.1,1768,8783.9,8042,5651.4,0,36985.9,17680,0,0.5,0.49,0,0.32,0
NWPPc,2022,257155601.9,252433049.2,243355220.8,0,46939.7,211805405.8,31036.9,15902.8,4675613,0.036,0.054,0.1577,41484.67,48431.4,250.1,25.1,3.62,11.6,663.1,0.13,251.8,30.2,282,243.8,24.5,3.54,11.3,644.7,0.13,245.4,29.4,274.8,410.8,26.9,3.75,31.2,1533,0.2,412.6,74.2,486.8,670.8,49,6.88,46.4,2350.7,0.32,674,112.3,786.3,70977657.1,7133.8,1028.4,3279403.6,187954.7,36.7,71449926.6,8551869.2,80001795.9,0,0,70977657.1,74257060.7,80001795.9,33.86,7.44,0,41.3,35.8,7.95,0,43.74,286019400,40627644,9289308,57196344,0,148.9,27316890,0,122641.1,134609700,5691623.5,1745745,0,29273316,0,2945.7,9689420,1661961.9,13549.1,26433.5,9379359,482.4,0,279.3,10046.4,0,1.5,1140.7,8964.4,0,2909.9,764.3,33993.8,1163,341.8,314,4020.1,0,10697.4,0,964.8,3140,0,0,0.1,0,0,0
