"MOVESRunID";"iterationID";"yearID";"monthID";"dayID";"hourID";"stateID";"countyID";"zoneID";"linkID";"sourceTypeID";"regClassID";"fuelTypeID";"fuelSubTypeID";"modelYearID";"roadTypeID";"SCC";"engTechID";"sectorID";"hpID";"activityTypeID";"activity";"activityMean";"activitySigma"
3;1;2022;0;0;0;13;13211;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13213;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;16818.6;0.0;0.0
3;1;2022;0;0;0;13;13213;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13213;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;117102000.0;0.0;0.0
3;1;2022;0;0;0;13;13213;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13213;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;80164600.0;0.0;0.0
3;1;2022;0;0;0;13;13215;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;118481.0;0.0;0.0
3;1;2022;0;0;0;13;13215;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;10717.7;0.0;0.0
3;1;2022;0;0;0;13;13215;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13215;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;439192000.0;0.0;0.0
3;1;2022;0;0;0;13;13215;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;943591000.0;0.0;0.0
3;1;2022;0;0;0;13;13217;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;72474.1;0.0;0.0
3;1;2022;0;0;0;13;13217;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;86012500.0;0.0;0.0
3;1;2022;0;0;0;13;13217;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;116286000.0;0.0;0.0
3;1;2022;0;0;0;13;13217;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;172896000.0;0.0;0.0
3;1;2022;0;0;0;13;13217;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;472134000.0;0.0;0.0
3;1;2022;0;0;0;13;13219;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;42025.1;0.0;0.0
3;1;2022;0;0;0;13;13219;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13219;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;158656000.0;0.0;0.0
3;1;2022;0;0;0;13;13219;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;39424600.0;0.0;0.0
3;1;2022;0;0;0;13;13219;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;293764000.0;0.0;0.0
3;1;2022;0;0;0;13;13221;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;11861.2;0.0;0.0
3;1;2022;0;0;0;13;13221;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13221;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;139131000.0;0.0;0.0
3;1;2022;0;0;0;13;13221;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13221;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;418119.0;0.0;0.0
3;1;2022;0;0;0;13;13223;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;76855.9;0.0;0.0
3;1;2022;0;0;0;13;13223;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13223;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;148795000.0;0.0;0.0
3;1;2022;0;0;0;13;13223;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13223;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;749729000.0;0.0;0.0
3;1;2022;0;0;0;13;13225;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;42488.0;0.0;0.0
3;1;2022;0;0;0;13;13225;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13225;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;115231000.0;0.0;0.0
3;1;2022;0;0;0;13;13225;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;238875000.0;0.0;0.0
3;1;2022;0;0;0;13;13225;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;142525000.0;0.0;0.0
3;1;2022;0;0;0;13;13227;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;28489.5;0.0;0.0
3;1;2022;0;0;0;13;13227;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;8004460.0;0.0;0.0
3;1;2022;0;0;0;13;13227;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;202302000.0;0.0;0.0
3;1;2022;0;0;0;13;13227;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13227;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;123922000.0;0.0;0.0
3;1;2022;0;0;0;13;13229;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;16696.4;0.0;0.0
3;1;2022;0;0;0;13;13229;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13229;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;177917000.0;0.0;0.0
3;1;2022;0;0;0;13;13229;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13229;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;18383200.0;0.0;0.0
3;1;2022;0;0;0;13;13231;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;17439.7;0.0;0.0
3;1;2022;0;0;0;13;13231;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13231;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;195463000.0;0.0;0.0
3;1;2022;0;0;0;13;13231;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13231;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;9649100.0;0.0;0.0
3;1;2022;0;0;0;13;13233;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;28643.7;0.0;0.0
3;1;2022;0;0;0;13;13233;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13233;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;114332000.0;0.0;0.0
3;1;2022;0;0;0;13;13233;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13233;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;220988000.0;0.0;0.0
3;1;2022;0;0;0;13;13235;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;11586.6;0.0;0.0
3;1;2022;0;0;0;13;13235;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13235;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;136321000.0;0.0;0.0
3;1;2022;0;0;0;13;13235;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13235;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13237;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;23819.7;0.0;0.0
3;1;2022;0;0;0;13;13237;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13237;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;275360000.0;0.0;0.0
3;1;2022;0;0;0;13;13237;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13237;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;4853070.0;0.0;0.0
3;1;2022;0;0;0;13;13239;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;2744.08;0.0;0.0
3;1;2022;0;0;0;13;13239;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13239;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;21821400.0;0.0;0.0
3;1;2022;0;0;0;13;13239;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13239;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;10384700.0;0.0;0.0
3;1;2022;0;0;0;13;13241;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;19886.0;0.0;0.0
3;1;2022;0;0;0;13;13241;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13241;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;233967000.0;0.0;0.0
3;1;2022;0;0;0;13;13241;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13241;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13243;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;6907.03;0.0;0.0
3;1;2022;0;0;0;13;13243;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13243;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;81264200.0;0.0;0.0
3;1;2022;0;0;0;13;13243;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13243;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13245;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;149948.0;0.0;0.0
3;1;2022;0;0;0;13;13245;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13245;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;528.13;0.0;0.0
3;1;2022;0;0;0;13;13245;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;451107000.0;0.0;0.0
3;1;2022;0;0;0;13;13245;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;1299090000.0;0.0;0.0
3;1;2022;0;0;0;13;13247;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;73481.1;0.0;0.0
3;1;2022;0;0;0;13;13247;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13247;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13247;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;268439000.0;0.0;0.0
3;1;2022;0;0;0;13;13247;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;589165000.0;0.0;0.0
3;1;2022;0;0;0;13;13249;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;6600.65;0.0;0.0
3;1;2022;0;0;0;13;13249;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13249;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;77659600.0;0.0;0.0
3;1;2022;0;0;0;13;13249;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13249;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13251;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;15584.3;0.0;0.0
3;1;2022;0;0;0;13;13251;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13251;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;183356000.0;0.0;0.0
3;1;2022;0;0;0;13;13251;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13251;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13253;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;7920.02;0.0;0.0
3;1;2022;0;0;0;13;13253;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13253;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;93182500.0;0.0;0.0
3;1;2022;0;0;0;13;13253;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13253;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13255;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;50218.9;0.0;0.0
3;1;2022;0;0;0;13;13255;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;50241300.0;0.0;0.0
3;1;2022;0;0;0;13;13255;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;114033000.0;0.0;0.0
3;1;2022;0;0;0;13;13255;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;25297100.0;0.0;0.0
3;1;2022;0;0;0;13;13255;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;397900000.0;0.0;0.0
3;1;2022;0;0;0;13;13257;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;18810.3;0.0;0.0
3;1;2022;0;0;0;13;13257;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13257;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;105531000.0;0.0;0.0
3;1;2022;0;0;0;13;13257;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13257;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;114903000.0;0.0;0.0
3;1;2022;0;0;0;13;13259;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;8303.94;0.0;0.0
3;1;2022;0;0;0;13;13259;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13259;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;97699500.0;0.0;0.0
3;1;2022;0;0;0;13;13259;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13259;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13261;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;25150.9;0.0;0.0
3;1;2022;0;0;0;13;13261;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13261;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;147731000.0;0.0;0.0
3;1;2022;0;0;0;13;13261;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13261;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;147058000.0;0.0;0.0
3;1;2022;0;0;0;13;13263;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;10144.0;0.0;0.0
3;1;2022;0;0;0;13;13263;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13263;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;119266000.0;0.0;0.0
3;1;2022;0;0;0;13;13263;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13263;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;81790.0;0.0;0.0
3;1;2022;0;0;0;13;13265;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;9257.32;0.0;0.0
3;1;2022;0;0;0;13;13265;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;91725000.0;0.0;0.0
3;1;2022;0;0;0;13;13265;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;16991500.0;0.0;0.0
3;1;2022;0;0;0;13;13265;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13265;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13267;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;18853.1;0.0;0.0
3;1;2022;0;0;0;13;13267;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13267;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;221815000.0;0.0;0.0
3;1;2022;0;0;0;13;13267;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13267;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13269;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;14249.7;0.0;0.0
3;1;2022;0;0;0;13;13269;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13269;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;167654000.0;0.0;0.0
3;1;2022;0;0;0;13;13269;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13269;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13271;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;9955.37;0.0;0.0
3;1;2022;0;0;0;13;13271;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13271;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;88989700.0;0.0;0.0
3;1;2022;0;0;0;13;13271;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13271;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;27926500.0;0.0;0.0
3;1;2022;0;0;0;13;13273;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;14608.2;0.0;0.0
3;1;2022;0;0;0;13;13273;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13273;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;171871000.0;0.0;0.0
3;1;2022;0;0;0;13;13273;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13273;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13275;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;38811.8;0.0;0.0
3;1;2022;0;0;0;13;13275;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13275;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;206961000.0;0.0;0.0
3;1;2022;0;0;0;13;13275;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13275;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;247786000.0;0.0;0.0
3;1;2022;0;0;0;13;13277;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;56898.4;0.0;0.0
3;1;2022;0;0;0;13;13277;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;181118000.0;0.0;0.0
3;1;2022;0;0;0;13;13277;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;169628000.0;0.0;0.0
3;1;2022;0;0;0;13;13277;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;124723000.0;0.0;0.0
3;1;2022;0;0;0;13;13277;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;190980000.0;0.0;0.0
3;1;2022;0;0;0;13;13279;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;24341.4;0.0;0.0
3;1;2022;0;0;0;13;13279;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13279;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;141270000.0;0.0;0.0
3;1;2022;0;0;0;13;13279;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13279;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;144018000.0;0.0;0.0
3;1;2022;0;0;0;13;13281;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;10719.0;0.0;0.0
3;1;2022;0;0;0;13;13281;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13281;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;126114000.0;0.0;0.0
3;1;2022;0;0;0;13;13281;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13281;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13283;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;15921.0;0.0;0.0
3;1;2022;0;0;0;13;13283;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;123941000.0;0.0;0.0
3;1;2022;0;0;0;13;13283;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;63106300.0;0.0;0.0
3;1;2022;0;0;0;13;13283;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13283;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13285;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;81525.8;0.0;0.0
3;1;2022;0;0;0;13;13285;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;212071000.0;0.0;0.0
3;1;2022;0;0;0;13;13285;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;170440000.0;0.0;0.0
3;1;2022;0;0;0;13;13285;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;235510000.0;0.0;0.0
3;1;2022;0;0;0;13;13285;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;336000000.0;0.0;0.0
3;1;2022;0;0;0;13;13287;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;26962.6;0.0;0.0
3;1;2022;0;0;0;13;13287;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;242379000.0;0.0;0.0
3;1;2022;0;0;0;13;13287;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;74319600.0;0.0;0.0
3;1;2022;0;0;0;13;13287;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13287;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13289;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;28035.4;0.0;0.0
3;1;2022;0;0;0;13;13289;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;176543000.0;0.0;0.0
3;1;2022;0;0;0;13;13289;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;152921000.0;0.0;0.0
3;1;2022;0;0;0;13;13289;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13289;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13291;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;19835.7;0.0;0.0
3;1;2022;0;0;0;13;13291;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13291;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;233376000.0;0.0;0.0
3;1;2022;0;0;0;13;13291;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13291;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13293;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;17478.0;0.0;0.0
3;1;2022;0;0;0;13;13293;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13293;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;98184800.0;0.0;0.0
3;1;2022;0;0;0;13;13293;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13293;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;106638000.0;0.0;0.0
3;1;2022;0;0;0;13;13295;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;36878.1;0.0;0.0
3;1;2022;0;0;0;13;13295;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13295;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;134936000.0;0.0;0.0
3;1;2022;0;0;0;13;13295;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13295;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;296687000.0;0.0;0.0
3;1;2022;0;0;0;13;13297;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;65731.6;0.0;0.0
3;1;2022;0;0;0;13;13297;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;16975600.0;0.0;0.0
3;1;2022;0;0;0;13;13297;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;225416000.0;0.0;0.0
3;1;2022;0;0;0;13;13297;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13297;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;526913000.0;0.0;0.0
3;1;2022;0;0;0;13;13299;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;33430.9;0.0;0.0
3;1;2022;0;0;0;13;13299;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13299;0;0;0;0;0;0;0;3;"NOTHING";0;0;0;1;138935000.0;0.0;0.0
3;1;2022;0;0;0;13;13299;0;0;0;0;0;0;0;4;"NOTHING";0;0;0;1;0.0;0.0;0.0
3;1;2022;0;0;0;13;13299;0;0;0;0;0;0;0;5;"NOTHING";0;0;0;1;252469000.0;0.0;0.0
3;1;2022;0;0;0;13;13301;0;0;0;0;0;0;0;1;"NOTHING";0;0;0;6;17014.4;0.0;0.0
3;1;2022;0;0;0;13;13301;0;0;0;0;0;0;0;2;"NOTHING";0;0;0;1;117393000.0;0.0;0.0
