gea,t,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_ccs,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,re-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh,battery_MW,biomass_MW,beccs_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,re-ct_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,co2_shadow_price
NEWEc,2024,123356110,120047.4,1765692.2,708419.3,125950269.4,118921090.9,103133724.9,50609564,53530700,0.0359,0.054,0.135,9358.43,28098.8,0.7,0.7,120.8,2.6,0.28,17.9,627.9,0.1,120.9,36.6,157.5,128,2.9,0.31,18.8,661.6,0.11,128.2,38.6,166.8,279.8,6.8,0.78,32,1392.1,0.14,280.2,73.5,353.7,648.6,39.2,5.55,54,2396.7,0.4,651.3,125.6,776.8,15470484.7,331.3,35.4,2288986.9,80417,13.3,15490028.5,4689054.2,20179082.7,0,32.42,1.92,0.82,35.16,34.41,2.11,0.88,37.4,128932820,22816544,102756.5,6460556.5,0,25300334,347609.4,0,0,5666754.5,38258960,0,111768.6,0,7546021,26519150,44579.9,1424527.6,0,5493272,6014919.5,5641598.5,133.2,1068.6,0,438.5,0,0,4273.3,12900.2,0,2257.1,0,1957.5,3320.9,3207.3,1797.4,0,2931.4,1546,1809.6,289.3,17974,0,0
NEWEc,2026,124639384,155002.2,1791240.4,686054.5,127271692.3,120158246.4,97119427.5,46484490,56102708,0.0359,0.054,0.135,45875.5,28643.7,0.71,0.71,116.7,2.4,0.25,17.3,609.6,0.1,116.9,35.5,152.3,122.5,2.6,0.28,18.1,637.8,0.1,122.7,37.2,159.9,246.1,5.4,0.61,28.7,1241.7,0.12,246.5,65.7,312.2,615.9,35.7,5,52.4,2350.3,0.36,618.4,122.5,740.9,15890179.7,327.4,34.4,2349574,82970.4,13.5,15909328.4,4825781.4,20735109.8,0,30.48,9.28,2.02,41.78,32.35,10.2,2.17,44.73,137001170,30152262,133147.8,6460508,0,24593534,240306.4,0,0,6261774.5,39773708,0,115031.2,0,7545014.5,26506762,50911.7,1429972.8,0,5585567,6832019,11472904,155.4,1068.6,0,438.5,0,0,4760.8,12900.2,0,2241.1,0,1957.5,3320.9,3191.1,1797.4,0,3018.7,3154,2024.5,378.3,17974,0,0
NEWEc,2028,127184500,471244.2,1927285.8,643040.6,130226075.2,122611875.3,93251462.9,38296300,53010470,0.0359,0.054,0.135,57164.79,29580.2,0.72,0.71,114.3,2.3,0.24,16.8,598.3,0.1,114.4,34.7,149.1,122.3,2.5,0.26,18,638.7,0.1,122.4,37.1,159.5,216.4,4.3,0.46,25.4,1114.1,0.1,216.6,58.7,275.3,577.4,30.5,4.21,51.7,2312,0.33,579.5,120.6,700.1,16486617.2,331.4,34.4,2426701.1,86284.9,13.8,16505896.7,5001757.4,21507654.1,0,28.76,11.43,2.22,42.4,30.57,12.59,2.39,45.54,145080110,36974612,404198.4,6460052,0,24318528,172928.1,0,0,6786984,40904012,0,122353.9,0,7618006.5,26472512,63954.7,1568959.4,0,5705826.5,6966751,17515050,369.2,1068.6,0,438.5,0,0,5205,12900.2,0,2236.2,0,1976.3,3320.9,3179.9,1770,0,3121.6,4796,2073.9,1233.6,17700,0,0
NEWEc,2030,129913750,1157984.4,1787370.8,540575.4,133399683,125243034.8,91312828.9,34360840,45844332,0.0359,0.054,0.135,77319.48,30853.6,0.75,0.73,101.1,2,0.21,15.1,529.3,0.09,101.2,30.9,132.1,111.4,2.3,0.24,16.6,581.7,0.1,111.6,34,145.5,186.6,3.8,0.4,22,959.8,0.09,186.9,50.6,237.4,557.2,29.2,4,49.8,2260.6,0.3,559.1,117.3,676.4,14577881.7,295.3,30.8,2174779,76303.4,12.8,14595090.2,4452122.5,19047212.7,0,28.85,15.57,2.28,46.7,30.7,17.18,2.45,50.33,145000820,42086856,986089.8,5756766,0,23873674,173879.3,0,0,7260177.5,36399908,0,106119.9,0,7671779,26482122,53452.1,1410175.2,0,6079929.5,7700717,21046030,918,973.5,0,438.5,0,0,5615.1,12792.3,0,2228.6,0,1987.2,3320.9,2619.9,1768,0,3355.6,5786,2282.9,3270.3,17680,0,0
NEWEc,2035,138157630,2414666,2281903,528871.9,143383073.3,133190627,91607838.7,33962160,42431280,0.0359,0.054,0.135,97995.8,34516.7,0.76,0.76,95.6,1.9,0.2,13.7,500,0.08,95.7,28.6,124.3,98.2,2,0.21,14.2,512.7,0.09,98.3,29.5,127.8,168.5,3.5,0.37,19.7,868.1,0.08,168.7,45.6,214.3,511.2,23.7,3.19,48.5,2180.7,0.27,512.7,113.6,626.3,14446018.8,291.3,30.3,2074549.3,75585.3,12.3,14462966.2,4330358.7,18793324.9,0,28.13,20.14,1.7,49.97,30.05,22.51,1.85,54.41,151963840,51775236,2017359.8,3864470.5,0,21653400,161736.6,0,0,7540969,36168550,0,470609.1,0,7661995,26341066,43080.4,1806343.8,0,6296611,8093426.5,29844228,1908.6,717.7,0,330.5,0,0,6001.2,13589.7,0,4586.4,0,1987.2,3320.9,2372.3,1768,0,3569.7,8186,2421.6,7032,17680,0,0
NEWEc,2040,148184180,4487948.5,3037345.8,593669.5,156303135.8,142856741.6,104852709.5,43794624,38507630,0.0359,0.0539,0.135,98188.19,38394.4,0.76,0.77,94,1.8,0.19,13.4,493,0.08,94.1,28.1,122.2,94.8,1.9,0.2,13.6,495.9,0.08,95,28.4,123.4,158.3,3.3,0.35,18.5,814.3,0.07,158.5,42.8,201.2,481.5,21.4,2.86,46.8,2083.1,0.26,482.9,109,591.9,14115815.7,277.8,28.6,2018004,74039.8,12,14131895.4,4227681,18359576.3,0,25.6,20.63,1.24,47.46,27.54,23.47,1.36,52.36,151077460,51450428,3854878.5,3272324.5,0,20477246,96270,0,0,7424606.5,34732870,0,946089.1,0,7600667,26124748,50519.8,2471418.8,0,6635216,7947432,29443172,3002.9,644.8,0,330.5,0,0,6106,13284.5,0,7665.1,0,1987.2,3320.9,2136.3,1768,0,3840.8,8186,2326.2,11518.1,17680,0,0
NEWEc,2045,157577140,5621208.5,3243293,638590,167080228.7,151911910.1,115771943,49058680,40525250,0.0359,0.0539,0.135,96732.57,41498.8,0.73,0.75,107.2,2,0.2,14.9,564.4,0.08,107.3,31.8,139,104.8,2,0.2,14.7,551.2,0.08,104.9,31.2,136.1,151.2,3.1,0.33,17.7,780.4,0.07,151.4,40.9,192.3,470.9,17.9,2.33,48.4,2133.3,0.25,472,112.1,584.1,16892549.8,318.9,32,2353345.2,88976.8,13.2,16910785.7,5008456.6,21919242.2,0,25.27,20.6,0.85,46.72,27.23,23.59,0.94,51.76,158603660,51308284,4775720,3264731.2,0,20512152,0,0,0,7458945,40380492,0,2006755.6,0,7586981,26096722,24751.6,2647068.5,0,6194903.5,8606247,29048188,3648.1,644.8,0,0,0,0,6316,12863.5,0,11537.7,0,1987.2,3320.9,1576.3,1768,0,3646.1,8186,2438.1,14257.1,17680,0,0
NEWEc,2050,167246540,8530486,3521426.5,706649.7,180005107.8,161233383,121457826,56187276,46170756,0.0359,0.054,0.135,95692.98,44055.2,0.74,0.77,106.1,2,0.2,14.6,558.7,0.08,106.2,31.3,137.5,97.2,1.8,0.18,13.5,511.8,0.08,97.3,28.8,126.1,144.9,2.9,0.3,17,752,0.06,145.1,39.4,184.5,452.3,14.6,1.83,48.8,2139.8,0.24,453.2,112.7,565.9,17928603.9,338.1,33.9,2471808.2,94428.2,13.6,17947925.8,5289475.1,23237400.8,0,24.39,20.01,0.86,45.26,26.43,23.24,0.9,50.57,170015440,58547276,7217480,3200232.8,0,20506482,0,0,0,8038470.5,40561150,0,3722376.5,0,7458042.5,25924434,12266.5,2865687,0,10099747,11733020,28676044,5616.4,644.8,0,0,0,0,6920.4,11381,0,14839.2,0,1987.2,3320.9,821,1768,0,5336,8186,3218.1,21262,17680,0,0
NWPPc,2024,277861400,178418,40809.7,4830001,282910640.4,267869030.9,239962561.4,203122930,217771680,0.036,0.054,0.1435,55376.06,52755,0.73,0.73,206.4,19.4,2.78,10.9,590.7,0.11,207.8,28.5,236.3,218.8,20.8,2.99,11.3,616.9,0.11,220.2,29.7,249.9,272.7,5.9,0.63,31.5,1401.1,0.12,273,73.3,346.3,681.1,47.7,6.69,49.3,2435,0.34,684.4,121.9,806.3,60980543.9,5722.5,820.8,3212291.2,174387.2,31.6,61375159.2,8417668.1,69792827.3,0,31.54,9.82,0.01,41.38,33.35,10.57,0.01,43.93,297718140,42948080,153344,1921919.8,0,8771982,44405612,0,222004.2,2368001.2,34553220,0,46042.8,5848751.5,149852980,9179853,2809.7,33560.5,0,10626191,29731882,0,417.8,312.3,0,7986.4,0,110,1692.7,9627.6,0,2658.8,785.4,36898.7,1151,617,314,0,4417.3,0,11185.6,996.3,3140,0,0
NWPPc,2026,285316260,239448.5,61286.7,5698780.4,291315758.4,275055780.7,247914034,244537900,249727150,0.036,0.054,0.1435,63339.54,54490.2,0.76,0.76,179.8,16.5,2.37,9.8,524.9,0.09,181,25.5,206.5,188.7,17.8,2.55,9.9,537.5,0.1,190,26,215.9,226.6,5.4,0.59,25.8,1150.3,0.1,226.9,60.1,287,657.1,45.9,6.42,47.5,2363.6,0.32,660.2,118,778.2,52917735.5,4872.8,697.9,2892121,154315.5,27.7,53253479.9,7498281.8,60751761.7,0,30.78,11.26,0,42.04,32.55,12.12,0,44.67,296612350,43401724,204508.5,1915666.2,0,10670222,37969396,0,222179.9,3129625.5,33204708,0,35812.6,5848751.5,154145680,9163474,1769.9,50637.5,0,10477945,29571974,0,517.8,312.3,0,6905.8,0,110,2289.5,10327,0,2658.8,785.4,37918.8,1151,617,314,0,4417.3,0,11185.6,1196.3,3140,0,0
NWPPc,2028,293630460,394118.6,74701.2,6128043,300227338.9,283071045,254638570.1,270585060,261627340,0.036,0.054,0.1435,78736.03,56743.1,0.79,0.8,155.6,14.5,2.08,8.4,448.3,0.08,156.6,21.7,178.4,157.5,14.9,2.15,8.2,445.1,0.08,158.5,21.5,180,183,5.8,0.7,19.5,883.5,0.08,183.4,45.9,229.3,608.1,40.2,5.59,46.1,2257.6,0.29,610.8,113.5,724.3,44942196.6,4193.2,601.2,2411709.3,129349.1,23.8,45231277.8,6272808.7,51504086.6,0,29.6,14.07,0.05,43.72,31.33,15.17,0.05,46.55,291289000,45588770,337649.6,1455808.2,0,10470787,32934012,0,221655.6,3820064.5,27051996,0,13912.7,8874800,155353200,9146421,371.6,61269.4,0,10655781,30891268,0,659.6,250.7,0,6659,0,110,2836.5,10327,0,2738.8,1191.8,38274.6,1151,391,315,0,4535.7,0,11623.4,1763.6,3150.5,0,0
NWPPc,2030,303248960,902832.6,278154.5,7665511.5,312095473.9,292343694.9,258649825.2,338560960,312908580,0.036,0.054,0.1435,80991.99,59474.6,0.83,0.87,132.7,12.8,1.84,6.8,368.6,0.07,133.5,17.8,151.3,115.3,11.5,1.66,5.3,307,0.06,116.1,14.4,130.6,144.1,5,0.63,14.9,680.3,0.06,144.5,35.2,179.7,575.1,39.8,5.57,42.3,2077.1,0.29,577.8,104.3,682.1,37627499.3,3633.4,522.3,1920157.4,104444.2,20.3,37878354.5,5038127.2,42916481.6,0,27.91,14.6,0.22,42.72,29.59,15.79,0.22,45.6,286383400,53445650,765881.5,1256063.5,0,10298451,28855798,0,223945.7,4437725.5,19402954,0,5186.1,8911806,154236720,8984619,46.4,220219.8,0,12795435,35988544,0,999.1,228.2,0,6574.5,0,110,3331.2,9995.2,0,2738.8,1196.7,38303.3,1151,145.6,479.2,0,5440.9,0,12925.9,3136.6,4792,0,0
NWPPc,2035,330419840,2868673.2,251202.8,8722553.6,342262263.1,318537624,262255358.1,380352900,353180400,0.036,0.054,0.1435,92845.86,67288.1,0.84,0.88,118,11,1.57,6.4,341,0.06,118.8,16.5,135.3,97.4,9.5,1.36,4.7,268.1,0.05,98,12.7,110.7,113.1,4.2,0.53,11.5,525.8,0.05,113.4,27.2,140.6,550.1,37.2,5.19,41.3,2022.1,0.27,552.7,101.7,654.3,36809325.7,3424.8,490.9,1983508.6,106260.8,19.7,37045407.5,5155462.1,42200869.6,0,26.53,17.17,0.03,43.73,28.22,18.76,0.03,47,315079550,80006904,2443929.8,906246.3,0,9861428,26830694,0,222332.4,5083721,22879306,0,35047.4,9004321,153969390,8944454,9.7,197819.5,0,13037362,61663490,0,3004,182.9,0,6116.5,0,110,3927.1,11459,0,6961.4,1209.1,38340.9,1151,145.6,479.2,0,5697.5,0,19247.3,11168.5,4792,0,0
NWPPc,2040,363522020,5754592.5,1525669.9,8549095.9,379351387.8,350449600.6,274811550.2,381314700,335527520,0.0359,0.054,0.1435,92356.1,74959.5,0.87,0.92,99.4,9.2,1.32,5.4,288.7,0.05,100,14,114.1,72.7,7.3,1.06,3.2,191.5,0.04,73.2,8.9,82.2,84.3,2.7,0.33,9,404.7,0.04,84.4,21,105.5,505.4,35.2,4.93,37.5,1823.7,0.26,507.7,91.9,599.6,32766203.9,3034.9,434.9,1784718.9,95040.3,17.7,32975363.8,4621747.2,37597111,0,23.61,17.47,0.83,41.92,25.24,19.32,0.89,45.45,333436030,104539840,4882645.5,820946,0,9949750,23793742,0,223163.4,5139096,20548908,0,117832.2,8237964,150692900,8610629,86.4,1240791.6,0,34458560,64719020,0,4921.4,182.9,0,5960.4,0,110,4096.2,10590.5,0,8536.5,1106.2,38381.5,1151,131.6,1880,0,15317.8,0,18361,19443.5,18799.7,0,0
NWPPc,2045,396687400,8343135,2880507.2,8910653.7,416821683,382422356.6,293207744.8,407167700,335873570,0.0359,0.054,0.1435,92108.52,83235.2,0.88,0.93,86.5,7.9,1.13,4.8,254.7,0.05,87,12.4,99.4,62.4,6.2,0.9,2.8,166.5,0.03,62.8,7.8,70.6,75,2.4,0.3,8,359.4,0.03,75.1,18.7,93.8,463.9,32.7,4.57,34,1664.5,0.24,466.1,83.6,549.7,29476152.9,2692.9,385.5,1645084.5,86689.5,16,29661634.2,4232802.4,33894436.7,0,21.21,17.49,1.75,40.45,22.76,19.49,1.88,44.13,345292160,123613940,7081111,749143.6,0,9826970,21050786,0,222262,5591427,18997150,0,432129.2,7811981,145077120,8366487,29.2,2285304.5,0,44693724,73106530,0,6558.9,182.9,0,5666.6,0,110,4560.5,10590.5,0,15983.6,1049.5,38427.9,1151,131.6,2422.3,0,19813.7,0,20377.5,26166.7,24223.2,0,0
NWPPc,2050,429994400,12603905,7546687,9576264.1,459721219.5,414531484.2,309880905.3,450344030,355087580,0.0359,0.054,0.1435,89835.79,91028.7,0.91,0.95,59.5,4.7,0.67,4,197.8,0.03,59.8,9.9,69.7,38.6,3.5,0.5,2,113.4,0.02,38.9,5.4,44.3,73.6,2.4,0.3,7.8,351.7,0.03,73.8,18.3,92,379.6,23.4,3.22,31.1,1470.4,0.2,381.2,75,456.2,21324990.8,1695.4,239.8,1443923.5,70774.2,11.9,21440991.6,3556237.4,24997229,0,19.72,16.92,0.99,37.62,21.43,19.17,1.06,41.66,364006100,149840320,10704182,697850,0,9950507,12726168,0,0,6518505.5,19932438,0,834778.1,6813146.5,138314900,8170670.5,136.1,6021036,0,71625176,71696630,0,8603.4,182.9,0,4072.6,0,0,5382.6,9971.6,0,19462.3,917.6,38473.3,1151,11.4,4496.3,0,30582.7,0,20131.2,34344.5,44962.7,0,0
NYSTc,2024,154072400,1605261.5,1743294.2,433258.4,157854215.5,148533067.8,130696714.6,27306164,13883082,0.0359,0.054,0.15,10003.93,34902.2,0.68,0.64,161.9,5.3,0.77,20.7,673.8,0.19,162.3,40.8,203,183.7,6.3,0.9,22.9,773.1,0.2,184.2,46,230.1,236.4,7.1,0.9,26.1,1108.5,0.14,236.8,59.2,296,709.1,44,6.43,60.2,2415.1,0.56,712.1,132.3,844.4,23145216.9,756.4,110.2,2953427.7,96380.7,26.5,23197841.5,5832807.6,29030649.1,0,34.24,2.03,6.84,43.11,36.42,2.24,7.23,45.89,144560860,27157500,1370119.4,2012466.8,0,13725390,1755253,0,0,2373580.5,36896136,0,1386545.6,0,26829434,25582774,6419180,1426061.4,0,6406507,17918306,459108.4,1857.5,394.6,0,445,0,0,1842.5,9777.8,0,2825.2,0,4550.6,3203,10758.1,1427.1,0,3384.5,130,5457.4,3724.3,14271,0,0
NYSTc,2026,155267710,1798927.2,1492444,460775.4,159019851.1,149685311.2,121762828.1,23522580,20975634,0.0359,0.054,0.15,48956.55,35231,0.75,0.73,114.3,3.5,0.47,14.9,514.3,0.12,114.5,30.3,144.8,132,4.2,0.56,16.9,594.2,0.13,132.3,34.7,166.9,200.3,5.4,0.69,22.9,942.9,0.13,200.6,51,251.6,668.1,40.8,5.87,56.4,2370.8,0.47,671,127.2,798.2,17725053.2,537.9,72.9,2313288.7,79767.1,18.4,17760990.8,4695370.1,22456360.9,0,31.88,9.76,0,41.65,33.91,10.75,0,44.66,156617420,37257024,1519239,2005196,0,22653362,1310423.4,0,0,2564664.5,33651544,0,781809.7,0,27656140,25580296,3002180.8,1200210.2,0,6306136.5,17821678,10564544,2000,394.6,0,445,0,0,2027,9777.8,0,2253.7,0,4674.1,3203,10347.6,1427.1,0,3384.5,3088,5457.4,4310.3,14271,0,0
NYSTc,2028,157365060,2227818.8,1414884.9,550938.2,161558695.8,151707185.3,120226045.9,27216724,26297874,0.0359,0.054,0.15,60610.68,35902.5,0.78,0.76,97.8,2.7,0.35,13.1,459.7,0.1,98,26.8,124.8,112.6,3.3,0.43,14.8,527.1,0.11,112.8,30.5,143.3,135.3,3.4,0.43,15.8,636.4,0.09,135.5,34.8,170.4,622.1,35.4,5.03,54.3,2327.7,0.41,624.6,123.8,748.4,15591852.3,434,56.2,2083343.7,73216.6,15.6,15620118.4,4269453.2,19889571.7,0,29.89,11.99,0,41.87,31.82,13.23,0,45.04,160771280,41332650,1912982.2,1977319.8,0,25174630,915953.2,0,0,2746364,32267392,0,585937.5,0,27986128,25567554,1904699.6,1146027.2,0,6184779.5,17725568,14675939,2500,394.6,0,445,0,0,2214.5,9777.8,0,1901.2,0,4732.3,3203,10243.1,1427.1,0,3384.5,4318,5457.4,5493.6,14271,0,0
NYSTc,2030,160291620,2930868.2,1642056.9,601228.3,165465765.2,154528471.9,110456107,26260260,31213380,0.0359,0.054,0.15,76899.78,36877,0.82,0.9,79.8,2.1,0.28,11,376.6,0.08,79.9,22.2,102.2,46.3,1.4,0.18,6.2,215.4,0.05,46.4,12.6,59,80.2,2,0.28,9.6,362.3,0.06,80.3,20.4,100.7,586.5,31.8,4.47,52.5,2262.9,0.37,588.7,120,708.7,13491832.8,361.2,46.7,1860817.7,63652.9,14.4,13515334.8,3761603.3,17276938.1,0,29.63,15.11,10.86,55.61,31.59,16.76,11.49,59.84,170572050,55009656,2490584.5,1982638,0,24765722,634341.1,0,0,3042059.2,28438682,0,515535.2,0,28088186,25561638,1754602,1330468.6,0,6114610,31215916,14637074,3198,394.6,0,370,0,0,2456.3,9777.8,0,1884.1,0,4749.2,3203,9612.9,1427.1,0,3384.5,4318,9414,8285.7,14271,0,0
NYSTc,2035,168657580,3698522.8,1648587.9,761210.3,174765910.6,162593608,106901035.8,33431542,38820590,0.0359,0.054,0.15,93328.54,39749.1,0.84,0.95,61.5,1.2,0.13,8.9,318.4,0.06,61.5,18.4,79.9,21.1,0.5,0.06,2.8,105.2,0.02,21.1,6,27.1,24.4,0.6,0.09,2.9,108.5,0.02,24.5,6.2,30.7,517.5,26.2,3.58,47.3,2126.8,0.28,519.3,110.7,630,10976640.5,214.4,22.9,1588268.3,56895.3,10.8,10989270.5,3286695.5,14275966,0,27.35,18.45,1.21,47.01,29.25,20.52,1.28,51.06,180314050,67864870,3148745.2,1488007.2,0,24034404,0,0,0,3318466.5,28346246,0,147858.5,0,28147764,25450884,374334.5,1310924.2,0,5739693,30839776,27966938,3446.1,339.6,0,0,0,0,2804.9,10429.8,0,1884.1,0,4763.5,3203,8664.2,1427.1,0,3384.5,9000,9414,9707,14271,0,0
NYSTc,2040,179295620,5339069,2814892.2,795893.4,188245469.5,172849122.1,97925400.8,27467312,48291724,0.0359,0.054,0.15,95759.25,43031.9,0.84,1,63,1.2,0.13,8.8,324.8,0.06,63,18.5,81.6,0,0,0,0,0,0,0,0,0,6.8,0.1,0.01,0.8,34.8,0,6.8,1.8,8.6,492.5,25.1,3.44,45.2,2014.3,0.28,494.2,105.3,599.4,13040124.1,255.9,27.5,1830762.2,67284.9,11.9,13055258.2,3839089.2,16894347.4,0,24.56,18.04,8.04,50.64,26.45,20.31,8.52,55.27,209285400,90320070,4571633.5,1481365.9,0,23044952,0,0,0,3504104.8,33453460,0,431220.9,0,28075284,25147032,504284.9,2256102.8,0,25789658,32446156,28580148,3616.7,339.6,0,0,0,0,3010.9,11802.8,0,3051.1,0,4793.5,3203,6235,1997.9,0,13891.5,9000,9567.6,13572.8,19978.6,0,0
NYSTc,2045,189133010,6835077.5,3059376,822548.2,199850017.5,182332628.1,104097700.3,29775828,49136104,0.0359,0.054,0.15,95051.35,45652.4,0.83,1,66.9,1.3,0.14,9.2,346,0.06,67,19.6,86.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.9,21.6,2.92,46.2,2043.4,0.27,479.3,107.2,586.6,14502252.6,282.4,30,2001988,75088.9,12.4,14518844.7,4243017.9,18761862.6,0,24,17.92,6.04,47.96,25.93,20.3,6.41,52.64,219442600,95752320,5789725.5,1472697.8,0,23075100,0,0,0,4084088.8,36115212,0,1268070.9,0,28037926,25053114,460459.2,2417963,0,28256086,34647204,28764938,4349.9,339.6,0,0,0,0,3529.5,11650.6,0,5577.3,0,4819.3,3203,4920.6,1997.9,0,15550.7,9000,10230.7,17300.4,19978.6,0,0
NYSTc,2050,199197520,8458318,4028900.8,864826,212549563.3,192034833.7,97831806.3,31349412,52316436,0.0359,0.054,0.15,94105.43,47866.7,0.82,1,71.2,1.4,0.14,9.3,372.4,0.05,71.3,20.4,91.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.7,16.8,2.18,46.1,2027.5,0.24,446.8,106.6,553.4,16425815.6,312,31.7,2139344.7,85930.4,10.7,16443761.5,4703001.7,21146763.2,0,22.86,17.11,6.95,46.92,24.83,19.54,7.38,51.76,233767780,114717760,7187593.5,1427904.1,0,23078770,0,0,0,5304104.5,35352220,0,5721471,0,27528954,15367346,124244.6,3261533.8,0,40054696,40678200,28680758,5294.9,339.6,0,0,0,0,4567,8746.6,0,14015.8,0,4845.2,1991.6,1427.1,1997.9,0,21713.2,9000,12236.2,20519.3,19978.6,0,0
RFCEc,2024,293203400,1068310.8,1771555.8,1553046.5,297596306.6,282661412.1,249537479.9,78363790,115521576,0.0359,0.054,0.146,10936.74,69307.4,0.47,0.46,235.4,9.2,1.19,26.5,1081.8,0.17,236,58.8,294.8,254.1,10.7,1.4,27.8,1142.1,0.18,254.8,61.9,316.6,345.4,16.7,2.26,32,1447.9,0.18,346.5,75.2,421.7,752,56,8.06,53,2443.2,0.47,755.9,126,881.8,78390137.5,3075.8,396.2,8821323.3,360077.8,56.8,78589964.8,19567137.2,98157102,0,32.45,2.34,0.19,34.99,34.44,2.56,0.2,37.2,334892130,48058828,909474.8,2688558.5,0,0,15445526,0,0,6818862.5,161002510,0,603862.6,0,4541459.5,99577864,611030.8,1453007,0,22134472,10242926,8862566,1275.5,588.6,0,8088.9,0,0,5002.5,28316.5,0,4877.3,0,1371.9,12467.7,8170.7,1992,0,10960.2,3331.1,2985.6,2550.9,19920,0,0
RFCEc,2026,295210620,1895996.8,1550221.9,1766545.4,300423382.8,284596385.4,245341028,85559096,119600430,0.0359,0.054,0.146,51516.88,70040,0.49,0.49,220.6,8.1,1.03,25.5,1031.4,0.16,221.1,56.3,277.4,234.3,9.2,1.18,26.5,1077.3,0.17,234.9,58.7,293.5,302.2,10.7,1.36,31.4,1404.9,0.15,302.9,73.4,376.3,708.2,50.6,7.22,51.5,2402.6,0.42,711.7,123.2,834.9,73380425,2701,343.3,8480649.8,342953.9,54.3,73554628.8,18715489.2,92270118.1,0,31.43,11,0.34,42.76,33.36,12.06,0.35,45.78,334632700,55082356,1593468.4,2687524,0,0,12769154,0,0,8024053.5,155890400,0,520020.4,0,4731738,99572730,535301,1250012.8,0,21831628,10187687,15038987,2276.8,588.6,0,8088.9,0,0,5923.9,28316.5,0,4707.7,0,1424.9,12467.7,8170.7,1992,0,10960.2,5105.1,2985.6,4553.4,19920,0,0
RFCEc,2028,299096770,2381514.5,1833977.6,2035551.9,305347807.7,288342744.9,240153104.7,96391016,134276780,0.0359,0.054,0.146,64581.61,71497.2,0.51,0.52,210.8,7.5,0.95,24.6,992.9,0.16,211.2,54.3,265.5,221.2,8.3,1.06,25.5,1028.9,0.16,221.8,56.2,277.9,262.5,6.3,0.71,29.9,1322.2,0.12,262.9,69.3,332.2,672.5,46,6.52,50.5,2366.1,0.38,675.6,121.1,796.7,71947703.4,2565.1,323.8,8410752.4,338862.6,53.6,72112545.1,18523491.8,90636036.9,0,30.38,13.75,0.33,44.46,32.28,15.12,0.35,47.75,343464130,65194700,2023478.2,2686764.5,0,0,11708224,0,0,9409981,155005040,0,505501,0,4731668.5,99549700,556009.4,1503047.6,0,21532148,10132748,24119826,2588.1,588.6,0,8088.9,0,0,6987.7,28336.8,0,4380.8,0,1424.9,12467.7,8158.3,1992,0,10960.2,7763.1,2985.6,5798.3,19920,0,0
