Year,Source,Fuel,ModelYr,TotalEnergy
2022,21,1,1992,1.0086E+17
2022,21,1,1993,7.17472E+15
2022,21,1,1994,9.41096E+15
2022,21,1,1995,1.30711E+16
2022,21,1,1996,1.46781E+16
2022,21,1,1997,2.02167E+16
2022,21,1,1998,2.52977E+16
2022,21,1,1999,3.33898E+16
2022,21,1,2000,4.58104E+16
2022,21,1,2001,5.34046E+16
2022,21,1,2002,6.85214E+16
2022,21,1,2003,8.69625E+16
2022,21,1,2004,1.03356E+17
2022,21,1,2005,1.34127E+17
2022,21,1,2006,1.60732E+17
2022,21,1,2007,2.01588E+17
2022,21,1,2008,2.08648E+17
2022,21,1,2009,1.83042E+17
2022,21,1,2010,2.24777E+17
2022,21,1,2011,2.33811E+17
2022,21,1,2012,2.9784E+17
2022,21,1,2013,3.40566E+17
2022,21,1,2014,3.73387E+17
2022,21,1,2015,3.64416E+17
2022,21,1,2016,3.37145E+17
2022,21,1,2017,3.0345E+17
2022,21,1,2018,3.44996E+17
2022,21,1,2019,3.38332E+17
2022,21,1,2020,3.34854E+17
2022,21,1,2021,3.34644E+17
2022,21,1,2022,3.30997E+17
2022,21,2,1992,1.29062E+14
2022,21,2,1993,5.53549E+12
2022,21,2,1994,1.55336E+12
2022,21,2,1995,1.36766E+13
2022,21,2,1996,2.0001E+13
2022,21,2,1997,2.0413E+13
2022,21,2,1998,6.19751E+13
2022,21,2,1999,6.89954E+13
2022,21,2,2000,1.55908E+14
2022,21,2,2001,1.93174E+14
2022,21,2,2002,3.43701E+14
2022,21,2,2003,3.90452E+14
2022,21,2,2004,3.76895E+14
2022,21,2,2005,7.11488E+14
2022,21,2,2006,1.20925E+15
2022,21,2,2007,1.01682E+14
2022,21,2,2008,1.59241E+14
2022,21,2,2009,1.58783E+15
2022,21,2,2010,2.66131E+15
2022,21,2,2011,3.07442E+15
2022,21,2,2012,3.67832E+15
2022,21,2,2013,4.52133E+15
2022,21,2,2014,5.49384E+15
2022,21,2,2015,8.72826E+15
2022,21,2,2016,3.95136E+14
2022,21,2,2017,7.60918E+13
2022,21,2,2018,3.59133E+14
2022,21,2,2019,1.09483E+15
2022,21,2,2020,1.85387E+15
2022,21,2,2021,2.13388E+15
2022,21,2,2022,2.50964E+15
2022,21,5,1998,4.0858E+12
2022,21,5,1999,1.01299E+13
2022,21,5,2000,1.02467E+13
2022,21,5,2001,9.00326E+12
2022,21,5,2002,9.75691E+12
2022,21,5,2003,2.21745E+13
2022,21,5,2004,1.76393E+13
2022,21,5,2005,3.34275E+13
2022,21,5,2006,1.0283E+14
2022,21,5,2007,1.09212E+14
2022,21,5,2008,1.92178E+14
2022,21,5,2009,1.50275E+14
2022,21,5,2010,2.18118E+14
2022,21,5,2011,3.60558E+14
2022,21,5,2012,2.57506E+14
2022,21,5,2013,2.85588E+14
2022,21,5,2014,2.80327E+14
2022,21,5,2015,2.55845E+14
2022,21,5,2016,3.02755E+14
2022,21,5,2017,1.62609E+14
2022,21,5,2018,1.82698E+14
2022,21,5,2019,1.81274E+14
2022,21,5,2020,1.80771E+14
2022,21,5,2021,1.82675E+14
2022,21,5,2022,1.82161E+14
2022,31,1,1992,1.21131E+17
2022,31,1,1993,2.20338E+16
2022,31,1,1994,3.26465E+16
2022,31,1,1995,3.99238E+16
2022,31,1,1996,4.10887E+16
2022,31,1,1997,6.36062E+16
2022,31,1,1998,7.50693E+16
2022,31,1,1999,9.67338E+16
2022,31,1,2000,1.17743E+17
2022,31,1,2001,1.37371E+17
2022,31,1,2002,1.71164E+17
2022,31,1,2003,1.93178E+17
2022,31,1,2004,2.31407E+17
2022,31,1,2005,2.5131E+17
2022,31,1,2006,2.58732E+17
2022,31,1,2007,2.83626E+17
2022,31,1,2008,2.63415E+17
2022,31,1,2009,1.66393E+17
2022,31,1,2010,2.38768E+17
2022,31,1,2011,2.88189E+17
2022,31,1,2012,2.81068E+17
2022,31,1,2013,3.18032E+17
2022,31,1,2014,4.74649E+17
2022,31,1,2015,5.48927E+17
2022,31,1,2016,5.93055E+17
2022,31,1,2017,6.39256E+17
2022,31,1,2018,5.10965E+17
2022,31,1,2019,5.25879E+17
2022,31,1,2020,5.19212E+17
2022,31,1,2021,5.27029E+17
2022,31,1,2022,5.16695E+17
2022,31,2,1992,6.01057E+15
2022,31,2,1993,1.16411E+15
2022,31,2,1994,1.51931E+15
2022,31,2,1995,2.00038E+15
2022,31,2,1996,2.15122E+15
2022,31,2,1997,3.44161E+15
2022,31,2,1998,1.19051E+15
2022,31,2,1999,4.7055E+15
2022,31,2,2000,4.33352E+15
2022,31,2,2001,8.40034E+15
2022,31,2,2002,8.79139E+15
2022,31,2,2003,1.11153E+16
2022,31,2,2004,1.39508E+16
2022,31,2,2005,1.34421E+16
2022,31,2,2006,1.74264E+16
2022,31,2,2007,1.18964E+16
2022,31,2,2008,1.29152E+16
2022,31,2,2009,4.52054E+15
2022,31,2,2010,4.02686E+15
2022,31,2,2011,9.3071E+15
2022,31,2,2012,1.04378E+16
2022,31,2,2013,8.97199E+15
2022,31,2,2014,1.37058E+16
2022,31,2,2015,2.07838E+16
2022,31,2,2016,2.67832E+16
2022,31,2,2017,3.17502E+16
2022,31,2,2018,2.96346E+16
2022,31,2,2019,3.67405E+16
2022,31,2,2020,4.25001E+16
2022,31,2,2021,4.38454E+16
2022,31,2,2022,4.41405E+16
2022,31,5,1998,2.04376E+13
2022,31,5,1999,9.11654E+13
2022,31,5,2000,1.39765E+14
2022,31,5,2001,9.54967E+13
2022,31,5,2002,2.94001E+14
2022,31,5,2003,3.72765E+14
2022,31,5,2004,2.90422E+14
2022,31,5,2005,2.49039E+14
2022,31,5,2006,2.15705E+14
2022,31,5,2007,6.04256E+14
2022,31,5,2008,4.02883E+14
2022,31,5,2009,4.28276E+14
2022,31,5,2010,8.31411E+14
2022,31,5,2011,1.15202E+15
2022,31,5,2012,1.47322E+15
2022,31,5,2013,1.6547E+15
2022,31,5,2014,1.74303E+15
2022,31,5,2015,2.0281E+15
2022,31,5,2016,1.55042E+15
2022,31,5,2017,1.38675E+15
2022,31,5,2018,1.1189E+15
2022,31,5,2019,1.15864E+15
2022,31,5,2020,1.15065E+15
2022,31,5,2021,1.1703E+15
2022,31,5,2022,1.14921E+15
2023,21,1,1993,9.99374E+16
2023,21,1,1994,7.77292E+15
2023,21,1,1995,1.07338E+16
2023,21,1,1996,1.19916E+16
2023,21,1,1997,1.64351E+16
2023,21,1,1998,2.05201E+16
2023,21,1,1999,2.69896E+16
2023,21,1,2000,3.69986E+16
2023,21,1,2001,4.31582E+16
2023,21,1,2002,5.5448E+16
2023,21,1,2003,7.05553E+16
2023,21,1,2004,8.42673E+16
2023,21,1,2005,1.10054E+17
2023,21,1,2006,1.33064E+17
2023,21,1,2007,1.68804E+17
2023,21,1,2008,1.77278E+17
2023,21,1,2009,1.58278E+17
2023,21,1,2010,2.02643E+17
2023,21,1,2011,2.17189E+17
2023,21,1,2012,2.78162E+17
2023,21,1,2013,3.19764E+17
2023,21,1,2014,3.52491E+17
2023,21,1,2015,3.45872E+17
2023,21,1,2016,3.21631E+17
2023,21,1,2017,2.90885E+17
2023,21,1,2018,3.32181E+17
2023,21,1,2019,3.27072E+17
2023,21,1,2020,3.25078E+17
2023,21,1,2021,3.25532E+17
2023,21,1,2022,3.22623E+17
2023,21,1,2023,3.28062E+17
2023,21,2,1993,7.71035E+13
2023,21,2,1994,1.28297E+12
2023,21,2,1995,1.1231E+13
2023,21,2,1996,1.63401E+13
2023,21,2,1997,1.65945E+13
2023,21,2,1998,5.02702E+13
2023,21,2,1999,5.57697E+13
2023,21,2,2000,1.25917E+14
2023,21,2,2001,1.5611E+14
2023,21,2,2002,2.78123E+14
2023,21,2,2003,3.16782E+14
2023,21,2,2004,3.07284E+14
2023,21,2,2005,5.83785E+14
2023,21,2,2006,1.00109E+15
2023,21,2,2007,8.51454E+13
2023,21,2,2008,1.35298E+14
2023,21,2,2009,1.37299E+15
2023,21,2,2010,2.39923E+15
2023,21,2,2011,2.85583E+15
2023,21,2,2012,3.4353E+15
2023,21,2,2013,4.24512E+15
2023,21,2,2014,5.18634E+15
2023,21,2,2015,8.28404E+15
2023,21,2,2016,3.76953E+14
2023,21,2,2017,7.29402E+13
2023,21,2,2018,3.4579E+14
2023,21,2,2019,1.05839E+15
2023,21,2,2020,1.79974E+15
2023,21,2,2021,2.07577E+15
2023,21,2,2022,2.44614E+15
2023,21,2,2023,2.94827E+15
2023,21,5,1998,3.31417E+12
2023,21,5,1999,8.18822E+12
2023,21,5,2000,8.27571E+12
2023,21,5,2001,7.27587E+12
2023,21,5,2002,7.89535E+12
2023,21,5,2003,1.79909E+13
2023,21,5,2004,1.43815E+13
2023,21,5,2005,2.74279E+13
2023,21,5,2006,8.51292E+13
2023,21,5,2007,9.14509E+13
2023,21,5,2008,1.63284E+14
2023,21,5,2009,1.29944E+14
2023,21,5,2010,1.9664E+14
2023,21,5,2011,3.34926E+14
2023,21,5,2012,2.40494E+14
2023,21,5,2013,2.68143E+14
2023,21,5,2014,2.64639E+14
2023,21,5,2015,2.42825E+14
2023,21,5,2016,2.88825E+14
2023,21,5,2017,1.55875E+14
2023,21,5,2018,1.75911E+14
2023,21,5,2019,1.75241E+14
2023,21,5,2020,1.75494E+14
2023,21,5,2021,1.77702E+14
2023,21,5,2022,1.77553E+14
2023,21,5,2023,1.8088E+14
2023,31,1,1993,1.22226E+17
2023,31,1,1994,2.8695E+16
2023,31,1,1995,3.51522E+16
2023,31,1,1996,3.62013E+16
2023,31,1,1997,5.60398E+16
2023,31,1,1998,6.56159E+16
2023,31,1,1999,8.40347E+16
2023,31,1,2000,1.01872E+17
2023,31,1,2001,1.18374E+17
2023,31,1,2002,1.47269E+17
2023,31,1,2003,1.66095E+17
2023,31,1,2004,1.99212E+17
2023,31,1,2005,2.16825E+17
2023,31,1,2006,2.24015E+17
2023,31,1,2007,2.46815E+17
2023,31,1,2008,2.30547E+17
2023,31,1,2009,1.48113E+17
2023,31,1,2010,2.13951E+17
2023,31,1,2011,2.59953E+17
2023,31,1,2012,2.55398E+17
2023,31,1,2013,2.91204E+17
2023,31,1,2014,4.38177E+17
2023,31,1,2015,5.10911E+17
2023,31,1,2016,5.56546E+17
2023,31,1,2017,6.04697E+17
2023,31,1,2018,4.87018E+17
2023,31,1,2019,5.04908E+17
2023,31,1,2020,5.02404E+17
2023,31,1,2021,5.11356E+17
2023,31,1,2022,5.02815E+17
2023,31,1,2023,5.02799E+17
2023,31,2,1993,6.45751E+15
2023,31,2,1994,1.3354E+15
2023,31,2,1995,1.76128E+15
2023,31,2,1996,1.89532E+15
2023,31,2,1997,3.03218E+15
2023,31,2,1998,1.04058E+15
2023,31,2,1999,4.08773E+15
2023,31,2,2000,3.74935E+15
2023,31,2,2001,7.23858E+15
2023,31,2,2002,7.564E+15
2023,31,2,2003,9.5569E+15
2023,31,2,2004,1.20097E+16
2023,31,2,2005,1.15974E+16
2023,31,2,2006,1.50879E+16
2023,31,2,2007,1.03522E+16
2023,31,2,2008,1.13035E+16
2023,31,2,2009,4.02386E+15
2023,31,2,2010,3.60828E+15
2023,31,2,2011,8.39515E+15
2023,31,2,2012,9.48442E+15
2023,31,2,2013,8.21506E+15
2023,31,2,2014,1.26525E+16
2023,31,2,2015,1.93442E+16
2023,31,2,2016,2.51342E+16
2023,31,2,2017,3.00335E+16
2023,31,2,2018,2.82455E+16
2023,31,2,2019,3.5275E+16
2023,31,2,2020,4.11238E+16
2023,31,2,2021,4.25411E+16
2023,31,2,2022,4.29543E+16
2023,31,2,2023,4.37317E+16
2023,31,5,1998,1.78639E+13
2023,31,5,1999,7.91972E+13
2023,31,5,2000,1.20925E+14
2023,31,5,2001,8.22907E+13
2023,31,5,2002,2.52959E+14
2023,31,5,2003,3.20505E+14
2023,31,5,2004,2.50016E+14
2023,31,5,2005,2.14866E+14
2023,31,5,2006,1.86761E+14
2023,31,5,2007,5.25831E+14
2023,31,5,2008,3.52614E+14
2023,31,5,2009,3.81226E+14
2023,31,5,2010,7.44994E+14
2023,31,5,2011,1.03915E+15
2023,31,5,2012,1.33867E+15
2023,31,5,2013,1.51511E+15
2023,31,5,2014,1.60909E+15
2023,31,5,2015,1.88764E+15
2023,31,5,2016,1.45497E+15
2023,31,5,2017,1.31178E+15
2023,31,5,2018,1.06646E+15
2023,31,5,2019,1.11244E+15
2023,31,5,2020,1.1134E+15
2023,31,5,2021,1.1355E+15
2023,31,5,2022,1.11834E+15
2023,31,5,2023,1.11693E+15
2024,21,1,1994,1.01957E+17
2024,21,1,1995,8.85115E+15
2024,21,1,1996,9.83141E+15
2024,21,1,1997,1.34052E+16
2024,21,1,1998,1.66546E+16
2024,21,1,1999,2.18572E+16
2024,21,1,2000,2.98584E+16
2024,21,1,2001,3.48005E+16
2024,21,1,2002,4.47377E+16
2024,21,1,2003,5.70026E+16
2024,21,1,2004,6.82602E+16
2024,21,1,2005,8.95868E+16
2024,21,1,2006,1.09011E+17
2024,21,1,2007,1.39532E+17
2024,21,1,2008,1.48223E+17
2024,21,1,2009,1.34281E+17
2024,21,1,2010,1.74972E+17
2024,21,1,2011,1.95534E+17
2024,21,1,2012,2.5805E+17
2024,21,1,2013,2.9825E+17
2024,21,1,2014,3.30533E+17
2024,21,1,2015,3.26098E+17
2024,21,1,2016,3.04876E+17
2024,21,1,2017,2.77149E+17
2024,21,1,2018,3.18024E+17
2024,21,1,2019,3.14529E+17
2024,21,1,2020,3.13869E+17
2024,21,1,2021,3.15637E+17
2024,21,1,2022,3.1345E+17
2024,21,1,2023,3.19367E+17
2024,21,1,2024,3.27786E+17
2024,21,2,1994,1.68285E+13
2024,21,2,1995,9.26089E+12
2024,21,2,1996,1.33963E+13
2024,21,2,1997,1.3535E+13
2024,21,2,1998,4.07998E+13
2024,21,2,1999,4.51633E+13
2024,21,2,2000,1.01615E+14
2024,21,2,2001,1.25877E+14
2024,21,2,2002,2.24397E+14
2024,21,2,2003,2.55928E+14
2024,21,2,2004,2.4891E+14
2024,21,2,2005,4.75208E+14
2024,21,2,2006,8.20116E+14
2024,21,2,2007,7.0379E+13
2024,21,2,2008,1.13121E+14
2024,21,2,2009,1.16481E+15
2024,21,2,2010,2.07158E+15
2024,21,2,2011,2.57104E+15
2024,21,2,2012,3.18686E+15
2024,21,2,2013,3.95948E+15
2024,21,2,2014,4.86321E+15
2024,21,2,2015,7.81033E+15
2024,21,2,2016,3.57311E+14
2024,21,2,2017,6.94951E+13
2024,21,2,2018,3.31049E+14
2024,21,2,2019,1.01779E+15
2024,21,2,2020,1.73765E+15
2024,21,2,2021,2.01264E+15
2024,21,2,2022,2.37655E+15
2024,21,2,2023,2.87008E+15
2024,21,2,2024,3.4337E+15
2024,21,5,1998,2.68986E+12
2024,21,5,1999,6.63111E+12
2024,21,5,2000,6.67862E+12
2024,21,5,2001,5.86687E+12
2024,21,5,2002,6.3703E+12
2024,21,5,2003,1.45351E+13
2024,21,5,2004,1.16497E+13
2024,21,5,2005,2.23271E+13
2024,21,5,2006,6.9741E+13
2024,21,5,2007,7.55922E+13
2024,21,5,2008,1.36522E+14
2024,21,5,2009,1.10243E+14
2024,21,5,2010,1.69789E+14
2024,21,5,2011,3.01533E+14
2024,21,5,2012,2.23105E+14
2024,21,5,2013,2.50104E+14
2024,21,5,2014,2.48154E+14
2024,21,5,2015,2.28943E+14
2024,21,5,2016,2.73778E+14
2024,21,5,2017,1.48515E+14
2024,21,5,2018,1.68414E+14
2024,21,5,2019,1.68521E+14
2024,21,5,2020,1.69442E+14
2024,21,5,2021,1.723E+14
2024,21,5,2022,1.72504E+14
2024,21,5,2023,1.76086E+14
2024,21,5,2024,1.81665E+14
2024,31,1,1994,1.2482E+17
2024,31,1,1995,3.09482E+16
2024,31,1,1996,3.19263E+16
2024,31,1,1997,4.94535E+16
2024,31,1,1998,5.79013E+16
2024,31,1,1999,7.35664E+16
2024,31,1,2000,8.86335E+16
2024,31,1,2001,1.0257E+17
2024,31,1,2002,1.27087E+17
2024,31,1,2003,1.43108E+17
2024,31,1,2004,1.71515E+17
2024,31,1,2005,1.869E+17
2024,31,1,2006,1.93513E+17
2024,31,1,2007,2.13944E+17
2024,31,1,2008,2.00841E+17
2024,31,1,2009,1.29761E+17
2024,31,1,2010,1.9059E+17
2024,31,1,2011,2.33091E+17
2024,31,1,2012,2.30512E+17
2024,31,1,2013,2.64744E+17
2024,31,1,2014,4.01387E+17
2024,31,1,2015,4.71815E+17
2024,31,1,2016,5.18136E+17
2024,31,1,2017,5.6757E+17
2024,31,1,2018,4.60734E+17
2024,31,1,2019,4.81257E+17
2024,31,1,2020,4.82349E+17
2024,31,1,2021,4.94747E+17
2024,31,1,2022,4.87809E+17
2024,31,1,2023,4.89238E+17
2024,31,1,2024,4.89269E+17
2024,31,2,1994,5.80868E+15
2024,31,2,1995,1.55062E+15
2024,31,2,1996,1.67148E+15
2024,31,2,1997,2.67576E+15
2024,31,2,1998,9.18219E+14
2024,31,2,1999,3.57845E+15
2024,31,2,2000,3.26206E+15
2024,31,2,2001,6.27198E+15
2024,31,2,2002,6.52725E+15
2024,31,2,2003,8.23401E+15
2024,31,2,2004,1.03397E+16
2024,31,2,2005,9.99653E+15
2024,31,2,2006,1.30332E+16
2024,31,2,2007,8.97331E+15
2024,31,2,2008,9.84673E+15
2024,31,2,2009,3.52516E+15
2024,31,2,2010,3.21424E+15
2024,31,2,2011,7.52746E+15
2024,31,2,2012,8.5601E+15
2024,31,2,2013,7.46844E+15
2024,31,2,2014,1.159E+16
2024,31,2,2015,1.78636E+16
2024,31,2,2016,2.3399E+16
2024,31,2,2017,2.81888E+16
2024,31,2,2018,2.67205E+16
2024,31,2,2019,3.36219E+16
2024,31,2,2020,3.94813E+16
2024,31,2,2021,4.11584E+16
2024,31,2,2022,4.16714E+16
2024,31,2,2023,4.25513E+16
2024,31,2,2024,4.26682E+16
2024,31,5,1998,1.57636E+13
2024,31,5,1999,6.93316E+13
2024,31,5,2000,1.05211E+14
2024,31,5,2001,7.13038E+13
2024,31,5,2002,2.18292E+14
2024,31,5,2003,2.76148E+14
2024,31,5,2004,2.15255E+14
2024,31,5,2005,1.85211E+14
2024,31,5,2006,1.61332E+14
2024,31,5,2007,4.55801E+14
2024,31,5,2008,3.0718E+14
2024,31,5,2009,3.33988E+14
2024,31,5,2010,6.6365E+14
2024,31,5,2011,9.31772E+14
2024,31,5,2012,1.20823E+15
2024,31,5,2013,1.37744E+15
2024,31,5,2014,1.47399E+15
2024,31,5,2015,1.7432E+15
2024,31,5,2016,1.35456E+15
2024,31,5,2017,1.23124E+15
2024,31,5,2018,1.00891E+15
2024,31,5,2019,1.06033E+15
2024,31,5,2020,1.06896E+15
2024,31,5,2021,1.09862E+15
2024,31,5,2022,1.08497E+15
2024,31,5,2023,1.0868E+15
2024,31,5,2024,1.08776E+15
2025,21,1,1995,1.01673E+17
2025,21,1,1996,8.11139E+15
2025,21,1,1997,1.09963E+16
2025,21,1,1998,1.35917E+16
2025,21,1,1999,1.77495E+16
2025,21,1,2000,2.41935E+16
2025,21,1,2001,2.80997E+16
2025,21,1,2002,3.60938E+16
2025,21,1,2003,4.60172E+16
2025,21,1,2004,5.51786E+16
2025,21,1,2005,7.26089E+16
2025,21,1,2006,8.87869E+16
2025,21,1,2007,1.14373E+17
2025,21,1,2008,1.22588E+17
2025,21,1,2009,1.12337E+17
2025,21,1,2010,1.48529E+17
2025,21,1,2011,1.68932E+17
2025,21,1,2012,2.32463E+17
2025,21,1,2013,2.76856E+17
2025,21,1,2014,3.08484E+17
2025,21,1,2015,3.05972E+17
2025,21,1,2016,2.87623E+17
2025,21,1,2017,2.62873E+17
2025,21,1,2018,3.03195E+17
2025,21,1,2019,3.01312E+17
2025,21,1,2020,3.0202E+17
2025,21,1,2021,3.04943E+17
2025,21,1,2022,3.04112E+17
2025,21,1,2023,3.1048E+17
2025,21,1,2024,3.19298E+17
2025,21,1,2025,3.2567E+17
2025,21,2,1995,1.06379E+14
2025,21,2,1996,1.10524E+13
2025,21,2,1997,1.11026E+13
2025,21,2,1998,3.32959E+13
2025,21,2,1999,3.66752E+13
2025,21,2,2000,8.23348E+13
2025,21,2,2001,1.01638E+14
2025,21,2,2002,1.81038E+14
2025,21,2,2003,2.06604E+14
2025,21,2,2004,2.01204E+14
2025,21,2,2005,3.85145E+14
2025,21,2,2006,6.67956E+14
2025,21,2,2007,5.76883E+13
2025,21,2,2008,9.35555E+13
2025,21,2,2009,9.74438E+14
2025,21,2,2010,1.75849E+15
2025,21,2,2011,2.22123E+15
2025,21,2,2012,2.87084E+15
2025,21,2,2013,3.6754E+15
2025,21,2,2014,4.53875E+15
2025,21,2,2015,7.32824E+15
2025,21,2,2016,3.37088E+14
2025,21,2,2017,6.59149E+13
2025,21,2,2018,3.15609E+14
2025,21,2,2019,9.75005E+14
2025,21,2,2020,1.67203E+15
2025,21,2,2021,1.94443E+15
2025,21,2,2022,2.30573E+15
2025,21,2,2023,2.79018E+15
2025,21,2,2024,3.34473E+15
2025,21,2,2025,4.08239E+15
2025,21,5,1998,2.19517E+12
2025,21,5,1999,5.3849E+12
2025,21,5,2000,5.4115E+12
2025,21,5,2001,4.73722E+12
2025,21,5,2002,5.13947E+12
2025,21,5,2003,1.17339E+13
2025,21,5,2004,9.41708E+12
2025,21,5,2005,1.80958E+13
2025,21,5,2006,5.68023E+13
2025,21,5,2007,6.19623E+13
2025,21,5,2008,1.12911E+14
2025,21,5,2009,9.22267E+13
2025,21,5,2010,1.44129E+14
2025,21,5,2011,2.6051E+14
2025,21,5,2012,2.00982E+14
2025,21,5,2013,2.32162E+14
2025,21,5,2014,2.316E+14
2025,21,5,2015,2.14814E+14
2025,21,5,2016,2.58285E+14
2025,21,5,2017,1.40865E+14
2025,21,5,2018,1.60561E+14
2025,21,5,2019,1.61439E+14
2025,21,5,2020,1.63045E+14
2025,21,5,2021,1.66462E+14
2025,21,5,2022,1.67365E+14
2025,21,5,2023,1.71186E+14
2025,21,5,2024,1.7696E+14
2025,21,5,2025,1.816E+14
2025,31,1,1995,1.28294E+17
2025,31,1,1996,2.81396E+16
2025,31,1,1997,4.3662E+16
2025,31,1,1998,5.11532E+16
2025,31,1,1999,6.49888E+16
2025,31,1,2000,7.76774E+16
2025,31,1,2001,8.93377E+16
2025,31,1,2002,1.10238E+17
2025,31,1,2003,1.23628E+17
2025,31,1,2004,1.47934E+17
2025,31,1,2005,1.61083E+17
2025,31,1,2006,1.66977E+17
2025,31,1,2007,1.85001E+17
2025,31,1,2008,1.74268E+17
2025,31,1,2009,1.13151E+17
2025,31,1,2010,1.67133E+17
2025,31,1,2011,2.07826E+17
2025,31,1,2012,2.06873E+17
2025,31,1,2013,2.39151E+17
2025,31,1,2014,3.65217E+17
2025,31,1,2015,4.32549E+17
2025,31,1,2016,4.78864E+17
2025,31,1,2017,5.288E+17
2025,31,1,2018,4.32766E+17
2025,31,1,2019,4.55611E+17
2025,31,1,2020,4.60076E+17
2025,31,1,2021,4.75323E+17
2025,31,1,2022,4.7228E+17
2025,31,1,2023,4.74954E+17
2025,31,1,2024,4.76391E+17
2025,31,1,2025,4.72588E+17
2025,31,2,1995,6.42784E+15
2025,31,2,1996,1.47321E+15
2025,31,2,1997,2.36236E+15
2025,31,2,1998,8.11189E+14
2025,31,2,1999,3.16117E+15
2025,31,2,2000,2.85879E+15
2025,31,2,2001,5.46271E+15
2025,31,2,2002,5.66172E+15
2025,31,2,2003,7.11302E+15
2025,31,2,2004,8.91789E+15
2025,31,2,2005,8.61548E+15
2025,31,2,2006,1.12457E+16
2025,31,2,2007,7.75915E+15
2025,31,2,2008,8.54364E+15
2025,31,2,2009,3.07385E+15
2025,31,2,2010,2.8186E+15
2025,31,2,2011,6.71141E+15
2025,31,2,2012,7.68206E+15
2025,31,2,2013,6.74631E+15
2025,31,2,2014,1.05454E+16
2025,31,2,2015,1.63767E+16
2025,31,2,2016,2.1625E+16
2025,31,2,2017,2.62628E+16
2025,31,2,2018,2.5098E+16
2025,31,2,2019,3.18295E+16
2025,31,2,2020,3.76574E+16
2025,31,2,2021,3.95415E+16
2025,31,2,2022,4.03438E+16
2025,31,2,2023,4.13078E+16
2025,31,2,2024,4.15441E+16
2025,31,2,2025,4.15146E+16
2025,31,5,1998,1.39264E+13
2025,31,5,1999,6.12478E+13
2025,31,5,2000,9.22059E+13
2025,31,5,2001,6.21052E+13
2025,31,5,2002,1.89352E+14
2025,31,5,2003,2.38559E+14
2025,31,5,2004,1.8566E+14
2025,31,5,2005,1.59627E+14
2025,31,5,2006,1.39209E+14
2025,31,5,2007,3.94139E+14
2025,31,5,2008,2.66537E+14
2025,31,5,2009,2.91239E+14
2025,31,5,2010,5.81972E+14
2025,31,5,2011,8.30775E+14
2025,31,5,2012,1.08433E+15
2025,31,5,2013,1.24429E+15
2025,31,5,2014,1.34117E+15
2025,31,5,2015,1.59812E+15
2025,31,5,2016,1.25189E+15
2025,31,5,2017,1.14714E+15
2025,31,5,2018,9.47661E+14
2025,31,5,2019,1.00383E+15
2025,31,5,2020,1.0196E+15
2025,31,5,2021,1.05549E+15
2025,31,5,2022,1.05043E+15
2025,31,5,2023,1.05507E+15
2025,31,5,2024,1.05913E+15
2025,31,5,2025,1.05328E+15
2026,21,1,1996,1.0407E+17
2026,21,1,1997,9.11085E+15
2026,21,1,1998,1.11964E+16
2026,21,1,1999,1.45463E+16
2026,21,1,2000,1.97297E+16
2026,21,1,2001,2.28646E+16
2026,21,1,2002,2.92671E+16
2026,21,1,2003,3.72826E+16
2026,21,1,2004,4.47323E+16
2026,21,1,2005,5.89409E+16
2026,21,1,2006,7.22629E+16
2026,21,1,2007,9.35445E+16
2026,21,1,2008,1.00904E+17
2026,21,1,2009,9.32949E+16
2026,21,1,2010,1.24771E+17
2026,21,1,2011,1.43993E+17
2026,21,1,2012,2.01656E+17
2026,21,1,2013,2.50403E+17
2026,21,1,2014,2.87491E+17
2026,21,1,2015,2.86692E+17
2026,21,1,2016,2.70938E+17
2026,21,1,2017,2.48973E+17
2026,21,1,2018,2.88707E+17
2026,21,1,2019,2.88387E+17
2026,21,1,2020,2.90459E+17
2026,21,1,2021,2.94574E+17
2026,21,1,2022,2.94952E+17
2026,21,1,2023,3.024E+17
2026,21,1,2024,3.11616E+17
2026,21,1,2025,3.18465E+17
2026,21,1,2026,3.22768E+17
2026,21,2,1996,1.41805E+14
2026,21,2,1997,9.19902E+12
2026,21,2,1998,2.74284E+13
2026,21,2,1999,3.00569E+13
2026,21,2,2000,6.71446E+13
2026,21,2,2001,8.27032E+13
2026,21,2,2002,1.46798E+14
2026,21,2,2003,1.6739E+14
2026,21,2,2004,1.63115E+14
2026,21,2,2005,3.12647E+14
2026,21,2,2006,5.4365E+14
2026,21,2,2007,4.71832E+13
2026,21,2,2008,7.7008E+13
2026,21,2,2009,8.09274E+14
2026,21,2,2010,1.47722E+15
2026,21,2,2011,1.89333E+15
2026,21,2,2012,2.4904E+15
2026,21,2,2013,3.32426E+15
2026,21,2,2014,4.2299E+15
2026,21,2,2015,6.8665E+15
2026,21,2,2016,3.17534E+14
2026,21,2,2017,6.24301E+13
2026,21,2,2018,3.00531E+14
2026,21,2,2019,9.33191E+14
2026,21,2,2020,1.60804E+15
2026,21,2,2021,1.87833E+15
2026,21,2,2022,2.23629E+15
2026,21,2,2023,2.71759E+15
2026,21,2,2024,3.2643E+15
2026,21,2,2025,3.99211E+15
2026,21,2,2026,4.84403E+15
2026,21,5,1998,1.80831E+12
2026,21,5,1999,4.41311E+12
2026,21,5,2000,4.41306E+12
2026,21,5,2001,3.85464E+12
2026,21,5,2002,4.16739E+12
2026,21,5,2003,9.5067E+12
